step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,23.42,7.31,0,9.77,2.46,29.30,9.77,0.0820,1.00,0.00
0,1,17.54,11.05,0,29.84,8.63,61.05,29.84,0.2504,1.00,0.00
0,2,26.38,27.81,2,12.53,19.68,131.08,12.53,0.1065,1.00,0.00
0,3,11.07,5.33,0,11.26,19.32,128.69,11.26,0.0945,1.00,0.00
0,4,31.12,44.75,4,5.31,6.35,48.20,5.31,0.0637,1.00,0.00
0,5,11.83,14.31,0,23.01,15.38,102.98,23.01,0.1931,1.00,0.00
0,6,8.48,18.44,0,19.40,7.30,53.40,19.40,0.1628,1.00,0.00
0,7,42.86,8.97,1,24.36,57.46,381.76,24.36,0.1883,1.00,0.00
0,8,42.62,38.52,4,19.54,24.44,162.50,19.54,0.2344,1.00,0.00
0,9,13.42,12.59,0,12.92,16.70,111.57,12.92,0.1084,1.00,0.00
0,10,27.40,16.84,2,14.09,8.15,58.27,14.09,0.1198,1.00,0.00
0,11,41.17,7.76,1,28.04,59.87,397.74,28.04,0.2167,1.00,0.00
0,12,25.50,36.92,2,5.16,-0.03,19.89,5.16,0.0439,1.00,0.00
0,13,33.26,14.46,1,18.38,44.73,297.15,18.38,0.1421,1.00,0.00
0,14,32.90,19.26,2,14.99,7.40,54.00,14.99,0.1274,1.00,0.00
0,15,18.32,24.29,2,25.07,8.63,61.05,25.07,0.2132,1.00,0.00
0,16,33.14,40.33,4,17.82,10.26,70.78,17.82,0.2138,1.00,0.00
0,17,13.75,27.65,2,20.50,-0.18,19.40,19.40,0.1649,1.00,0.00
0,18,33.78,39.66,4,24.73,11.49,78.34,24.73,0.2967,1.00,0.00
0,19,32.62,13.95,1,22.73,44.26,294.09,22.73,0.1757,1.00,0.00
0,20,41.43,41.42,4,15.96,29.96,199.10,15.96,0.1915,1.00,0.00
0,21,30.39,32.06,2,26.38,3.42,33.54,26.38,0.2243,1.00,0.00
0,22,32.01,5.78,1,26.73,43.27,287.49,26.73,0.2066,1.00,0.00
0,23,18.70,12.76,0,12.97,4.65,39.41,12.97,0.1088,1.00,0.00
0,24,36.79,8.50,1,9.15,55.44,368.37,9.15,0.0707,1.00,0.00
1,0,24.40,7.01,0,9.77,1.67,26.09,9.77,0.0820,1.03,5.99
1,1,18.52,11.31,0,29.84,6.52,49.13,29.84,0.2504,1.02,0.26
1,2,27.41,27.94,2,12.53,17.06,113.94,12.53,0.1065,1.04,0.13
1,3,11.93,5.65,0,11.26,19.08,127.10,11.26,0.0945,0.92,0.35
1,4,32.12,44.73,4,5.31,7.89,56.78,5.31,0.0637,1.00,6.26
1,5,12.89,14.13,0,23.01,14.05,94.43,23.01,0.1931,1.07,6.11
1,6,9.45,18.30,0,19.40,7.32,53.52,19.40,0.1628,0.98,6.13
1,7,43.77,8.72,1,24.36,53.95,358.42,24.36,0.1883,0.94,6.02
1,8,43.51,38.73,4,19.54,22.05,146.69,19.54,0.2344,0.91,0.23
1,9,14.31,12.35,0,12.92,14.74,98.87,12.92,0.1084,0.92,6.01
1,10,28.40,16.88,2,14.09,8.07,57.79,14.09,0.1198,1.00,0.04
1,11,42.17,7.88,1,28.04,57.49,381.96,28.04,0.2167,1.01,0.12
1,12,26.56,36.81,2,5.16,-0.21,19.31,5.16,0.0439,1.07,6.19
1,13,34.26,14.82,1,18.38,45.71,303.67,18.38,0.1421,1.06,0.35
1,14,33.85,19.13,2,14.99,6.46,48.78,14.99,0.1274,0.96,6.14
1,15,19.23,24.31,2,25.07,10.79,73.97,25.07,0.2132,0.91,0.02
1,16,34.09,40.36,4,17.82,12.61,85.32,17.82,0.2138,0.96,0.03
1,17,14.79,27.37,2,20.50,1.45,25.22,19.40,0.1649,1.07,6.02
1,18,34.82,39.83,4,24.73,14.40,96.73,24.73,0.2967,1.05,0.17
1,19,33.55,13.71,1,22.73,45.80,304.27,22.73,0.1757,0.96,6.03
1,20,42.32,41.28,4,15.96,26.69,177.36,15.96,0.1915,0.90,6.13
1,21,31.31,32.28,2,26.38,1.69,26.16,26.38,0.2243,0.95,0.23
1,22,33.06,5.93,1,26.73,44.78,297.52,26.73,0.2066,1.06,0.14
1,23,19.58,12.99,0,12.97,2.92,31.32,12.97,0.1088,0.91,0.26
1,24,37.81,8.47,1,9.15,59.15,393.01,9.15,0.0707,1.03,6.26
2,0,25.22,6.46,1,9.77,36.49,242.47,9.50,0.0634,0.99,5.69
2,1,19.55,11.35,0,29.84,4.75,39.87,29.84,0.2728,1.02,0.04
2,2,28.41,27.90,2,12.53,14.83,99.45,12.53,0.1211,1.01,6.25
2,3,12.76,5.68,0,11.26,17.90,119.40,11.26,0.1029,0.84,0.04
2,4,33.16,44.77,4,5.31,9.54,66.42,5.31,0.0637,1.04,0.05
2,5,14.00,14.12,0,23.01,11.85,80.57,23.01,0.2104,1.11,6.27
2,6,10.24,17.90,0,19.40,7.76,56.03,19.40,0.1773,0.89,5.81
2,7,44.65,8.42,1,24.36,51.20,340.19,23.71,0.1581,0.93,5.95
2,8,44.36,38.77,4,19.54,19.89,132.45,19.54,0.2344,0.85,0.05
2,9,15.13,12.28,0,12.92,12.70,85.88,12.92,0.1181,0.83,6.20
2,10,29.39,17.26,2,14.09,8.23,58.73,14.09,0.1361,1.06,0.37
2,11,43.23,8.13,1,28.04,54.80,364.07,27.28,0.1819,1.08,0.23
2,12,27.56,36.66,2,5.16,-0.60,18.09,5.16,0.0498,1.01,6.13
2,13,35.05,15.39,1,18.38,46.01,305.69,17.89,0.1192,0.97,0.63
2,14,34.87,18.91,1,14.99,41.59,276.29,14.58,0.0972,1.04,6.07
2,15,20.15,24.31,2,25.07,13.28,89.53,25.07,0.2422,0.92,0.00
2,16,34.94,40.21,4,17.82,14.93,100.12,17.82,0.2138,0.86,6.11
2,17,15.70,26.95,2,20.50,3.11,32.16,20.50,0.1980,1.00,5.85
2,18,35.81,40.13,4,24.73,17.70,118.08,24.73,0.2967,1.03,0.29
2,19,34.43,13.15,1,22.73,47.76,317.30,22.12,0.1475,1.04,5.71
2,20,43.16,41.02,4,15.96,24.02,159.67,15.96,0.1915,0.87,5.99
2,21,32.12,32.81,2,26.38,-0.42,18.65,26.16,0.2527,0.96,0.58
2,22,33.97,6.26,1,26.73,46.41,308.37,26.01,0.1734,0.97,0.35
2,23,20.32,13.54,0,12.97,1.09,23.84,12.97,0.1186,0.93,0.64
2,24,38.68,8.80,1,9.15,64.43,428.04,8.91,0.0594,0.93,0.36
3,0,26.04,6.01,1,9.77,37.09,246.40,9.50,0.0634,0.93,5.78
3,1,20.59,11.25,0,29.84,3.24,32.73,29.84,0.3095,1.05,6.19
3,2,29.45,27.78,2,12.53,12.67,85.72,12.53,0.1387,1.04,6.16
3,3,13.46,5.45,0,11.26,16.43,109.82,11.26,0.1168,0.74,5.97
3,4,34.26,44.71,4,5.31,11.42,77.87,5.31,0.0521,1.10,6.22
3,5,15.06,14.49,0,23.01,8.97,63.06,23.01,0.2387,1.13,0.33
3,6,11.03,17.62,0,19.40,7.83,56.41,19.40,0.2012,0.84,5.95
3,7,45.53,8.20,1,24.36,49.01,325.63,23.71,0.1581,0.90,6.04
3,8,45.22,38.55,4,19.54,17.85,119.07,19.54,0.1915,0.89,6.03
3,9,15.94,12.53,0,12.92,10.41,71.65,12.92,0.1339,0.85,0.31
3,10,30.38,17.78,2,14.09,8.29,59.06,14.09,0.1560,1.12,0.48
3,11,44.28,8.10,1,28.04,51.84,344.44,27.28,0.1819,1.05,6.26
3,12,28.47,36.21,2,5.16,-0.78,17.53,5.16,0.0571,1.01,5.83
3,13,35.74,16.08,1,18.38,45.83,304.47,17.89,0.1192,0.98,0.78
3,14,35.83,18.73,1,14.99,42.38,281.54,14.58,0.0972,0.98,6.10
3,15,21.15,24.29,2,25.07,16.48,110.11,25.07,0.2776,1.00,6.26
3,16,35.87,40.37,4,17.82,17.96,119.80,17.82,0.1747,0.94,0.17
3,17,16.38,26.22,2,20.50,4.62,39.25,20.50,0.2270,1.00,5.46
3,18,36.56,40.74,4,24.73,20.54,136.72,24.73,0.2424,0.97,0.68
3,19,35.34,12.55,1,22.73,50.19,333.43,22.12,0.1475,1.09,5.70
3,20,43.99,40.54,4,15.96,21.70,144.36,15.96,0.1565,0.96,5.75
3,21,32.93,33.12,4,26.38,1.23,24.39,18.65,0.1828,0.87,0.37
3,22,34.75,6.82,1,26.73,48.31,320.94,26.01,0.1734,0.96,0.62
3,23,21.11,14.15,2,12.97,-0.14,19.53,12.97,0.1436,1.00,0.65
3,24,39.65,8.78,1,9.15,68.83,457.33,8.91,0.0594,0.97,6.26
4,0,27.01,5.69,1,9.77,37.86,251.52,9.50,0.0634,1.03,5.96
4,1,21.61,10.90,0,29.84,2.17,28.08,29.84,0.3095,1.08,5.95
4,2,30.39,27.37,2,12.53,11.17,76.33,12.53,0.1387,1.02,5.88
4,3,14.18,5.10,0,11.26,14.89,99.86,11.26,0.1168,0.80,5.83
4,4,35.36,44.91,4,5.31,13.10,88.44,5.31,0.0493,1.12,0.18
4,5,16.15,14.58,0,23.01,6.74,50.33,23.01,0.2387,1.09,0.08
4,6,11.68,17.06,0,19.40,8.48,60.17,19.40,0.2012,0.85,5.57
4,7,46.37,8.06,1,24.36,47.24,313.86,23.71,0.1581,0.86,6.12
4,8,46.15,38.27,4,19.54,16.02,107.14,19.54,0.1813,0.97,5.99
4,9,16.61,12.99,0,12.92,8.31,59.16,12.92,0.1339,0.82,0.59
4,10,31.39,18.27,2,14.09,8.04,57.63,14.09,0.1560,1.12,0.45
4,11,45.39,8.10,1,28.04,49.23,327.09,27.28,0.1819,1.11,6.28
4,12,29.18,35.60,2,5.16,-0.67,17.85,5.16,0.0571,0.93,5.57
4,13,36.63,16.58,1,18.38,45.88,304.84,17.89,0.1192,1.02,0.51
4,14,36.69,18.25,1,14.99,43.49,288.92,14.58,0.0972,0.99,5.77
4,15,22.17,24.52,2,25.07,20.77,138.26,25.07,0.2776,1.05,0.22
4,16,36.74,40.39,4,17.82,21.37,142.18,17.82,0.1654,0.87,0.02
4,17,17.02,25.44,2,20.50,6.01,46.39,20.50,0.2270,1.01,5.40
4,18,37.18,41.43,4,24.73,22.42,149.12,24.73,0.2295,0.93,0.84
4,19,36.27,11.85,1,22.73,53.36,354.52,22.12,0.1475,1.17,5.63
4,20,44.77,40.05,4,15.96,19.66,130.96,15.96,0.1481,0.92,5.73
4,21,33.89,33.16,4,26.38,2.92,31.29,24.39,0.2263,0.95,0.04
4,22,35.60,7.16,1,26.73,50.38,334.72,26.01,0.1734,0.92,0.38
4,23,21.73,14.85,2,12.97,1.62,25.89,12.97,0.1436,0.94,0.85
4,24,40.64,8.60,1,9.15,66.34,440.77,8.91,0.0594,1.01,6.11
5,0,27.98,5.57,1,9.77,38.72,257.25,9.50,0.0634,0.98,6.17
5,1,22.69,10.69,0,29.84,1.03,23.61,28.08,0.2966,1.11,6.09
5,2,31.47,27.20,2,12.53,9.09,63.72,12.53,0.1471,1.10,6.13
5,3,14.94,4.62,0,11.26,13.33,89.87,11.26,0.1189,0.89,5.73
5,4,36.39,45.24,4,5.31,14.33,96.24,5.31,0.0462,1.08,0.32
5,5,17.26,14.44,0,23.01,4.91,40.68,23.01,0.2431,1.12,6.16
5,6,12.57,16.71,0,19.40,8.30,59.14,19.40,0.2049,0.95,5.91
5,7,47.14,8.19,1,24.36,45.93,305.16,23.71,0.1581,0.78,0.17
5,8,47.06,38.27,4,19.54,14.70,98.65,19.54,0.1700,0.91,6.28
5,9,17.37,13.26,0,12.92,6.45,48.72,12.92,0.1364,0.80,0.34
5,10,32.29,19.01,2,14.09,7.83,56.41,14.09,0.1654,1.17,0.69
5,11,46.56,8.13,1,28.04,46.92,311.74,27.28,0.1819,1.17,0.03
5,12,30.04,35.16,4,5.16,-0.52,18.32,5.16,0.0449,0.98,5.81
5,13,37.57,17.12,1,18.38,45.65,303.28,17.89,0.1192,1.09,0.52
5,14,37.53,17.73,1,14.99,44.67,296.79,14.58,0.0972,0.99,5.73
5,15,23.10,24.79,2,25.07,26.29,174.70,25.07,0.2944,0.97,0.29
5,16,37.47,40.12,4,17.82,24.99,166.11,17.82,0.1551,0.78,5.93
5,17,17.77,24.86,2,20.50,7.53,54.71,20.50,0.2407,0.94,5.62
5,18,37.89,42.07,4,24.73,23.80,158.24,24.73,0.2153,0.96,0.73
5,19,37.05,11.01,1,22.73,57.13,379.53,22.12,0.1475,1.15,5.46
5,20,45.47,39.55,4,15.96,18.00,120.04,15.96,0.1389,0.86,5.67
5,21,34.80,32.91,4,26.38,4.00,36.24,26.38,0.2296,0.95,6.01
5,22,36.41,7.55,1,26.73,52.79,350.74,26.01,0.1734,0.89,0.45
5,23,22.51,15.36,2,12.97,3.24,32.73,12.97,0.1523,0.92,0.58
5,24,41.54,8.26,1,9.15,60.96,404.98,8.91,0.0594,0.96,5.92
6,0,29.02,5.81,1,9.77,39.84,264.69,9.50,0.0634,1.06,0.22
6,1,23.82,10.36,0,29.84,0.10,20.32,23.61,0.2618,1.17,6.00
6,2,32.51,27.14,2,12.53,7.15,52.58,12.53,0.1471,1.04,6.23
6,3,15.75,4.34,0,11.26,12.01,81.53,11.26,0.1248,0.86,5.94
6,4,37.40,45.75,4,5.31,14.94,100.19,5.31,0.0462,1.13,0.47
6,5,18.44,14.70,0,23.01,2.47,29.36,23.01,0.2551,1.20,0.22
6,6,13.29,16.17,0,19.40,8.53,60.46,19.40,0.2151,0.91,5.64
6,7,47.86,8.19,1,24.36,44.74,297.25,23.71,0.1581,0.73,0.00
6,8,47.96,37.94,4,19.54,13.40,90.29,19.54,0.1700,0.95,5.94
6,9,17.94,13.71,0,12.92,4.75,39.92,12.92,0.1432,0.73,0.67
6,10,32.89,20.02,2,14.09,7.79,56.19,14.09,0.1654,1.18,1.03
6,11,47.74,8.20,1,28.04,44.94,298.55,27.28,0.1819,1.18,0.06
6,12,30.95,34.96,4,5.16,0.68,22.35,5.16,0.0449,0.93,6.07
6,13,38.36,17.96,1,18.38,44.65,296.64,17.89,0.1192,1.15,0.82
6,14,38.14,16.91,1,14.99,46.30,307.63,14.58,0.0972,1.02,5.35
6,15,23.98,25.29,2,25.07,34.05,226.25,25.07,0.2944,1.01,0.51
6,16,38.31,40.07,4,17.82,30.55,202.97,17.82,0.1551,0.84,6.23
6,17,18.69,24.43,2,20.50,9.51,66.25,20.50,0.2407,1.02,5.84
