step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,40.73,33.90
0,1,,1,17.15,6.74
0,2,,2,38.67,9.63
0,3,,2,20.47,31.93
0,4,,0,7.87,5.09
0,5,,2,23.32,27.61
0,6,,2,19.62,26.31
0,7,,2,38.22,32.08
0,8,,2,43.20,17.33
0,9,,2,34.10,21.59
0,10,,1,30.14,5.60
0,11,,2,13.84,43.85
0,12,,2,23.93,32.32
0,13,,2,28.02,33.51
0,14,,2,41.67,19.61
0,15,,2,44.85,34.92
0,16,,2,29.43,19.31
0,17,,3,10.57,23.60
0,18,,2,23.56,27.11
0,19,,2,39.94,6.66
0,20,,2,38.74,24.45
0,21,,2,7.80,40.20
0,22,,2,5.63,40.99
0,23,,2,38.70,42.53
0,24,,0,6.49,7.56
0,25,,2,28.08,25.61
0,26,,1,26.62,7.61
0,27,,2,29.49,19.55
0,28,,2,34.30,10.85
0,29,,2,41.45,21.19
0,30,,2,37.91,30.52
0,31,,2,19.79,44.64
0,32,,2,37.01,40.87
0,33,,2,11.93,26.24
0,34,,2,34.51,27.43
0,35,,2,29.51,9.69
0,36,,2,40.85,7.18
0,37,,1,22.80,9.49
0,38,,2,36.74,16.16
0,39,,2,43.65,32.71
0,40,,2,19.34,33.61
0,41,,2,13.85,40.15
0,42,,2,43.22,27.70
0,43,,2,33.47,34.38
0,44,,2,30.20,12.61
0,45,,2,40.85,40.20
1,1,1,4,18.64,7.22
1,2,2,4,39.38,9.44
1,10,1,4,31.16,5.29
1,19,2,4,41.73,7.28
1,26,1,4,28.41,7.19
1,35,2,4,30.80,9.22
1,36,2,4,42.43,7.46
1,37,1,4,23.44,9.45
4,17,3,2,15.58,21.22
5,24,0,4,11.81,7.25
6,1,4,3,24.83,11.68
6,36,4,2,46.94,13.26
8,1,3,2,25.64,14.85
8,29,2,4,48.45,12.08
10,4,0,4,11.29,1.01
10,19,4,2,45.51,13.18
13,24,4,3,19.63,11.98
17,4,4,0,10.86,3.28
18,24,3,2,19.28,18.16
20,44,2,4,42.57,11.32
21,25,2,4,41.97,11.22
23,14,2,4,35.05,9.71
23,29,4,2,35.27,11.54
24,21,2,3,10.46,27.79
26,17,2,4,34.86,10.11
26,39,2,4,47.74,12.67
28,7,2,3,22.67,13.86
29,1,2,4,45.33,11.92
30,12,2,4,44.90,11.40
31,2,4,2,42.95,12.23
31,7,3,4,17.90,11.68
33,6,2,3,21.16,14.21
33,44,4,2,49.96,14.38
34,26,4,2,30.72,11.73
35,6,3,4,18.51,11.56
36,0,2,4,46.78,12.36
36,7,4,0,10.21,8.34
37,21,3,4,9.48,15.64
37,24,2,3,8.51,31.78
37,25,4,2,30.73,11.17
38,21,4,0,9.23,14.51
39,6,4,5,11.58,11.75
39,35,4,0,10.71,0.82
40,6,5,0,9.70,11.96
40,29,2,3,9.18,28.04
41,19,2,3,4.59,45.56
41,32,2,3,19.43,16.74
43,10,4,2,48.53,14.04
46,1,4,2,50.00,15.36
47,23,2,4,45.20,11.76
49,4,0,3,4.79,19.96
49,11,2,3,3.56,46.48
49,14,4,0,11.26,4.08
49,20,2,3,4.37,47.96
50,31,2,3,5.12,38.46
51,36,2,3,4.86,47.88
51,37,4,2,40.80,11.71
52,32,3,4,10.75,14.85
53,35,0,4,11.60,5.73
54,6,0,4,11.69,1.14
54,12,4,2,49.23,14.58
54,13,2,3,20.70,15.46
54,29,3,2,13.53,25.02
55,7,0,4,11.28,0.00
55,32,4,0,8.76,14.69
57,13,3,4,17.25,12.15
57,19,3,2,8.09,34.70
57,42,2,3,23.76,13.57
58,20,3,2,5.67,48.86
59,24,3,2,6.27,49.60
59,31,3,2,7.66,35.30
60,13,4,1,13.36,9.38
60,16,2,4,41.94,11.15
60,37,2,4,46.28,12.48
60,42,3,4,25.32,10.70
61,13,1,4,12.16,8.35
62,13,4,0,11.09,7.21
63,11,3,2,11.19,28.97
63,33,2,3,12.00,24.62
64,6,4,3,22.88,12.06
65,7,4,3,18.47,13.60
65,9,2,3,6.62,35.66
65,18,2,3,19.05,16.91
66,6,3,2,24.49,14.66
67,21,0,4,10.20,12.96
67,35,4,3,28.31,11.39
68,7,3,2,19.97,18.85
68,10,2,4,29.86,9.73
68,35,3,2,29.09,13.16
69,16,4,2,34.34,11.07
70,3,2,3,20.76,15.68
70,14,0,4,11.44,9.22
70,21,4,3,13.31,14.90
71,33,3,4,9.36,15.52
72,13,0,4,11.52,8.47
72,18,3,4,19.48,11.18
72,33,4,0,9.40,14.45
73,13,4,1,12.64,9.70
74,13,1,4,14.08,10.51
74,22,2,3,11.06,26.34
75,1,2,3,5.93,38.70
75,3,3,4,14.58,13.41
75,16,2,3,27.97,11.36
76,21,3,2,19.23,18.40
76,36,3,2,19.06,18.06
77,3,4,5,12.58,11.33
77,8,2,3,4.90,47.01
77,16,3,4,25.97,10.71
77,17,4,0,10.58,7.13
78,13,4,3,19.83,12.42
79,3,5,4,12.07,8.55
79,9,3,2,6.72,45.57
79,36,2,3,22.07,14.78
81,13,3,2,23.77,14.41
81,19,2,4,29.46,9.98
81,26,2,3,4.27,46.49
82,36,3,4,23.05,10.36
83,42,4,2,34.43,11.64
85,4,3,4,20.03,11.45
86,8,3,2,5.90,43.61
86,34,2,4,30.10,10.49
88,10,4,3,20.54,12.52
88,22,3,0,4.53,19.21
89,25,2,4,42.59,11.26
90,18,4,0,10.95,1.44
91,30,2,4,42.54,11.51
91,40,2,4,38.04,10.59
91,45,2,4,45.65,12.23
92,10,3,2,21.45,17.09
93,0,4,3,29.10,10.73
94,3,4,0,10.53,9.38
94,15,2,3,5.04,46.32
94,16,4,0,10.54,2.22
95,0,3,2,28.65,11.73
96,32,0,4,11.65,5.56
