step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,38.519516737093255,11.983854883293038,20.507486485985776,1,20,-95.0,150.0,55.2737476385268,0.3685,2,-44.64
0,1,31.87006063142085,14.10230505367065,25.82437566386433,6,20,-95.0,150.0,150.0,1.0000,23,-45.34
0,2,41.315717886493765,24.510052253155283,25.219985603271073,11,20,-95.0,150.0,150.00000000000003,1.0000,20,-46.38
1,0,38.519516737093255,11.983854883293038,20.507486485985776,1,20,-95.0,150.0,55.2737476385268,0.3685,2,-43.83
1,1,31.87006063142085,14.10230505367065,25.82437566386433,6,20,-95.0,150.0,150.0,1.0000,23,-44.86
1,2,41.315717886493765,24.510052253155283,25.219985603271073,11,20,-95.0,150.0,150.00000000000003,1.0000,20,-43.98
2,0,38.519516737093255,11.983854883293038,20.507486485985776,1,20,-95.0,150.0,83.66015487578181,0.5577,3,-41.79
2,1,31.87006063142085,14.10230505367065,25.82437566386433,6,20,-95.0,150.0,150.00000000000003,1.0000,22,-42.90
2,2,41.315717886493765,24.510052253155283,25.219985603271073,11,20,-95.0,150.0,150.00000000000003,1.0000,20,-40.22
3,0,38.519516737093255,11.983854883293038,20.507486485985776,1,20,-95.0,150.0,83.66015487578181,0.5577,3,-34.44
3,1,31.87006063142085,14.10230505367065,25.82437566386433,6,20,-95.0,150.0,150.0,1.0000,20,-41.06
3,2,41.315717886493765,24.510052253155283,25.219985603271073,11,20,-95.0,150.0,149.99999999999997,1.0000,22,-37.39
4,0,38.519516737093255,11.983854883293038,20.507486485985776,1,20,-95.0,150.0,55.51704883211825,0.3701,2,-5.98
4,1,31.87006063142085,14.10230505367065,25.82437566386433,6,20,-95.0,150.0,149.99999999999997,1.0000,21,-39.27
4,2,41.315717886493765,24.510052253155283,25.219985603271073,11,20,-95.0,150.0,149.99999999999997,1.0000,22,-37.86
5,0,38.519516737093255,11.983854883293038,20.507486485985776,1,20,-95.0,150.0,55.51704883211825,0.3701,2,-34.73
5,1,31.87006063142085,14.10230505367065,25.82437566386433,6,20,-95.0,150.0,149.99999999999997,1.0000,21,-36.05
5,2,41.315717886493765,24.510052253155283,25.219985603271073,11,20,-95.0,150.0,149.99999999999997,1.0000,22,-36.17
