step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0175,-70.95,40.95
0,0,2,0.0000,-53.98,11.13
0,1,0,0.0170,-74.96,40.95
0,1,2,0.0188,-71.86,32.28
0,2,0,0.0000,-54.67,11.13
0,2,1,0.0206,-68.53,32.28
1,0,1,0.0175,-70.95,40.95
1,0,2,0.0000,-53.98,11.13
1,1,0,0.0170,-74.96,40.95
1,1,2,0.0188,-71.86,32.28
1,2,0,0.0000,-54.67,11.13
1,2,1,0.0206,-68.53,32.28
2,0,1,0.0175,-70.95,40.95
2,0,2,0.0000,-53.98,11.13
2,1,0,0.0170,-74.96,40.95
2,1,2,0.0188,-71.86,32.28
2,2,0,0.0000,-54.67,11.13
2,2,1,0.0206,-68.53,32.28
3,0,1,0.0150,-70.95,40.95
3,0,2,0.0000,-53.98,11.13
3,1,0,0.0170,-74.96,40.95
3,1,2,0.0188,-71.86,32.28
3,2,0,0.0000,-54.67,11.13
3,2,1,0.0206,-68.53,32.28
4,0,1,0.0124,-70.95,40.95
4,0,2,0.0000,-53.98,11.13
4,1,0,0.0170,-74.96,40.95
4,1,2,0.0188,-71.86,32.28
4,2,0,0.0000,-54.67,11.13
4,2,1,0.0206,-68.53,32.28
5,0,1,0.0112,-70.95,40.95
5,0,2,0.0000,-53.98,11.13
5,1,0,0.0170,-74.96,40.95
5,1,2,0.0188,-71.86,32.28
5,2,0,0.0000,-54.67,11.13
5,2,1,0.0206,-68.53,32.28
6,0,1,0.0112,-70.95,40.95
6,0,2,0.0000,-53.98,11.13
6,1,0,0.0170,-74.96,40.95
6,1,2,0.0188,-71.86,32.28
6,2,0,0.0000,-54.67,11.13
6,2,1,0.0206,-68.53,32.28
7,0,1,0.0105,-70.95,40.95
7,0,2,0.0000,-53.98,11.13
7,1,0,0.0170,-74.96,40.95
7,1,2,0.0188,-71.86,32.28
7,2,0,0.0000,-54.67,11.13
7,2,1,0.0206,-68.53,32.28
8,0,1,0.0105,-70.95,40.95
8,0,2,0.0000,-53.98,11.13
8,1,0,0.0170,-74.96,40.95
8,1,2,0.0188,-71.86,32.28
8,2,0,0.0000,-54.67,11.13
8,2,1,0.0206,-68.53,32.28
9,0,1,0.0105,-70.95,40.95
9,0,2,0.0000,-53.98,11.13
9,1,0,0.0170,-74.96,40.95
9,1,2,0.0188,-71.86,32.28
9,2,0,0.0000,-54.67,11.13
9,2,1,0.0206,-68.53,32.28
10,0,1,0.0105,-70.95,40.95
10,0,2,0.0000,-53.98,11.13
10,1,0,0.0170,-74.96,40.95
10,1,2,0.0188,-71.86,32.28
10,2,0,0.0000,-54.67,11.13
10,2,1,0.0206,-68.53,32.28
11,0,1,0.0105,-70.95,40.95
11,0,2,0.0000,-53.98,11.13
11,1,0,0.0170,-74.96,40.95
11,1,2,0.0188,-71.86,32.28
11,2,0,0.0000,-54.67,11.13
11,2,1,0.0206,-68.53,32.28
12,0,1,0.0105,-70.95,40.95
12,0,2,0.0000,-53.98,11.13
12,1,0,0.0170,-74.96,40.95
12,1,2,0.0188,-71.86,32.28
12,2,0,0.0000,-54.67,11.13
12,2,1,0.0206,-68.53,32.28
13,0,1,0.0105,-70.95,40.95
13,0,2,0.0000,-53.98,11.13
13,1,0,0.0170,-74.96,40.95
13,1,2,0.0188,-71.86,32.28
13,2,0,0.0000,-54.67,11.13
13,2,1,0.0206,-68.53,32.28
14,0,1,0.0105,-70.95,40.95
14,0,2,0.0000,-53.98,11.13
14,1,0,0.0170,-74.96,40.95
14,1,2,0.0188,-71.86,32.28
14,2,0,0.0000,-54.67,11.13
14,2,1,0.0206,-68.53,32.28
15,0,1,0.0105,-70.95,40.95
15,0,2,0.0000,-53.98,11.13
15,1,0,0.0170,-74.96,40.95
15,1,2,0.0188,-71.86,32.28
15,2,0,0.0000,-54.67,11.13
15,2,1,0.0206,-68.53,32.28
16,0,1,0.0105,-70.95,40.95
16,0,2,0.0000,-53.98,11.13
16,1,0,0.0170,-74.96,40.95
16,1,2,0.0188,-71.86,32.28
16,2,0,0.0000,-54.67,11.13
16,2,1,0.0206,-68.53,32.28
17,0,1,0.0105,-70.95,40.95
17,0,2,0.0000,-53.98,11.13
17,1,0,0.0170,-74.96,40.95
17,1,2,0.0188,-71.86,32.28
17,2,0,0.0000,-54.67,11.13
17,2,1,0.0206,-68.53,32.28
18,0,1,0.0105,-70.95,40.95
18,0,2,0.0000,-53.98,11.13
18,1,0,0.0170,-74.96,40.95
18,1,2,0.0188,-71.86,32.28
