step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,11.666666666666668,26.970877048794573,21.327325054839527,1,20,-95.0,150.0,46.313572814617515,0.3088,2,-44.14
0,1,18.333333333333336,25.78252143141502,28.23557666209233,6,20,-95.0,150.0,29.920025853053232,0.1995,1,-47.83
0,2,25.0,21.119077077283205,24.161213487080897,11,20,-95.0,150.0,50.17598347173764,0.3345,2,-45.99
0,3,31.666666666666668,26.23670919683117,20.510744088920745,1,20,-95.0,150.0,58.23669211873417,0.3882,2,-46.01
0,4,38.333333333333336,27.483907258224605,23.058984219678006,6,20,-95.0,150.0,73.75705445287772,0.4917,3,-49.35
1,0,11.666666666666668,26.970877048794573,21.327325054839527,1,20,-95.0,150.0,18.49122326564425,0.1233,1,-43.53
1,1,18.333333333333336,25.78252143141502,28.23557666209233,6,20,-95.0,150.0,57.7423754020265,0.3849,2,-47.80
1,2,25.0,21.119077077283205,24.161213487080897,11,20,-95.0,150.0,50.17598347173764,0.3345,2,-46.01
1,3,31.666666666666668,26.23670919683117,20.510744088920745,1,20,-95.0,150.0,0.0,0.0000,0,-46.04
1,4,38.333333333333336,27.483907258224605,23.058984219678006,6,20,-95.0,150.0,131.9937465716119,0.8800,5,-49.29
2,0,11.666666666666668,26.970877048794573,21.327325054839527,1,20,-95.0,150.0,18.49122326564425,0.1233,1,-42.55
2,1,18.333333333333336,25.78252143141502,28.23557666209233,6,20,-95.0,150.0,57.7423754020265,0.3849,2,-47.75
2,2,25.0,21.119077077283205,24.161213487080897,11,20,-95.0,150.0,50.17598347173764,0.3345,2,-46.03
2,3,31.666666666666668,26.23670919683117,20.510744088920745,1,20,-95.0,150.0,0.0,0.0000,0,-46.13
2,4,38.333333333333336,27.483907258224605,23.058984219678006,6,20,-95.0,150.0,131.9937465716119,0.8800,5,-49.12
3,0,11.666666666666668,26.970877048794573,21.327325054839527,1,20,-95.0,150.0,18.49122326564425,0.1233,1,-42.29
3,1,18.333333333333336,25.78252143141502,28.23557666209233,6,20,-95.0,150.0,57.7423754020265,0.3849,2,-47.64
3,2,25.0,21.119077077283205,24.161213487080897,11,20,-95.0,150.0,50.17598347173764,0.3345,2,-46.04
3,3,31.666666666666668,26.23670919683117,20.510744088920745,1,20,-95.0,150.0,0.0,0.0000,0,-46.18
3,4,38.333333333333336,27.483907258224605,23.058984219678006,6,20,-95.0,150.0,131.9937465716119,0.8800,5,-48.75
4,0,11.666666666666668,26.970877048794573,21.327325054839527,1,20,-95.0,150.0,18.49122326564425,0.1233,1,-43.06
4,1,18.333333333333336,25.78252143141502,28.23557666209233,6,20,-95.0,150.0,57.7423754020265,0.3849,2,-47.34
4,2,25.0,21.119077077283205,24.161213487080897,11,20,-95.0,150.0,50.17598347173764,0.3345,2,-46.03
4,3,31.666666666666668,26.23670919683117,20.510744088920745,1,20,-95.0,150.0,0.0,0.0000,0,-46.25
4,4,38.333333333333336,27.483907258224605,23.058984219678006,6,20,-95.0,150.0,131.9937465716119,0.8800,5,-48.61
5,0,11.666666666666668,26.970877048794573,21.327325054839527,1,20,-95.0,150.0,0.0,0.0000,0,-43.85
5,1,18.333333333333336,25.78252143141502,28.23557666209233,6,20,-95.0,150.0,76.23359866767075,0.5082,3,-46.45
5,2,25.0,21.119077077283205,24.161213487080897,11,20,-95.0,150.0,50.17598347173764,0.3345,2,-46.01
