step,client_id,from_ap,to_ap,client_x,client_y
0,0,,4,25.64,40.93
0,1,,1,29.99,18.67
0,2,,3,17.23,37.95
0,3,,3,14.22,29.87
0,4,,2,39.36,25.15
0,5,,3,16.67,30.66
0,6,,2,37.55,10.32
0,7,,4,25.21,39.55
0,8,,0,17.78,14.47
0,9,,3,8.09,24.07
0,10,,3,12.14,31.92
0,11,,2,30.21,6.32
0,12,,3,17.26,26.17
0,13,,0,14.85,5.61
0,14,,4,26.62,24.32
0,15,,2,32.23,7.28
0,16,,0,15.47,12.57
0,17,,2,44.10,6.13
0,18,,3,14.89,35.16
0,19,,1,28.13,7.17
0,20,,4,24.76,28.06
0,21,,4,22.44,23.28
0,22,,1,21.61,12.39
0,23,,0,14.03,5.55
0,24,,0,15.08,19.18
0,25,,4,33.58,26.15
0,26,,4,29.52,24.47
0,27,,2,36.65,16.04
0,28,,4,21.74,36.69
0,29,,4,27.41,44.33
0,30,,4,22.96,37.40
0,31,,3,19.68,30.52
0,32,,2,44.43,6.74
0,33,,3,5.39,28.98
0,34,,1,22.48,17.64
0,35,,3,18.31,34.49
0,36,,1,22.38,7.38
0,37,,2,38.55,19.78
0,38,,2,30.44,15.67
0,39,,4,29.22,30.76
0,40,,4,29.38,42.85
0,41,,4,40.61,33.21
0,42,,3,13.65,29.28
0,43,,4,32.31,23.68
0,44,,4,28.60,28.89
0,45,,4,38.08,32.22
0,46,,2,32.64,20.76
0,47,,2,35.23,11.75
1,1,1,2,31.47,18.38
1,2,3,4,18.11,38.03
1,19,1,2,28.82,7.37
1,31,3,4,21.10,30.99
1,35,3,4,19.42,34.78
1,43,4,2,33.96,23.67
2,36,1,2,25.72,6.01
2,41,4,2,43.02,33.27
3,12,3,4,20.55,24.56
3,34,1,4,26.29,19.48
3,45,4,2,42.24,32.41
4,5,3,4,19.54,30.54
4,8,0,1,20.86,15.38
4,18,3,4,18.80,35.04
4,22,1,2,26.80,8.71
4,25,4,2,35.69,25.70
7,13,0,1,22.05,7.38
7,16,0,1,21.81,7.98
8,3,3,4,19.69,25.53
8,10,3,4,19.17,33.95
8,14,4,2,37.28,26.66
8,20,4,2,36.62,25.75
8,42,3,4,19.87,28.47
9,26,4,2,36.26,26.30
10,12,4,1,25.90,18.25
10,16,1,2,23.30,5.02
11,23,0,1,22.15,7.43
11,39,4,2,31.29,21.04
12,24,0,1,20.85,17.47
12,44,4,2,40.07,30.18
14,9,3,4,19.55,27.52
14,14,2,4,42.15,34.51
14,23,1,2,24.03,5.94
14,31,4,2,37.83,26.63
14,37,2,4,42.31,33.70
14,41,2,4,44.22,36.15
16,3,4,0,20.40,18.35
16,12,1,2,28.90,11.01
17,8,1,2,29.26,16.13
17,13,1,2,29.26,14.13
19,30,4,2,37.84,28.37
20,24,1,0,20.22,12.87
20,33,3,0,17.05,19.67
20,46,2,4,45.96,40.19
22,42,4,1,22.20,17.61
23,17,2,1,25.60,9.47
27,21,4,2,39.33,29.34
27,33,0,1,20.93,16.67
28,13,2,4,31.41,22.68
28,27,2,4,39.38,31.36
29,6,2,4,40.16,31.27
29,17,1,4,20.64,18.34
31,42,1,2,28.76,12.40
32,0,4,2,34.54,24.08
32,5,4,2,32.50,22.00
32,17,4,3,19.33,23.49
33,19,2,4,39.10,30.13
33,44,2,4,42.07,33.95
34,17,3,4,19.72,26.82
34,40,4,2,47.72,40.05
34,47,2,0,20.02,1.02
36,4,2,4,38.81,30.21
37,37,4,3,14.06,42.34
38,29,4,2,39.77,30.45
39,20,2,0,20.38,3.27
40,31,2,4,30.82,22.20
41,14,4,3,17.40,31.87
41,36,2,1,22.57,6.27
42,33,1,2,29.12,15.52
42,36,1,0,21.28,7.06
42,43,2,4,28.05,19.22
43,1,2,4,30.81,22.21
47,8,2,1,24.60,7.80
47,11,2,4,35.51,26.99
48,39,2,0,22.16,5.00
49,10,4,0,20.08,18.35
49,34,4,3,19.54,25.65
49,41,4,3,13.17,43.80
50,2,4,2,38.36,27.99
50,31,4,3,19.51,22.82
51,16,2,4,47.73,42.16
51,46,4,3,18.73,24.81
52,37,3,0,2.10,17.67
53,7,4,1,27.70,18.23
53,29,2,1,28.78,14.23
54,15,2,4,29.29,21.10
54,20,0,3,2.63,18.92
54,22,2,4,49.05,44.32
54,36,0,4,19.34,20.52
55,5,2,4,39.40,30.91
55,6,4,3,8.42,49.15
55,21,2,4,42.43,34.57
57,3,0,3,2.78,18.92
57,8,1,4,25.38,20.05
59,7,1,2,28.47,11.64
59,17,4,3,17.52,33.35
59,31,3,0,10.80,19.23
59,46,3,0,5.29,18.04
60,36,4,3,18.54,27.85
61,10,0,2,22.62,2.27
61,28,4,2,33.02,22.39
61,29,1,0,19.79,10.43
61,34,3,0,1.68,18.18
62,18,4,2,37.78,28.27
64,0,2,1,28.03,12.71
65,12,2,4,36.00,27.13
65,35,4,2,37.29,27.79
66,14,3,4,20.36,18.86
67,9,4,2,40.53,30.91
67,14,4,1,21.58,17.61
68,0,1,0,20.32,12.11
68,6,3,4,11.33,48.23
68,41,3,4,12.99,45.27
69,27,4,2,43.40,34.47
70,10,2,1,26.61,9.04
70,23,2,4,46.95,40.68
71,9,2,4,35.55,25.95
71,10,1,2,27.65,10.27
71,39,0,3,13.96,20.56
71,45,2,4,39.90,30.81
72,9,4,2,34.26,24.51
72,15,4,3,18.06,34.86
73,9,2,4,32.66,23.41
73,14,1,2,29.49,11.89
74,4,4,3,15.24,40.35
75,37,0,1,21.00,13.82
76,3,3,4,19.07,33.27
76,44,4,3,16.23,38.49
78,8,4,3,11.38,46.06
78,9,4,1,25.21,17.31
78,30,2,0,21.47,3.63
79,26,2,4,37.68,29.49
79,34,0,1,21.46,17.38
79,47,0,1,21.90,8.01
80,7,2,1,25.04,7.39
80,10,2,4,30.67,22.42
80,37,1,2,29.34,16.51
81,12,4,3,18.63,31.69
81,16,4,2,35.95,25.31
81,17,3,0,18.70,19.48
81,34,1,4,23.89,19.21
81,46,0,1,21.05,16.87
82,17,0,4,20.45,18.67
82,22,4,3,14.82,41.96
83,0,0,3,3.76,20.00
83,9,1,0,20.63,9.20
83,17,4,1,22.24,17.77
83,46,1,4,23.73,19.64
84,36,3,0,6.53,18.55
84,38,2,0,21.64,5.21
86,39,3,4,17.80,36.07
87,12,3,4,17.10,37.96
87,34,4,2,32.05,21.43
87,37,2,4,36.24,26.75
89,17,1,2,26.06,7.11
90,47,1,4,28.24,18.78
91,7,1,4,22.07,18.84
91,31,0,3,5.57,20.27
92,11,4,3,12.25,45.59
92,42,2,1,28.15,12.12
92,44,3,0,14.76,19.47
93,5,4,3,18.22,32.75
94,8,3,0,18.87,18.01
95,6,4,2,48.59,41.41
95,7,4,3,19.05,21.47
95,17,2,0,20.72,2.44
95,21,4,3,18.60,32.72
96,20,3,4,19.59,26.76
96,24,0,1,22.11,7.67
97,0,3,4,13.87,45.08
98,1,4,2,43.28,34.58
98,13,4,3,16.46,37.89
99,18,2,4,40.30,33.03
99,42,1,4,23.74,19.49
99,45,4,2,45.58,36.70
100,14,2,1,27.05,12.33
100,33,2,0,20.39,1.23
102,19,4,3,18.84,31.30
104,6,2,4,44.85,37.11
104,14,1,0,19.55,14.91
105,22,3,0,8.55,18.42
105,27,2,1,28.19,16.65
106,36,0,2,20.63,0.16
108,3,4,3,17.88,34.52
108,9,0,3,10.22,19.83
108,10,4,2,49.82,41.64
108,15,3,0,12.84,18.90
108,16,2,0,22.07,4.44
108,26,4,3,13.56,44.34
109,41,4,3,19.35,21.09
109,42,4,3,19.03,30.85
109,46,4,3,14.77,40.65
110,5,3,0,17.52,19.48
110,37,4,3,15.34,39.44
111,4,3,4,19.21,35.66
111,10,2,4,46.41,40.36
111,24,1,2,28.50,18.26
111,28,2,4,31.54,22.78
111,42,3,4,18.75,33.34
112,14,0,3,6.17,19.63
112,24,2,4,28.68,19.05
113,42,4,3,17.86,35.44
114,30,0,3,4.11,18.91
115,27,1,0,20.05,13.60
116,9,3,4,20.65,26.81
117,15,0,1,23.46,7.89
117,31,3,4,12.81,46.35
118,19,3,4,16.07,40.86
119,15,1,2,27.14,7.67
119,17,0,3,10.44,20.42
121,3,3,4,19.57,22.87
121,20,4,2,49.58,42.64
122,11,3,0,14.42,19.66
122,35,2,4,28.34,18.58
122,43,4,2,36.98,27.41
123,23,4,3,19.23,20.77
125,8,0,3,16.89,20.95
125,9,4,2,34.28,24.26
125,23,3,0,18.32,19.29
125,32,2,4,49.19,43.33
125,38,0,1,21.87,10.35
126,3,4,1,22.82,17.43
126,11,0,1,21.08,16.32
126,28,4,3,18.82,28.96
126,37,3,0,0.07,17.31
128,12,4,3,18.10,35.06
128,18,4,0,19.68,17.77
129,4,4,2,42.02,31.64
130,10,4,3,14.36,41.01
130,14,3,4,17.95,36.59
130,20,2,4,40.48,31.70
130,46,3,4,17.58,37.53
131,11,1,2,28.61,10.02
131,17,3,4,18.82,37.43
131,18,0,1,20.77,11.98
131,22,0,3,6.46,20.16
132,3,1,2,27.60,9.87
132,18,1,0,20.47,10.11
132,25,2,1,25.89,9.26
132,30,3,0,6.11,18.53
132,40,2,0,21.92,4.19
132,41,3,0,3.56,18.32
133,1,2,1,25.85,8.76
133,19,4,3,12.14,45.64
134,21,3,0,0.60,17.99
134,45,2,0,20.88,2.10
135,5,0,2,20.95,0.67
135,36,2,4,37.27,29.86
136,38,1,4,28.35,19.34
137,34,2,4,34.58,25.43
