step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,20.41,27.03
0,1,,3,21.45,15.74
0,2,,6,42.35,25.33
0,3,,3,39.34,9.99
0,4,,3,25.93,11.93
0,5,,0,17.41,44.90
0,6,,3,10.90,7.83
0,7,,2,13.49,22.73
0,8,,3,33.75,16.44
0,9,,3,12.63,9.45
0,10,,2,8.23,34.51
0,11,,3,26.41,8.19
0,12,,4,35.34,21.15
0,13,,6,39.26,26.98
0,14,,3,27.20,15.85
0,15,,4,30.84,24.38
0,16,,0,40.40,38.24
0,17,,2,20.94,28.89
0,18,,1,36.37,27.68
0,19,,3,42.55,5.19
0,20,,3,25.94,14.13
0,21,,0,28.93,38.57
0,22,,3,29.67,19.99
0,23,,2,10.42,38.64
0,24,,3,36.62,5.13
0,25,,3,43.57,9.79
0,26,,3,18.25,20.75
0,27,,3,8.01,9.63
1,0,2,5,21.09,26.82
1,3,3,6,41.01,9.43
1,5,0,6,18.91,45.39
1,6,3,6,12.36,8.09
1,7,2,5,15.25,22.51
1,9,3,6,14.30,9.49
1,10,2,6,8.97,34.35
1,15,4,5,31.44,24.40
1,16,0,6,41.39,38.07
1,17,2,5,22.52,28.36
1,18,1,6,37.29,27.53
1,19,3,6,43.60,5.43
1,23,2,6,11.07,38.89
1,25,3,6,44.78,10.01
1,26,3,5,20.00,21.04
1,27,3,6,8.89,9.73
2,9,6,3,15.79,8.93
2,12,4,6,37.14,21.30
2,22,3,4,33.28,20.74
3,8,3,6,38.74,17.95
4,6,6,3,15.86,10.84
4,22,4,6,37.09,20.53
5,24,3,6,40.03,6.57
7,21,0,6,39.48,32.05
9,15,5,6,35.38,26.01
10,7,5,4,31.22,23.22
10,10,6,5,13.49,32.07
10,14,3,6,40.82,15.65
10,17,5,6,35.89,26.54
10,27,6,3,15.62,13.04
11,23,6,5,18.81,36.11
11,26,5,6,36.00,24.27
13,7,4,6,36.02,24.41
14,1,3,6,40.60,5.60
14,24,6,3,40.20,11.93
15,2,6,0,38.05,34.41
16,11,3,6,40.93,12.73
17,4,3,6,40.84,13.86
17,6,3,4,32.29,21.57
17,25,6,3,39.85,10.02
18,0,5,4,31.80,23.68
18,23,5,2,23.36,33.59
19,6,4,5,34.56,24.06
19,8,6,0,39.60,41.13
20,6,5,6,35.89,25.18
21,8,0,6,37.52,44.23
21,9,3,6,38.72,2.87
21,22,6,0,39.23,36.66
22,2,0,6,31.58,45.02
22,20,3,6,38.63,19.03
23,21,6,4,33.93,22.76
25,0,4,6,36.45,22.77
25,21,4,3,30.85,21.10
26,10,5,6,11.13,24.00
27,22,0,6,34.85,45.94
29,2,6,0,36.45,43.48
29,18,6,5,34.74,28.18
30,26,6,5,34.93,26.63
31,14,6,3,37.12,18.82
31,16,6,0,38.96,42.34
31,18,5,2,33.10,29.22
32,11,6,5,34.69,27.69
32,24,3,4,34.74,20.15
33,17,6,3,35.89,1.30
33,23,2,5,34.15,29.84
34,11,5,2,33.54,29.13
34,23,5,6,34.97,29.58
36,3,6,4,36.80,20.43
36,18,2,0,30.85,34.12
37,2,0,2,32.57,30.29
37,3,4,3,35.58,19.43
37,11,2,0,32.77,32.20
37,25,3,5,26.47,22.01
38,9,6,3,36.71,2.52
39,6,6,2,33.24,30.07
39,21,3,6,16.43,5.48
39,24,4,6,35.78,23.65
40,2,2,5,29.36,26.10
41,7,6,0,36.20,44.10
42,25,5,2,26.89,27.52
42,27,3,4,36.52,19.92
43,26,5,6,11.89,29.76
