step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0000,-67.37,30.00
0,0,2,0.4982,-62.85,21.21
0,0,3,0.4418,-67.37,30.00
0,0,4,0.3853,-71.88,42.43
0,1,0,0.0000,-67.37,30.00
0,1,2,0.0000,-62.85,21.21
0,1,3,0.0000,-71.88,42.43
0,1,4,0.0000,-67.37,30.00
0,2,0,0.4962,-62.85,21.21
0,2,1,0.0000,-62.85,21.21
0,2,3,0.4962,-62.85,21.21
0,2,4,0.4962,-62.85,21.21
0,3,0,0.2829,-67.37,30.00
0,3,1,0.0000,-71.88,42.43
0,3,2,0.3393,-62.85,21.21
0,3,4,0.2829,-67.37,30.00
0,4,0,0.3376,-71.88,42.43
0,4,1,0.0000,-67.37,30.00
0,4,2,0.4505,-62.85,21.21
0,4,3,0.3941,-67.37,30.00
1,0,1,0.0000,-67.37,30.00
1,0,2,0.4982,-62.85,21.21
1,0,3,0.4418,-67.37,30.00
1,0,4,0.3853,-71.88,42.43
1,1,0,0.0000,-67.37,30.00
1,1,2,0.0000,-62.85,21.21
1,1,3,0.0000,-71.88,42.43
1,1,4,0.0000,-67.37,30.00
1,2,0,0.4962,-62.85,21.21
1,2,1,0.0000,-62.85,21.21
1,2,3,0.4962,-62.85,21.21
1,2,4,0.4962,-62.85,21.21
1,3,0,0.2829,-67.37,30.00
1,3,1,0.0000,-71.88,42.43
1,3,2,0.3393,-62.85,21.21
1,3,4,0.2829,-67.37,30.00
1,4,0,0.3376,-71.88,42.43
1,4,1,0.0000,-67.37,30.00
1,4,2,0.4505,-62.85,21.21
1,4,3,0.3941,-67.37,30.00
2,0,1,0.0000,-67.37,30.00
2,0,2,0.4852,-62.85,21.21
2,0,3,0.4288,-67.37,30.00
2,0,4,0.3723,-71.88,42.43
2,1,0,0.0000,-67.37,30.00
2,1,2,0.0000,-62.85,21.21
2,1,3,0.0000,-71.88,42.43
2,1,4,0.0000,-67.37,30.00
2,2,0,0.4774,-62.85,21.21
2,2,1,0.0000,-62.85,21.21
2,2,3,0.4774,-62.85,21.21
2,2,4,0.4774,-62.85,21.21
2,3,0,0.2829,-67.37,30.00
2,3,1,0.0000,-71.88,42.43
2,3,2,0.3393,-62.85,21.21
2,3,4,0.2829,-67.37,30.00
2,4,0,0.3376,-71.88,42.43
2,4,1,0.0000,-67.37,30.00
2,4,2,0.4505,-62.85,21.21
2,4,3,0.3941,-67.37,30.00
3,0,1,0.0000,-67.37,30.00
3,0,2,0.4679,-62.85,21.21
3,0,3,0.4115,-67.37,30.00
3,0,4,0.3550,-71.88,42.43
3,1,0,0.0000,-67.37,30.00
3,1,2,0.0000,-62.85,21.21
3,1,3,0.0000,-71.88,42.43
3,1,4,0.0000,-67.37,30.00
3,2,0,0.4598,-62.85,21.21
3,2,1,0.0000,-62.85,21.21
3,2,3,0.4598,-62.85,21.21
3,2,4,0.4598,-62.85,21.21
3,3,0,0.2829,-67.37,30.00
3,3,1,0.0000,-71.88,42.43
3,3,2,0.3393,-62.85,21.21
3,3,4,0.2829,-67.37,30.00
3,4,0,0.3625,-71.88,42.43
3,4,1,0.0000,-67.37,30.00
3,4,2,0.4754,-62.85,21.21
3,4,3,0.4189,-67.37,30.00
4,0,1,0.0000,-67.37,30.00
4,0,2,0.4679,-62.85,21.21
4,0,3,0.4115,-67.37,30.00
4,0,4,0.3550,-71.88,42.43
4,1,0,0.0000,-67.37,30.00
4,1,2,0.0000,-62.85,21.21
4,1,3,0.0000,-71.88,42.43
4,1,4,0.0000,-67.37,30.00
4,2,0,0.4598,-62.85,21.21
4,2,1,0.0000,-62.85,21.21
4,2,3,0.4598,-62.85,21.21
4,2,4,0.4598,-62.85,21.21
4,3,0,0.2829,-67.37,30.00
4,3,1,0.0000,-71.88,42.43
4,3,2,0.3393,-62.85,21.21
4,3,4,0.2829,-67.37,30.00
4,4,0,0.3701,-71.88,42.43
4,4,1,0.0000,-67.37,30.00
4,4,2,0.4830,-62.85,21.21
4,4,3,0.4266,-67.37,30.00
5,0,1,0.0000,-67.37,30.00
5,0,2,0.4656,-62.85,21.21
5,0,3,0.4091,-67.37,30.00
5,0,4,0.3527,-71.88,42.43
5,1,0,0.0000,-67.37,30.00
5,1,2,0.0000,-62.85,21.21
5,1,3,0.0000,-71.88,42.43
5,1,4,0.0000,-67.37,30.00
5,2,0,0.4529,-62.85,21.21
5,2,1,0.0000,-62.85,21.21
5,2,3,0.4529,-62.85,21.21
5,2,4,0.4529,-62.85,21.21
5,3,0,0.2829,-67.37,30.00
5,3,1,0.0000,-71.88,42.43
5,3,2,0.3393,-62.85,21.21
5,3,4,0.2829,-67.37,30.00
5,4,0,0.3797,-71.88,42.43
5,4,1,0.0000,-67.37,30.00
5,4,2,0.4926,-62.85,21.21
5,4,3,0.4361,-67.37,30.00
6,0,1,0.0000,-67.37,30.00
6,0,2,0.4596,-62.85,21.21
6,0,3,0.4032,-67.37,30.00
6,0,4,0.3467,-71.88,42.43
6,1,0,0.0000,-67.37,30.00
6,1,2,0.0000,-62.85,21.21
6,1,3,0.0000,-71.88,42.43
6,1,4,0.0000,-67.37,30.00
6,2,0,0.4529,-62.85,21.21
6,2,1,0.0000,-62.85,21.21
6,2,3,0.4529,-62.85,21.21
6,2,4,0.4529,-62.85,21.21
6,3,0,0.2829,-67.37,30.00
6,3,1,0.0000,-71.88,42.43
6,3,2,0.3393,-62.85,21.21
6,3,4,0.2829,-67.37,30.00
6,4,0,0.3797,-71.88,42.43
6,4,1,0.0000,-67.37,30.00
6,4,2,0.4926,-62.85,21.21
6,4,3,0.4361,-67.37,30.00
7,0,1,0.0000,-67.37,30.00
7,0,2,0.4281,-62.85,21.21
7,0,3,0.3717,-67.37,30.00
7,0,4,0.3152,-71.88,42.43
7,1,0,0.0000,-67.37,30.00
7,1,2,0.0000,-62.85,21.21
7,1,3,0.0000,-71.88,42.43
7,1,4,0.0000,-67.37,30.00
7,2,0,0.4800,-62.85,21.21
7,2,1,0.0000,-62.85,21.21
7,2,3,0.4800,-62.85,21.21
7,2,4,0.4800,-62.85,21.21
7,3,0,0.2829,-67.37,30.00
7,3,1,0.0000,-71.88,42.43
7,3,2,0.3393,-62.85,21.21
7,3,4,0.2829,-67.37,30.00
7,4,0,0.3797,-71.88,42.43
7,4,1,0.0000,-67.37,30.00
7,4,2,0.4926,-62.85,21.21
7,4,3,0.4361,-67.37,30.00
8,0,1,0.0000,-67.37,30.00
8,0,2,0.3974,-62.85,21.21
8,0,3,0.3410,-67.37,30.00
8,0,4,0.2846,-71.88,42.43
8,1,0,0.0000,-67.37,30.00
8,1,2,0.0000,-62.85,21.21
8,1,3,0.0000,-71.88,42.43
8,1,4,0.0000,-67.37,30.00
8,2,0,0.4817,-62.85,21.21
8,2,1,0.0000,-62.85,21.21
8,2,3,0.4817,-62.85,21.21
8,2,4,0.4817,-62.85,21.21
8,3,0,0.2829,-67.37,30.00
8,3,1,0.0000,-71.88,42.43
8,3,2,0.3393,-62.85,21.21
8,3,4,0.2829,-67.37,30.00
8,4,0,0.3797,-71.88,42.43
8,4,1,0.0000,-67.37,30.00
8,4,2,0.4926,-62.85,21.21
8,4,3,0.4361,-67.37,30.00
9,0,1,0.0000,-67.37,30.00
9,0,2,0.3974,-62.85,21.21
9,0,3,0.3410,-67.37,30.00
9,0,4,0.2846,-71.88,42.43
9,1,0,0.0000,-67.37,30.00
9,1,2,0.0000,-62.85,21.21
9,1,3,0.0000,-71.88,42.43
9,1,4,0.0000,-67.37,30.00
9,2,0,0.4835,-62.85,21.21
9,2,1,0.0000,-62.85,21.21
9,2,3,0.4835,-62.85,21.21
9,2,4,0.4835,-62.85,21.21
9,3,0,0.2829,-67.37,30.00
9,3,1,0.0000,-71.88,42.43
9,3,2,0.3393,-62.85,21.21
9,3,4,0.2829,-67.37,30.00
9,4,0,0.3797,-71.88,42.43
9,4,1,0.0000,-67.37,30.00
9,4,2,0.4926,-62.85,21.21
9,4,3,0.4361,-67.37,30.00
10,0,1,0.0000,-67.37,30.00
10,0,2,0.3802,-62.85,21.21
10,0,3,0.3238,-67.37,30.00
10,0,4,0.2673,-71.88,42.43
10,1,0,0.0000,-67.37,30.00
10,1,2,0.0000,-62.85,21.21
10,1,3,0.0000,-71.88,42.43
10,1,4,0.0000,-67.37,30.00
10,2,0,0.5008,-62.85,21.21
10,2,1,0.0000,-62.85,21.21
10,2,3,0.5008,-62.85,21.21
10,2,4,0.5008,-62.85,21.21
10,3,0,0.2829,-67.37,30.00
10,3,1,0.0000,-71.88,42.43
10,3,2,0.3393,-62.85,21.21
10,3,4,0.2829,-67.37,30.00
10,4,0,0.3797,-71.88,42.43
10,4,1,0.0000,-67.37,30.00
10,4,2,0.4926,-62.85,21.21
10,4,3,0.4361,-67.37,30.00
11,0,1,0.0000,-67.37,30.00
11,0,2,0.3802,-62.85,21.21
11,0,3,0.3238,-67.37,30.00
11,0,4,0.2673,-71.88,42.43
11,1,0,0.0000,-67.37,30.00
11,1,2,0.0000,-62.85,21.21
11,1,3,0.0000,-71.88,42.43
11,1,4,0.0000,-67.37,30.00
11,2,0,0.4841,-62.85,21.21
11,2,1,0.0000,-62.85,21.21
11,2,3,0.4841,-62.85,21.21
11,2,4,0.4841,-62.85,21.21
11,3,0,0.2829,-67.37,30.00
11,3,1,0.0000,-71.88,42.43
11,3,2,0.3393,-62.85,21.21
11,3,4,0.2829,-67.37,30.00
11,4,0,0.3964,-71.88,42.43
11,4,1,0.0000,-67.37,30.00
11,4,2,0.5093,-62.85,21.21
11,4,3,0.4528,-67.37,30.00
12,0,1,0.0000,-67.37,30.00
12,0,2,0.3802,-62.85,21.21
12,0,3,0.3238,-67.37,30.00
12,0,4,0.2673,-71.88,42.43
12,1,0,0.0000,-67.37,30.00
12,1,2,0.0000,-62.85,21.21
12,1,3,0.0000,-71.88,42.43
12,1,4,0.0000,-67.37,30.00
12,2,0,0.4841,-62.85,21.21
12,2,1,0.0000,-62.85,21.21
12,2,3,0.4841,-62.85,21.21
12,2,4,0.4841,-62.85,21.21
12,3,0,0.2829,-67.37,30.00
12,3,1,0.0000,-71.88,42.43
12,3,2,0.3393,-62.85,21.21
12,3,4,0.2829,-67.37,30.00
12,4,0,0.3964,-71.88,42.43
12,4,1,0.0000,-67.37,30.00
12,4,2,0.5093,-62.85,21.21
12,4,3,0.4528,-67.37,30.00
13,0,1,0.0000,-67.37,30.00
13,0,2,0.3802,-62.85,21.21
13,0,3,0.3238,-67.37,30.00
13,0,4,0.2673,-71.88,42.43
13,1,0,0.0000,-67.37,30.00
13,1,2,0.0000,-62.85,21.21
13,1,3,0.0000,-71.88,42.43
13,1,4,0.0000,-67.37,30.00
13,2,0,0.4841,-62.85,21.21
13,2,1,0.0000,-62.85,21.21
13,2,3,0.4841,-62.85,21.21
13,2,4,0.4841,-62.85,21.21
13,3,0,0.2829,-67.37,30.00
13,3,1,0.0000,-71.88,42.43
13,3,2,0.3393,-62.85,21.21
13,3,4,0.2829,-67.37,30.00
13,4,0,0.4209,-71.88,42.43
13,4,1,0.0000,-67.37,30.00
13,4,2,0.5338,-62.85,21.21
13,4,3,0.4773,-67.37,30.00
14,0,1,0.0000,-67.37,30.00
14,0,2,0.3802,-62.85,21.21
14,0,3,0.3238,-67.37,30.00
14,0,4,0.2673,-71.88,42.43
14,1,0,0.0000,-67.37,30.00
14,1,2,0.0000,-62.85,21.21
14,1,3,0.0000,-71.88,42.43
14,1,4,0.0000,-67.37,30.00
14,2,0,0.4841,-62.85,21.21
14,2,1,0.0000,-62.85,21.21
14,2,3,0.4841,-62.85,21.21
14,2,4,0.4841,-62.85,21.21
14,3,0,0.2829,-67.37,30.00
14,3,1,0.0000,-71.88,42.43
14,3,2,0.3393,-62.85,21.21
14,3,4,0.2829,-67.37,30.00
14,4,0,0.4171,-71.88,42.43
14,4,1,0.0000,-67.37,30.00
14,4,2,0.5300,-62.85,21.21
14,4,3,0.4735,-67.37,30.00
15,0,1,0.0000,-67.37,30.00
15,0,2,0.3802,-62.85,21.21
15,0,3,0.3238,-67.37,30.00
15,0,4,0.2673,-71.88,42.43
15,1,0,0.0000,-67.37,30.00
