step,client_id,from_ap,to_ap,client_x,client_y
0,0,,4,13.47,19.80
0,1,,3,30.61,27.60
0,2,,1,36.57,34.78
0,3,,0,30.92,32.11
0,4,,3,36.00,23.02
0,5,,1,35.07,43.27
0,6,,4,26.20,5.86
0,7,,1,39.52,40.95
0,8,,4,12.96,17.04
0,9,,0,21.87,39.39
0,10,,0,29.11,31.37
0,11,,0,17.72,39.64
0,12,,0,28.96,37.85
0,13,,4,28.18,15.85
0,14,,0,28.34,32.67
0,15,,4,20.66,15.44
1,1,3,4,32.16,28.02
1,3,0,1,31.85,32.10
1,10,0,1,30.75,31.28
1,12,0,1,30.61,38.50
1,14,0,1,29.61,32.94
2,1,4,3,33.59,28.84
2,5,1,2,38.97,43.38
3,7,1,2,41.90,40.42
5,10,1,3,37.35,31.64
7,12,1,2,40.78,42.85
9,4,3,1,45.34,22.20
9,10,3,1,43.86,30.71
12,1,3,1,46.98,23.75
12,11,0,1,26.61,32.01
13,15,4,1,29.13,30.93
14,5,2,1,38.48,42.87
14,7,2,1,48.54,37.57
14,9,0,1,29.46,35.48
14,11,1,4,27.90,30.37
17,3,1,2,43.76,40.28
17,10,1,3,45.72,25.60
19,1,1,4,46.84,14.98
19,5,1,0,29.23,40.34
21,7,1,2,48.44,37.78
21,12,2,1,34.26,49.14
23,8,4,1,14.00,37.27
25,14,1,3,39.61,31.46
26,4,1,2,45.95,39.08
26,10,3,4,32.69,26.61
26,12,1,0,25.44,45.79
26,15,1,2,39.36,42.63
27,5,0,4,18.88,32.07
29,9,1,4,32.44,27.62
29,13,4,1,49.31,12.29
31,2,1,2,41.77,40.88
31,12,0,1,16.42,44.65
31,14,3,4,32.60,25.79
35,10,4,0,22.59,32.65
36,3,2,1,39.70,41.92
38,13,1,4,46.42,15.63
43,4,2,1,38.25,43.31
43,10,0,1,14.27,39.21
43,14,4,0,18.45,35.19
47,0,4,1,49.02,13.72
48,14,0,1,13.80,41.81
48,15,2,1,40.94,40.61
52,3,1,0,29.83,41.29
52,8,1,4,12.73,36.72
52,11,4,1,43.32,19.52
52,12,1,0,19.76,45.57
55,4,1,3,38.65,31.34
56,7,2,1,39.78,40.86
57,1,4,3,34.75,26.42
58,12,0,1,30.68,43.35
59,0,1,3,45.33,23.99
61,1,3,1,37.89,33.11
62,12,1,2,38.04,45.71
64,0,3,1,44.79,30.21
64,2,2,1,39.96,41.03
65,10,1,0,15.68,41.35
66,1,1,2,42.81,41.57
66,7,1,3,40.08,31.80
67,4,3,4,37.03,22.01
67,15,1,0,29.99,38.96
69,10,0,4,17.96,34.14
69,14,1,4,4.06,38.50
70,15,0,1,28.89,34.90
71,7,3,1,45.23,28.72
72,0,1,2,49.73,37.64
74,15,1,4,28.01,29.73
75,12,2,1,42.13,40.15
79,2,1,3,40.07,31.58
79,3,0,1,14.64,39.41
80,1,2,1,35.69,45.57
80,7,1,3,42.57,30.31
82,11,1,4,43.09,19.07
85,1,1,0,26.48,44.72
85,7,3,1,35.73,32.02
91,2,3,4,36.63,22.61
91,7,1,0,28.06,34.33
93,1,0,4,17.81,33.62
93,12,1,0,22.84,46.87
97,0,2,1,45.32,38.03
101,7,0,1,14.53,37.67
103,12,0,4,18.02,33.84
105,0,1,3,43.85,29.12
108,7,1,4,5.43,37.94
113,0,3,1,43.94,20.63
116,0,1,4,44.25,17.56
120,11,4,1,26.41,31.66
122,11,1,4,25.20,32.07
125,3,1,4,8.80,37.93
126,6,4,1,29.30,30.38
126,10,4,1,48.14,14.87
130,10,1,4,47.07,12.71
136,5,4,1,14.24,36.80
136,13,4,1,7.09,38.61
138,2,4,1,50.00,11.84
138,5,1,0,14.87,39.88
138,13,1,4,9.32,37.70
143,6,1,2,48.63,38.01
143,7,4,3,35.65,24.18
147,5,0,1,27.22,46.54
153,0,4,1,43.03,19.59
153,5,1,2,36.98,47.58
153,7,3,1,46.04,22.65
154,0,1,3,43.40,20.84
157,0,3,1,45.96,23.37
158,1,4,1,6.75,38.95
159,12,4,3,36.74,25.23
161,1,1,4,1.08,39.30
162,6,2,1,47.14,36.71
163,12,3,1,39.54,32.45
163,14,4,3,33.97,26.65
163,15,4,1,30.20,29.39
164,7,1,4,44.54,17.11
165,10,4,3,33.94,27.01
166,0,1,3,44.53,28.44
167,10,3,1,33.54,29.50
167,15,1,0,27.62,34.06
170,5,2,1,37.96,43.53
170,14,3,1,36.12,31.42
