step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,21.56,14.30
0,1,,2,8.72,29.26
0,2,,3,38.92,33.13
0,3,,3,37.22,33.38
0,4,,2,23.40,42.36
0,5,,3,25.86,27.20
0,6,,1,42.98,22.84
0,7,,2,20.83,31.21
0,8,,3,44.81,32.64
0,9,,3,31.38,44.70
1,0,0,1,22.58,13.97
1,5,3,1,26.70,27.07
1,8,3,1,45.49,32.61
1,9,3,2,32.68,44.84
2,2,3,1,42.37,31.77
4,5,1,3,28.98,27.32
5,7,2,3,26.72,31.42
6,3,3,1,43.48,35.57
8,5,3,1,31.98,26.68
9,9,2,1,44.58,47.71
10,4,2,3,40.23,44.80
11,4,3,1,41.87,44.34
12,1,2,3,28.25,28.52
13,6,1,3,37.77,29.21
15,1,3,1,32.56,26.69
17,7,3,1,40.75,30.28
20,3,1,3,42.51,34.21
20,6,3,2,26.54,29.70
26,2,1,0,22.78,16.28
26,9,1,3,40.71,31.23
30,0,1,0,15.40,8.22
31,2,0,2,18.94,23.26
36,3,3,1,29.37,26.48
37,9,3,2,27.55,37.56
38,4,1,2,23.58,26.32
40,2,2,3,27.20,29.98
42,0,0,2,11.16,21.98
45,3,1,2,22.85,23.59
47,2,3,1,37.69,28.07
49,8,1,0,21.36,12.76
51,3,2,0,18.35,23.09
61,1,1,3,41.97,34.18
61,7,1,0,12.49,7.91
62,0,2,3,28.07,35.45
62,8,0,2,9.41,20.20
64,6,2,0,7.27,11.72
65,1,3,1,43.56,41.13
66,3,0,2,6.60,13.89
68,6,0,1,12.74,6.99
69,7,0,2,8.49,19.13
74,2,1,0,21.61,16.65
75,0,3,1,43.09,42.12
75,4,2,3,33.71,42.63
75,9,2,0,15.63,22.28
78,3,2,1,2.79,5.80
79,6,1,0,19.81,11.47
81,4,3,1,44.27,38.18
83,2,0,2,5.21,14.98
84,9,0,1,20.13,10.44
86,6,0,2,19.96,24.99
90,2,2,0,7.00,14.10
91,3,1,2,0.44,5.68
91,4,1,3,39.16,31.40
93,5,1,2,44.07,48.95
98,0,1,3,42.61,41.26
98,2,0,1,21.04,10.24
98,4,3,2,26.72,37.00
102,3,2,0,7.32,12.91
108,5,2,3,33.15,42.44
110,7,2,0,6.38,11.34
114,7,0,1,10.18,6.73
115,1,1,2,1.04,5.62
115,8,2,0,11.56,20.94
116,6,2,1,25.41,24.45
118,1,2,1,3.65,7.10
119,3,0,2,20.47,23.58
121,1,1,0,9.36,8.24
123,8,0,2,5.68,11.24
125,7,1,0,11.26,8.35
126,1,0,1,18.60,8.83
126,8,2,1,3.70,6.76
127,3,2,3,26.72,31.58
129,2,1,3,33.18,27.01
129,5,3,1,28.72,26.83
130,4,2,3,27.03,34.93
131,9,1,0,21.33,16.87
133,7,0,1,21.94,13.29
134,2,3,2,25.49,30.42
134,8,1,2,0.00,5.33
135,0,3,2,26.92,35.72
140,3,3,1,40.77,30.59
140,4,3,1,42.24,45.52
142,9,0,2,4.89,10.48
144,7,1,3,31.22,27.00
149,4,1,2,44.35,50.00
151,9,2,0,7.21,11.34
154,4,2,3,38.76,43.51
155,7,3,2,38.20,44.74
161,6,1,0,19.39,10.65
162,9,0,2,16.75,24.61
163,7,2,3,40.50,43.91
166,4,3,1,30.13,26.21
171,7,3,1,42.28,32.74
174,2,2,3,31.45,41.79
175,6,0,2,6.11,11.82
177,8,2,3,37.73,44.16
179,1,1,3,42.73,35.48
180,2,3,1,42.21,43.50
181,8,3,1,43.53,40.58
183,1,3,1,39.86,29.34
185,6,2,1,3.71,5.51
191,2,1,3,41.87,43.42
195,5,1,0,22.77,20.66
199,6,1,0,19.32,10.53
200,2,3,2,27.05,38.41
202,3,1,0,11.22,8.27
202,6,0,1,22.94,13.56
204,4,1,3,39.72,30.96
206,9,2,0,8.48,16.85
209,3,0,2,6.17,13.96
210,5,0,1,22.29,13.84
212,1,1,0,14.90,9.38
212,6,1,2,26.39,27.06
214,4,3,2,35.90,44.73
215,8,1,0,15.90,8.40
216,9,0,1,14.78,7.03
218,1,0,2,6.39,17.53
222,8,0,2,5.28,11.42
223,7,1,0,12.67,8.28
225,3,2,0,8.15,17.12
