step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0239,-59.27,11.60
0,0,2,0.0000,-64.38,17.17
0,0,3,0.4906,-63.47,16.00
0,0,4,0.0204,-65.54,18.76
0,1,0,0.0260,-50.21,11.60
0,1,2,0.0261,-45.30,7.96
0,1,3,0.0261,-46.56,8.77
0,1,4,0.4953,-57.90,20.93
0,2,0,0.0000,-58.05,17.17
0,2,1,0.0220,-48.02,7.96
0,2,3,0.0000,-56.71,15.49
0,2,4,0.0138,-64.82,28.87
0,3,0,0.4071,-62.50,16.00
0,3,1,0.0222,-54.66,8.77
0,3,2,0.0000,-62.08,15.49
0,3,4,0.0182,-61.87,15.25
0,4,0,0.0251,-58.38,18.76
0,4,1,0.5534,-59.81,20.93
0,4,2,0.0220,-63.99,28.87
0,4,3,0.0266,-55.68,15.25
1,0,1,0.0189,-59.27,11.60
1,0,2,0.0000,-64.38,17.17
1,0,3,0.3784,-63.47,16.00
1,0,4,0.0155,-65.54,18.76
1,1,0,0.0306,-50.21,11.60
1,1,2,0.0308,-45.30,7.96
1,1,3,0.0308,-46.56,8.77
1,1,4,0.6013,-57.90,20.93
1,2,0,0.0000,-58.05,17.17
1,2,1,0.0220,-48.02,7.96
1,2,3,0.0000,-56.71,15.49
1,2,4,0.0138,-64.82,28.87
1,3,0,0.3698,-62.50,16.00
1,3,1,0.0206,-54.66,8.77
1,3,2,0.0000,-62.08,15.49
1,3,4,0.0166,-61.87,15.25
1,4,0,0.0262,-58.38,18.76
1,4,1,0.5774,-59.81,20.93
1,4,2,0.0231,-63.99,28.87
1,4,3,0.0276,-55.68,15.25
2,0,1,0.0189,-59.27,11.60
2,0,2,0.0000,-64.38,17.17
2,0,3,0.3784,-63.47,16.00
2,0,4,0.0155,-65.54,18.76
2,1,0,0.0289,-50.21,11.60
2,1,2,0.0290,-45.30,7.96
2,1,3,0.0290,-46.56,8.77
2,1,4,0.5610,-57.90,20.93
2,2,0,0.0000,-58.05,17.17
2,2,1,0.0240,-48.02,7.96
2,2,3,0.0000,-56.71,15.49
2,2,4,0.0159,-64.82,28.87
2,3,0,0.3963,-62.50,16.00
2,3,1,0.0217,-54.66,8.77
2,3,2,0.0000,-62.08,15.49
2,3,4,0.0178,-61.87,15.25
2,4,0,0.0251,-58.38,18.76
2,4,1,0.5534,-59.81,20.93
2,4,2,0.0220,-63.99,28.87
2,4,3,0.0266,-55.68,15.25
3,0,1,0.0189,-59.27,11.60
3,0,2,0.0000,-64.38,17.17
3,0,3,0.3784,-63.47,16.00
3,0,4,0.0155,-65.54,18.76
3,1,0,0.0276,-50.21,11.60
