step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,27.28,23.83
0,1,,1,10.12,16.40
0,2,,2,34.05,40.68
0,3,,0,14.46,35.93
0,4,,3,43.33,25.82
0,5,,0,6.29,22.44
0,6,,0,17.18,31.56
0,7,,2,27.69,32.08
0,8,,1,11.65,16.93
0,9,,2,39.05,44.50
0,10,,2,40.34,41.05
0,11,,1,23.81,15.20
0,12,,2,31.87,43.55
0,13,,1,12.07,15.36
0,14,,1,19.47,19.92
0,15,,2,29.84,23.32
0,16,,1,21.45,17.41
0,17,,3,43.71,17.65
0,18,,1,14.81,18.09
0,19,,3,44.09,36.62
0,20,,2,33.82,43.55
0,21,,1,24.79,12.89
0,22,,3,32.34,13.22
0,23,,0,19.79,34.74
0,24,,3,44.96,36.18
0,25,,2,28.36,39.08
0,26,,2,26.63,43.31
0,27,,2,31.37,29.44
0,28,,2,24.03,39.39
0,29,,0,19.18,37.59
1,1,1,0,10.87,16.23
1,19,3,2,45.62,36.77
1,23,0,2,20.79,34.38
1,24,3,2,46.25,36.14
1,29,0,2,21.01,37.58
3,1,0,1,12.34,16.61
4,4,3,2,50.00,24.67
4,6,0,2,20.73,32.56
4,15,2,3,35.80,25.71
5,3,0,2,20.68,34.73
5,4,2,3,48.26,24.36
5,11,1,2,29.56,18.67
6,0,2,3,35.80,25.30
7,5,0,1,16.86,23.40
7,21,1,2,28.88,19.48
8,11,2,3,32.69,21.98
8,15,3,2,41.84,28.89
12,16,1,2,29.47,16.46
13,7,2,3,37.21,26.40
15,5,1,2,27.34,21.66
15,18,1,2,28.71,19.70
16,4,3,2,29.46,15.98
16,16,2,3,31.29,17.24
17,4,2,1,27.65,15.90
18,2,2,3,42.54,27.48
18,11,3,2,44.55,27.90
18,14,1,2,30.08,9.13
18,18,2,3,31.58,19.66
19,5,2,3,32.66,21.42
20,22,3,2,45.72,27.88
21,13,1,0,9.10,8.29
24,8,1,2,30.08,14.95
25,24,2,0,19.27,34.11
26,8,2,3,31.37,14.71
27,12,2,3,48.86,23.79
28,1,1,2,29.38,6.81
30,19,2,0,19.33,34.32
33,26,2,3,36.44,26.57
34,0,3,2,31.31,13.62
34,4,1,0,8.61,0.00
35,2,3,2,30.76,18.14
35,13,0,1,9.41,6.28
36,9,2,3,43.47,27.54
36,15,2,0,15.54,47.30
37,0,2,1,29.37,11.22
37,2,2,1,28.51,18.00
39,12,3,2,31.31,14.42
39,17,3,2,34.14,9.57
40,25,2,1,20.54,26.28
41,12,2,1,28.02,12.44
42,25,1,0,18.02,25.20
43,1,2,1,29.05,6.45
44,7,3,2,37.20,6.82
44,10,2,0,18.42,38.10
46,0,1,2,28.12,2.19
46,11,2,3,43.93,26.38
46,29,2,0,19.64,35.17
47,5,3,2,30.53,20.88
47,13,1,2,26.27,0.00
47,28,2,3,40.89,27.20
48,16,3,2,44.96,27.67
48,20,2,0,15.32,46.22
48,24,0,2,18.24,44.63
49,2,1,0,13.10,18.88
49,3,2,0,17.19,39.48
50,5,2,1,26.29,20.55
51,12,1,0,10.43,14.79
51,22,2,0,18.98,37.75
51,26,3,2,30.84,14.78
53,4,0,1,14.26,18.61
53,15,0,1,14.61,18.18
53,26,2,1,29.33,14.16
54,21,2,0,17.75,38.88
56,8,3,2,48.16,26.05
57,14,2,3,43.45,6.61
58,18,3,2,32.63,23.16
58,27,2,0,18.49,39.90
59,0,2,3,37.21,7.51
59,7,2,3,33.87,11.55
59,13,2,3,38.74,7.65
60,11,3,2,34.72,7.12
61,4,1,2,26.18,22.59
62,5,1,0,9.84,13.92
62,19,0,1,12.36,14.49
62,27,0,2,19.55,37.26
63,15,1,2,30.58,6.90
63,25,0,1,15.57,21.23
64,1,1,0,16.58,24.20
66,10,0,1,10.20,4.54
66,28,3,2,34.07,9.54
68,23,2,0,19.16,30.12
70,11,2,1,29.36,9.05
70,27,2,0,19.83,31.56
71,5,0,1,9.92,0.00
71,25,1,2,26.58,23.84
71,26,1,2,27.53,2.84
72,7,3,2,47.06,28.11
73,15,2,3,42.63,7.31
73,18,2,0,20.17,27.82
73,20,0,2,18.98,43.17
74,1,0,2,19.60,36.07
74,29,0,1,9.51,7.54
75,3,0,2,16.02,49.29
75,21,0,2,16.77,48.92
76,13,3,2,40.33,28.22
77,9,3,2,38.98,6.22
77,27,0,1,19.88,25.47
78,11,1,2,27.69,22.17
81,2,0,2,20.08,37.08
82,17,2,3,46.89,8.11
83,10,1,0,15.75,23.29
84,24,2,3,42.45,27.24
86,0,3,2,31.09,13.82
86,5,1,0,15.46,22.69
86,6,2,0,19.79,34.75
87,0,2,1,29.78,13.33
87,15,3,2,44.85,29.04
90,12,0,2,21.04,37.00
91,25,2,0,15.44,45.95
91,28,2,3,45.67,7.47
92,22,0,1,15.95,20.68
94,27,1,0,11.36,15.35
95,14,3,2,34.84,25.77
97,26,2,3,31.35,15.72
98,24,3,2,38.89,6.28
99,19,1,0,16.95,23.76
99,29,1,2,27.79,21.56
100,11,2,3,47.65,26.05
102,1,2,3,45.61,27.19
102,29,2,3,32.42,21.30
103,7,2,3,43.56,27.19
103,18,0,2,15.97,49.52
103,20,2,3,49.14,24.02
103,21,2,3,41.15,27.62
104,1,3,2,47.97,26.10
105,4,2,0,18.99,36.51
107,12,2,3,48.68,25.26
108,15,2,0,15.59,47.61
109,25,0,2,16.43,50.00
110,26,3,2,36.69,26.94
111,10,0,2,19.21,40.97
112,3,2,3,47.17,26.08
112,9,2,1,29.46,8.08
112,24,2,3,49.49,10.72
113,0,1,0,10.77,16.84
113,11,3,2,43.14,6.02
114,20,3,2,44.29,5.95
115,7,3,2,34.21,9.42
115,28,3,2,31.45,12.39
116,3,3,2,41.53,28.57
116,19,0,2,18.13,42.04
117,5,0,2,18.99,42.29
118,28,2,1,29.32,11.61
119,2,2,3,45.28,27.24
119,17,3,2,30.83,17.45
119,29,3,2,39.03,5.93
120,8,2,0,17.32,42.82
120,21,3,2,46.59,7.39
121,12,3,2,35.81,8.24
121,22,1,2,29.57,5.72
121,23,0,1,9.50,6.87
121,24,3,2,46.69,27.56
122,17,2,1,28.43,16.59
122,20,2,3,40.10,7.12
124,6,0,1,16.13,21.87
124,11,2,3,37.09,7.88
125,7,2,1,27.24,3.73
128,1,2,1,22.88,24.20
131,12,2,1,28.37,7.35
131,13,2,3,43.64,27.08
132,1,1,0,17.95,26.05
132,6,1,2,26.27,22.52
132,16,2,0,19.57,31.82
133,3,2,0,19.54,29.48
133,20,3,2,30.52,21.72
135,4,0,1,9.55,6.73
135,29,2,3,40.58,7.25
137,2,3,2,46.58,6.85
137,11,3,2,33.62,24.62
137,21,2,3,42.21,6.83
138,7,1,0,15.90,22.83
138,15,0,1,17.23,23.51
141,12,1,0,13.34,19.03
141,14,2,0,15.49,48.01
141,18,2,3,36.13,26.00
142,16,0,1,16.93,22.94
142,20,2,0,19.88,33.71
142,23,1,2,30.62,10.74
143,17,1,0,10.95,14.92
145,0,0,2,18.84,40.60
145,4,1,0,15.93,23.98
145,23,2,3,33.16,12.54
148,25,2,0,18.07,40.56
150,2,2,3,45.72,7.76
150,21,3,2,31.64,13.27
150,24,2,3,43.58,27.50
151,10,2,1,25.12,20.74
152,4,0,2,20.18,34.93
152,15,1,2,30.12,6.36
153,19,2,3,38.78,27.04
153,21,2,1,29.39,13.32
154,28,1,0,9.35,8.33
155,22,2,1,24.93,0.00
157,3,0,1,9.95,2.67
157,12,0,1,15.54,21.18
157,29,3,2,50.00,24.79
158,7,0,1,13.88,16.76
159,24,3,2,30.93,18.90
160,10,1,0,9.92,12.22
160,13,3,2,36.83,7.23
161,24,2,1,27.47,19.48
162,2,3,2,47.44,26.43
165,12,1,2,29.83,15.11
166,12,2,3,31.61,14.45
166,16,1,0,9.09,0.90
166,24,1,2,21.41,26.41
167,24,2,0,19.73,27.17
168,7,1,2,31.15,9.58
169,16,0,1,9.46,1.83
169,18,3,2,35.72,8.22
171,7,2,3,37.01,8.51
171,16,1,0,9.08,3.61
171,27,0,2,21.28,33.31
172,9,1,2,26.10,0.29
172,16,0,1,9.17,4.66
172,17,0,1,9.91,9.59
173,16,1,0,9.13,5.70
173,25,0,1,17.07,22.95
174,7,3,2,41.90,5.18
174,10,0,1,9.29,5.38
174,16,0,1,9.36,6.70
175,0,2,3,41.13,27.56
175,3,1,2,29.01,20.25
175,12,3,2,47.36,7.55
175,13,2,3,40.84,7.14
175,26,2,0,20.05,28.77
176,4,2,3,43.90,26.55
176,5,2,0,15.66,47.68
176,16,1,0,9.42,8.62
176,18,2,1,29.24,7.45
