step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,8.14,22.43
0,1,,0,20.43,16.80
0,2,,0,24.25,8.41
0,3,,1,20.90,31.51
0,4,,0,5.62,39.02
0,5,,4,33.25,21.37
0,6,,0,6.23,12.50
0,7,,0,16.79,31.82
0,8,,0,18.88,27.42
0,9,,0,9.92,19.75
0,10,,3,14.48,43.48
0,11,,3,42.63,40.10
0,12,,3,39.60,36.34
0,13,,3,41.07,36.09
0,14,,0,12.95,13.67
0,15,,1,31.26,31.17
0,16,,4,36.94,11.36
0,17,,0,8.95,29.61
0,18,,5,41.98,10.22
0,19,,1,21.62,39.34
0,20,,0,20.81,17.22
0,21,,0,28.67,5.13
0,22,,2,23.76,26.74
0,23,,5,34.33,22.71
0,24,,4,25.77,20.71
0,25,,4,27.78,18.26
0,26,,5,39.51,26.35
0,27,,3,16.93,44.05
0,28,,1,23.43,35.07
0,29,,0,14.39,32.33
0,30,,3,23.67,39.91
0,31,,5,42.30,17.83
0,32,,5,38.22,17.21
0,33,,1,19.71,36.58
0,34,,0,11.53,36.15
0,35,,4,34.17,10.87
0,36,,4,29.77,12.69
0,37,,0,6.08,32.10
0,38,,4,33.19,7.18
1,0,0,4,9.61,22.02
1,2,0,4,25.98,8.56
1,3,1,4,21.82,31.84
1,4,0,4,6.38,38.94
1,5,4,5,35.00,20.90
1,6,0,4,7.86,13.16
1,7,0,4,18.32,31.67
1,8,0,4,20.36,27.65
1,9,0,4,10.94,20.01
1,10,3,4,15.14,43.73
1,12,3,5,40.34,36.41
1,13,3,5,42.78,36.34
1,14,0,4,14.13,13.95
1,16,4,5,38.94,11.45
1,17,0,4,9.89,29.50
1,19,1,3,22.28,39.36
1,21,0,4,30.58,4.55
1,22,2,4,25.48,26.86
1,29,0,4,15.17,32.55
1,33,1,4,20.84,36.62
1,34,0,4,12.39,35.88
1,37,0,4,6.62,31.94
3,1,0,4,23.75,16.26
3,3,4,1,23.78,32.65
3,11,3,5,45.06,40.54
3,15,1,5,36.74,33.14
3,22,4,1,28.82,27.44
3,33,4,1,22.96,35.80
3,38,4,5,38.84,7.84
4,10,4,3,17.02,44.32
4,35,4,5,37.70,9.86
5,36,4,5,36.79,12.08
6,20,0,4,24.89,18.38
6,21,4,5,39.93,3.36
6,24,4,5,34.84,19.72
7,6,4,0,18.13,17.50
7,9,4,0,17.11,19.64
7,22,1,5,34.71,29.02
9,2,4,5,36.03,16.59
10,8,4,5,33.06,25.20
10,13,5,3,43.93,42.19
11,6,0,4,25.35,18.76
12,0,4,1,25.00,32.55
12,3,1,5,35.23,33.27
12,29,4,1,22.92,34.55
13,9,0,4,22.87,15.77
13,34,4,1,22.61,37.76
14,18,5,4,36.81,5.54
14,25,4,5,36.87,12.09
14,34,1,3,23.51,38.18
15,4,4,3,17.57,43.32
16,1,4,5,37.23,11.88
16,6,4,5,34.96,19.99
16,11,5,3,45.42,41.81
16,33,1,5,34.23,27.76
17,0,1,3,32.71,35.54
17,31,5,1,31.03,27.44
18,17,4,3,19.78,40.90
19,7,4,5,35.49,16.57
19,14,4,5,37.02,12.09
19,29,1,3,26.75,37.86
21,8,5,3,38.34,37.08
21,16,5,3,36.14,35.34
21,21,5,4,35.53,15.01
22,28,1,5,33.90,28.79
23,5,5,3,39.22,37.14
23,19,3,5,35.87,33.75
23,31,1,3,31.73,36.40
23,38,5,3,42.30,40.80
24,10,3,1,27.91,36.60
24,13,3,4,20.86,38.84
25,20,4,5,36.18,14.14
26,30,3,5,47.96,45.61
27,12,5,3,41.87,38.06
27,18,4,0,20.87,16.32
27,24,5,4,34.94,13.19
27,27,3,5,44.55,39.13
28,36,5,4,37.98,1.33
30,2,5,1,33.60,31.38
30,11,3,1,34.57,34.06
30,21,4,0,18.76,16.04
31,9,4,5,38.62,8.56
31,21,0,4,16.79,16.37
31,23,5,4,35.37,16.15
32,18,0,4,19.30,22.95
35,0,3,5,47.66,46.19
35,2,1,3,26.60,37.29
35,22,5,1,33.16,28.42
37,34,3,5,45.98,41.63
38,11,1,4,29.59,26.08
38,17,3,1,24.53,37.60
38,38,3,1,32.01,35.56
40,5,3,5,45.54,41.81
40,10,1,5,32.41,26.58
40,18,4,1,23.97,32.15
41,17,1,4,22.48,34.39
41,23,4,1,30.67,27.42
41,38,1,5,35.50,31.06
42,8,3,1,30.14,35.16
42,22,1,4,26.80,28.51
42,31,3,5,40.18,35.47
44,35,5,3,44.07,40.51
45,18,1,3,26.89,37.71
46,30,5,4,31.28,25.29
47,15,5,4,38.12,4.72
47,29,3,1,26.50,36.78
47,33,5,4,35.23,15.82
48,14,5,4,36.65,7.98
48,16,3,4,20.78,38.01
48,27,5,1,31.61,27.34
48,32,5,3,46.66,43.98
49,8,1,4,28.55,26.66
49,13,4,1,23.91,35.89
49,23,1,3,26.17,38.52
50,2,3,4,20.76,36.83
51,5,5,1,32.98,29.29
51,24,4,1,29.79,27.93
52,6,5,4,37.66,2.00
52,32,3,5,48.57,49.51
53,9,5,3,45.66,42.99
53,13,1,3,31.14,36.18
54,5,1,4,27.85,27.67
55,24,1,4,23.01,31.70
55,29,1,4,24.92,29.94
56,9,3,5,47.89,47.45
57,32,5,3,47.58,46.36
58,13,3,5,39.87,35.37
58,23,3,4,14.80,46.09
58,26,5,3,43.76,39.79
58,27,1,3,25.16,39.11
59,2,4,0,21.25,22.07
59,5,4,0,21.75,21.01
60,3,5,3,42.76,39.50
60,7,5,4,37.00,9.41
60,9,5,3,46.91,50.00
60,22,4,3,19.00,41.59
61,24,4,3,19.26,41.95
61,36,4,5,32.29,24.74
63,5,0,4,19.28,14.10
63,35,3,1,31.49,34.77
64,2,0,4,17.36,14.96
64,38,5,3,46.22,45.33
65,3,3,5,48.00,47.20
65,18,3,5,48.66,47.99
65,29,4,0,21.05,22.26
66,37,4,5,34.02,20.78
67,0,5,4,37.23,2.44
69,3,5,3,47.22,48.79
69,18,5,3,47.47,46.10
69,35,1,4,26.93,27.26
70,29,0,4,16.83,18.91
72,27,3,4,18.47,38.59
73,24,3,4,20.48,37.04
74,4,3,5,45.11,41.09
74,35,4,0,23.86,21.16
76,12,3,4,14.86,46.60
78,3,3,5,39.29,35.61
78,13,5,4,33.62,18.38
79,32,3,4,15.83,43.87
80,26,3,4,15.71,44.30
80,35,0,4,17.01,15.68
80,38,3,1,33.04,34.33
81,9,3,4,11.66,50.00
82,24,4,0,19.08,20.69
84,37,5,3,35.60,35.24
85,11,4,3,22.03,38.79
85,13,4,5,38.11,7.67
85,24,0,4,21.71,15.39
85,38,1,4,27.38,27.64
86,10,5,4,37.89,3.47
88,18,3,1,24.35,37.46
89,3,5,4,33.54,20.71
91,18,1,4,22.18,34.29
91,37,3,1,30.01,36.15
93,30,4,0,21.05,15.65
93,31,5,3,47.28,50.00
96,30,0,4,25.71,18.23
97,6,4,1,30.79,27.64
97,22,3,1,23.84,37.39
100,22,1,4,22.00,35.39
101,21,4,5,35.02,19.82
102,6,1,3,29.27,36.64
102,11,3,5,48.92,46.19
102,15,4,1,24.35,33.49
102,30,4,5,36.46,18.19
103,1,5,3,41.70,37.84
103,37,1,4,21.63,37.30
105,0,4,0,22.05,16.35
106,31,3,1,29.09,35.92
106,33,4,5,36.71,11.78
107,9,4,1,23.10,35.21
107,28,5,4,38.02,3.30
107,34,5,3,38.45,36.63
108,0,0,4,25.14,20.47
108,13,5,4,33.81,20.59
108,19,5,1,32.36,26.91
109,11,5,3,41.87,38.04
110,15,1,5,34.81,30.88
110,31,1,4,22.36,33.51
111,32,4,1,24.21,32.13
113,8,4,3,19.46,40.67
114,0,4,1,25.65,29.76
114,11,3,1,33.73,34.45
115,17,4,1,24.60,32.19
116,2,4,3,17.38,44.10
116,38,4,3,16.71,45.26
117,9,1,5,35.76,32.13
117,25,5,1,34.24,29.49
117,32,1,5,33.69,28.26
119,0,1,3,27.94,36.89
119,6,3,1,26.17,35.86
119,26,4,3,15.72,45.39
