step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0188,-65.62,34.19
0,0,2,0.0000,-67.60,39.81
0,0,3,0.4863,-60.95,23.89
0,0,4,0.0274,-41.64,5.43
0,0,5,0.0000,-61.12,24.21
0,0,6,0.4757,-61.79,25.49
0,1,0,0.0117,-68.62,34.19
0,1,2,0.0208,-52.21,9.70
0,1,3,0.0161,-60.66,18.56
0,1,4,0.2733,-68.13,32.94
0,1,5,0.0126,-67.13,30.49
0,1,6,0.0158,-61.32,19.53
0,2,0,0.0000,-70.88,39.81
0,2,1,0.0233,-52.48,9.70
0,2,3,0.0000,-66.25,27.91
0,2,4,0.0136,-70.06,37.39
0,2,5,0.3477,-67.02,29.60
0,2,6,0.0000,-61.13,18.84
0,3,0,0.3473,-64.95,23.89
0,3,1,0.0171,-61.66,18.56
0,3,2,0.0000,-66.98,27.91
0,3,4,0.0147,-65.91,25.71
0,3,5,0.0000,-69.72,34.44
0,3,6,0.3282,-66.47,26.86
0,4,0,0.0308,-45.54,5.43
0,4,1,0.4621,-69.03,32.94
0,4,2,0.0194,-70.68,37.39
0,4,3,0.0221,-65.80,25.71
0,4,5,0.0243,-61.82,18.94
0,4,6,0.0234,-63.45,21.46
0,5,0,0.0000,-59.90,24.21
0,5,1,0.0237,-62.91,30.49
0,5,2,0.5435,-62.52,29.60
0,5,3,0.0000,-64.49,34.44
0,5,4,0.0271,-56.70,18.94
0,5,6,0.0000,-49.75,11.10
0,6,0,0.3551,-70.05,25.49
0,6,1,0.0175,-66.57,19.53
0,6,2,0.0000,-66.10,18.84
0,6,3,0.3466,-70.72,26.86
0,6,4,0.0168,-67.80,21.46
0,6,5,0.0000,-59.22,11.10
1,0,1,0.0222,-65.62,34.19
1,0,2,0.0000,-67.60,39.81
1,0,3,0.5631,-60.95,23.89
1,0,4,0.0308,-41.64,5.43
1,0,5,0.0000,-61.12,24.21
1,0,6,0.5526,-61.79,25.49
1,1,0,0.0117,-68.62,34.19
1,1,2,0.0208,-52.21,9.70
1,1,3,0.0161,-60.66,18.56
1,1,4,0.2733,-68.13,32.94
1,1,5,0.0126,-67.13,30.49
1,1,6,0.0158,-61.32,19.53
1,2,0,0.0000,-70.88,39.81
1,2,1,0.0233,-52.48,9.70
1,2,3,0.0000,-66.25,27.91
1,2,4,0.0136,-70.06,37.39
1,2,5,0.3477,-67.02,29.60
1,2,6,0.0000,-61.13,18.84
1,3,0,0.3473,-64.95,23.89
1,3,1,0.0171,-61.66,18.56
1,3,2,0.0000,-66.98,27.91
1,3,4,0.0147,-65.91,25.71
1,3,5,0.0000,-69.72,34.44
1,3,6,0.3282,-66.47,26.86
1,4,0,0.0249,-45.54,5.43
1,4,1,0.3285,-69.03,32.94
1,4,2,0.0135,-70.68,37.39
1,4,3,0.0162,-65.80,25.71
1,4,5,0.0184,-61.82,18.94
1,4,6,0.0175,-63.45,21.46
1,5,0,0.0000,-59.90,24.21
1,5,1,0.0237,-62.91,30.49
1,5,2,0.5435,-62.52,29.60
1,5,3,0.0000,-64.49,34.44
1,5,4,0.0271,-56.70,18.94
1,5,6,0.0000,-49.75,11.10
1,6,0,0.2929,-70.05,25.49
1,6,1,0.0148,-66.57,19.53
1,6,2,0.0000,-66.10,18.84
1,6,3,0.2844,-70.72,26.86
1,6,4,0.0141,-67.80,21.46
1,6,5,0.0000,-59.22,11.10
2,0,1,0.0222,-65.62,34.19
2,0,2,0.0000,-67.60,39.81
2,0,3,0.5631,-60.95,23.89
2,0,4,0.0308,-41.64,5.43
2,0,5,0.0000,-61.12,24.21
2,0,6,0.5526,-61.79,25.49
2,1,0,0.0117,-68.62,34.19
2,1,2,0.0208,-52.21,9.70
2,1,3,0.0161,-60.66,18.56
2,1,4,0.2733,-68.13,32.94
2,1,5,0.0126,-67.13,30.49
2,1,6,0.0158,-61.32,19.53
2,2,0,0.0000,-70.88,39.81
2,2,1,0.0233,-52.48,9.70
2,2,3,0.0000,-66.25,27.91
2,2,4,0.0136,-70.06,37.39
2,2,5,0.3477,-67.02,29.60
2,2,6,0.0000,-61.13,18.84
2,3,0,0.3476,-64.95,23.89
2,3,1,0.0171,-61.66,18.56
2,3,2,0.0000,-66.98,27.91
2,3,4,0.0147,-65.91,25.71
2,3,5,0.0000,-69.72,34.44
2,3,6,0.3286,-66.47,26.86
2,4,0,0.0241,-45.54,5.43
2,4,1,0.3100,-69.03,32.94
2,4,2,0.0127,-70.68,37.39
2,4,3,0.0154,-65.80,25.71
2,4,5,0.0176,-61.82,18.94
2,4,6,0.0167,-63.45,21.46
2,5,0,0.0000,-59.90,24.21
2,5,1,0.0237,-62.91,30.49
2,5,2,0.5435,-62.52,29.60
2,5,3,0.0000,-64.49,34.44
2,5,4,0.0271,-56.70,18.94
2,5,6,0.0000,-49.75,11.10
2,6,0,0.3321,-70.05,25.49
2,6,1,0.0165,-66.57,19.53
2,6,2,0.0000,-66.10,18.84
2,6,3,0.3236,-70.72,26.86
2,6,4,0.0158,-67.80,21.46
2,6,5,0.0000,-59.22,11.10
3,0,1,0.0222,-65.62,34.19
3,0,2,0.0000,-67.60,39.81
3,0,3,0.5631,-60.95,23.89
3,0,4,0.0308,-41.64,5.43
3,0,5,0.0000,-61.12,24.21
3,0,6,0.5526,-61.79,25.49
3,1,0,0.0124,-68.62,34.19
3,1,2,0.0214,-52.21,9.70
3,1,3,0.0168,-60.66,18.56
3,1,4,0.2886,-68.13,32.94
3,1,5,0.0132,-67.13,30.49
3,1,6,0.0164,-61.32,19.53
3,2,0,0.0000,-70.88,39.81
3,2,1,0.0226,-52.48,9.70
3,2,3,0.0000,-66.25,27.91
3,2,4,0.0129,-70.06,37.39
3,2,5,0.3324,-67.02,29.60
3,2,6,0.0000,-61.13,18.84
3,3,0,0.3476,-64.95,23.89
3,3,1,0.0171,-61.66,18.56
3,3,2,0.0000,-66.98,27.91
3,3,4,0.0147,-65.91,25.71
3,3,5,0.0000,-69.72,34.44
3,3,6,0.3286,-66.47,26.86
3,4,0,0.0250,-45.54,5.43
3,4,1,0.3302,-69.03,32.94
3,4,2,0.0136,-70.68,37.39
3,4,3,0.0163,-65.80,25.71
3,4,5,0.0185,-61.82,18.94
3,4,6,0.0176,-63.45,21.46
3,5,0,0.0000,-59.90,24.21
3,5,1,0.0222,-62.91,30.49
3,5,2,0.5106,-62.52,29.60
3,5,3,0.0000,-64.49,34.44
3,5,4,0.0256,-56.70,18.94
3,5,6,0.0000,-49.75,11.10
3,6,0,0.3321,-70.05,25.49
3,6,1,0.0165,-66.57,19.53
3,6,2,0.0000,-66.10,18.84
3,6,3,0.3236,-70.72,26.86
3,6,4,0.0158,-67.80,21.46
3,6,5,0.0000,-59.22,11.10
4,0,1,0.0222,-65.62,34.19
4,0,2,0.0000,-67.60,39.81
4,0,3,0.5631,-60.95,23.89
4,0,4,0.0308,-41.64,5.43
4,0,5,0.0000,-61.12,24.21
4,0,6,0.5526,-61.79,25.49
4,1,0,0.0134,-68.62,34.19
4,1,2,0.0224,-52.21,9.70
4,1,3,0.0178,-60.66,18.56
4,1,4,0.3110,-68.13,32.94
4,1,5,0.0142,-67.13,30.49
4,1,6,0.0174,-61.32,19.53
4,2,0,0.0000,-70.88,39.81
4,2,1,0.0216,-52.48,9.70
4,2,3,0.0000,-66.25,27.91
4,2,4,0.0120,-70.06,37.39
4,2,5,0.3100,-67.02,29.60
4,2,6,0.0000,-61.13,18.84
4,3,0,0.3476,-64.95,23.89
4,3,1,0.0171,-61.66,18.56
4,3,2,0.0000,-66.98,27.91
4,3,4,0.0147,-65.91,25.71
4,3,5,0.0000,-69.72,34.44
4,3,6,0.3286,-66.47,26.86
4,4,0,0.0238,-45.54,5.43
4,4,1,0.3028,-69.03,32.94
4,4,2,0.0124,-70.68,37.39
4,4,3,0.0151,-65.80,25.71
4,4,5,0.0173,-61.82,18.94
4,4,6,0.0164,-63.45,21.46
4,5,0,0.0000,-59.90,24.21
4,5,1,0.0237,-62.91,30.49
