step,client_id,from_ap,to_ap,client_x,client_y
0,0,,4,18.82,32.93
0,1,,4,24.78,23.53
0,2,,4,28.54,29.08
0,3,,4,33.69,35.46
0,4,,3,5.62,22.23
0,5,,3,5.16,17.08
0,6,,0,19.71,13.33
0,7,,1,43.80,15.16
0,8,,4,31.32,32.27
0,9,,1,42.39,16.03
0,10,,4,34.39,18.66
0,11,,0,9.73,14.30
0,12,,1,43.47,9.20
0,13,,0,37.66,8.73
0,14,,3,12.00,36.03
1,1,4,0,25.43,23.61
1,5,3,0,6.04,17.25
1,7,1,0,45.35,14.83
1,9,1,0,43.53,16.11
1,10,4,0,35.44,18.58
1,12,1,0,45.27,9.47
1,14,3,0,13.90,35.90
2,3,4,2,36.51,34.61
2,14,0,4,15.72,35.87
3,3,2,1,37.95,34.20
3,9,0,1,45.89,16.12
4,7,0,1,50.00,13.83
4,8,4,1,38.80,31.72
5,7,1,0,48.45,13.19
7,1,0,4,29.79,22.19
7,2,4,1,38.21,30.64
13,14,4,2,34.45,40.83
18,8,1,2,38.33,35.68
20,1,4,1,40.24,25.21
21,6,0,4,29.90,22.73
21,8,2,4,33.56,36.79
22,4,3,0,5.73,32.88
24,2,1,2,48.95,44.80
24,3,1,4,37.83,27.27
25,0,4,2,33.62,40.31
25,9,1,2,38.08,35.81
27,14,2,1,46.87,42.54
28,9,2,4,34.20,36.44
31,7,0,3,10.91,24.36
32,3,4,0,29.43,22.01
32,8,4,0,14.77,35.22
34,0,2,1,38.69,35.01
35,4,0,4,13.21,40.46
38,2,2,1,45.66,41.12
40,7,3,0,2.73,31.50
40,10,0,1,47.19,15.22
45,14,1,0,46.40,14.64
46,9,4,0,14.50,36.22
48,8,0,4,12.49,42.42
48,13,0,3,2.67,20.59
52,0,1,4,39.79,23.15
52,1,1,2,41.06,38.21
53,9,0,3,12.10,26.48
55,13,3,0,12.28,28.15
57,9,3,0,10.96,20.46
57,12,0,4,42.41,18.30
58,7,0,4,10.95,45.93
58,12,4,1,44.20,19.05
59,0,4,0,38.27,18.37
59,8,4,0,19.41,27.98
59,13,0,4,17.16,33.23
62,2,1,4,41.60,20.52
63,10,1,2,43.94,40.68
64,6,4,0,9.91,49.33
65,2,4,0,42.96,16.93
68,12,1,4,39.90,24.34
69,3,0,4,22.84,28.75
73,4,4,0,37.63,18.95
73,7,4,2,29.55,48.93
74,10,2,4,32.81,38.94
76,12,4,0,26.87,23.77
79,3,4,2,34.59,38.77
84,13,4,0,27.78,22.19
85,7,2,1,42.92,38.19
88,6,0,4,12.38,41.15
93,4,0,4,40.51,18.51
94,10,4,0,33.39,20.46
95,4,4,0,37.21,18.60
96,7,1,2,41.00,38.44
96,9,0,4,31.79,23.12
97,1,2,4,33.08,39.36
97,3,2,4,33.81,36.33
100,2,0,4,27.94,23.45
101,7,2,4,33.26,37.67
101,9,4,1,39.58,28.36
103,12,0,3,4.80,20.36
105,8,0,4,34.66,20.09
106,6,4,2,35.60,35.93
107,3,4,0,31.63,19.97
108,11,0,4,35.86,19.58
108,12,3,0,0.25,28.81
109,8,4,1,40.96,23.51
110,6,2,1,41.51,37.76
114,7,4,0,18.88,29.93
114,9,1,4,38.87,26.23
114,11,4,1,39.54,25.50
120,6,1,2,46.78,42.56
121,12,0,4,10.30,50.00
123,11,1,2,37.22,34.76
125,8,1,2,45.20,42.74
128,13,0,4,20.88,30.60
129,9,4,2,30.86,46.73
131,2,4,0,9.77,44.73
132,12,4,2,30.79,47.66
133,6,2,4,30.01,47.36
134,3,0,3,5.77,21.07
135,5,0,4,36.28,19.62
135,8,2,4,28.29,47.64
137,13,4,2,31.49,44.55
138,1,4,0,35.31,19.71
139,3,3,0,12.16,28.32
142,12,2,1,49.00,42.02
143,3,0,4,16.11,35.09
143,9,2,1,45.58,41.09
143,11,2,4,32.60,40.71
144,5,4,1,40.75,22.62
144,6,4,0,9.96,46.73
149,8,4,0,19.97,29.18
151,2,0,4,12.51,41.28
155,9,1,2,41.75,39.12
155,14,0,4,19.19,30.53
156,2,4,0,15.42,34.81
157,12,1,0,43.58,15.99
160,7,0,4,22.55,27.75
160,11,4,0,22.58,26.33
161,2,0,4,19.98,30.23
161,13,2,4,28.65,49.31
162,0,0,4,25.08,25.34
165,3,4,0,21.43,27.94
165,14,4,2,32.38,43.94
166,9,2,4,29.91,45.72
170,5,1,2,37.03,34.54
174,13,4,0,14.92,34.09
175,7,4,2,32.45,41.90
179,4,0,3,12.01,23.94
179,13,0,3,12.04,25.62
179,14,2,1,47.83,42.89
180,12,0,4,39.51,20.22
181,2,4,2,29.87,48.87
182,12,4,1,41.15,23.62
184,2,2,4,30.04,46.91
184,13,3,0,6.91,19.49
185,5,2,1,43.61,40.09
185,6,0,1,43.51,18.09
185,9,4,0,11.11,41.96
190,14,1,4,36.98,30.14
191,10,0,4,18.04,32.05
194,4,3,0,12.29,22.38
194,12,1,4,38.22,26.98
196,5,1,2,49.31,44.47
197,7,2,1,40.48,36.92
197,14,4,0,29.12,20.57
198,0,4,0,37.78,18.35
199,2,4,0,22.55,25.38
199,6,1,4,37.68,28.09
200,12,4,0,27.74,21.83
206,7,1,4,37.99,28.28
206,9,0,4,10.72,48.81
208,6,4,0,23.89,25.28
215,7,4,0,39.53,17.48
216,5,2,1,48.18,43.40
217,10,4,2,31.58,44.92
217,12,0,3,1.49,21.67
217,13,0,4,34.57,20.23
220,8,0,3,0.36,23.23
221,13,4,1,41.15,21.99
223,12,3,0,12.66,21.13
224,8,3,0,0.00,28.40
226,14,0,3,6.48,20.53
229,10,2,1,43.29,39.54
231,13,1,0,48.00,12.97
232,9,4,2,34.46,38.43
233,14,3,0,0.71,30.16
236,3,0,1,48.96,14.33
237,2,0,3,3.04,20.69
238,9,2,1,39.01,34.98
240,12,0,4,42.17,18.85
241,12,4,1,43.93,19.02
242,1,0,4,14.77,36.74
242,3,1,0,44.84,16.60
242,6,0,3,7.58,19.85
242,8,0,4,11.16,44.51
246,2,3,0,12.25,29.76
246,3,0,4,40.74,18.43
246,13,0,1,48.66,14.27
247,6,3,0,12.29,27.37
248,10,1,4,41.11,21.34
250,5,1,4,38.63,25.92
250,10,4,0,40.34,18.37
252,1,4,0,11.34,43.31
252,2,0,4,14.53,38.02
252,6,0,4,18.40,32.63
253,8,4,0,11.10,44.14
254,12,1,4,37.87,26.47
257,14,0,4,17.68,34.64
258,11,0,4,32.15,21.20
259,5,4,0,33.12,20.02
261,2,4,0,9.35,49.34
261,6,4,2,32.52,42.17
261,13,1,2,44.95,41.93
263,12,4,0,24.27,25.01
264,8,0,3,9.29,30.75
267,14,4,2,33.18,43.69
271,12,0,3,12.05,24.41
274,13,2,4,32.06,39.54
275,8,3,0,1.59,21.09
275,11,4,2,32.79,42.33
278,2,0,3,9.76,29.81
278,12,3,0,4.83,32.84
278,14,2,1,44.14,39.34
281,6,2,1,40.49,35.61
283,2,3,0,11.31,21.76
283,13,4,0,24.16,24.24
284,8,0,3,7.18,19.75
285,3,4,2,34.03,38.66
286,14,1,4,39.82,24.44
288,4,0,4,10.32,50.00
288,5,0,3,11.91,27.24
288,8,3,0,11.32,21.69
288,10,0,3,10.56,21.71
289,3,2,1,39.58,35.92
290,14,4,0,39.61,17.13
291,10,3,0,7.65,19.34
292,7,0,1,43.72,18.57
293,6,1,0,45.91,15.08
294,5,3,0,7.99,32.38
295,0,0,4,18.99,31.96
295,11,2,1,37.81,33.34
301,3,1,2,42.34,39.71
302,9,1,0,43.56,17.57
304,12,0,4,16.74,34.92
307,3,2,4,32.52,40.32
309,9,0,4,39.10,18.73
311,8,0,4,36.08,19.63
312,14,0,4,41.33,19.54
313,6,0,4,39.72,18.70
313,7,1,4,38.29,27.58
314,11,1,4,37.63,28.33
314,14,4,1,41.78,22.69
315,1,0,3,0.47,28.44
318,8,4,1,41.40,22.53
319,11,4,2,36.16,35.60
320,3,4,0,13.49,37.01
320,6,4,1,37.60,31.72
322,6,1,2,36.61,35.11
323,2,0,4,35.05,21.14
323,12,4,1,40.63,24.38
326,5,0,3,3.14,30.00
327,2,4,1,40.63,26.49
328,0,4,2,31.83,44.43
329,7,4,0,17.08,32.86
330,6,2,4,30.50,45.43
331,1,3,0,5.21,19.29
331,14,1,2,48.09,44.21
333,4,4,0,31.33,21.33
333,5,3,0,1.23,20.30
334,7,0,3,9.38,29.94
335,11,2,1,43.90,40.29
337,2,1,4,40.62,22.51
338,12,1,4,41.68,18.51
339,12,4,0,40.91,17.65
340,2,4,0,36.12,19.15
341,13,0,3,7.48,19.66
342,9,4,2,35.27,37.21
343,8,1,4,39.36,25.05
343,11,1,4,37.15,28.25
345,3,0,4,11.59,45.39
348,6,4,0,14.80,35.42
348,11,4,0,33.76,19.24
348,13,3,0,3.45,31.74
349,7,3,0,12.22,27.20
351,8,4,0,35.55,19.15
354,7,0,4,21.04,30.10
354,14,2,4,32.31,39.23
355,5,0,4,27.39,24.61
357,9,2,4,30.51,46.29
358,13,0,4,9.89,49.76
360,2,0,3,6.67,19.86
360,3,4,0,25.51,24.11
363,5,4,1,37.32,33.51
364,7,4,2,36.30,37.41
367,13,4,0,15.56,35.07
367,14,4,0,16.44,33.00
