step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0187,-61.26,17.61
0,0,2,0.0000,-57.16,12.86
0,0,3,0.4540,-58.94,14.74
0,0,4,0.0164,-65.43,24.26
0,0,5,0.0000,-64.62,22.80
0,1,0,0.0231,-62.37,17.61
0,1,2,0.0247,-59.60,14.23
0,1,3,0.0251,-58.78,13.37
0,1,4,0.4652,-67.29,25.69
0,1,5,0.0239,-60.91,15.75
0,2,0,0.0000,-60.23,12.86
0,2,1,0.0161,-61.56,14.23
0,2,3,0.0000,-37.54,2.25
0,2,4,0.0167,-60.45,13.07
0,2,5,0.4192,-57.38,10.33
0,3,0,0.3812,-62.77,14.74
0,3,1,0.0174,-61.49,13.37
0,3,2,0.0000,-38.29,2.25
0,3,4,0.0178,-60.89,12.77
0,3,5,0.0000,-55.09,8.17
0,4,0,0.0124,-68.91,24.26
0,4,1,0.2721,-69.66,25.69
0,4,2,0.0168,-60.85,13.07
0,4,3,0.0170,-60.54,12.77
0,4,5,0.0172,-60.10,12.34
0,5,0,0.0000,-59.05,22.80
0,5,1,0.0274,-54.23,15.75
0,5,2,0.6776,-48.73,10.33
0,5,3,0.0000,-45.68,8.17
0,5,4,0.0292,-51.05,12.34
1,0,1,0.0187,-61.26,17.61
1,0,2,0.0000,-57.16,12.86
1,0,3,0.4540,-58.94,14.74
1,0,4,0.0164,-65.43,24.26
1,0,5,0.0000,-64.62,22.80
1,1,0,0.0203,-62.37,17.61
1,1,2,0.0218,-59.60,14.23
1,1,3,0.0223,-58.78,13.37
1,1,4,0.4005,-67.29,25.69
1,1,5,0.0211,-60.91,15.75
1,2,0,0.0000,-60.23,12.86
1,2,1,0.0156,-61.56,14.23
1,2,3,0.0000,-37.54,2.25
1,2,4,0.0162,-60.45,13.07
1,2,5,0.4077,-57.38,10.33
1,3,0,0.3812,-62.77,14.74
1,3,1,0.0174,-61.49,13.37
1,3,2,0.0000,-38.29,2.25
1,3,4,0.0178,-60.89,12.77
1,3,5,0.0000,-55.09,8.17
1,4,0,0.0124,-68.91,24.26
1,4,1,0.2721,-69.66,25.69
1,4,2,0.0168,-60.85,13.07
1,4,3,0.0170,-60.54,12.77
1,4,5,0.0172,-60.10,12.34
1,5,0,0.0000,-59.05,22.80
1,5,1,0.0284,-54.23,15.75
1,5,2,0.7000,-48.73,10.33
1,5,3,0.0000,-45.68,8.17
1,5,4,0.0302,-51.05,12.34
2,0,1,0.0187,-61.26,17.61
2,0,2,0.0000,-57.16,12.86
2,0,3,0.4540,-58.94,14.74
