step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,16.08,21.55,0,28.65,22.18,147.51,28.65,0.2592,1.85,0.00
0,1,6.04,39.59,2,19.19,28.54,189.63,19.19,0.3453,1.19,0.00
0,2,18.03,8.25,0,9.52,14.26,95.82,9.52,0.0861,1.63,0.00
0,3,37.97,19.51,1,27.27,20.97,139.53,25.39,0.1692,0.57,0.00
0,4,20.48,35.47,2,30.21,38.15,253.46,30.21,0.5435,1.36,0.00
0,5,43.60,14.82,1,31.99,16.50,110.25,29.78,0.1985,1.03,0.00
0,6,32.46,38.31,3,10.60,14.30,96.06,10.60,0.1389,0.93,0.00
0,7,7.89,40.23,2,6.18,29.21,194.11,6.18,0.1112,0.63,0.00
0,8,8.57,23.41,0,22.93,12.48,84.52,22.93,0.2075,1.01,0.00
0,9,38.44,15.65,1,12.48,21.04,140.00,11.62,0.0775,0.68,0.00
0,10,27.38,12.52,1,13.71,16.27,108.75,12.77,0.0851,1.66,0.00
0,11,25.08,12.87,1,29.15,11.78,80.11,27.14,0.1809,1.34,0.00
0,12,43.63,9.95,1,12.25,15.74,105.32,11.41,0.0761,1.80,0.00
0,13,18.52,6.55,0,32.64,12.81,86.57,32.64,0.2953,1.32,0.00
0,14,44.95,31.83,3,17.76,7.67,55.49,17.76,0.2326,0.58,0.00
0,15,25.11,43.33,3,24.99,6.13,47.00,24.99,0.3274,1.37,0.00
0,16,42.69,27.70,3,22.99,7.31,53.47,22.99,0.3011,1.92,0.00
0,17,32.02,14.17,1,21.97,25.72,170.96,20.45,0.1364,1.18,0.00
0,18,14.90,10.56,0,16.78,16.63,111.09,16.78,0.1518,0.84,0.00
0,19,42.00,10.23,1,12.30,16.48,110.16,11.45,0.0763,1.82,0.00
1,0,17.87,22.16,0,28.65,21.08,140.25,28.65,0.3271,1.89,0.33
1,1,7.09,39.92,2,19.19,28.94,192.29,19.19,0.1854,1.10,0.31
1,2,19.62,7.94,0,9.52,13.41,90.41,9.52,0.1087,1.63,6.09
1,3,38.50,19.62,1,27.27,20.14,134.06,25.39,0.1692,0.54,0.21
1,4,21.80,35.73,2,30.21,35.23,234.06,30.21,0.2918,1.35,0.19
1,5,44.68,14.71,1,31.99,15.88,106.26,29.78,0.1985,1.09,6.17
1,6,33.32,38.32,3,10.60,14.24,95.69,10.60,0.2065,0.86,0.01
1,7,8.41,40.04,2,6.18,29.53,196.23,6.18,0.0597,0.56,5.93
1,8,9.51,23.26,2,22.93,26.10,173.50,22.93,0.2216,0.95,6.12
1,9,39.08,15.79,1,12.48,20.32,135.26,11.62,0.0775,0.66,0.22
1,10,28.94,12.87,1,13.71,19.40,129.23,12.77,0.0851,1.60,0.22
1,11,26.40,12.92,1,29.15,14.60,98.01,27.14,0.1809,1.33,0.04
1,12,45.45,10.21,1,12.25,15.10,101.21,11.41,0.0761,1.84,0.14
1,13,19.92,6.55,0,32.64,12.31,83.43,32.64,0.3727,1.40,0.00
1,14,45.55,31.70,3,17.76,7.30,53.43,17.76,0.3458,0.61,6.07
1,15,26.49,43.75,2,24.99,25.47,169.27,24.99,0.2415,1.45,0.30
1,16,44.67,27.72,3,22.99,6.34,48.16,22.99,0.4477,1.98,0.01
1,17,33.06,13.77,1,21.97,24.72,164.36,20.45,0.1364,1.11,5.92
1,18,15.62,10.75,0,16.78,17.01,113.55,16.78,0.1915,0.75,0.26
1,19,43.71,9.68,1,12.30,15.64,104.69,11.45,0.0763,1.80,5.97
2,0,19.49,23.12,0,28.65,16.38,109.51,28.65,0.3271,1.88,0.53
2,1,7.96,40.63,2,19.19,29.10,193.37,19.19,0.1854,1.12,0.68
2,2,21.04,7.01,0,9.52,12.06,81.84,9.52,0.1087,1.70,5.71
2,3,38.98,19.86,1,27.27,19.34,128.81,25.39,0.1692,0.54,0.45
2,4,23.09,35.84,2,30.21,32.69,217.20,30.21,0.2918,1.29,0.09
2,5,45.61,14.29,1,31.99,15.41,103.19,29.78,0.1985,1.02,5.87
2,6,34.25,38.27,3,10.60,14.05,94.48,10.60,0.2065,0.93,6.24
2,7,9.03,40.00,2,6.18,29.85,198.33,6.18,0.0597,0.62,6.22
