step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,28.20,31.59
0,1,,1,15.76,14.06
0,2,,1,41.70,9.94
0,3,,3,9.81,6.70
0,4,,0,16.96,35.01
0,5,,2,35.66,33.84
0,6,,1,27.81,8.39
0,7,,1,15.25,16.08
0,8,,4,6.93,35.63
0,9,,3,7.83,23.03
0,10,,3,10.91,23.24
0,11,,2,31.95,38.68
1,2,1,0,43.23,9.84
1,5,2,0,37.56,33.92
1,8,4,0,7.93,35.35
1,11,2,0,32.51,38.58
2,6,1,0,31.34,9.96
4,9,3,1,14.88,21.08
4,10,3,0,12.77,24.26
6,1,1,3,19.12,10.55
8,10,0,1,15.29,24.57
10,3,3,1,18.43,11.87
16,9,1,0,33.17,13.99
25,3,1,0,16.68,26.37
25,6,0,1,29.51,10.12
25,7,1,0,27.96,5.60
25,10,1,0,27.68,24.98
29,7,0,3,28.79,3.27
30,7,3,0,29.07,2.69
31,6,1,3,19.77,9.53
33,5,0,1,24.42,25.30
37,2,0,1,31.93,16.57
39,2,1,0,31.88,18.15
40,3,0,3,4.11,28.53
40,5,1,3,13.58,19.07
42,9,0,3,27.81,3.79
45,4,0,4,12.82,39.41
57,6,3,0,0.31,30.93
59,1,3,1,16.00,17.11
62,8,0,2,24.41,44.37
63,6,0,4,0.87,41.18
64,4,4,0,8.84,36.43
67,0,0,1,30.16,17.53
68,8,2,4,15.83,41.33
70,4,0,3,8.47,25.50
71,1,1,0,30.91,22.43
71,5,3,1,14.71,24.24
73,5,1,0,17.87,25.86
74,2,0,2,23.84,46.81
75,0,1,3,15.09,16.70
78,2,2,0,19.90,49.28
79,2,0,4,19.37,50.00
79,6,4,0,19.82,49.11
79,9,3,0,2.50,29.77
80,6,0,2,21.55,48.22
81,6,2,0,23.42,47.53
81,10,0,2,24.35,46.48
89,10,2,0,18.23,36.69
93,0,3,1,16.57,14.86
93,2,4,0,7.20,36.55
96,4,3,1,19.33,10.92
96,8,4,2,18.71,46.77
100,2,0,3,3.87,27.39
101,1,0,1,31.25,11.61
101,8,2,0,26.02,42.61
102,0,1,0,33.19,16.27
102,10,0,3,2.28,28.54
105,4,1,0,27.40,24.46
105,5,0,1,32.04,13.84
106,1,1,3,26.48,5.70
107,5,1,0,31.47,10.23
107,10,3,0,3.61,29.40
109,7,0,1,29.74,8.46
111,3,3,1,18.49,12.79
113,8,0,1,23.42,24.97
114,7,1,3,26.68,5.50
115,9,0,1,27.33,22.51
121,2,3,1,18.99,11.69
122,8,1,3,14.49,16.67
123,10,0,1,19.06,25.73
124,9,1,3,14.56,16.66
127,3,1,0,33.09,16.32
129,7,3,1,27.87,6.76
131,2,1,0,31.86,10.89
131,6,0,3,11.12,23.86
138,11,0,1,28.96,7.10
140,1,3,1,16.53,14.64
141,7,1,0,30.86,20.70
144,0,0,1,30.89,20.14
145,10,1,0,31.41,9.98
146,9,3,1,18.27,11.97
150,1,1,0,30.83,7.43
154,0,1,3,13.04,17.34
154,8,3,0,30.10,0.00
156,4,0,3,29.42,0.59
157,9,1,0,28.67,24.17
162,5,0,2,19.22,47.55
164,5,2,4,16.41,44.83
169,3,0,1,31.45,15.74
169,6,3,0,29.91,1.36
169,11,1,3,14.58,17.53
171,5,4,0,6.23,36.76
176,5,0,3,3.44,27.76
179,0,3,1,20.25,11.71
184,3,1,3,15.71,14.01
184,6,0,1,30.61,11.61
185,7,0,1,31.15,12.31
187,0,1,0,31.33,21.53
190,9,0,2,24.58,44.79
191,5,3,1,18.83,12.34
193,7,1,3,25.53,6.57
194,9,2,4,17.47,46.04
195,3,3,0,8.48,27.51
195,11,3,1,19.86,10.92
197,8,0,3,5.76,27.19
200,6,1,0,18.92,26.65
200,10,0,1,30.62,10.81
201,5,1,0,29.79,23.45
202,3,0,4,10.94,37.50
205,4,3,0,30.26,0.00
206,11,1,0,31.53,21.73
