step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0253,-54.59,11.41
0,0,2,0.0000,-59.01,16.02
0,0,3,0.4477,-64.78,24.95
0,1,0,0.0268,-57.26,11.41
0,1,2,0.0264,-57.96,12.05
0,1,3,0.0243,-61.71,16.06
0,2,0,0.0000,-57.11,16.02
0,2,1,0.0289,-53.39,12.05
0,2,3,0.0000,-52.31,11.09
0,3,0,0.4150,-69.33,24.95
0,3,1,0.0214,-63.58,16.06
0,3,2,0.0000,-58.76,11.09
1,0,1,0.0239,-54.59,11.41
1,0,2,0.0000,-59.01,16.02
1,0,3,0.4158,-64.78,24.95
1,1,0,0.0266,-57.26,11.41
1,1,2,0.0262,-57.96,12.05
1,1,3,0.0241,-61.71,16.06
1,2,0,0.0000,-57.11,16.02
1,2,1,0.0289,-53.39,12.05
1,2,3,0.0000,-52.31,11.09
1,3,0,0.3615,-69.33,24.95
1,3,1,0.0190,-63.58,16.06
1,3,2,0.0000,-58.76,11.09
2,0,1,0.0239,-54.59,11.41
2,0,2,0.0000,-59.01,16.02
2,0,3,0.4158,-64.78,24.95
2,1,0,0.0266,-57.26,11.41
2,1,2,0.0262,-57.96,12.05
2,1,3,0.0241,-61.71,16.06
2,2,0,0.0000,-57.11,16.02
2,2,1,0.0289,-53.39,12.05
2,2,3,0.0000,-52.31,11.09
2,3,0,0.3615,-69.33,24.95
2,3,1,0.0190,-63.58,16.06
2,3,2,0.0000,-58.76,11.09
3,0,1,0.0225,-54.59,11.41
3,0,2,0.0000,-59.01,16.02
3,0,3,0.3858,-64.78,24.95
3,1,0,0.0268,-57.26,11.41
3,1,2,0.0264,-57.96,12.05
3,1,3,0.0243,-61.71,16.06
3,2,0,0.0000,-57.11,16.02
3,2,1,0.0289,-53.39,12.05
3,2,3,0.0000,-52.31,11.09
3,3,0,0.3615,-69.33,24.95
3,3,1,0.0190,-63.58,16.06
3,3,2,0.0000,-58.76,11.09
4,0,1,0.0216,-54.59,11.41
4,0,2,0.0000,-59.01,16.02
4,0,3,0.3653,-64.78,24.95
4,1,0,0.0268,-57.26,11.41
4,1,2,0.0264,-57.96,12.05
4,1,3,0.0243,-61.71,16.06
4,2,0,0.0000,-57.11,16.02
4,2,1,0.0289,-53.39,12.05
4,2,3,0.0000,-52.31,11.09
4,3,0,0.3461,-69.33,24.95
4,3,1,0.0184,-63.58,16.06
4,3,2,0.0000,-58.76,11.09
5,0,1,0.0200,-54.59,11.41
5,0,2,0.0000,-59.01,16.02
5,0,3,0.3278,-64.78,24.95
5,1,0,0.0266,-57.26,11.41
5,1,2,0.0262,-57.96,12.05
5,1,3,0.0241,-61.71,16.06
5,2,0,0.0000,-57.11,16.02
5,2,1,0.0289,-53.39,12.05
5,2,3,0.0000,-52.31,11.09
5,3,0,0.3832,-69.33,24.95
5,3,1,0.0200,-63.58,16.06
5,3,2,0.0000,-58.76,11.09
6,0,1,0.0200,-54.59,11.41
6,0,2,0.0000,-59.01,16.02
6,0,3,0.3278,-64.78,24.95
6,1,0,0.0266,-57.26,11.41
6,1,2,0.0262,-57.96,12.05
6,1,3,0.0241,-61.71,16.06
6,2,0,0.0000,-57.11,16.02
6,2,1,0.0289,-53.39,12.05
6,2,3,0.0000,-52.31,11.09
6,3,0,0.4175,-69.33,24.95
6,3,1,0.0215,-63.58,16.06
6,3,2,0.0000,-58.76,11.09
7,0,1,0.0194,-54.59,11.41
7,0,2,0.0000,-59.01,16.02
7,0,3,0.3152,-64.78,24.95
7,1,0,0.0258,-57.26,11.41
7,1,2,0.0254,-57.96,12.05
7,1,3,0.0234,-61.71,16.06
7,2,0,0.0000,-57.11,16.02
7,2,1,0.0289,-53.39,12.05
7,2,3,0.0000,-52.31,11.09
7,3,0,0.4175,-69.33,24.95
7,3,1,0.0215,-63.58,16.06
7,3,2,0.0000,-58.76,11.09
8,0,1,0.0194,-54.59,11.41
8,0,2,0.0000,-59.01,16.02
8,0,3,0.3152,-64.78,24.95
8,1,0,0.0258,-57.26,11.41
8,1,2,0.0254,-57.96,12.05
8,1,3,0.0234,-61.71,16.06
8,2,0,0.0000,-57.11,16.02
8,2,1,0.0289,-53.39,12.05
8,2,3,0.0000,-52.31,11.09
8,3,0,0.4257,-69.33,24.95
8,3,1,0.0219,-63.58,16.06
8,3,2,0.0000,-58.76,11.09
9,0,1,0.0194,-54.59,11.41
9,0,2,0.0000,-59.01,16.02
9,0,3,0.3152,-64.78,24.95
9,1,0,0.0258,-57.26,11.41
9,1,2,0.0254,-57.96,12.05
9,1,3,0.0234,-61.71,16.06
9,2,0,0.0000,-57.11,16.02
9,2,1,0.0289,-53.39,12.05
9,2,3,0.0000,-52.31,11.09
9,3,0,0.4257,-69.33,24.95
9,3,1,0.0219,-63.58,16.06
9,3,2,0.0000,-58.76,11.09
10,0,1,0.0194,-54.59,11.41
10,0,2,0.0000,-59.01,16.02
10,0,3,0.3152,-64.78,24.95
10,1,0,0.0258,-57.26,11.41
10,1,2,0.0254,-57.96,12.05
10,1,3,0.0234,-61.71,16.06
10,2,0,0.0000,-57.11,16.02
10,2,1,0.0289,-53.39,12.05
10,2,3,0.0000,-52.31,11.09
10,3,0,0.4257,-69.33,24.95
10,3,1,0.0219,-63.58,16.06
10,3,2,0.0000,-58.76,11.09
11,0,1,0.0194,-54.59,11.41
11,0,2,0.0000,-59.01,16.02
11,0,3,0.3152,-64.78,24.95
11,1,0,0.0258,-57.26,11.41
11,1,2,0.0254,-57.96,12.05
11,1,3,0.0234,-61.71,16.06
11,2,0,0.0000,-57.11,16.02
11,2,1,0.0289,-53.39,12.05
11,2,3,0.0000,-52.31,11.09
11,3,0,0.4257,-69.33,24.95
11,3,1,0.0219,-63.58,16.06
11,3,2,0.0000,-58.76,11.09
12,0,1,0.0194,-54.59,11.41
12,0,2,0.0000,-59.01,16.02
12,0,3,0.3152,-64.78,24.95
12,1,0,0.0243,-57.26,11.41
12,1,2,0.0239,-57.96,12.05
12,1,3,0.0218,-61.71,16.06
12,2,0,0.0000,-57.11,16.02
12,2,1,0.0289,-53.39,12.05
12,2,3,0.0000,-52.31,11.09
12,3,0,0.4257,-69.33,24.95
12,3,1,0.0219,-63.58,16.06
12,3,2,0.0000,-58.76,11.09
13,0,1,0.0194,-54.59,11.41
13,0,2,0.0000,-59.01,16.02
13,0,3,0.3152,-64.78,24.95
13,1,0,0.0243,-57.26,11.41
13,1,2,0.0239,-57.96,12.05
13,1,3,0.0218,-61.71,16.06
13,2,0,0.0000,-57.11,16.02
13,2,1,0.0289,-53.39,12.05
13,2,3,0.0000,-52.31,11.09
13,3,0,0.4584,-69.33,24.95
13,3,1,0.0233,-63.58,16.06
13,3,2,0.0000,-58.76,11.09
14,0,1,0.0194,-54.59,11.41
14,0,2,0.0000,-59.01,16.02
14,0,3,0.3152,-64.78,24.95
14,1,0,0.0243,-57.26,11.41
14,1,2,0.0239,-57.96,12.05
14,1,3,0.0218,-61.71,16.06
14,2,0,0.0000,-57.11,16.02
14,2,1,0.0289,-53.39,12.05
14,2,3,0.0000,-52.31,11.09
14,3,0,0.4584,-69.33,24.95
14,3,1,0.0233,-63.58,16.06
14,3,2,0.0000,-58.76,11.09
15,0,1,0.0194,-54.59,11.41
15,0,2,0.0000,-59.01,16.02
15,0,3,0.3152,-64.78,24.95
15,1,0,0.0219,-57.26,11.41
15,1,2,0.0215,-57.96,12.05
15,1,3,0.0195,-61.71,16.06
15,2,0,0.0000,-57.11,16.02
15,2,1,0.0289,-53.39,12.05
15,2,3,0.0000,-52.31,11.09
15,3,0,0.4584,-69.33,24.95
15,3,1,0.0233,-63.58,16.06
15,3,2,0.0000,-58.76,11.09
16,0,1,0.0194,-54.59,11.41
16,0,2,0.0000,-59.01,16.02
16,0,3,0.3152,-64.78,24.95
16,1,0,0.0219,-57.26,11.41
16,1,2,0.0215,-57.96,12.05
16,1,3,0.0195,-61.71,16.06
16,2,0,0.0000,-57.11,16.02
16,2,1,0.0289,-53.39,12.05
16,2,3,0.0000,-52.31,11.09
16,3,0,0.4584,-69.33,24.95
16,3,1,0.0233,-63.58,16.06
16,3,2,0.0000,-58.76,11.09
17,0,1,0.0194,-54.59,11.41
17,0,2,0.0000,-59.01,16.02
17,0,3,0.3152,-64.78,24.95
17,1,0,0.0235,-57.26,11.41
17,1,2,0.0232,-57.96,12.05
17,1,3,0.0211,-61.71,16.06
17,2,0,0.0000,-57.11,16.02
17,2,1,0.0289,-53.39,12.05
17,2,3,0.0000,-52.31,11.09
17,3,0,0.4584,-69.33,24.95
17,3,1,0.0233,-63.58,16.06
17,3,2,0.0000,-58.76,11.09
18,0,1,0.0194,-54.59,11.41
18,0,2,0.0000,-59.01,16.02
18,0,3,0.3152,-64.78,24.95
18,1,0,0.0230,-57.26,11.41
18,1,2,0.0226,-57.96,12.05
18,1,3,0.0206,-61.71,16.06
18,2,0,0.0000,-57.11,16.02
18,2,1,0.0289,-53.39,12.05
18,2,3,0.0000,-52.31,11.09
18,3,0,0.4584,-69.33,24.95
18,3,1,0.0233,-63.58,16.06
18,3,2,0.0000,-58.76,11.09
19,0,1,0.0194,-54.59,11.41
19,0,2,0.0000,-59.01,16.02
19,0,3,0.3152,-64.78,24.95
19,1,0,0.0230,-57.26,11.41
19,1,2,0.0226,-57.96,12.05
19,1,3,0.0206,-61.71,16.06
19,2,0,0.0000,-57.11,16.02
19,2,1,0.0289,-53.39,12.05
19,2,3,0.0000,-52.31,11.09
19,3,0,0.4584,-69.33,24.95
19,3,1,0.0233,-63.58,16.06
19,3,2,0.0000,-58.76,11.09
20,0,1,0.0194,-54.59,11.41
20,0,2,0.0000,-59.01,16.02
20,0,3,0.3152,-64.78,24.95
20,1,0,0.0230,-57.26,11.41
20,1,2,0.0226,-57.96,12.05
20,1,3,0.0206,-61.71,16.06
20,2,0,0.0000,-57.11,16.02
20,2,1,0.0289,-53.39,12.05
20,2,3,0.0000,-52.31,11.09
20,3,0,0.4584,-69.33,24.95
20,3,1,0.0233,-63.58,16.06
20,3,2,0.0000,-58.76,11.09
21,0,1,0.0209,-54.59,11.41
21,0,2,0.0000,-59.01,16.02
21,0,3,0.3478,-64.78,24.95
21,1,0,0.0216,-57.26,11.41
21,1,2,0.0212,-57.96,12.05
21,1,3,0.0191,-61.71,16.06
21,2,0,0.0000,-57.11,16.02
21,2,1,0.0289,-53.39,12.05
21,2,3,0.0000,-52.31,11.09
21,3,0,0.4584,-69.33,24.95
21,3,1,0.0233,-63.58,16.06
21,3,2,0.0000,-58.76,11.09
22,0,1,0.0209,-54.59,11.41
22,0,2,0.0000,-59.01,16.02
22,0,3,0.3478,-64.78,24.95
22,1,0,0.0216,-57.26,11.41
22,1,2,0.0212,-57.96,12.05
22,1,3,0.0191,-61.71,16.06
22,2,0,0.0000,-57.11,16.02
22,2,1,0.0289,-53.39,12.05
22,2,3,0.0000,-52.31,11.09
22,3,0,0.4584,-69.33,24.95
22,3,1,0.0233,-63.58,16.06
22,3,2,0.0000,-58.76,11.09
23,0,1,0.0209,-54.59,11.41
23,0,2,0.0000,-59.01,16.02
23,0,3,0.3478,-64.78,24.95
23,1,0,0.0216,-57.26,11.41
23,1,2,0.0212,-57.96,12.05
23,1,3,0.0191,-61.71,16.06
23,2,0,0.0000,-57.11,16.02
23,2,1,0.0289,-53.39,12.05
23,2,3,0.0000,-52.31,11.09
23,3,0,0.4584,-69.33,24.95
23,3,1,0.0233,-63.58,16.06
23,3,2,0.0000,-58.76,11.09
24,0,1,0.0209,-54.59,11.41
24,0,2,0.0000,-59.01,16.02
24,0,3,0.3478,-64.78,24.95
24,1,0,0.0209,-57.26,11.41
24,1,2,0.0205,-57.96,12.05
24,1,3,0.0185,-61.71,16.06
24,2,0,0.0000,-57.11,16.02
24,2,1,0.0289,-53.39,12.05
24,2,3,0.0000,-52.31,11.09
24,3,0,0.4584,-69.33,24.95
24,3,1,0.0233,-63.58,16.06
24,3,2,0.0000,-58.76,11.09
25,0,1,0.0223,-54.59,11.41
25,0,2,0.0000,-59.01,16.02
25,0,3,0.3811,-64.78,24.95
25,1,0,0.0209,-57.26,11.41
25,1,2,0.0205,-57.96,12.05
25,1,3,0.0185,-61.71,16.06
25,2,0,0.0000,-57.11,16.02
25,2,1,0.0289,-53.39,12.05
25,2,3,0.0000,-52.31,11.09
25,3,0,0.4584,-69.33,24.95
25,3,1,0.0233,-63.58,16.06
25,3,2,0.0000,-58.76,11.09
26,0,1,0.0223,-54.59,11.41
26,0,2,0.0000,-59.01,16.02
26,0,3,0.3811,-64.78,24.95
26,1,0,0.0209,-57.26,11.41
26,1,2,0.0205,-57.96,12.05
26,1,3,0.0185,-61.71,16.06
26,2,0,0.0000,-57.11,16.02
26,2,1,0.0289,-53.39,12.05
26,2,3,0.0000,-52.31,11.09
26,3,0,0.4584,-69.33,24.95
26,3,1,0.0233,-63.58,16.06
26,3,2,0.0000,-58.76,11.09
27,0,1,0.0223,-54.59,11.41
27,0,2,0.0000,-59.01,16.02
27,0,3,0.3811,-64.78,24.95
27,1,0,0.0209,-57.26,11.41
27,1,2,0.0205,-57.96,12.05
27,1,3,0.0185,-61.71,16.06
27,2,0,0.0000,-57.11,16.02
27,2,1,0.0289,-53.39,12.05
27,2,3,0.0000,-52.31,11.09
27,3,0,0.4584,-69.33,24.95
27,3,1,0.0233,-63.58,16.06
27,3,2,0.0000,-58.76,11.09
28,0,1,0.0223,-54.59,11.41
28,0,2,0.0000,-59.01,16.02
28,0,3,0.3811,-64.78,24.95
28,1,0,0.0196,-57.26,11.41
28,1,2,0.0192,-57.96,12.05
28,1,3,0.0172,-61.71,16.06
28,2,0,0.0000,-57.11,16.02
28,2,1,0.0289,-53.39,12.05
28,2,3,0.0000,-52.31,11.09
28,3,0,0.4584,-69.33,24.95
28,3,1,0.0233,-63.58,16.06
28,3,2,0.0000,-58.76,11.09
29,0,1,0.0223,-54.59,11.41
29,0,2,0.0000,-59.01,16.02
29,0,3,0.3811,-64.78,24.95
29,1,0,0.0196,-57.26,11.41
29,1,2,0.0192,-57.96,12.05
29,1,3,0.0172,-61.71,16.06
29,2,0,0.0000,-57.11,16.02
29,2,1,0.0289,-53.39,12.05
29,2,3,0.0000,-52.31,11.09
29,3,0,0.4584,-69.33,24.95
29,3,1,0.0233,-63.58,16.06
29,3,2,0.0000,-58.76,11.09
30,0,1,0.0232,-54.59,11.41
30,0,2,0.0000,-59.01,16.02
30,0,3,0.4014,-64.78,24.95
30,1,0,0.0196,-57.26,11.41
30,1,2,0.0192,-57.96,12.05
30,1,3,0.0172,-61.71,16.06
30,2,0,0.0000,-57.11,16.02
30,2,1,0.0289,-53.39,12.05
30,2,3,0.0000,-52.31,11.09
30,3,0,0.4584,-69.33,24.95
30,3,1,0.0233,-63.58,16.06
30,3,2,0.0000,-58.76,11.09
31,0,1,0.0232,-54.59,11.41
31,0,2,0.0000,-59.01,16.02
31,0,3,0.4014,-64.78,24.95
31,1,0,0.0196,-57.26,11.41
31,1,2,0.0192,-57.96,12.05
31,1,3,0.0172,-61.71,16.06
31,2,0,0.0000,-57.11,16.02
31,2,1,0.0289,-53.39,12.05
31,2,3,0.0000,-52.31,11.09
31,3,0,0.4584,-69.33,24.95
31,3,1,0.0233,-63.58,16.06
31,3,2,0.0000,-58.76,11.09
32,0,1,0.0232,-54.59,11.41
32,0,2,0.0000,-59.01,16.02
32,0,3,0.4014,-64.78,24.95
32,1,0,0.0196,-57.26,11.41
32,1,2,0.0192,-57.96,12.05
32,1,3,0.0172,-61.71,16.06
32,2,0,0.0000,-57.11,16.02
32,2,1,0.0289,-53.39,12.05
32,2,3,0.0000,-52.31,11.09
32,3,0,0.4584,-69.33,24.95
32,3,1,0.0233,-63.58,16.06
32,3,2,0.0000,-58.76,11.09
33,0,1,0.0232,-54.59,11.41
33,0,2,0.0000,-59.01,16.02
33,0,3,0.4014,-64.78,24.95
33,1,0,0.0196,-57.26,11.41
33,1,2,0.0192,-57.96,12.05
33,1,3,0.0172,-61.71,16.06
33,2,0,0.0000,-57.11,16.02
33,2,1,0.0289,-53.39,12.05
33,2,3,0.0000,-52.31,11.09
33,3,0,0.4584,-69.33,24.95
33,3,1,0.0233,-63.58,16.06
33,3,2,0.0000,-58.76,11.09
34,0,1,0.0249,-54.59,11.41
34,0,2,0.0000,-59.01,16.02
34,0,3,0.4385,-64.78,24.95
34,1,0,0.0180,-57.26,11.41
34,1,2,0.0176,-57.96,12.05
34,1,3,0.0155,-61.71,16.06
34,2,0,0.0000,-57.11,16.02
34,2,1,0.0289,-53.39,12.05
34,2,3,0.0000,-52.31,11.09
34,3,0,0.4584,-69.33,24.95
34,3,1,0.0233,-63.58,16.06
34,3,2,0.0000,-58.76,11.09
35,0,1,0.0234,-54.59,11.41
35,0,2,0.0000,-59.01,16.02
35,0,3,0.4059,-64.78,24.95
35,1,0,0.0194,-57.26,11.41
35,1,2,0.0190,-57.96,12.05
35,1,3,0.0170,-61.71,16.06
35,2,0,0.0000,-57.11,16.02
35,2,1,0.0289,-53.39,12.05
35,2,3,0.0000,-52.31,11.09
35,3,0,0.4584,-69.33,24.95
35,3,1,0.0233,-63.58,16.06
35,3,2,0.0000,-58.76,11.09
36,0,1,0.0244,-54.59,11.41
36,0,2,0.0000,-59.01,16.02
36,0,3,0.4276,-64.78,24.95
36,1,0,0.0194,-57.26,11.41
36,1,2,0.0190,-57.96,12.05
36,1,3,0.0170,-61.71,16.06
36,2,0,0.0000,-57.11,16.02
36,2,1,0.0289,-53.39,12.05
36,2,3,0.0000,-52.31,11.09
36,3,0,0.4584,-69.33,24.95
36,3,1,0.0233,-63.58,16.06
36,3,2,0.0000,-58.76,11.09
37,0,1,0.0244,-54.59,11.41
37,0,2,0.0000,-59.01,16.02
37,0,3,0.4276,-64.78,24.95
37,1,0,0.0227,-57.26,11.41
37,1,2,0.0223,-57.96,12.05
37,1,3,0.0203,-61.71,16.06
37,2,0,0.0000,-57.11,16.02
37,2,1,0.0289,-53.39,12.05
37,2,3,0.0000,-52.31,11.09
37,3,0,0.4584,-69.33,24.95
37,3,1,0.0233,-63.58,16.06
37,3,2,0.0000,-58.76,11.09
38,0,1,0.0244,-54.59,11.41
38,0,2,0.0000,-59.01,16.02
38,0,3,0.4276,-64.78,24.95
38,1,0,0.0227,-57.26,11.41
38,1,2,0.0223,-57.96,12.05
38,1,3,0.0203,-61.71,16.06
38,2,0,0.0000,-57.11,16.02
38,2,1,0.0289,-53.39,12.05
38,2,3,0.0000,-52.31,11.09
38,3,0,0.4584,-69.33,24.95
38,3,1,0.0233,-63.58,16.06
38,3,2,0.0000,-58.76,11.09
39,0,1,0.0244,-54.59,11.41
39,0,2,0.0000,-59.01,16.02
39,0,3,0.4276,-64.78,24.95
39,1,0,0.0227,-57.26,11.41
39,1,2,0.0223,-57.96,12.05
39,1,3,0.0203,-61.71,16.06
39,2,0,0.0000,-57.11,16.02
39,2,1,0.0289,-53.39,12.05
39,2,3,0.0000,-52.31,11.09
39,3,0,0.4440,-69.33,24.95
39,3,1,0.0227,-63.58,16.06
39,3,2,0.0000,-58.76,11.09
40,0,1,0.0244,-54.59,11.41
40,0,2,0.0000,-59.01,16.02
40,0,3,0.4276,-64.78,24.95
40,1,0,0.0247,-57.26,11.41
40,1,2,0.0243,-57.96,12.05
40,1,3,0.0222,-61.71,16.06
40,2,0,0.0000,-57.11,16.02
40,2,1,0.0289,-53.39,12.05
40,2,3,0.0000,-52.31,11.09
40,3,0,0.4440,-69.33,24.95
40,3,1,0.0227,-63.58,16.06
40,3,2,0.0000,-58.76,11.09
41,0,1,0.0244,-54.59,11.41
41,0,2,0.0000,-59.01,16.02
41,0,3,0.4276,-64.78,24.95
41,1,0,0.0266,-57.26,11.41
41,1,2,0.0262,-57.96,12.05
41,1,3,0.0242,-61.71,16.06
41,2,0,0.0000,-57.11,16.02
41,2,1,0.0289,-53.39,12.05
41,2,3,0.0000,-52.31,11.09
41,3,0,0.4440,-69.33,24.95
41,3,1,0.0227,-63.58,16.06
41,3,2,0.0000,-58.76,11.09
42,0,1,0.0263,-54.59,11.41
42,0,2,0.0000,-59.01,16.02
42,0,3,0.4722,-64.78,24.95
42,1,0,0.0246,-57.26,11.41
42,1,2,0.0243,-57.96,12.05
42,1,3,0.0222,-61.71,16.06
42,2,0,0.0000,-57.11,16.02
42,2,1,0.0289,-53.39,12.05
42,2,3,0.0000,-52.31,11.09
42,3,0,0.4440,-69.33,24.95
42,3,1,0.0227,-63.58,16.06
42,3,2,0.0000,-58.76,11.09
43,0,1,0.0263,-54.59,11.41
43,0,2,0.0000,-59.01,16.02
43,0,3,0.4722,-64.78,24.95
43,1,0,0.0260,-57.26,11.41
43,1,2,0.0256,-57.96,12.05
43,1,3,0.0235,-61.71,16.06
43,2,0,0.0000,-57.11,16.02
43,2,1,0.0289,-53.39,12.05
43,2,3,0.0000,-52.31,11.09
43,3,0,0.4440,-69.33,24.95
43,3,1,0.0227,-63.58,16.06
43,3,2,0.0000,-58.76,11.09
44,0,1,0.0267,-54.59,11.41
44,0,2,0.0000,-59.01,16.02
44,0,3,0.4793,-64.78,24.95
44,1,0,0.0260,-57.26,11.41
44,1,2,0.0256,-57.96,12.05
44,1,3,0.0235,-61.71,16.06
44,2,0,0.0000,-57.11,16.02
44,2,1,0.0289,-53.39,12.05
44,2,3,0.0000,-52.31,11.09
44,3,0,0.4029,-69.33,24.95
44,3,1,0.0209,-63.58,16.06
44,3,2,0.0000,-58.76,11.09
45,0,1,0.0267,-54.59,11.41
45,0,2,0.0000,-59.01,16.02
45,0,3,0.4793,-64.78,24.95
45,1,0,0.0260,-57.26,11.41
45,1,2,0.0256,-57.96,12.05
45,1,3,0.0235,-61.71,16.06
45,2,0,0.0000,-57.11,16.02
45,2,1,0.0289,-53.39,12.05
45,2,3,0.0000,-52.31,11.09
45,3,0,0.4029,-69.33,24.95
45,3,1,0.0209,-63.58,16.06
45,3,2,0.0000,-58.76,11.09
46,0,1,0.0277,-54.59,11.41
46,0,2,0.0000,-59.01,16.02
46,0,3,0.5020,-64.78,24.95
46,1,0,0.0244,-57.26,11.41
46,1,2,0.0241,-57.96,12.05
46,1,3,0.0220,-61.71,16.06
46,2,0,0.0000,-57.11,16.02
46,2,1,0.0289,-53.39,12.05
46,2,3,0.0000,-52.31,11.09
46,3,0,0.4327,-69.33,24.95
46,3,1,0.0222,-63.58,16.06
46,3,2,0.0000,-58.76,11.09
47,0,1,0.0277,-54.59,11.41
47,0,2,0.0000,-59.01,16.02
