step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,35.95,5.64
0,1,,2,6.88,41.45
0,2,,1,44.39,9.98
0,3,,3,37.43,33.69
0,4,,1,43.42,15.48
0,5,,1,30.35,18.44
0,6,,2,15.01,36.82
0,7,,0,15.90,5.74
0,8,,2,23.20,41.21
0,9,,1,42.26,21.85
0,10,,1,39.12,19.16
0,11,,0,12.34,7.11
0,12,,3,29.07,27.70
0,13,,3,43.79,34.97
0,14,,2,22.58,43.47
0,15,,2,5.80,31.70
0,16,,0,13.48,22.31
0,17,,2,15.07,32.26
0,18,,2,12.58,37.15
0,19,,0,11.17,9.91
0,20,,0,22.64,9.13
0,21,,3,44.44,28.87
0,22,,0,17.65,15.29
0,23,,0,14.26,17.33
0,24,,1,39.65,5.66
0,25,,0,24.05,7.91
0,26,,3,30.76,33.79
0,27,,0,19.00,13.98
0,28,,3,25.46,43.57
0,29,,0,17.39,11.85
0,30,,0,15.04,7.91
0,31,,2,13.20,44.76
0,32,,0,17.75,19.25
0,33,,0,10.59,12.52
0,34,,0,20.81,24.10
0,35,,3,41.83,40.12
0,36,,2,7.93,43.99
0,37,,2,13.26,25.15
0,38,,3,40.84,26.58
1,8,2,3,24.48,40.84
1,14,2,3,24.46,43.05
1,25,0,1,25.62,7.68
1,37,2,0,14.89,24.50
3,34,0,1,25.27,22.37
4,20,0,1,25.34,8.35
5,6,2,3,23.20,38.45
5,22,0,1,25.05,12.09
5,32,0,1,25.68,15.17
6,7,0,1,24.83,7.41
6,9,1,3,46.61,21.73
6,17,2,3,24.16,30.95
6,27,0,1,25.10,17.09
6,30,0,1,25.92,12.15
7,16,0,3,23.71,25.22
7,21,3,1,49.59,18.89
7,29,0,1,25.95,11.92
7,31,2,3,20.36,44.39
7,36,2,3,15.57,49.60
8,1,2,3,19.50,45.49
8,18,2,3,22.81,41.61
8,19,0,1,25.34,16.05
9,23,0,1,25.09,16.09
9,37,0,1,26.25,18.74
10,36,3,2,17.24,47.43
12,10,1,3,45.73,22.02
12,15,2,0,16.92,24.84
14,11,0,1,25.47,4.52
15,26,3,1,46.51,21.00
15,27,1,3,32.72,24.61
15,33,0,1,25.19,13.75
15,38,3,1,49.26,20.05
17,12,3,1,47.91,20.34
18,9,3,1,47.15,20.97
19,17,3,1,41.31,22.29
19,19,1,3,42.77,23.34
19,36,2,3,23.62,36.17
20,5,1,3,40.70,23.47
20,22,1,3,42.23,23.53
20,23,1,3,34.31,25.05
21,7,1,3,38.50,24.60
21,15,0,1,25.62,20.83
23,10,3,1,47.03,21.27
23,24,1,3,39.71,25.27
24,29,1,3,43.98,22.79
25,21,1,0,24.19,1.64
29,1,3,2,23.29,28.50
30,4,1,3,38.00,23.94
32,1,2,0,21.05,25.00
33,14,3,2,22.29,38.68
33,30,1,3,24.40,25.14
34,30,3,2,23.04,26.48
36,2,1,3,25.04,24.47
36,7,3,1,41.78,21.86
37,38,1,3,31.21,24.94
39,5,3,1,49.30,20.06
39,25,1,3,33.11,25.56
42,8,3,1,46.36,20.34
42,26,1,0,23.75,15.76
42,27,3,1,45.68,21.74
42,37,1,0,23.66,20.19
43,11,1,3,41.94,23.63
44,32,1,0,24.29,22.19
45,12,1,3,38.68,25.22
45,15,1,3,48.22,21.51
46,16,3,2,23.17,29.47
48,6,3,2,23.43,32.33
48,28,3,2,23.45,34.57
48,35,3,1,36.14,24.10
49,16,2,0,20.84,25.18
49,17,1,3,42.51,23.38
50,26,0,2,15.58,25.89
52,1,0,2,0.16,28.61
52,18,3,1,45.26,20.56
53,0,1,0,24.08,6.32
53,6,2,0,20.96,24.97
54,7,1,0,22.93,2.87
56,24,3,1,41.36,21.49
56,32,0,2,4.75,27.03
57,14,2,3,19.68,46.32
57,22,3,1,36.51,23.40
58,17,3,1,43.28,21.44
58,28,2,0,14.91,25.13
59,4,3,2,23.76,32.39
61,21,0,3,24.91,24.63
61,36,3,2,23.08,35.53
62,19,3,1,26.84,23.74
63,20,1,3,35.69,24.32
64,37,0,2,14.15,26.09
64,38,3,2,17.79,45.73
65,13,3,2,22.24,40.27
65,34,1,0,24.80,19.51
66,29,3,2,16.21,47.77
67,19,1,0,24.06,18.06
68,8,1,3,37.02,24.43
68,22,1,0,24.06,7.33
70,35,1,0,24.66,23.84
71,30,2,0,6.30,25.98
72,9,1,0,24.46,4.49
73,35,0,2,22.86,25.87
74,17,1,0,23.52,2.65
75,37,2,3,23.80,38.13
78,32,2,3,21.18,42.87
79,23,3,1,33.05,23.74
80,18,1,3,29.78,24.77
81,26,2,0,22.47,24.81
82,11,3,2,21.19,40.15
83,1,2,3,17.50,48.70
83,4,2,0,11.31,25.67
83,20,3,2,23.44,27.58
84,18,3,2,22.21,27.06
86,12,3,1,49.84,19.10
86,19,0,1,24.83,4.96
87,7,0,2,12.78,27.03
87,14,3,1,50.00,19.08
87,26,0,1,25.47,17.42
88,24,1,3,31.15,24.53
89,5,1,0,23.93,6.14
90,16,0,2,5.73,26.83
90,38,2,3,23.04,43.12
91,9,0,1,24.82,6.00
91,28,0,1,25.68,20.71
92,17,0,2,10.00,26.32
93,6,0,1,25.94,14.84
95,24,3,2,23.88,32.07
95,33,1,0,24.72,15.60
96,21,3,2,22.26,38.32
98,28,1,3,32.69,25.03
99,0,0,2,11.42,26.02
99,22,0,1,25.21,8.72
99,27,1,0,24.27,19.31
99,29,2,0,13.13,25.07
100,6,1,3,31.31,25.56
100,7,2,3,16.26,50.00
101,7,3,2,16.92,48.19
101,8,3,1,48.36,19.44
102,24,2,0,16.53,24.76
104,20,2,0,5.50,26.38
105,2,3,1,39.98,23.25
105,34,0,2,5.70,27.91
106,16,2,3,22.22,43.51
