step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,29.43,21.51
0,1,,0,23.94,9.91
0,2,,1,42.07,15.76
0,3,,1,27.98,20.96
0,4,,1,26.13,12.06
0,5,,3,40.83,36.05
0,6,,3,27.26,40.91
0,7,,0,7.98,15.42
0,8,,2,9.24,29.05
0,9,,0,15.83,5.35
0,10,,1,40.40,14.87
0,11,,1,36.57,10.35
0,12,,2,22.57,32.97
0,13,,1,29.00,6.92
0,14,,0,5.47,9.74
0,15,,1,41.21,5.30
0,16,,1,33.65,13.43
0,17,,1,36.81,24.01
0,18,,3,38.51,31.11
0,19,,1,37.31,16.83
0,20,,1,41.76,11.60
0,21,,0,23.14,23.10
0,22,,2,22.22,30.15
0,23,,1,28.52,15.77
0,24,,1,39.13,14.35
0,25,,3,42.84,36.90
0,26,,0,9.18,7.27
0,27,,2,6.31,33.34
0,28,,1,38.81,21.85
0,29,,2,9.09,38.83
0,30,,3,39.90,32.63
1,1,0,1,25.60,10.42
1,12,2,3,23.68,32.90
1,21,0,1,23.96,23.28
2,17,1,3,39.48,24.74
2,22,2,3,23.24,29.76
4,9,0,1,18.29,5.06
6,29,2,3,18.19,41.95
8,28,1,3,50.00,23.10
9,23,1,3,40.19,24.96
11,14,0,1,19.18,4.57
11,27,2,0,14.79,24.88
12,17,3,1,47.05,22.74
12,20,1,3,50.00,22.70
14,26,0,1,15.41,2.52
17,0,1,3,39.20,24.47
20,17,1,3,36.67,24.59
21,14,1,0,22.40,12.68
22,25,3,2,21.79,35.31
24,0,3,1,42.67,23.96
24,8,2,3,13.28,43.49
24,27,0,1,21.34,8.95
26,13,1,3,46.30,24.22
26,21,1,3,48.31,23.08
26,26,1,0,17.25,5.10
29,14,0,2,14.88,26.00
30,7,0,1,24.20,19.39
32,25,2,0,10.44,25.33
33,17,3,0,20.76,24.51
33,30,3,2,21.57,27.02
36,14,2,0,2.33,27.89
36,15,1,3,37.86,24.50
36,24,1,0,22.29,14.24
36,28,3,2,13.04,42.67
37,14,0,3,0.44,27.82
38,11,1,0,23.38,20.29
38,14,3,0,0.00,27.08
39,23,3,1,23.91,23.68
40,23,1,0,23.13,22.26
40,29,3,1,49.96,21.36
41,6,3,1,37.55,23.56
41,28,2,3,4.01,39.71
42,3,1,0,22.77,19.47
42,18,3,2,22.10,35.87
43,2,1,3,37.59,24.53
45,1,1,3,24.11,26.09
47,1,3,2,21.65,28.69
48,25,0,1,15.00,1.65
49,18,2,3,13.38,44.28
49,20,3,1,38.21,24.28
52,6,1,0,22.36,17.50
53,3,0,2,9.18,26.46
53,16,1,3,35.10,25.65
54,10,1,3,47.35,23.40
54,11,0,1,11.57,0.61
54,14,0,1,22.33,7.80
55,4,1,0,22.73,13.47
55,21,3,1,25.40,24.19
56,11,1,0,10.29,1.56
56,15,3,0,22.43,23.90
58,21,1,0,22.72,23.78
59,17,0,1,7.57,0.00
60,1,2,3,3.98,40.72
60,3,2,3,0.18,28.43
60,17,1,0,8.23,1.57
60,30,2,3,17.83,41.72
62,3,3,0,1.26,27.55
62,26,0,2,3.62,27.57
64,18,3,2,4.13,37.28
65,19,1,0,17.75,4.98
66,13,3,2,20.33,37.72
66,23,0,1,1.58,0.25
67,16,3,2,22.64,32.58
68,23,1,0,3.36,1.03
69,25,1,3,29.20,25.49
70,18,2,0,4.02,26.32
70,29,1,0,13.99,2.91
71,6,0,1,0.84,0.14
73,6,1,0,2.84,0.80
75,11,0,2,7.80,27.23
76,27,1,0,22.65,13.95
77,13,2,3,8.75,43.12
77,24,0,1,21.70,9.18
77,25,3,2,22.40,35.27
80,3,0,1,24.03,20.05
80,17,0,2,19.31,25.52
81,16,2,0,5.39,25.61
81,25,2,3,20.11,39.88
82,20,1,3,44.06,23.89
83,11,2,3,23.21,29.34
