step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,23.42,7.31
0,1,,0,17.54,11.05
0,2,,2,26.38,27.81
0,3,,0,11.07,5.33
0,4,,4,31.12,44.75
0,5,,0,11.83,14.31
0,6,,0,8.48,18.44
0,7,,1,42.86,8.97
0,8,,4,42.62,38.52
0,9,,0,13.42,12.59
0,10,,2,27.40,16.84
0,11,,1,41.17,7.76
0,12,,2,25.50,36.92
0,13,,1,33.26,14.46
0,14,,2,32.90,19.26
0,15,,2,18.32,24.29
0,16,,4,33.14,40.33
0,17,,2,13.75,27.65
0,18,,4,33.78,39.66
0,19,,1,32.62,13.95
0,20,,4,41.43,41.42
0,21,,2,30.39,32.06
0,22,,1,32.01,5.78
0,23,,0,18.70,12.76
0,24,,1,36.79,8.50
2,0,0,1,25.22,6.46
2,14,2,1,34.87,18.91
3,21,2,4,32.93,33.12
3,23,0,2,21.11,14.15
5,12,2,4,30.04,35.16
7,1,0,2,25.06,10.30
8,1,2,1,26.18,10.56
8,5,0,2,20.79,15.14
10,9,0,2,19.63,16.13
11,2,2,4,37.98,27.90
13,13,1,4,40.34,25.73
15,21,4,1,40.42,24.03
18,5,2,1,32.98,17.65
18,15,2,4,36.22,28.81
22,20,4,1,49.50,24.76
26,8,4,2,33.23,31.25
26,11,1,2,36.85,22.26
27,17,2,1,33.58,18.34
28,12,4,1,50.00,24.98
28,23,2,4,33.21,32.30
