step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,44.44,30.74
0,1,,2,10.97,37.70
0,2,,0,11.53,6.51
0,3,,0,13.09,10.69
0,4,,1,29.59,24.28
0,5,,1,35.84,17.91
0,6,,0,15.34,16.73
0,7,,1,38.96,21.81
0,8,,2,11.02,34.32
0,9,,0,6.11,5.61
0,10,,2,23.33,39.81
0,11,,1,40.10,23.81
0,12,,2,9.33,29.51
0,13,,1,34.46,31.78
0,14,,0,10.20,15.30
0,15,,2,18.50,29.93
1,0,1,0,46.40,30.35
1,12,2,0,10.26,29.29
1,13,1,0,36.22,32.39
4,12,0,2,12.96,29.30
5,10,2,0,28.15,39.57
5,11,1,0,49.22,23.20
6,15,2,0,27.73,34.66
7,0,0,1,45.38,23.55
7,7,1,0,49.00,14.64
8,11,0,1,47.49,19.75
9,5,1,0,50.00,17.80
10,5,0,1,48.43,18.03
11,7,0,1,45.88,11.13
12,3,0,1,28.57,14.04
14,1,2,0,26.65,41.66
15,4,1,0,47.58,25.13
17,11,1,0,39.22,6.68
18,0,1,0,29.12,11.54
18,7,1,0,34.07,7.93
22,3,1,0,30.59,26.57
23,5,1,0,34.37,29.12
23,14,0,1,30.71,10.56
26,15,0,2,27.58,35.29
27,13,0,1,38.20,28.44
28,8,2,0,26.28,30.78
30,14,1,0,35.96,7.09
34,6,0,1,37.44,8.89
35,12,2,0,26.08,42.88
35,13,1,0,49.66,19.45
37,15,2,0,9.64,32.38
38,13,0,1,47.59,14.59
39,2,0,1,27.39,15.29
41,5,0,2,24.91,42.55
42,10,0,1,38.91,28.90
44,13,1,0,38.60,6.95
47,2,1,0,26.97,20.38
48,6,1,0,38.49,29.44
48,15,0,2,8.85,37.50
50,5,2,0,18.95,25.95
50,14,0,1,46.73,12.06
54,0,0,2,10.27,41.17
56,10,1,0,33.56,7.95
57,4,0,2,8.99,37.32
59,4,2,0,8.84,34.11
60,0,2,0,16.06,46.75
60,15,2,0,27.66,33.45
61,1,0,2,25.43,41.63
66,7,0,2,10.76,40.88
66,15,0,1,28.76,22.97
68,10,0,1,34.40,8.70
71,7,2,0,8.29,33.25
71,9,0,2,14.31,28.42
71,14,1,0,29.90,10.39
75,15,1,0,34.08,7.44
76,6,0,2,22.16,45.21
79,10,1,0,26.98,22.06
83,1,2,0,7.80,35.69
87,6,2,0,7.52,35.74
95,15,0,1,35.94,7.70
96,7,0,1,27.87,20.49
100,15,1,0,30.90,9.82
102,7,1,0,34.23,28.75
103,1,0,2,10.42,33.01
107,10,0,2,9.09,36.30
110,10,2,0,9.20,40.19
111,8,0,2,26.18,41.78
112,13,0,1,42.96,9.72
113,9,2,0,17.84,46.33
117,6,0,2,9.18,37.51
118,14,0,2,19.43,27.56
122,1,2,0,20.68,46.21
122,10,0,2,14.62,44.35
123,13,1,0,43.34,28.32
124,6,2,0,10.23,31.31
128,7,0,2,26.56,38.18
129,4,0,2,13.33,29.01
132,8,2,0,14.35,45.63
132,10,2,0,28.02,38.77
135,7,2,0,19.99,26.14
138,1,0,2,19.36,46.03
140,0,0,2,10.95,31.42
141,14,2,0,11.19,44.22
145,8,0,2,20.63,45.78
146,2,0,1,41.06,27.86
147,5,0,2,26.34,31.95
147,8,2,0,22.53,45.41
149,11,0,2,11.09,30.58
151,12,0,1,37.42,28.49
154,13,0,2,26.30,40.10
161,0,2,0,14.50,45.50
161,3,0,2,10.61,37.27
161,5,2,0,11.89,44.29
163,15,0,2,15.57,44.60
165,7,0,1,28.01,15.73
167,1,2,0,14.54,27.87
168,3,2,0,16.74,26.15
168,10,0,1,33.11,28.03
168,13,2,0,8.52,39.83
172,8,0,1,41.40,28.62
173,7,1,0,33.08,28.73
173,10,1,0,27.81,23.21
174,4,2,0,16.41,27.21
175,0,0,2,16.39,45.28
176,2,1,0,43.28,8.61
177,15,2,0,13.59,27.39
181,12,1,0,43.09,8.28
184,8,1,0,26.41,14.81
185,13,0,2,10.93,31.99
186,11,2,0,26.37,42.48
188,5,0,2,8.95,35.55
191,0,2,0,9.51,32.19
192,3,0,1,30.07,13.16
193,13,2,0,21.98,27.61
198,13,0,1,27.98,22.95
199,2,0,1,44.07,9.36
201,3,1,0,33.51,29.33
203,5,2,0,25.65,42.92
206,3,0,2,26.47,34.94
213,13,1,0,45.71,9.69
216,3,2,0,7.84,36.58
216,12,0,1,47.58,14.94
216,15,0,1,29.67,11.25
220,7,0,2,26.88,39.74
220,15,1,0,32.61,8.51
221,11,0,2,26.11,41.82
225,8,0,2,10.04,33.39
227,3,0,2,10.74,31.69
228,7,2,0,18.55,46.87
228,11,2,0,28.04,36.43
232,0,0,1,27.12,17.05
232,13,0,1,47.64,16.89
235,3,2,0,26.09,29.64
235,7,0,2,14.58,45.24
235,8,2,0,22.27,45.71
237,12,1,0,42.22,28.81
239,3,0,1,32.70,27.95
240,1,0,2,12.13,43.33
240,2,1,0,47.23,24.64
240,5,0,2,26.24,34.75
240,13,1,0,40.69,29.02
242,7,2,0,8.81,39.10
243,3,1,0,38.35,29.53
246,0,1,0,50.00,17.07
246,8,0,2,26.81,37.75
246,11,0,1,28.06,22.48
247,0,0,1,48.29,16.68
249,14,0,2,9.81,32.81
249,15,0,1,45.44,11.38
251,11,1,0,26.68,19.07
253,5,2,0,8.64,41.68
254,1,2,0,28.41,39.08
255,8,2,0,15.30,27.54
257,12,0,2,26.79,40.36
258,0,1,0,33.46,8.08
258,3,0,1,43.35,27.01
264,13,0,1,39.53,28.28
265,1,0,1,30.45,25.96
266,3,1,0,32.60,28.44
268,12,2,0,13.81,45.78
269,0,0,1,37.75,8.15
271,14,2,0,28.21,40.58
272,3,0,2,24.58,29.94
272,6,0,2,9.40,33.61
274,1,1,0,26.93,14.87
274,4,0,1,29.87,11.84
274,5,0,2,18.01,45.83
277,13,1,0,40.66,7.58
278,3,2,0,17.93,26.71
280,0,1,0,47.19,25.73
281,7,0,2,23.13,44.83
281,15,1,0,29.31,25.63
282,1,0,1,33.33,8.52
284,5,2,0,28.26,39.11
287,6,2,0,28.01,33.74
287,7,2,0,27.72,39.57
288,1,1,0,39.77,7.24
291,4,1,0,48.75,19.27
292,8,0,1,27.86,21.70
295,8,1,0,30.42,27.01
296,7,0,1,34.55,28.48
306,0,0,2,18.82,45.84
306,14,0,1,37.95,28.89
310,0,2,0,12.26,44.09
310,7,1,0,42.62,8.13
310,11,0,1,35.61,7.80
314,1,0,1,42.16,9.09
316,2,0,1,41.83,27.59
319,3,0,1,28.61,17.14
321,7,0,1,35.65,9.28
323,0,0,2,11.77,43.56
325,6,0,2,27.25,39.69
328,8,0,2,23.03,44.18
330,2,1,0,49.05,18.27
330,3,1,0,40.65,29.71
331,4,0,2,26.30,40.82
331,14,1,0,37.68,7.19
333,0,2,0,27.88,37.75
333,7,1,0,29.85,27.67
337,7,0,2,23.56,28.74
338,6,2,0,8.08,40.31
338,8,2,0,11.86,29.58
339,10,0,2,20.18,27.70
343,10,2,0,22.61,27.98
345,4,2,0,19.86,27.11
346,11,1,0,45.54,26.35
347,5,0,2,26.90,40.08
347,7,2,0,10.64,30.20
350,1,1,0,44.17,27.91
354,10,0,1,29.25,25.04
359,14,0,1,43.87,9.69
360,0,0,1,38.99,29.10
362,13,0,2,17.04,27.39
365,3,0,1,42.93,26.76
366,2,0,1,36.76,7.50
367,14,1,0,47.46,12.89
369,5,2,0,8.71,37.90
370,0,1,0,26.42,19.76
372,4,0,1,29.65,11.75
372,13,2,0,28.95,35.52
374,3,1,0,30.76,27.52
376,14,0,1,48.32,15.75
378,3,0,2,25.21,30.21
379,9,0,2,26.95,40.54
388,10,1,0,33.87,7.90
389,3,2,0,7.00,36.55
393,13,0,1,36.46,27.75
399,3,0,2,9.54,39.24
402,6,0,2,27.23,34.14
403,9,2,0,15.59,27.30
404,4,1,0,44.80,26.89
404,8,0,1,35.32,8.13
404,13,1,0,49.32,14.51
407,13,0,1,46.99,13.26
411,3,2,0,29.42,37.95
414,14,1,0,26.87,19.79
415,7,0,2,16.65,28.19
415,11,0,2,27.83,37.04
416,8,1,0,45.94,25.99
416,11,2,0,27.93,36.46
417,2,1,0,42.74,28.47
417,5,0,1,27.87,14.84
417,6,2,0,21.21,27.16
417,13,1,0,32.86,8.03
422,4,0,1,44.70,26.80
424,7,2,0,26.91,41.03
429,2,0,1,45.71,25.11
430,4,1,0,38.73,29.87
430,12,0,1,27.76,15.59
431,1,0,2,27.47,36.43
431,11,0,2,22.59,28.41
431,13,0,1,32.25,9.77
435,5,1,0,37.37,30.10
439,13,1,0,26.58,19.98
441,0,0,2,26.20,41.38
442,11,2,0,12.17,29.09
443,3,0,2,21.08,45.80
444,12,1,0,45.10,9.27
445,13,0,2,24.39,29.82
448,2,1,0,30.59,9.12
449,10,0,1,46.62,12.02
450,0,2,0,9.44,40.25
450,9,0,1,27.74,14.25
452,10,1,0,47.70,13.35
453,3,2,0,9.70,31.32
455,13,2,0,15.68,46.11
457,1,2,0,8.74,38.03
459,5,0,2,22.94,44.78
461,10,0,1,47.74,14.37
470,9,1,0,29.04,25.82
474,7,0,1,46.48,13.87
477,5,2,0,9.24,40.20
477,8,0,1,38.15,8.22
477,15,0,2,25.56,31.10
478,9,0,2,25.42,30.96
478,13,0,2,13.09,29.90
484,1,0,2,9.98,32.05
485,2,0,2,18.65,27.19
486,4,0,2,25.05,43.11
486,7,1,0,25.45,19.30
487,3,0,1,28.55,12.63
488,8,1,0,47.95,24.88
488,13,2,0,29.14,36.01
489,6,0,1,27.52,16.68
491,0,0,1,42.61,27.42
493,3,1,0,38.54,6.84
493,9,2,0,24.74,43.81
494,10,1,0,33.82,29.14
495,15,2,0,8.29,34.53
496,8,0,1,39.98,28.99
501,0,1,0,26.79,18.02
504,6,1,0,33.03,8.23
505,2,2,0,11.80,44.27
506,1,2,0,23.12,28.08
508,10,0,2,26.78,40.80
511,4,2,0,9.09,39.34
511,8,1,0,27.03,13.93
517,2,0,2,17.87,46.14
518,1,0,1,29.76,25.64
521,2,2,0,21.95,45.79
521,13,0,1,47.67,14.29
523,10,2,0,7.48,38.33
524,13,1,0,45.16,9.53
530,1,1,0,36.14,29.21
530,5,0,1,27.48,17.79
533,0,0,2,9.28,34.19
538,9,0,1,44.58,26.36
538,13,0,1,32.57,8.94
541,5,1,0,33.85,28.86
541,13,1,0,28.49,11.50
542,7,0,1,27.09,19.98
545,3,0,1,28.25,21.31
546,0,2,0,28.64,38.50
549,3,1,0,32.35,28.03
553,8,0,2,15.12,29.06
554,7,1,0,36.77,30.89
558,9,1,0,26.46,19.77
564,8,2,0,28.31,33.70
566,1,0,1,44.36,26.93
573,0,0,1,37.88,28.62
575,3,0,1,35.11,27.69
575,7,0,2,26.56,41.34
577,1,1,0,34.62,29.07
579,14,0,1,27.65,15.05
585,7,2,0,18.81,27.00
585,15,0,2,11.80,29.75
586,0,1,0,26.62,13.64
587,3,1,0,48.14,11.47
587,4,0,1,29.33,24.68
591,1,0,2,27.53,35.49
598,8,0,1,42.61,27.07
599,9,0,2,11.04,42.15
601,14,1,0,41.39,29.28
604,3,0,1,41.46,8.97
605,15,2,0,28.36,34.70
606,5,0,2,21.26,45.40
608,2,0,1,31.73,10.03
608,8,1,0,47.25,10.32
609,4,1,0,48.08,12.80
610,9,2,0,26.83,29.34
613,9,0,1,31.48,25.91
615,1,2,0,19.76,27.16
620,3,1,0,38.74,29.36
621,5,2,0,9.89,31.82
621,8,0,1,36.85,7.45
626,9,1,0,47.02,10.90
630,11,0,1,48.24,19.83
631,8,1,0,28.51,24.60
633,6,0,2,9.47,37.78
634,2,1,0,48.73,21.97
635,4,0,1,39.61,8.03
635,8,0,2,23.78,30.51
636,7,0,2,10.71,31.86
637,1,0,1,27.95,13.74
637,13,0,1,48.27,21.09
640,2,0,1,47.24,22.87
644,13,1,0,43.43,8.65
645,8,2,0,15.52,47.08
646,12,0,1,31.50,10.80
