step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0222,-57.25,19.20
0,0,2,0.0000,-38.17,4.44
0,0,3,0.5964,-45.46,7.77
0,1,0,0.0264,-57.99,19.20
0,1,2,0.0263,-58.04,19.27
0,1,3,0.0298,-51.76,11.90
0,2,0,0.0000,-41.83,4.44
0,2,1,0.0168,-60.96,19.27
0,2,3,0.0000,-51.86,9.59
0,3,0,0.5609,-53.34,7.77
0,3,1,0.0216,-58.90,11.90
0,3,2,0.0000,-56.08,9.59
1,0,1,0.0249,-57.25,19.20
1,0,2,0.0000,-38.17,4.44
1,0,3,0.6581,-45.46,7.77
1,1,0,0.0264,-57.99,19.20
1,1,2,0.0263,-58.04,19.27
1,1,3,0.0298,-51.76,11.90
1,2,0,0.0000,-41.83,4.44
1,2,1,0.0168,-60.96,19.27
1,2,3,0.0000,-51.86,9.59
1,3,0,0.4583,-53.34,7.77
1,3,1,0.0171,-58.90,11.90
1,3,2,0.0000,-56.08,9.59
2,0,1,0.0268,-57.25,19.20
2,0,2,0.0000,-38.17,4.44
2,0,3,0.7000,-45.46,7.77
2,1,0,0.0264,-57.99,19.20
2,1,2,0.0263,-58.04,19.27
2,1,3,0.0298,-51.76,11.90
2,2,0,0.0000,-41.83,4.44
2,2,1,0.0168,-60.96,19.27
2,2,3,0.0000,-51.86,9.59
2,3,0,0.4666,-53.34,7.77
2,3,1,0.0174,-58.90,11.90
2,3,2,0.0000,-56.08,9.59
3,0,1,0.0268,-57.25,19.20
3,0,2,0.0000,-38.17,4.44
3,0,3,0.7000,-45.46,7.77
3,1,0,0.0264,-57.99,19.20
3,1,2,0.0263,-58.04,19.27
3,1,3,0.0298,-51.76,11.90
3,2,0,0.0000,-41.83,4.44
3,2,1,0.0168,-60.96,19.27
3,2,3,0.0000,-51.86,9.59
3,3,0,0.4666,-53.34,7.77
3,3,1,0.0174,-58.90,11.90
3,3,2,0.0000,-56.08,9.59
4,0,1,0.0268,-57.25,19.20
4,0,2,0.0000,-38.17,4.44
4,0,3,0.7000,-45.46,7.77
4,1,0,0.0264,-57.99,19.20
