step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,25.53,42.67,4,23.89,-1.64,15.07,15.07,0.1968,1.00,0.00
0,1,39.13,24.93,2,24.50,0.08,20.26,13.25,0.0883,1.00,0.00
0,2,7.56,34.12,3,29.88,12.27,83.17,29.88,0.3034,1.00,0.00
0,3,36.03,29.68,4,6.64,0.53,21.82,6.64,0.0867,1.00,0.00
0,4,34.99,27.15,2,13.37,3.07,31.96,8.74,0.0582,1.00,0.00
0,5,11.77,32.16,3,16.78,6.56,49.35,16.78,0.1704,1.00,0.00
0,6,33.73,35.87,4,5.30,7.07,52.14,5.30,0.0693,1.00,0.00
0,7,26.75,43.34,4,24.11,0.14,20.46,20.46,0.2672,1.00,0.00
0,8,25.83,18.36,2,21.30,10.69,73.41,13.92,0.0928,1.00,0.00
0,9,23.96,35.36,2,26.49,1.92,27.07,17.31,0.1154,1.00,0.00
0,10,31.19,33.46,2,20.81,-0.07,19.76,12.92,0.0861,1.00,0.00
0,11,29.64,22.16,2,25.09,13.97,93.95,16.40,0.1093,1.00,0.00
0,12,14.88,22.59,2,20.98,1.62,25.88,13.71,0.0914,1.00,0.00
0,13,26.02,25.20,2,20.86,34.58,229.75,13.63,0.0909,1.00,0.00
0,14,24.68,41.24,3,18.96,-2.32,13.32,13.32,0.1352,1.00,0.00
0,15,22.14,13.77,2,17.24,0.61,22.08,11.27,0.0751,1.00,0.00
0,16,9.45,10.84,0,17.77,37.84,251.43,17.77,1.0000,1.00,0.00
0,17,19.64,18.56,2,18.43,4.66,39.45,12.05,0.0803,1.00,0.00
0,18,30.96,6.71,1,29.19,42.45,282.05,29.19,0.7908,1.00,0.00
0,19,39.60,30.10,4,13.42,5.00,41.14,13.42,0.1752,1.00,0.00
0,20,10.69,43.42,3,28.39,22.11,147.06,28.39,0.2883,1.00,0.00
0,21,34.71,8.61,1,7.72,49.79,330.83,7.72,0.2092,1.00,0.00
0,22,27.42,20.15,2,25.69,13.94,93.78,16.79,0.1120,1.00,0.00
0,23,41.35,37.29,4,15.68,23.47,156.07,15.68,0.2048,1.00,0.00
0,24,11.29,27.74,3,10.11,-0.34,18.91,10.11,0.1027,1.00,0.00
1,0,26.60,42.82,4,23.89,-0.17,19.45,15.07,0.1374,1.08,0.14
1,1,40.10,24.76,1,24.50,36.87,244.97,20.26,0.3544,0.99,6.11
1,2,8.46,34.15,3,29.88,12.59,85.16,29.88,0.3508,0.90,0.04
1,3,36.96,29.62,4,6.64,1.63,25.91,6.64,0.0605,0.93,6.21
