step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,9.53,30.92
0,1,,3,23.30,19.54
0,2,,3,20.14,37.51
0,3,,4,23.06,6.81
0,4,,4,18.41,7.27
0,5,,3,9.05,18.16
0,6,,1,35.23,8.08
0,7,,5,44.06,12.53
0,8,,5,34.22,26.29
0,9,,4,15.90,15.13
0,10,,3,32.48,28.80
0,11,,4,14.31,12.81
0,12,,1,30.57,13.29
0,13,,3,12.67,32.08
0,14,,4,30.85,5.66
0,15,,4,6.03,6.48
0,16,,2,12.67,34.45
0,17,,2,16.26,44.67
0,18,,2,14.33,41.31
0,19,,5,40.19,23.08
0,20,,1,41.01,8.94
0,21,,3,25.38,29.35
0,22,,2,11.00,37.26
0,23,,2,5.76,35.09
0,24,,2,12.26,34.70
0,25,,4,23.51,8.62
0,26,,5,42.42,28.61
0,27,,3,16.43,24.10
0,28,,1,44.20,10.81
0,29,,2,25.53,44.90
0,30,,1,29.87,16.92
0,31,,4,24.95,13.84
0,32,,3,18.39,36.52
0,33,,5,38.92,21.35
0,34,,0,42.36,41.25
0,35,,4,16.82,7.24
0,36,,4,22.37,16.27
0,37,,5,44.11,29.70
0,38,,1,34.66,13.70
0,39,,3,12.63,27.31
0,40,,4,26.30,6.47
0,41,,4,10.04,9.03
0,42,,1,44.63,9.24
0,43,,3,13.55,27.87
0,44,,4,18.26,5.84
0,45,,4,14.68,9.86
0,46,,1,35.09,13.40
0,47,,1,32.57,16.45
1,7,5,1,44.84,12.24
1,14,4,1,32.62,6.19
1,16,2,3,13.83,34.72
1,24,2,3,12.85,34.77
1,29,2,0,27.03,44.73
1,36,4,3,24.18,16.62
1,37,5,0,45.15,30.07
2,31,4,1,26.05,14.25
3,36,3,1,27.76,17.59
4,20,1,5,45.42,12.75
4,22,2,3,16.54,36.42
4,23,2,3,12.32,34.98
4,40,4,1,30.44,6.54
5,1,3,1,29.67,20.85
5,21,3,0,32.22,32.54
5,25,4,1,30.94,7.14
6,9,4,1,27.03,13.63
6,10,3,5,35.29,27.96
6,32,3,0,28.56,40.61
6,46,1,5,43.32,13.88
7,2,3,0,31.45,33.86
7,10,5,0,35.79,28.20
8,38,1,5,44.52,13.57
9,18,2,0,26.58,43.96
10,33,5,0,45.32,29.69
10,36,1,5,40.19,17.85
10,39,3,4,23.59,14.43
12,2,0,5,35.76,27.77
12,3,4,1,30.31,6.46
12,4,4,1,26.68,13.52
12,15,4,1,28.03,12.33
12,19,5,1,46.40,10.87
12,35,4,1,32.60,1.05
12,45,4,1,29.69,9.22
12,47,1,5,37.97,18.61
13,43,3,2,18.63,37.64
14,16,3,0,28.79,38.65
15,0,3,2,25.73,42.53
15,12,1,5,40.90,16.17
15,14,1,5,50.00,10.15
16,17,2,3,25.55,41.43
