step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,14,-38.73
0,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,150.0,1.0000,8,-37.29
0,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,150.0,1.0000,8,-39.81
0,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,0.0,0.0000,0,-42.27
0,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,11,-39.90
0,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,42.53646686634015,0.2836,3,-39.72
1,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,20,-38.38
1,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,150.0,1.0000,6,-31.68
1,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,84.28950904388006,0.5619,5,-39.61
1,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,0.0,0.0000,0,-42.24
1,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,149.99999999999997,1.0000,12,-39.67
1,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,6.422371785722095,0.0428,1,-39.59
2,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,149.99999999999997,1.0000,17,-38.54
2,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,150.0,1.0000,6,-13.16
2,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,84.28950904388006,0.5619,5,-38.29
2,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,0.0,0.0000,0,-42.21
2,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,14,-40.52
2,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,13.264428535483939,0.0884,2,-39.40
3,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,149.99999999999997,1.0000,17,-39.17
3,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,150.0,1.0000,6,-30.99
3,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,84.28950904388006,0.5619,5,-37.67
3,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,0.0,0.0000,0,-42.18
3,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,14,-41.72
3,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,13.264428535483939,0.0884,2,-39.06
4,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,149.99999999999997,1.0000,18,-38.94
4,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,150.0,1.0000,6,-36.47
4,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,71.41732375185705,0.4761,4,-39.28
4,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,0.0,0.0000,0,-42.08
4,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,15,-42.15
4,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,6.842056749761843,0.0456,1,-38.52
5,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,20,-32.88
5,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,88.82252822302497,0.5922,4,-37.70
5,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-39.18
5,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,0.0,0.0000,0,-42.04
5,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,149.99999999999997,1.0000,14,-42.42
5,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,73.64961640863692,0.4910,3,-38.12
6,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,19,-30.42
6,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,88.82252822302497,0.5922,4,-37.42
6,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-38.42
6,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,20.224125074082657,0.1348,1,-42.08
6,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,14,-42.67
6,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,73.64961640863692,0.4910,3,-38.17
7,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,19,-34.84
7,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,47.78187932517188,0.3185,2,-37.41
7,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-39.16
7,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,20.224125074082657,0.1348,1,-42.09
7,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,149.99999999999997,1.0000,13,-42.83
7,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,124.85714162719641,0.8324,6,-36.57
8,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,149.99999999999997,1.0000,19,-40.77
8,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,47.78187932517188,0.3185,2,-36.81
8,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-39.85
8,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,26.646496859804753,0.1776,2,-42.14
8,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,149.99999999999997,1.0000,13,-42.90
8,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,93.03861518887345,0.6203,5,-12.88
9,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,18,-42.11
9,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,47.78187932517188,0.3185,2,-31.97
9,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-39.94
9,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,26.646496859804753,0.1776,2,-42.19
9,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.00000000000003,1.0000,14,-42.87
9,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,93.03861518887345,0.6203,5,-34.28
10,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,149.99999999999997,1.0000,18,-42.28
10,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,47.78187932517188,0.3185,2,-35.39
10,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-39.61
10,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,26.646496859804753,0.1776,2,-42.20
10,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,14,-42.74
10,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,93.03861518887345,0.6203,5,-37.05
11,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,150.0,1.0000,21,-42.52
11,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,25.305082804802783,0.1687,1,-37.96
11,2,19.07425678847936,37.90721871617917,25.68215578528328,11,20,-95.0,150.0,47.704754060252554,0.3180,3,-39.34
11,3,34.83128177589602,6.539875786011979,26.991010583311223,1,20,-95.0,150.0,26.646496859804753,0.1776,2,-42.16
11,4,31.926206241344627,11.786212155362312,28.515293706533008,6,20,-95.0,150.0,150.0,1.0000,13,-42.44
11,5,22.528706395826077,9.67901835576836,24.402476926553465,11,20,-95.0,150.0,89.04035219385946,0.5936,4,-37.91
12,0,22.654870175929986,33.73164516990441,29.131589823052206,1,20,-95.0,150.0,149.99999999999997,1.0000,23,-43.04
12,1,19.293376000199267,8.112536705679343,23.294231690337984,6,20,-95.0,150.0,25.305082804802783,0.1687,1,-38.95
