step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,25.49,15.57
0,1,,6,22.26,42.71
0,2,,4,17.15,27.70
0,3,,4,16.37,20.55
0,4,,4,21.66,21.85
0,5,,4,9.88,11.61
0,6,,4,18.61,34.92
0,7,,4,10.81,25.70
0,8,,4,9.43,41.98
0,9,,6,27.11,30.98
0,10,,6,36.58,35.81
0,11,,1,38.28,22.27
0,12,,4,13.39,42.94
0,13,,4,9.50,30.66
0,14,,5,35.79,19.01
0,15,,4,22.42,17.24
0,16,,6,32.87,42.42
0,17,,5,44.70,16.06
0,18,,4,20.16,27.71
0,19,,6,27.31,30.98
0,20,,4,13.95,28.34
0,21,,4,6.99,26.12
0,22,,6,44.38,37.10
0,23,,6,41.89,36.70
0,24,,4,12.87,43.49
0,25,,4,10.22,29.58
0,26,,4,11.53,42.71
0,27,,1,38.82,22.50
0,28,,4,5.34,32.95
0,29,,4,18.15,31.42
0,30,,4,10.07,24.48
0,31,,4,6.25,32.42
0,32,,4,18.13,23.79
0,33,,5,35.72,6.84
0,34,,4,14.64,40.46
0,35,,4,14.61,8.86
0,36,,6,35.81,27.19
1,11,1,5,40.03,22.77
1,12,4,6,14.87,42.82
1,24,4,6,14.60,43.03
1,27,1,5,40.37,22.41
2,34,4,6,18.09,40.22
3,4,4,0,27.04,21.23
3,8,4,6,14.47,42.50
3,26,4,6,15.64,42.04
4,0,3,5,31.41,13.01
4,29,4,6,24.39,32.84
5,6,4,6,22.73,34.08
5,15,4,3,26.70,17.62
5,18,4,6,24.84,30.96
5,32,4,0,27.38,27.23
6,4,0,1,32.52,21.68
6,32,0,2,29.12,28.08
7,2,4,0,26.83,26.74
7,32,2,6,31.10,28.20
9,2,0,2,29.60,27.14
9,10,6,5,49.05,26.61
10,3,4,0,26.48,22.40
10,35,4,5,26.19,7.64
11,2,2,6,31.82,28.91
11,4,1,6,40.78,26.51
11,25,4,6,21.62,34.85
11,27,5,6,45.22,26.14
12,28,4,0,25.84,25.53
13,20,4,6,26.11,29.89
13,32,6,5,41.84,25.38
14,11,5,1,37.61,22.58
14,15,3,5,33.46,19.06
15,3,0,2,31.74,22.86
15,28,0,2,31.14,24.07
17,3,2,1,34.02,22.58
17,11,1,2,32.60,23.83
18,5,4,3,26.49,18.05
19,0,5,6,47.58,26.69
19,22,6,0,25.89,28.62
19,28,2,1,38.78,24.97
20,22,0,4,24.30,28.13
20,23,6,2,32.36,27.13
20,28,1,6,40.71,25.50
21,11,2,6,27.56,28.99
21,28,6,5,42.70,25.28
23,3,1,5,40.65,23.67
23,14,5,4,23.27,4.38
23,23,2,0,31.44,22.40
24,1,6,5,42.28,24.38
24,5,3,5,33.42,18.50
24,13,4,3,26.79,18.60
24,15,5,1,38.01,21.86
24,23,0,3,31.00,20.74
24,24,6,5,50.00,26.81
24,27,6,4,23.23,31.26
25,17,5,6,40.82,26.18
25,28,5,6,49.86,27.25
25,36,6,0,25.40,28.88
26,11,6,4,20.94,35.26
26,31,4,6,18.75,38.59
26,36,0,4,24.36,27.64
27,30,4,6,20.70,35.86
30,6,6,5,41.78,25.38
30,24,5,1,39.87,25.31
31,13,3,5,33.42,18.38
31,15,1,2,37.55,25.65
31,24,1,2,38.22,25.63
32,15,2,6,37.37,26.12
32,23,3,5,27.69,8.83
35,25,6,5,45.65,25.35
36,5,5,6,45.42,26.55
37,24,2,0,29.08,24.39
38,3,5,6,45.40,26.30
38,32,5,4,22.21,3.65
38,34,6,4,20.12,36.07
40,24,0,4,25.39,21.67
41,21,4,6,13.01,44.20
41,23,5,4,23.13,3.29
43,4,6,1,37.08,24.40
43,8,6,4,19.44,36.68
44,3,6,2,38.80,25.51
44,6,5,6,49.64,27.47
44,9,6,4,14.38,41.55
46,1,5,3,30.74,13.57
46,3,2,1,36.53,24.49
46,22,4,6,14.62,43.48
46,28,6,4,20.64,33.84
47,4,1,3,32.28,18.95
48,3,1,2,34.15,23.95
49,10,5,1,39.41,24.29
49,24,4,5,24.85,6.82
50,1,3,4,25.05,11.66
50,10,1,6,39.41,25.52
50,11,4,6,14.49,43.15
51,3,2,0,30.83,22.64
51,4,3,5,30.14,11.66
51,33,5,1,35.59,20.14
53,0,6,5,45.65,26.14
54,30,6,2,32.43,26.48
54,33,1,3,32.78,18.64
55,2,6,4,19.01,36.15
55,27,4,3,26.35,15.85
55,34,4,6,7.38,50.00
56,3,0,4,26.04,19.73
57,4,5,4,23.12,3.01
57,30,2,1,33.00,22.18
58,25,5,3,32.73,16.41
59,11,6,4,22.37,32.37
59,27,3,5,29.95,9.44
59,30,1,5,33.70,19.16
59,31,6,4,10.81,45.41
60,34,6,4,13.86,43.04
61,21,6,4,10.71,45.35
62,26,6,2,30.31,26.80
62,29,6,2,30.01,27.41
63,20,6,4,22.01,33.98
63,26,2,0,30.02,25.15
63,29,2,0,29.49,26.20
63,35,5,6,44.00,26.21
64,24,5,3,30.99,13.64
64,33,3,5,26.64,8.76
65,17,6,2,31.11,27.56
66,26,0,3,30.74,20.09
67,0,5,3,31.38,13.94
68,17,2,0,30.60,23.76
68,25,3,4,25.07,10.93
69,29,0,3,26.84,18.70
70,24,3,2,32.11,22.36
70,26,3,5,31.38,13.23
71,0,3,4,24.78,10.23
71,17,0,3,29.74,20.10
72,28,4,6,8.80,48.29
73,14,4,6,8.57,48.51
73,29,3,4,24.77,13.56
73,33,5,4,22.25,0.64
74,3,4,5,22.89,0.87
74,20,4,0,26.71,24.21
74,24,2,6,35.12,27.42
74,32,4,3,25.81,15.50
75,18,6,4,22.03,33.97
75,22,6,1,39.31,24.77
76,3,5,4,22.31,1.02
76,8,4,5,24.26,3.77
76,16,6,2,37.47,25.57
76,19,6,5,41.66,25.45
76,23,4,6,18.27,38.93
76,27,5,1,33.82,19.85
77,16,2,1,37.33,24.95
77,28,6,4,11.24,45.51
78,22,1,5,36.31,20.39
78,27,1,2,34.00,23.58
79,17,3,5,27.40,8.42
79,19,5,6,44.05,26.22
79,30,5,4,24.07,5.11
80,20,0,1,32.63,20.62
80,27,2,6,33.86,27.29
80,32,3,5,32.20,13.98
81,22,5,3,32.31,16.56
82,20,1,5,33.45,18.43
83,15,6,4,14.32,42.11
83,16,1,5,37.30,20.98
83,29,4,5,22.23,0.00
84,13,5,6,45.04,27.01
84,29,5,4,21.82,1.32
85,5,6,4,19.54,36.25
85,26,5,3,26.17,8.96
85,34,4,5,22.99,1.29
87,22,3,4,24.09,8.17
88,12,6,5,49.65,26.73
88,34,5,4,22.99,2.85
90,16,5,3,32.88,17.79
90,24,6,5,42.22,25.56
91,4,4,6,18.54,39.17
92,1,4,6,23.70,34.28
92,24,5,1,39.50,24.52
92,36,4,6,10.63,47.17
93,26,3,0,29.89,21.76
95,26,0,2,31.55,25.11
97,26,2,6,34.29,27.64
97,34,4,3,25.49,14.36
99,10,6,2,34.54,26.52
99,24,1,3,31.12,20.54
99,28,4,3,25.96,17.94
100,16,3,4,24.53,14.47
101,24,3,0,28.41,20.41
102,2,4,6,18.28,39.53
102,9,4,6,8.57,48.29
103,24,0,4,25.70,20.02
103,34,3,0,28.35,20.61
104,10,2,1,32.43,21.81
105,10,1,3,32.01,20.85
105,17,5,1,36.14,21.10
105,28,3,5,29.45,10.82
106,0,4,0,26.33,23.31
109,0,0,2,27.85,28.40
109,34,0,2,29.91,26.36
110,0,2,6,28.95,29.75
110,6,6,5,44.36,25.77
110,8,5,3,26.44,9.26
110,11,4,6,17.44,40.53
111,8,3,4,25.19,9.56
