step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,8.78,38.08
0,1,,2,36.62,32.27
0,2,,1,23.89,43.64
0,3,,1,25.23,41.39
0,4,,2,39.07,30.97
0,5,,2,26.85,22.45
0,6,,4,20.39,17.18
0,7,,1,34.38,37.56
0,8,,6,26.66,15.12
0,9,,5,8.17,25.60
0,10,,6,39.76,12.59
0,11,,6,41.12,18.74
0,12,,5,9.53,25.37
0,13,,1,25.62,31.56
0,14,,2,35.61,28.42
0,15,,2,38.68,22.83
0,16,,2,34.72,23.96
0,17,,4,24.02,10.48
0,18,,5,16.30,25.19
0,19,,2,33.87,31.81
0,20,,5,11.17,29.83
0,21,,2,25.57,19.92
0,22,,6,41.08,14.46
0,23,,3,6.46,44.90
0,24,,1,29.23,43.35
0,25,,1,18.67,44.11
0,26,,2,44.67,33.71
0,27,,4,8.77,9.60
0,28,,4,20.81,13.86
0,29,,1,22.48,33.46
0,30,,4,17.22,7.14
0,31,,2,38.33,23.12
0,32,,6,43.37,20.17
0,33,,6,28.20,6.78
0,34,,4,23.69,5.50
0,35,,2,40.03,21.39
0,36,,3,16.48,30.66
0,37,,4,6.43,15.54
0,38,,1,23.49,32.02
0,39,,2,32.93,19.71
0,40,,6,28.54,16.89
0,41,,1,28.63,39.06
0,42,,2,39.30,36.00
0,43,,1,32.80,40.10
0,44,,4,11.89,6.29
0,45,,0,21.02,23.38
1,7,1,0,35.98,37.90
1,13,1,0,26.98,31.48
1,17,4,6,25.30,10.61
1,23,3,1,8.22,44.47
1,34,4,6,25.19,5.64
1,35,2,6,40.53,21.50
1,39,2,6,34.03,19.34
2,38,1,0,27.43,31.48
3,31,2,6,44.07,22.66
3,36,3,1,21.33,31.05
3,43,1,0,37.78,41.03
4,0,3,1,15.84,36.47
4,6,4,6,22.51,17.17
4,7,0,2,40.76,38.68
4,15,2,6,42.12,22.13
4,18,5,0,19.79,26.76
4,28,4,6,24.04,12.41
4,30,4,6,23.47,6.31
5,5,2,6,32.83,18.37
5,12,5,3,16.08,30.24
5,38,0,2,32.99,29.94
6,2,1,0,33.91,37.87
6,43,0,2,42.54,39.37
7,3,1,0,37.08,42.02
7,13,0,2,35.12,32.46
7,18,0,1,22.00,29.19
7,44,4,6,23.84,5.45
8,9,5,3,18.94,27.76
8,12,3,1,20.42,31.43
8,37,4,0,20.81,19.42
8,45,0,2,30.98,27.97
9,2,0,2,37.83,33.63
9,8,6,2,37.39,20.57
9,29,1,0,31.08,34.89
9,31,6,2,46.67,25.51
9,36,1,0,30.61,34.16
9,41,1,0,39.99,45.21
10,1,2,6,49.39,25.19
10,9,3,1,21.09,28.96
10,11,6,2,45.76,23.86
10,32,6,2,47.90,26.04
10,37,0,2,24.43,18.78
11,0,1,0,26.29,29.87
11,3,0,2,43.49,41.77
11,12,1,0,24.96,29.87
11,37,2,6,26.24,18.39
12,21,2,6,45.39,22.56
12,24,1,0,40.25,46.99
13,26,2,0,36.66,37.38
13,41,0,2,46.66,43.80
14,0,0,2,28.75,24.60
15,7,2,0,46.71,46.88
15,8,2,6,45.06,23.32
15,12,0,2,29.52,24.95
15,20,5,3,18.79,27.25
15,26,0,1,33.62,38.01
15,36,0,2,39.95,38.45
18,0,2,6,32.27,17.80
18,16,2,0,32.96,32.63
18,20,3,0,20.87,27.86
18,27,4,6,22.32,17.50
18,31,2,0,29.28,27.20
19,3,2,0,46.83,45.47
19,4,2,0,32.66,31.47
19,12,2,6,32.75,19.17
19,14,2,6,47.94,24.54
19,23,1,0,41.41,47.44
19,27,6,0,22.85,18.08
20,8,6,2,48.55,25.28
20,11,2,0,29.03,27.55
20,38,2,0,41.34,40.80
20,45,2,0,40.86,40.12
21,16,0,1,27.35,34.14
21,27,0,2,24.44,18.72
21,31,0,1,25.33,30.90
21,43,2,0,33.96,32.05
22,2,2,6,42.73,22.16
22,24,0,2,48.23,46.23
22,29,0,1,37.85,44.16
22,42,2,0,47.58,46.94
23,23,0,2,48.43,44.38
23,32,2,0,36.94,37.14
23,38,0,1,35.72,42.27
24,13,2,0,46.82,45.37
24,24,2,0,49.44,47.48
25,11,0,3,19.20,28.11
25,36,2,0,47.00,46.18
25,43,0,1,27.65,33.18
25,45,0,1,39.39,47.06
26,32,0,1,34.23,39.71
26,41,2,6,44.24,21.44
27,5,6,2,36.58,20.49
27,10,6,4,21.42,6.14
27,17,6,2,46.75,25.19
28,7,0,1,36.52,41.87
28,14,6,2,47.73,25.04
28,25,1,0,37.04,41.86
29,13,0,1,40.16,49.25
30,4,0,2,26.76,22.16
31,11,3,5,8.74,33.47
32,11,5,3,7.28,34.84
32,30,6,2,45.18,25.38
32,33,6,2,37.52,20.61
33,4,2,6,29.12,18.87
33,15,6,2,34.94,20.18
34,5,2,0,29.92,28.30
34,8,2,0,34.76,33.80
34,19,2,0,44.43,43.54
34,23,2,0,34.35,33.54
34,38,1,0,23.26,28.14
35,3,0,1,34.27,38.88
36,11,3,1,1.95,40.48
36,20,0,2,30.83,27.76
36,45,1,0,34.82,38.48
38,5,0,1,28.08,33.22
38,8,0,1,32.65,37.96
38,9,1,3,13.95,35.99
38,29,1,0,34.29,36.72
39,10,4,5,9.46,17.43
39,23,0,1,24.82,31.55
39,36,0,2,38.28,34.54
39,42,0,2,43.96,41.97
40,16,1,3,11.01,38.63
40,22,6,4,22.01,4.75
40,31,1,0,32.39,36.12
40,38,0,6,23.08,16.86
41,1,6,2,27.89,20.28
41,17,2,0,35.20,34.22
41,29,0,2,35.29,32.61
41,30,2,0,37.63,37.43
42,9,3,5,9.03,32.43
42,15,2,0,28.98,27.18
42,18,1,3,3.80,40.25
42,23,1,3,19.17,32.36
42,37,6,2,42.85,22.69
42,45,0,2,33.31,30.40
43,1,2,0,24.90,22.85
43,12,6,2,41.83,22.52
43,19,0,1,39.67,47.99
43,31,0,2,34.84,30.74
44,0,6,0,21.94,18.57
44,18,3,5,1.21,39.95
44,26,1,3,3.67,39.73
45,13,1,0,22.16,27.52
45,16,3,5,12.61,29.83
45,17,0,1,32.31,36.66
45,21,6,2,25.79,18.73
45,44,6,2,26.08,19.19
46,2,6,4,22.49,14.09
46,3,1,0,21.81,28.54
46,27,2,6,43.27,22.33
46,30,0,1,38.62,45.27
46,44,2,0,25.07,20.54
47,0,0,5,17.69,21.18
47,1,0,5,18.57,26.81
47,15,0,1,25.96,31.55
47,23,3,5,9.73,32.38
47,26,3,5,5.55,36.10
47,36,2,6,44.97,21.99
49,31,2,6,42.59,21.89
49,34,6,4,19.62,2.79
50,3,0,5,19.05,23.49
50,13,0,4,19.21,18.40
51,29,2,6,40.62,20.21
51,44,0,5,17.51,23.53
52,2,4,5,12.24,18.85
52,41,6,2,49.05,27.12
52,45,2,6,27.66,17.79
53,16,5,4,12.01,16.47
54,11,1,3,15.88,34.22
55,3,5,4,14.32,18.68
56,7,1,3,18.30,33.27
56,25,0,2,49.19,47.17
56,45,6,4,22.49,15.25
57,11,3,5,15.77,28.57
58,10,5,3,4.03,37.84
58,12,2,0,39.71,39.42
58,30,1,0,34.41,36.87
58,40,6,4,20.75,3.74
59,14,2,0,29.30,26.23
59,20,2,6,45.52,23.38
60,10,3,1,4.66,40.74
60,33,2,0,37.37,36.07
60,37,2,0,48.75,47.92
61,12,0,1,34.72,39.07
61,30,0,2,37.26,34.07
62,4,6,2,27.58,19.81
62,9,5,4,15.92,19.16
63,1,5,3,9.82,32.66
63,2,5,4,6.96,15.71
63,41,2,0,48.75,48.23
64,4,2,0,26.06,22.84
64,9,4,0,19.04,19.61
65,26,5,4,15.59,18.26
66,28,6,2,31.77,19.39
66,42,2,6,42.62,22.16
67,1,3,1,15.90,36.49
67,23,5,0,20.04,23.25
67,37,0,1,38.55,45.91
68,41,0,2,45.65,43.04
69,4,0,1,21.74,29.46
69,8,1,0,22.18,28.71
69,21,2,0,35.16,34.40
69,44,5,3,4.56,38.50
70,4,1,3,20.31,29.80
70,9,0,2,27.72,23.15
70,16,4,6,23.40,7.00
70,24,0,4,17.89,19.35
70,45,4,5,3.31,14.44
71,23,0,2,25.67,19.32
72,5,1,0,20.82,27.73
72,23,2,6,26.66,17.96
72,43,1,0,38.40,42.30
72,44,3,1,8.90,39.93
73,12,1,3,20.05,30.49
73,22,4,6,22.72,5.18
74,13,4,5,4.61,15.70
75,5,0,5,18.99,24.24
76,0,5,4,7.36,15.37
76,4,3,5,12.46,30.15
76,26,4,6,23.19,13.63
76,38,6,4,22.39,6.01
76,41,2,0,34.28,34.18
76,43,0,2,45.43,43.14
77,12,3,5,15.51,28.76
78,31,6,2,29.20,20.12
78,34,4,6,23.86,14.44
79,8,0,6,23.51,17.31
79,21,0,5,18.20,26.48
80,5,5,4,15.70,18.54
80,14,0,4,20.45,18.31
80,41,0,1,27.50,32.69
81,9,2,6,44.51,21.73
81,16,6,2,36.34,21.33
81,31,2,0,28.25,25.26
82,3,4,5,2.25,14.69
82,18,5,3,17.05,28.78
82,20,6,2,42.66,22.89
82,28,2,0,31.59,29.56
82,33,0,1,40.13,48.03
82,34,6,2,27.32,18.89
82,36,6,2,26.20,19.93
82,40,4,5,3.99,14.88
83,36,2,0,25.03,21.11
84,15,1,3,10.60,38.71
84,43,2,0,40.82,40.77
85,7,3,5,0.71,40.09
85,13,5,3,14.95,30.95
85,18,3,1,21.25,28.95
85,32,1,0,27.46,31.83
85,41,1,3,19.52,31.27
85,45,5,4,13.67,18.22
86,2,4,0,19.80,20.72
86,11,5,0,19.90,21.52
86,12,5,3,8.08,34.14
86,18,1,0,22.67,28.70
86,30,2,6,39.37,20.79
87,31,0,1,30.24,36.10
87,43,0,1,35.23,41.53
88,7,5,3,1.71,40.10
88,36,0,5,19.18,26.71
89,13,3,1,15.13,37.58
