step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,17.26,31.39
0,1,,4,43.10,33.25
0,2,,4,34.60,36.96
0,3,,0,10.62,20.12
0,4,,2,32.44,28.18
0,5,,3,15.38,42.14
0,6,,1,37.85,5.17
0,7,,2,25.48,11.99
0,8,,1,32.00,11.88
0,9,,0,19.72,11.48
0,10,,1,26.57,11.28
0,11,,2,25.49,23.78
0,12,,4,32.73,34.95
0,13,,0,22.40,7.07
0,14,,4,38.95,36.36
0,15,,4,35.69,33.17
0,16,,3,8.17,43.26
0,17,,2,22.69,13.76
0,18,,3,19.53,42.08
0,19,,0,18.36,14.88
0,20,,2,22.42,37.18
0,21,,3,11.33,33.56
0,22,,1,31.98,9.33
0,23,,1,43.07,23.48
0,24,,2,32.97,22.78
2,7,2,1,27.53,11.85
2,19,0,2,20.38,15.03
3,13,0,1,25.46,6.68
4,9,0,2,23.80,11.54
4,24,2,1,36.83,20.96
5,20,2,4,28.06,37.63
6,4,2,4,37.71,28.15
6,21,3,2,16.88,31.53
9,9,2,1,28.24,13.05
9,18,3,4,25.52,45.97
10,5,3,4,25.55,45.24
10,11,2,4,36.27,29.18
16,3,0,1,25.66,8.93
17,8,1,4,44.58,25.15
17,15,4,1,45.65,24.76
17,17,2,1,35.53,20.31
17,23,1,2,39.29,24.51
19,19,2,1,36.80,20.62
21,9,1,2,36.30,21.66
22,0,2,1,33.62,18.34
26,16,3,2,24.89,39.26
28,1,4,2,29.31,35.57
28,2,4,2,33.39,31.50
29,16,2,4,28.18,37.04
30,9,2,4,37.72,27.69
30,16,4,2,29.01,35.95
30,23,2,4,34.45,31.11
33,21,2,1,35.49,20.32
33,24,1,2,25.81,11.82
35,1,2,3,23.58,38.97
35,24,2,0,23.40,9.25
38,2,2,3,18.94,34.66
38,12,4,2,28.90,35.65
38,14,4,2,25.18,38.74
40,14,2,3,21.93,38.48
40,20,4,2,34.71,29.82
42,13,1,2,36.80,23.05
46,3,1,2,29.81,15.46
47,16,2,1,33.31,18.31
47,24,0,1,25.47,8.24
50,22,1,4,48.68,26.10
51,6,1,2,33.14,18.18
53,12,2,3,15.00,30.45
53,15,1,2,36.82,21.99
54,11,4,3,24.35,42.37
