step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,18.10,8.43
0,1,,2,33.46,37.07
0,2,,2,17.90,43.48
0,3,,2,29.81,42.36
0,4,,1,12.23,24.10
0,5,,2,34.46,26.67
0,6,,1,26.18,8.35
0,7,,1,13.40,15.05
0,8,,1,11.62,35.23
0,9,,0,37.59,7.14
0,10,,1,6.17,39.24
0,11,,2,34.96,31.55
0,12,,1,28.75,22.16
0,13,,2,21.10,42.69
0,14,,2,34.96,30.68
0,15,,2,43.75,35.64
0,16,,1,21.30,23.62
0,17,,2,44.39,36.94
0,18,,2,39.99,33.40
0,19,,0,38.73,5.44
0,20,,2,33.35,32.89
0,21,,2,38.02,28.97
0,22,,1,6.04,39.28
0,23,,1,28.03,9.94
0,24,,2,36.32,31.54
0,25,,2,27.05,37.99
0,26,,1,24.41,8.39
0,27,,1,8.90,40.94
0,28,,2,29.32,40.41
0,29,,1,7.53,40.25
0,30,,1,27.17,15.03
0,31,,1,26.35,25.91
0,32,,2,39.27,41.82
0,33,,1,8.25,15.14
0,34,,1,23.37,22.39
0,35,,1,12.28,27.50
0,36,,1,25.28,22.53
0,37,,1,9.20,19.84
0,38,,2,29.72,27.96
0,39,,1,5.64,37.75
0,40,,1,19.05,21.68
0,41,,2,25.06,35.25
0,42,,1,34.06,10.83
0,43,,2,38.51,21.90
0,44,,2,35.22,29.10
2,42,1,0,36.24,11.35
3,12,1,2,33.52,23.75
3,31,1,2,32.24,25.41
4,19,0,1,44.61,1.47
6,6,1,0,36.26,11.39
7,9,0,1,49.85,3.36
7,10,1,2,17.79,42.01
7,19,1,0,46.39,3.75
7,27,1,2,17.42,41.45
7,29,1,2,17.26,41.93
9,23,1,2,39.17,19.43
9,38,2,1,31.73,23.88
10,8,1,2,20.30,36.93
11,40,1,2,30.28,26.71
11,42,0,2,46.38,14.34
12,36,1,2,31.89,24.67
13,16,1,2,32.81,24.35
13,35,1,2,24.62,32.42
14,39,1,2,18.92,39.61
15,19,0,1,36.71,15.42
15,34,1,0,37.01,14.00
15,44,2,0,45.13,12.69
18,24,2,0,43.98,15.00
19,17,2,1,32.07,23.40
21,4,1,2,24.40,32.66
21,6,0,1,40.79,2.38
21,7,1,0,38.02,16.04
21,21,2,1,27.67,26.06
22,22,1,2,12.10,48.61
22,44,0,1,38.01,3.08
23,1,2,1,35.44,20.43
23,7,0,2,39.50,17.75
23,34,0,2,45.15,15.85
24,15,2,0,41.62,15.71
24,37,1,2,36.10,20.47
25,19,1,2,26.99,30.28
26,0,1,0,40.84,2.81
26,24,0,1,35.04,6.24
27,6,1,0,36.76,6.67
27,18,2,0,43.95,15.29
30,38,1,0,36.08,13.02
31,10,2,1,29.32,25.80
31,34,2,0,46.95,13.50
31,42,2,1,35.89,19.79
32,28,2,1,27.88,27.60
32,30,1,0,36.58,6.39
33,33,1,2,38.55,19.41
34,0,0,1,47.25,1.87
34,6,0,2,43.79,17.44
35,30,0,1,35.56,9.05
36,43,2,1,30.97,23.82
37,11,2,1,13.69,45.00
37,15,0,1,45.58,1.87
37,31,2,1,20.96,33.71
37,38,0,1,35.52,8.98
39,32,2,1,15.64,42.31
39,41,2,1,37.44,18.63
40,18,0,1,35.74,7.91
41,14,2,1,17.24,40.14
41,19,2,1,13.69,43.81
41,34,0,1,38.47,2.57
41,41,1,0,37.79,15.27
42,7,2,0,42.35,15.56
42,37,2,0,43.82,15.02
44,23,2,1,30.45,22.88
45,15,1,0,50.00,5.48
46,29,2,1,34.60,21.15
47,37,0,1,36.91,15.08
49,41,0,1,41.67,2.08
50,7,0,1,35.36,13.05
50,12,2,0,38.63,16.03
50,20,2,1,37.17,18.39
52,2,2,1,30.57,25.04
52,9,1,2,11.60,49.26
52,25,2,0,48.10,11.14
52,33,2,0,45.04,14.29
52,39,2,1,24.97,29.47
53,41,1,0,43.60,3.53
56,33,0,2,49.80,10.79
56,40,2,1,22.62,32.55
57,6,2,1,19.18,37.13
57,33,2,0,50.00,9.89
58,21,1,2,26.46,30.40
58,29,1,0,35.91,9.97
59,41,0,2,50.00,12.53
60,13,2,1,15.27,43.35
61,31,1,2,19.27,40.89
62,12,0,1,43.49,1.95
62,15,0,1,34.61,9.44
62,25,0,1,35.58,7.17
63,32,1,2,12.69,48.53
64,14,1,2,17.05,42.71
64,38,1,0,43.28,2.03
65,3,2,1,20.62,36.39
65,11,1,2,11.29,50.00
65,33,0,1,38.64,2.53
66,1,1,2,11.19,49.54
67,8,2,1,30.31,23.97
69,29,0,1,45.86,1.58
69,41,2,1,33.84,21.39
70,42,1,2,26.48,29.83
71,5,2,1,25.82,29.36
72,12,1,0,50.00,5.61
77,9,2,1,31.67,23.30
78,17,1,0,37.37,13.79
78,23,1,2,38.84,18.65
81,10,1,0,37.16,7.49
