step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,28.84,7.99
0,1,,5,35.15,44.50
0,2,,5,39.58,21.75
0,3,,6,21.64,42.42
0,4,,5,32.13,35.18
0,5,,4,27.73,25.64
0,6,,5,30.01,24.24
0,7,,3,5.04,20.37
0,8,,1,27.64,14.70
0,9,,2,44.87,6.56
0,10,,4,21.05,30.25
0,11,,2,38.10,7.19
0,12,,5,37.08,28.69
0,13,,5,37.47,28.21
0,14,,0,6.48,11.48
0,15,,5,43.60,26.76
0,16,,6,28.75,42.26
0,17,,0,9.69,14.35
1,1,5,4,36.97,45.01
1,4,5,4,32.71,35.15
1,7,3,0,5.91,20.17
1,9,2,1,46.19,6.64
1,16,6,4,29.49,42.43
2,3,6,4,25.31,42.72
3,8,1,2,31.70,13.62
3,15,5,4,47.07,25.97
5,13,5,4,45.59,30.76
6,5,4,5,31.80,26.35
6,12,5,4,46.54,27.29
7,2,5,4,47.65,24.07
7,17,0,1,20.70,9.23
8,4,4,5,36.83,32.23
8,9,1,2,43.86,9.13
8,11,2,1,47.89,15.18
9,6,5,1,46.80,21.73
9,15,4,5,45.78,23.86
11,8,2,1,38.76,6.43
12,6,1,4,48.18,23.16
12,12,4,5,45.03,22.04
13,6,4,5,46.62,23.97
14,11,1,5,46.49,23.53
14,12,5,2,41.80,19.88
14,17,1,2,32.09,14.13
15,0,1,2,45.14,13.02
15,15,5,2,36.82,19.89
17,9,2,1,31.13,12.18
17,14,0,3,16.93,21.16
18,15,2,1,31.53,18.21
19,4,5,4,31.43,24.42
20,14,3,4,19.29,22.88
21,10,4,5,31.56,24.25
21,11,5,4,39.17,33.66
21,12,2,1,29.99,14.17
22,0,2,1,31.39,14.72
22,7,0,1,19.78,13.78
23,1,4,1,46.73,22.67
23,15,1,4,22.29,20.48
24,1,1,5,44.99,22.17
25,6,5,4,30.78,24.56
25,16,4,5,45.07,29.10
25,17,2,1,47.72,11.35
26,1,5,2,41.89,20.33
26,4,4,1,27.48,19.74
26,15,4,3,17.19,22.84
27,8,1,2,43.13,9.28
27,9,1,4,18.99,20.92
27,12,1,0,19.07,12.98
28,9,4,3,17.51,21.28
29,0,1,0,18.91,18.33
30,5,5,4,47.12,23.58
30,16,5,4,46.84,23.46
31,16,4,1,46.80,22.30
32,5,4,1,49.03,22.94
33,13,4,6,21.40,45.63
33,15,3,6,7.36,30.69
34,1,2,1,32.49,9.03
35,6,4,0,17.50,20.72
36,6,0,3,16.09,21.05
36,8,2,1,31.77,11.99
37,3,4,5,32.25,25.78
37,9,3,6,9.61,31.18
38,5,1,2,45.29,19.90
38,14,4,5,33.95,30.59
40,10,5,4,38.48,32.91
40,16,1,2,46.72,12.79
41,7,1,4,28.78,20.45
41,14,5,4,36.51,32.23
43,17,1,2,45.82,11.00
