step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0241,-54.60,15.12
0,0,2,0.0000,-48.37,9.37
0,0,3,0.4752,-60.55,23.86
0,1,0,0.0227,-60.88,15.12
0,1,2,0.0196,-66.45,23.18
0,1,3,0.0239,-58.67,12.76
0,2,0,0.0000,-52.89,9.37
0,2,1,0.0139,-64.69,23.18
0,2,3,0.0000,-67.53,28.81
0,3,0,0.3479,-68.42,23.86
0,3,1,0.0198,-60.26,12.76
0,3,2,0.0000,-70.88,28.81
1,0,1,0.0262,-54.60,15.12
1,0,2,0.0000,-48.37,9.37
1,0,3,0.5214,-60.55,23.86
1,1,0,0.0207,-60.88,15.12
1,1,2,0.0176,-66.45,23.18
1,1,3,0.0219,-58.67,12.76
1,2,0,0.0000,-52.89,9.37
1,2,1,0.0139,-64.69,23.18
1,2,3,0.0000,-67.53,28.81
1,3,0,0.3479,-68.42,23.86
1,3,1,0.0198,-60.26,12.76
1,3,2,0.0000,-70.88,28.81
2,0,1,0.0262,-54.60,15.12
2,0,2,0.0000,-48.37,9.37
2,0,3,0.5214,-60.55,23.86
2,1,0,0.0207,-60.88,15.12
2,1,2,0.0176,-66.45,23.18
2,1,3,0.0219,-58.67,12.76
2,2,0,0.0000,-52.89,9.37
2,2,1,0.0139,-64.69,23.18
2,2,3,0.0000,-67.53,28.81
2,3,0,0.3479,-68.42,23.86
2,3,1,0.0198,-60.26,12.76
2,3,2,0.0000,-70.88,28.81
3,0,1,0.0268,-54.60,15.12
3,0,2,0.0000,-48.37,9.37
3,0,3,0.5352,-60.55,23.86
3,1,0,0.0200,-60.88,15.12
3,1,2,0.0170,-66.45,23.18
3,1,3,0.0213,-58.67,12.76
3,2,0,0.0000,-52.89,9.37
3,2,1,0.0139,-64.69,23.18
3,2,3,0.0000,-67.53,28.81
3,3,0,0.3479,-68.42,23.86
3,3,1,0.0198,-60.26,12.76
3,3,2,0.0000,-70.88,28.81
4,0,1,0.0282,-54.60,15.12
