step,client_id,from_ap,to_ap,client_x,client_y
0,0,,4,32.43,38.64
0,1,,3,12.53,41.63
0,2,,3,13.68,22.96
0,3,,1,29.14,14.14
0,4,,3,12.18,33.01
0,5,,4,44.23,35.42
0,6,,1,27.70,9.33
0,7,,1,24.86,9.99
0,8,,3,7.72,20.46
0,9,,1,23.63,19.23
0,10,,0,6.08,10.94
0,11,,3,7.20,43.54
0,12,,3,19.88,36.27
0,13,,4,27.35,38.01
0,14,,2,40.55,8.12
0,15,,0,11.86,5.80
0,16,,0,6.92,15.47
0,17,,4,22.21,40.07
0,18,,0,6.81,19.05
0,19,,4,23.91,34.76
0,20,,4,36.45,32.85
0,21,,0,12.93,11.87
0,22,,2,35.84,10.27
0,23,,2,35.02,14.23
1,1,3,4,14.04,41.58
1,3,1,2,31.12,13.86
1,4,3,4,13.30,33.38
1,8,3,0,9.02,20.34
1,11,3,4,9.04,43.53
1,12,3,4,20.58,35.99
3,2,3,4,18.45,22.77
4,8,0,3,13.08,21.04
4,14,2,1,47.11,4.04
5,9,1,2,33.31,18.75
5,21,0,1,19.86,15.87
7,15,0,1,16.96,6.36
7,16,0,4,18.57,20.03
7,23,2,4,44.35,22.66
8,6,1,2,32.52,9.60
8,8,3,4,18.88,21.20
8,21,1,4,21.24,20.24
10,18,0,1,19.65,15.88
12,2,4,2,32.61,19.70
12,3,2,4,49.44,20.85
12,10,0,1,20.04,18.69
13,22,2,1,48.89,4.96
14,7,1,2,32.36,9.86
14,10,1,4,22.57,19.77
16,2,2,4,38.27,22.48
21,5,4,2,36.07,20.31
21,8,4,2,36.79,22.01
22,10,4,2,33.31,20.37
22,22,1,2,50.00,6.95
24,12,4,1,23.47,19.04
25,0,4,2,49.93,18.46
26,8,2,4,43.60,22.91
26,14,1,0,13.42,4.90
29,9,2,1,30.98,11.39
31,19,4,2,41.55,22.26
31,22,2,4,49.03,20.22
32,5,2,1,37.88,3.17
36,0,2,1,50.00,5.11
37,5,1,2,37.53,4.95
38,2,4,1,30.08,18.68
38,18,1,2,37.33,5.23
39,15,1,4,26.61,19.78
40,14,0,3,6.40,21.94
40,17,4,3,15.86,28.55
41,7,2,1,48.63,4.40
44,0,1,2,48.40,5.69
44,1,4,2,47.39,19.13
44,5,2,1,30.72,14.25
46,9,1,0,9.51,2.88
47,14,3,4,12.27,34.19
47,17,3,4,3.65,29.55
48,10,2,4,33.56,21.58
50,23,4,3,5.93,30.43
51,12,1,0,17.16,9.09
51,18,2,1,31.40,18.71
52,5,1,0,18.32,10.45
52,21,4,2,44.37,21.39
53,20,4,1,23.18,18.71
54,3,4,3,16.00,30.41
54,18,1,4,27.54,19.72
54,19,2,1,49.97,5.37
54,23,3,4,2.76,23.75
55,18,4,1,26.24,19.42
55,23,4,0,2.47,21.77
57,0,2,4,49.45,19.28
57,1,2,1,30.30,17.99
57,5,0,1,14.32,3.97
58,13,4,3,17.61,24.13
58,20,1,0,19.07,13.48
59,18,1,4,21.01,19.65
60,11,4,3,13.03,31.63
61,18,4,0,18.35,19.10
62,9,0,4,0.00,21.40
63,1,1,4,21.70,20.27
63,5,1,0,13.61,4.40
63,9,4,0,1.40,21.70
63,21,2,1,31.42,18.53
65,10,4,3,16.75,28.71
66,1,4,3,17.66,23.11
66,14,4,3,7.62,31.59
66,23,0,1,1.07,0.63
