step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0258,-59.08,13.54
0,0,2,0.0000,-39.42,2.99
0,0,3,0.4985,-66.12,23.24
0,0,4,0.0308,-40.49,3.25
0,0,5,0.0000,-62.60,17.73
0,1,0,0.0221,-59.00,13.54
0,1,2,0.0236,-56.24,10.95
0,1,3,0.0243,-54.90,9.88
0,1,4,0.5368,-56.26,10.97
0,1,5,0.0248,-54.06,9.27
0,2,0,0.0000,-41.81,2.99
0,2,1,0.0180,-58.71,10.95
0,2,3,0.0000,-67.06,20.79
0,2,4,0.0228,-16.60,0.43
0,2,5,0.3612,-62.58,14.75
0,3,0,0.5115,-64.52,23.24
0,3,1,0.0286,-53.38,9.88
0,3,2,0.0000,-63.07,20.79
0,3,4,0.0233,-63.09,20.83
0,3,5,0.0000,-57.93,14.01
0,4,0,0.0308,-35.10,3.25
0,4,1,0.6882,-50.94,10.97
0,4,2,0.0308,-8.82,0.43
0,4,3,0.0256,-59.30,20.83
0,4,5,0.0282,-54.57,14.49
0,5,0,0.0000,-55.99,17.73
0,5,1,0.0285,-47.54,9.27
0,5,2,0.6028,-53.59,14.75
0,5,3,0.0000,-52.92,14.01
0,5,4,0.0266,-53.36,14.49
1,0,1,0.0192,-59.08,13.54
1,0,2,0.0000,-39.42,2.99
1,0,3,0.3501,-66.12,23.24
1,0,4,0.0242,-40.49,3.25
1,0,5,0.0000,-62.60,17.73
1,1,0,0.0200,-59.00,13.54
1,1,2,0.0215,-56.24,10.95
1,1,3,0.0222,-54.90,9.88
1,1,4,0.4891,-56.26,10.97
1,1,5,0.0227,-54.06,9.27
1,2,0,0.0000,-41.81,2.99
1,2,1,0.0172,-58.71,10.95
1,2,3,0.0000,-67.06,20.79
1,2,4,0.0220,-16.60,0.43
1,2,5,0.3427,-62.58,14.75
1,3,0,0.4534,-64.52,23.24
1,3,1,0.0260,-53.38,9.88
1,3,2,0.0000,-63.07,20.79
1,3,4,0.0207,-63.09,20.83
1,3,5,0.0000,-57.93,14.01
1,4,0,0.0308,-35.10,3.25
1,4,1,0.6882,-50.94,10.97
1,4,2,0.0308,-8.82,0.43
1,4,3,0.0256,-59.30,20.83
1,4,5,0.0282,-54.57,14.49
1,5,0,0.0000,-55.99,17.73
1,5,1,0.0308,-47.54,9.27
1,5,2,0.6551,-53.59,14.75
1,5,3,0.0000,-52.92,14.01
1,5,4,0.0289,-53.36,14.49
2,0,1,0.0192,-59.08,13.54
2,0,2,0.0000,-39.42,2.99
2,0,3,0.3501,-66.12,23.24
2,0,4,0.0242,-40.49,3.25
2,0,5,0.0000,-62.60,17.73
2,1,0,0.0200,-59.00,13.54
2,1,2,0.0215,-56.24,10.95
2,1,3,0.0223,-54.90,9.88
2,1,4,0.4900,-56.26,10.97
2,1,5,0.0227,-54.06,9.27
2,2,0,0.0000,-41.81,2.99
2,2,1,0.0172,-58.71,10.95
2,2,3,0.0000,-67.06,20.79
2,2,4,0.0220,-16.60,0.43
2,2,5,0.3427,-62.58,14.75
2,3,0,0.4551,-64.52,23.24
2,3,1,0.0261,-53.38,9.88
2,3,2,0.0000,-63.07,20.79
2,3,4,0.0208,-63.09,20.83
2,3,5,0.0000,-57.93,14.01
2,4,0,0.0308,-35.10,3.25
2,4,1,0.6882,-50.94,10.97
2,4,2,0.0308,-8.82,0.43
2,4,3,0.0256,-59.30,20.83
2,4,5,0.0282,-54.57,14.49
2,5,0,0.0000,-55.99,17.73
2,5,1,0.0308,-47.54,9.27
2,5,2,0.6551,-53.59,14.75
2,5,3,0.0000,-52.92,14.01
2,5,4,0.0289,-53.36,14.49
3,0,1,0.0177,-59.08,13.54
3,0,2,0.0000,-39.42,2.99
3,0,3,0.3152,-66.12,23.24
3,0,4,0.0227,-40.49,3.25
3,0,5,0.0000,-62.60,17.73
3,1,0,0.0210,-59.00,13.54
3,1,2,0.0225,-56.24,10.95
3,1,3,0.0233,-54.90,9.88
3,1,4,0.5129,-56.26,10.97
3,1,5,0.0237,-54.06,9.27
3,2,0,0.0000,-41.81,2.99
3,2,1,0.0172,-58.71,10.95
3,2,3,0.0000,-67.06,20.79
3,2,4,0.0220,-16.60,0.43
3,2,5,0.3427,-62.58,14.75
3,3,0,0.4094,-64.52,23.24
3,3,1,0.0241,-53.38,9.88
3,3,2,0.0000,-63.07,20.79
3,3,4,0.0188,-63.09,20.83
3,3,5,0.0000,-57.93,14.01
3,4,0,0.0308,-35.10,3.25
3,4,1,0.6882,-50.94,10.97
3,4,2,0.0308,-8.82,0.43
3,4,3,0.0256,-59.30,20.83
3,4,5,0.0282,-54.57,14.49
3,5,0,0.0000,-55.99,17.73
3,5,1,0.0308,-47.54,9.27
3,5,2,0.6551,-53.59,14.75
3,5,3,0.0000,-52.92,14.01
3,5,4,0.0289,-53.36,14.49
4,0,1,0.0177,-59.08,13.54
4,0,2,0.0000,-39.42,2.99
4,0,3,0.3152,-66.12,23.24
4,0,4,0.0227,-40.49,3.25
4,0,5,0.0000,-62.60,17.73
4,1,0,0.0209,-59.00,13.54
4,1,2,0.0224,-56.24,10.95
4,1,3,0.0231,-54.90,9.88
4,1,4,0.5098,-56.26,10.97
4,1,5,0.0236,-54.06,9.27
4,2,0,0.0000,-41.81,2.99
4,2,1,0.0172,-58.71,10.95
4,2,3,0.0000,-67.06,20.79
4,2,4,0.0220,-16.60,0.43
4,2,5,0.3427,-62.58,14.75
4,3,0,0.4247,-64.52,23.24
4,3,1,0.0248,-53.38,9.88
4,3,2,0.0000,-63.07,20.79
4,3,4,0.0194,-63.09,20.83
4,3,5,0.0000,-57.93,14.01
4,4,0,0.0308,-35.10,3.25
4,4,1,0.6882,-50.94,10.97
4,4,2,0.0308,-8.82,0.43
4,4,3,0.0256,-59.30,20.83
4,4,5,0.0282,-54.57,14.49
4,5,0,0.0000,-55.99,17.73
4,5,1,0.0308,-47.54,9.27
4,5,2,0.6551,-53.59,14.75
4,5,3,0.0000,-52.92,14.01
4,5,4,0.0289,-53.36,14.49
5,0,1,0.0177,-59.08,13.54
5,0,2,0.0000,-39.42,2.99
5,0,3,0.3152,-66.12,23.24
5,0,4,0.0227,-40.49,3.25
5,0,5,0.0000,-62.60,17.73
5,1,0,0.0214,-59.00,13.54
5,1,2,0.0229,-56.24,10.95
5,1,3,0.0236,-54.90,9.88
5,1,4,0.5203,-56.26,10.97
5,1,5,0.0241,-54.06,9.27
5,2,0,0.0000,-41.81,2.99
5,2,1,0.0172,-58.71,10.95
5,2,3,0.0000,-67.06,20.79
5,2,4,0.0220,-16.60,0.43
5,2,5,0.3427,-62.58,14.75
5,3,0,0.4247,-64.52,23.24
5,3,1,0.0248,-53.38,9.88
5,3,2,0.0000,-63.07,20.79
5,3,4,0.0194,-63.09,20.83
5,3,5,0.0000,-57.93,14.01
5,4,0,0.0308,-35.10,3.25
5,4,1,0.6882,-50.94,10.97
5,4,2,0.0308,-8.82,0.43
5,4,3,0.0256,-59.30,20.83
5,4,5,0.0282,-54.57,14.49
5,5,0,0.0000,-55.99,17.73
5,5,1,0.0308,-47.54,9.27
5,5,2,0.6551,-53.59,14.75
5,5,3,0.0000,-52.92,14.01
5,5,4,0.0289,-53.36,14.49
6,0,1,0.0170,-59.08,13.54
6,0,2,0.0000,-39.42,2.99
6,0,3,0.2985,-66.12,23.24
6,0,4,0.0220,-40.49,3.25
6,0,5,0.0000,-62.60,17.73
6,1,0,0.0216,-59.00,13.54
6,1,2,0.0231,-56.24,10.95
6,1,3,0.0238,-54.90,9.88
6,1,4,0.5254,-56.26,10.97
6,1,5,0.0243,-54.06,9.27
6,2,0,0.0000,-41.81,2.99
6,2,1,0.0172,-58.71,10.95
6,2,3,0.0000,-67.06,20.79
6,2,4,0.0220,-16.60,0.43
6,2,5,0.3427,-62.58,14.75
6,3,0,0.4247,-64.52,23.24
6,3,1,0.0248,-53.38,9.88
6,3,2,0.0000,-63.07,20.79
6,3,4,0.0194,-63.09,20.83
6,3,5,0.0000,-57.93,14.01
6,4,0,0.0308,-35.10,3.25
