step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0294,-52.48,8.79
0,0,2,0.0000,-58.38,13.82
0,0,3,0.5346,-63.23,20.05
0,0,4,0.0214,-66.95,26.67
0,1,0,0.0281,-54.76,8.79
0,1,2,0.0298,-51.78,6.99
0,1,3,0.0248,-60.84,14.01
0,1,4,0.4993,-66.06,20.91
0,2,0,0.0000,-62.14,13.82
0,2,1,0.0267,-53.26,6.99
0,2,3,0.0000,-53.32,7.02
0,2,4,0.0217,-62.24,13.93
0,3,0,0.3169,-66.99,20.05
0,3,1,0.0165,-62.32,14.01
0,3,2,0.0000,-53.32,7.02
0,3,4,0.0215,-53.11,6.91
0,4,0,0.0230,-64.18,26.67
0,4,1,0.5623,-61.02,20.91
0,4,2,0.0276,-55.72,13.93
0,4,3,0.0308,-46.59,6.91
1,0,1,0.0294,-52.48,8.79
1,0,2,0.0000,-58.38,13.82
1,0,3,0.5346,-63.23,20.05
1,0,4,0.0214,-66.95,26.67
1,1,0,0.0281,-54.76,8.79
1,1,2,0.0298,-51.78,6.99
1,1,3,0.0248,-60.84,14.01
1,1,4,0.4993,-66.06,20.91
1,2,0,0.0000,-62.14,13.82
1,2,1,0.0237,-53.26,6.99
1,2,3,0.0000,-53.32,7.02
1,2,4,0.0187,-62.24,13.93
1,3,0,0.2876,-66.99,20.05
1,3,1,0.0152,-62.32,14.01
1,3,2,0.0000,-53.32,7.02
1,3,4,0.0203,-53.11,6.91
1,4,0,0.0230,-64.18,26.67
1,4,1,0.5623,-61.02,20.91
1,4,2,0.0276,-55.72,13.93
1,4,3,0.0308,-46.59,6.91
2,0,1,0.0294,-52.48,8.79
2,0,2,0.0000,-58.38,13.82
2,0,3,0.5346,-63.23,20.05
2,0,4,0.0214,-66.95,26.67
2,1,0,0.0281,-54.76,8.79
2,1,2,0.0298,-51.78,6.99
2,1,3,0.0248,-60.84,14.01
2,1,4,0.4993,-66.06,20.91
2,2,0,0.0000,-62.14,13.82
2,2,1,0.0232,-53.26,6.99
2,2,3,0.0000,-53.32,7.02
2,2,4,0.0183,-62.24,13.93
2,3,0,0.2974,-66.99,20.05
