step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,21.94,35.11,2,19.09,1.06,23.72,19.09,0.1703,1.00,0.00
0,1,41.81,20.74,1,10.84,40.83,271.29,10.84,0.3044,1.00,0.00
0,2,7.10,35.08,3,5.62,14.18,95.29,5.62,0.0626,1.00,0.00
0,3,38.75,25.20,2,17.24,0.24,20.80,17.24,0.1538,1.00,0.00
0,4,14.59,6.85,0,13.98,15.88,106.23,13.98,0.1264,1.00,0.00
0,5,14.72,15.13,0,15.19,8.37,59.52,15.19,0.1374,1.00,0.00
0,6,27.23,17.88,2,29.14,9.80,67.97,29.14,0.2600,1.00,0.00
0,7,19.70,43.21,3,26.88,5.15,41.91,26.88,0.2994,1.00,0.00
0,8,12.87,37.10,3,17.90,16.95,113.19,17.90,0.1994,1.00,0.00
0,9,39.75,33.19,4,25.56,10.81,74.13,25.56,0.2286,1.00,0.00
0,10,6.10,13.93,0,6.25,15.59,104.37,6.25,0.0566,1.00,0.00
0,11,28.97,16.32,2,17.40,7.24,53.08,17.40,0.1552,1.00,0.00
0,12,24.83,21.92,2,16.26,20.57,136.94,16.26,0.1451,1.00,0.00
0,13,23.93,10.28,0,25.06,0.05,20.16,20.16,0.1824,1.00,0.00
0,14,31.53,30.40,2,12.96,4.44,38.36,12.96,0.1156,1.00,0.00
0,15,36.40,13.68,1,24.78,50.61,336.25,24.78,0.6956,1.00,0.00
0,16,36.19,29.15,4,25.28,-0.03,19.91,19.91,0.1780,1.00,0.00
0,17,21.90,39.54,3,26.21,0.70,22.44,22.44,0.2499,1.00,0.00
0,18,20.90,9.81,0,19.22,3.98,36.15,19.22,0.1738,1.00,0.00
0,19,8.13,17.34,0,28.61,9.49,66.11,28.61,0.2588,1.00,0.00
0,20,10.68,7.25,0,7.14,25.50,169.48,7.14,0.0646,1.00,0.00
0,21,8.53,29.08,3,16.95,3.01,31.69,16.95,0.1887,1.00,0.00
0,22,34.19,36.01,4,9.67,8.24,58.78,9.67,0.0865,1.00,0.00
0,23,29.89,40.65,4,28.02,4.09,36.69,28.02,0.2506,1.00,0.00
0,24,43.86,32.00,4,28.64,9.46,65.94,28.64,0.2562,1.00,0.00
1,0,22.92,34.85,2,19.09,2.18,28.14,19.09,0.1703,1.02,6.02
1,1,42.83,20.62,1,10.84,40.71,270.50,10.84,0.3044,1.03,6.17
1,2,8.03,34.82,3,5.62,14.13,94.98,5.62,0.0626,0.97,6.01
1,3,39.76,25.01,2,17.24,-0.52,18.33,17.24,0.1538,1.03,6.09
1,4,15.55,6.92,0,13.98,13.93,93.66,13.98,0.1264,0.96,0.07
1,5,15.80,15.02,0,15.19,6.63,49.71,15.19,0.1374,1.08,6.18
1,6,28.26,17.69,2,29.14,9.24,64.61,29.14,0.2600,1.05,6.10
1,7,20.67,43.61,3,26.88,3.72,34.91,26.88,0.2994,1.04,0.39
1,8,13.80,37.05,3,17.90,14.37,96.50,17.90,0.1994,0.93,6.23
1,9,40.68,33.10,4,25.56,11.12,76.04,25.56,0.2286,0.93,6.19
1,10,7.00,13.85,0,6.25,16.96,113.23,6.25,0.0566,0.91,6.19
1,11,29.86,16.63,2,17.40,7.33,53.60,17.40,0.1552,0.94,0.34
1,12,25.88,21.96,2,16.26,20.48,136.34,16.26,0.1451,1.06,0.04
1,13,24.88,9.98,0,25.06,-0.59,18.11,20.16,0.1824,0.99,5.97
1,14,32.48,30.15,2,12.96,3.28,32.90,12.96,0.1156,0.98,6.02
1,15,37.38,13.54,1,24.78,52.63,349.65,24.78,0.6956,0.99,6.15
1,16,37.21,29.34,4,25.28,1.53,25.53,19.91,0.1780,1.05,0.19
1,17,22.84,39.77,3,26.21,-0.49,18.43,22.44,0.2499,0.97,0.24
1,18,21.90,9.69,0,19.22,2.75,30.56,19.22,0.1738,1.01,6.17
1,19,9.03,17.28,0,28.61,9.52,66.28,28.61,0.2588,0.90,6.22
1,20,11.75,7.38,0,7.14,23.77,158.02,7.14,0.0646,1.08,0.12
1,21,9.38,29.39,3,16.95,3.19,32.48,16.95,0.1887,0.90,0.35
1,22,35.27,35.85,4,9.67,10.23,70.58,9.67,0.0865,1.09,6.13
1,23,30.91,40.66,4,28.02,5.86,45.58,28.02,0.2506,1.02,0.00
1,24,44.87,32.10,4,28.64,9.43,65.77,28.64,0.2562,1.02,0.09
2,0,23.89,34.63,2,19.09,2.99,31.61,19.09,0.2013,0.99,6.06
2,1,43.88,20.91,1,10.84,40.03,265.98,10.84,0.1528,1.09,0.27
2,2,9.00,34.85,3,5.62,14.47,97.16,5.62,0.0655,0.96,0.04
2,3,40.72,24.78,1,17.24,36.84,244.79,17.24,0.2429,1.00,6.05
2,4,16.57,7.15,0,13.98,12.00,81.52,13.98,0.1546,1.04,0.21
2,5,16.82,14.82,0,15.19,5.10,41.65,15.19,0.1680,1.04,6.10
2,6,29.37,17.75,2,29.14,8.83,62.22,29.14,0.3072,1.12,0.05
2,7,21.57,44.25,3,26.88,2.46,29.31,26.88,0.3134,1.11,0.62
2,8,14.72,36.66,3,17.90,11.36,77.52,17.90,0.2087,1.00,5.88
2,9,41.59,33.12,4,25.56,11.42,77.88,25.56,0.2182,0.91,0.02
2,10,7.87,13.83,0,6.25,18.06,120.46,6.25,0.0692,0.87,6.26
2,11,30.60,17.05,2,17.40,7.43,54.13,17.40,0.1834,0.85,0.51
2,12,26.93,21.60,2,16.26,17.97,119.81,16.26,0.1715,1.11,5.95
2,13,25.69,9.42,1,25.06,37.27,247.61,18.11,0.2551,0.99,5.68
