step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,17.66,6.42
0,1,,3,19.10,42.25
0,2,,3,9.97,44.06
0,3,,5,44.18,32.96
0,4,,2,40.67,8.02
0,5,,0,5.62,8.15
0,6,,4,20.26,39.41
0,7,,3,7.78,30.73
0,8,,1,21.12,12.63
0,9,,2,30.01,17.87
0,10,,4,28.04,24.47
0,11,,3,8.89,20.74
0,12,,3,15.27,24.57
0,13,,1,22.88,19.93
0,14,,0,19.12,8.36
0,15,,0,15.14,8.57
0,16,,3,7.32,37.32
0,17,,2,33.06,15.20
0,18,,2,44.88,14.54
0,19,,0,11.83,7.82
0,20,,3,14.84,29.81
0,21,,4,29.25,43.93
0,22,,4,21.09,36.88
0,23,,5,36.44,37.16
0,24,,1,24.93,14.51
0,25,,2,30.19,11.68
0,26,,5,39.09,34.32
0,27,,3,14.36,43.16
0,28,,3,13.23,30.62
0,29,,5,31.07,37.58
0,30,,5,31.20,40.04
0,31,,0,16.43,10.88
0,32,,5,32.54,21.04
0,33,,5,42.52,38.92
0,34,,1,21.12,11.64
0,35,,5,44.02,39.51
0,36,,5,43.57,32.79
1,0,0,1,19.54,6.85
1,1,3,5,19.92,42.40
1,2,3,5,11.79,44.26
1,5,0,1,6.13,8.14
1,6,4,5,22.00,38.73
1,14,0,1,19.83,8.47
1,15,0,1,16.69,8.04
1,21,4,5,30.69,43.53
1,27,3,5,15.94,42.51
1,31,0,1,17.68,11.34
2,10,4,5,29.19,24.90
2,22,4,5,24.55,37.27
3,5,1,0,7.13,8.17
3,12,3,4,21.04,24.85
3,20,3,4,20.40,31.37
4,24,1,2,30.80,14.72
5,19,0,1,16.56,9.76
5,32,5,2,39.16,19.71
6,34,1,2,31.24,9.12
7,0,1,2,30.71,8.20
7,12,4,1,27.47,20.62
7,13,1,2,31.08,18.18
7,20,4,5,27.93,32.09
7,28,3,4,20.29,26.75
9,7,3,4,19.67,26.03
9,12,1,2,30.27,17.81
10,18,2,5,40.33,21.20
11,4,2,5,48.50,19.81
11,8,1,2,30.02,10.17
11,13,2,5,35.46,20.56
11,15,1,2,29.90,0.00
11,16,3,4,17.95,36.34
11,31,1,2,30.52,13.84
13,17,2,5,47.09,20.02
14,14,1,2,30.43,10.00
15,24,2,5,44.39,20.26
15,28,4,5,30.17,25.33
17,7,4,1,27.63,20.89
17,11,3,4,17.76,35.73
17,19,1,2,29.94,6.57
19,7,1,2,29.98,19.84
19,16,4,5,22.85,37.66
19,23,5,2,48.66,19.39
19,25,2,5,44.21,19.95
20,1,5,4,25.36,34.60
20,20,5,2,43.74,18.70
21,11,4,5,18.18,39.87
22,10,5,2,37.70,19.79
27,5,0,3,12.25,19.87
28,1,4,3,17.97,33.18
28,22,5,2,48.06,18.27
29,0,2,1,29.57,8.86
31,14,2,5,36.13,20.40
32,30,5,4,28.43,26.80
32,32,2,5,39.06,19.97
32,34,2,1,29.18,2.14
33,10,2,5,43.94,19.93
35,29,5,3,10.81,41.62
37,3,5,3,0.82,43.95
37,6,5,4,18.16,38.45
38,6,4,3,16.77,37.00
38,30,4,1,21.76,20.66
39,12,2,5,35.46,20.65
39,13,5,4,27.97,23.25
39,24,5,4,28.14,22.24
40,32,5,4,28.21,29.01
41,15,2,1,28.55,14.03
42,34,1,0,13.67,8.52
43,31,2,1,29.67,15.12
44,9,2,5,40.35,20.17
44,12,5,4,28.70,25.13
44,20,2,1,29.77,12.58
45,14,5,4,27.88,29.43
47,6,3,1,19.17,20.27
47,13,4,3,19.00,26.63
47,24,4,3,19.43,27.33
47,26,5,4,28.83,26.86
47,33,5,4,28.93,25.58
48,5,3,4,19.36,30.84
48,15,1,3,17.43,20.47
48,27,5,4,21.34,37.68
48,31,1,4,25.90,21.93
49,32,4,3,16.22,38.15
49,34,0,1,2.22,15.14
50,19,2,1,29.46,15.90
50,35,5,4,23.72,35.86
51,12,4,3,17.56,29.81
51,18,5,2,41.45,18.95
51,20,1,0,16.45,9.96
51,27,4,3,17.33,35.98
52,34,1,3,0.74,19.42
53,2,5,2,49.69,18.29
53,29,3,0,14.40,19.39
54,3,3,0,10.44,18.54
54,22,2,5,43.24,19.90
54,24,3,4,18.16,34.59
54,31,4,3,19.02,27.90
55,29,0,1,18.35,18.97
55,33,4,3,19.27,22.98
56,21,5,4,28.93,23.90
56,28,5,4,26.50,32.44
57,23,2,1,29.66,11.70
57,35,4,3,16.58,36.12
58,19,1,3,17.28,19.78
59,19,3,0,15.63,19.52
59,20,0,1,1.88,14.80
59,24,4,5,21.28,38.77
59,26,4,3,18.41,33.13
59,30,1,0,13.59,8.41
60,18,2,1,29.24,11.86
60,19,0,3,13.90,19.77
61,3,0,1,7.27,6.42
61,7,2,5,40.80,20.40
61,26,3,4,18.21,35.37
61,28,4,3,19.35,28.49
