step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,44.82,17.03
0,1,,4,37.74,40.58
0,2,,4,24.31,32.02
0,3,,4,24.84,34.28
0,4,,3,17.77,41.48
0,5,,4,20.59,34.29
0,6,,2,39.28,18.29
0,7,,3,10.42,39.63
0,8,,4,20.10,44.84
0,9,,4,26.12,42.51
0,10,,1,28.20,13.05
0,11,,1,20.98,7.31
0,12,,4,36.77,28.61
0,13,,0,8.59,8.54
0,14,,3,11.40,20.85
0,15,,1,26.85,10.00
0,16,,4,21.14,33.26
0,17,,0,10.96,8.32
0,18,,3,12.08,41.78
0,19,,3,8.43,44.99
0,20,,4,36.10,26.11
0,21,,2,42.63,7.71
0,22,,4,22.21,40.76
1,4,3,4,19.65,41.20
1,18,3,4,13.44,41.98
1,19,3,4,9.53,44.58
2,7,3,4,13.03,40.37
2,20,4,2,38.87,25.94
3,10,1,2,30.79,12.78
4,15,1,2,30.31,9.51
7,17,0,1,20.34,9.69
9,12,4,2,42.94,27.63
11,3,4,2,39.47,25.36
11,14,3,4,19.62,21.84
12,5,4,2,36.27,23.34
16,17,1,2,30.56,8.34
16,22,4,2,46.92,29.26
17,4,4,1,26.87,18.29
20,10,2,1,29.57,2.65
22,9,4,2,45.01,28.00
25,6,2,4,45.79,29.51
27,0,2,1,29.99,1.27
27,13,0,1,19.72,16.02
34,2,4,2,40.68,26.18
34,6,4,2,41.55,27.34
34,19,4,1,29.29,17.92
36,3,2,1,30.04,1.48
36,13,1,4,22.53,19.59
37,21,2,4,40.60,27.00
38,4,1,4,19.60,19.52
38,10,1,0,18.44,7.98
39,0,1,2,30.48,18.52
39,15,2,1,29.11,17.01
41,0,2,4,32.03,21.09
42,0,4,2,33.23,22.08
42,8,4,2,38.34,24.74
43,0,2,4,34.25,23.26
44,5,2,4,37.44,25.20
48,3,1,4,28.58,21.12
48,15,1,0,18.79,7.09
52,0,4,2,47.57,29.54
52,19,1,2,30.19,1.54
