step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,27.18,20.03,1,26.68,21.09,140.36,13.87,0.0925,0.57,0.00
0,1,33.36,22.37,1,18.88,28.51,189.44,9.82,0.0655,1.44,0.00
0,2,27.61,19.76,1,20.29,23.04,153.23,10.55,0.0703,0.52,0.00
0,3,34.91,31.58,1,15.98,15.74,105.32,8.31,0.0554,1.27,0.00
0,4,34.23,16.79,1,34.03,34.35,228.22,17.70,0.1180,0.71,0.00
0,5,30.18,6.01,1,15.92,17.06,113.88,8.28,0.0552,1.77,0.00
0,6,15.32,41.89,2,31.91,24.14,160.48,31.91,0.2160,0.85,0.00
0,7,37.31,21.46,1,16.23,26.15,173.83,8.44,0.0563,0.81,0.00
0,8,14.88,30.62,2,16.18,34.13,226.74,16.18,0.1095,1.19,0.00
0,9,38.55,20.00,1,13.95,25.72,170.98,7.25,0.0483,0.74,0.00
0,10,24.20,19.25,0,17.88,16.79,112.13,17.88,0.2789,1.34,0.00
0,11,10.46,15.13,0,8.78,25.75,171.17,8.78,0.1369,1.74,0.00
0,12,32.68,13.71,1,34.69,27.85,185.09,18.04,0.1202,0.94,0.00
0,13,12.54,21.79,0,18.94,27.50,182.74,18.94,0.2955,1.58,0.00
0,14,12.77,14.64,0,13.31,27.50,182.77,13.31,0.2077,1.42,0.00
0,15,23.56,30.81,2,14.91,24.75,164.55,14.91,0.1009,1.67,0.00
0,16,28.12,15.53,1,21.30,23.63,157.09,11.07,0.0738,0.65,0.00
0,17,13.96,40.84,2,29.66,24.74,164.49,29.66,0.2007,1.01,0.00
0,18,34.42,9.71,1,14.19,21.85,145.33,7.38,0.0492,1.66,0.00
0,19,31.47,40.78,2,29.76,15.70,105.08,29.76,0.2014,1.47,0.00
0,20,38.42,34.43,1,32.88,15.09,101.12,17.10,0.1140,1.71,0.00
0,21,36.68,13.16,1,23.47,25.20,167.53,12.20,0.0814,1.81,0.00
0,22,7.59,27.28,2,25.34,21.62,143.84,25.34,0.1715,0.99,0.00
0,23,5.67,8.66,0,5.19,20.89,139.00,5.19,0.0809,0.59,0.00
1,0,27.72,19.90,1,26.68,23.35,155.29,13.06,0.0871,0.55,6.04
1,1,34.74,22.24,1,18.88,27.84,185.03,9.25,0.0616,1.39,6.19
1,2,28.14,19.79,1,20.29,25.23,167.71,9.93,0.0662,0.53,0.06
1,3,36.13,31.40,1,15.98,16.31,109.01,7.83,0.0522,1.23,6.14
1,4,34.94,16.63,1,34.03,32.16,213.67,16.66,0.1111,0.73,6.06
1,5,31.99,5.70,1,15.92,17.85,119.06,7.79,0.0520,1.84,6.12
1,6,16.08,41.95,2,31.91,24.14,160.47,31.91,0.2160,0.76,0.07
1,7,38.13,21.17,1,16.23,25.48,169.37,7.95,0.0530,0.87,5.95
1,8,16.11,30.78,2,16.18,38.88,258.35,16.18,0.1095,1.23,0.13
1,9,39.21,20.07,1,13.95,24.95,165.85,6.83,0.0455,0.66,0.12
1,10,25.48,19.58,1,17.88,14.90,99.90,8.75,0.0583,1.32,0.25
1,11,12.11,15.27,0,8.78,27.37,181.87,8.78,0.1899,1.66,0.09
1,12,33.55,13.96,1,34.69,28.34,188.31,16.98,0.1132,0.90,0.28
1,13,14.10,22.17,0,18.94,28.64,190.33,18.94,0.4098,1.61,0.24
1,14,14.16,14.81,0,13.31,29.14,193.65,13.31,0.2881,1.40,0.12
1,15,25.10,31.42,2,14.91,21.34,142.02,14.91,0.1009,1.66,0.38
1,16,28.70,15.57,1,21.30,25.68,170.69,10.43,0.0695,0.58,0.06
