step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,27.18,20.03
0,1,,1,33.36,22.37
0,2,,1,27.61,19.76
0,3,,1,34.91,31.58
0,4,,1,34.23,16.79
0,5,,1,30.18,6.01
0,6,,2,15.32,41.89
0,7,,1,37.31,21.46
0,8,,2,14.88,30.62
0,9,,1,38.55,20.00
0,10,,0,24.20,19.25
0,11,,0,10.46,15.13
0,12,,1,32.68,13.71
0,13,,0,12.54,21.79
0,14,,0,12.77,14.64
0,15,,2,23.56,30.81
0,16,,1,28.12,15.53
0,17,,2,13.96,40.84
0,18,,1,34.42,9.71
0,19,,2,31.47,40.78
0,20,,1,38.42,34.43
0,21,,1,36.68,13.16
0,22,,2,7.59,27.28
0,23,,0,5.67,8.66
1,10,0,1,25.48,19.58
3,19,2,1,35.52,40.83
8,15,2,1,34.98,37.67
9,13,0,1,25.26,14.55
10,11,0,1,25.39,9.82
10,14,0,1,26.07,11.60
19,20,1,2,37.58,49.23
20,10,1,2,35.06,41.73
21,17,2,1,36.50,42.42
22,20,2,1,37.96,47.37
23,6,2,1,32.91,36.09
25,19,1,2,36.83,45.99
25,21,1,0,24.38,11.06
26,8,2,1,38.53,47.73
27,5,1,0,23.19,10.16
27,15,1,2,36.33,47.56
28,1,1,2,33.66,40.20
30,13,1,0,25.00,16.03
33,21,0,2,19.80,25.75
35,22,2,1,36.28,43.36
40,23,0,1,25.32,2.50
47,1,2,0,15.88,25.14
48,17,1,2,36.49,45.38
50,15,2,0,15.52,24.93
56,20,1,0,24.39,13.18
56,23,1,0,25.05,11.26
57,5,0,1,26.41,0.01
58,14,1,2,33.30,38.26
59,9,1,2,33.29,38.09
63,18,1,2,38.10,49.08
64,12,1,0,24.56,2.71
67,0,1,0,24.21,19.05
69,22,1,2,34.48,40.29
73,18,2,1,35.31,41.12
75,3,1,2,29.40,32.88
75,15,0,1,25.78,13.43
76,10,2,0,3.48,28.69
80,13,0,2,16.37,27.19
80,20,0,2,10.83,26.50
81,1,0,1,25.38,3.38
82,8,1,0,23.64,7.30
82,17,2,0,8.91,25.85
83,21,2,1,28.10,28.70
84,3,2,1,36.67,44.18
88,23,0,2,14.00,26.15
89,19,2,0,6.00,26.85
97,13,2,1,36.61,40.08
97,21,1,0,24.14,11.49
99,4,1,2,37.91,49.56
101,16,1,2,37.15,47.08
103,2,1,2,31.70,35.91
103,3,1,2,37.35,49.61
105,17,0,1,25.42,4.65
106,6,1,2,34.65,40.04
106,15,1,2,31.52,35.38
107,5,1,2,25.83,27.21
108,20,2,1,25.90,26.78
110,8,0,1,25.51,0.47
111,14,2,1,35.78,40.83
112,22,2,0,1.80,28.86
113,16,2,1,36.44,43.04
113,23,2,0,2.33,28.55
115,20,1,0,24.99,13.03
116,13,1,2,35.24,42.81
116,20,0,1,25.22,11.07
117,20,1,0,25.07,9.19
118,21,0,1,25.48,18.12
120,10,0,2,1.47,31.88
121,12,0,1,25.15,13.50
121,14,1,2,37.14,45.86
121,20,0,1,25.48,1.68
123,14,2,1,36.50,43.14
124,7,1,2,35.71,44.32
125,2,2,0,16.46,25.61
126,1,1,2,37.91,49.64
127,11,1,0,24.60,22.05
130,0,0,1,25.30,20.06
132,21,1,2,33.71,38.05
133,11,0,2,23.82,26.41
133,21,2,1,34.84,39.45
136,20,1,0,24.29,19.95
137,5,2,0,17.56,24.54
137,22,0,1,25.51,10.14
140,20,0,2,22.48,27.03
141,6,2,0,1.71,28.85
141,12,1,0,23.88,6.70
142,5,0,1,25.33,21.05
143,4,2,0,2.97,27.70
143,10,2,1,39.94,48.54
144,3,2,0,17.06,24.99
145,15,2,1,34.62,36.81
148,8,1,0,23.71,16.36
148,21,1,2,35.46,42.69
152,21,2,1,33.69,37.92
153,14,1,0,24.72,13.96
156,12,0,1,25.64,20.26
160,16,1,0,24.90,7.20
161,6,0,1,25.61,11.78
163,8,0,2,7.58,28.35
164,13,2,1,27.02,26.24
168,10,1,0,23.81,23.49
168,20,2,0,14.67,25.17
169,1,2,1,30.80,30.33
171,5,1,2,31.58,35.41
171,22,1,2,35.61,44.79
172,4,0,1,25.19,7.98
172,10,0,2,18.63,26.05
172,17,1,2,36.78,47.66
173,23,0,1,25.80,3.10
175,19,0,2,7.73,27.43
180,14,0,2,13.75,26.07
181,13,1,0,24.03,4.81
182,7,2,1,31.73,34.25
184,2,0,2,15.11,26.14
186,12,1,2,35.91,43.03
186,15,1,2,29.87,34.15
187,2,2,0,18.90,25.46
187,10,2,0,3.61,28.17
188,9,2,1,33.80,38.16
