step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,149.99999999999997,1.0000,17,-49.23
0,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,18.756707074665503,0.1250,2,-35.64
0,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,150.00000000000003,1.0000,11,-32.32
0,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,49.385458583990555,0.3292,3,-45.56
0,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.0,1.0000,16,-29.17
1,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,150.0,1.0000,7,-49.59
1,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,115.02178095767984,0.7668,7,-35.73
1,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,19.951409858273646,0.1330,1,-32.36
1,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,11.173929646631189,0.0745,1,-45.25
1,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,149.99999999999997,1.0000,33,-32.53
2,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,149.99999999999997,1.0000,8,-49.75
2,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,134.74767708765668,0.8983,8,-35.83
2,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,0.0,0.0000,0,-32.39
2,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,43.677320132804674,0.2912,2,-44.45
2,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.0,1.0000,31,-36.91
3,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,149.99999999999997,1.0000,8,-49.67
3,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,96.84759068047617,0.6457,6,-35.90
3,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,0.0,0.0000,0,-32.41
3,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,43.677320132804674,0.2912,2,-42.71
3,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.00000000000003,1.0000,33,-37.91
4,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,150.0,1.0000,8,-49.36
4,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,85.3578590629692,0.5691,5,-35.93
4,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,0.0,0.0000,0,-32.42
4,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,43.677320132804674,0.2912,2,-38.71
4,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.0,1.0000,34,-39.63
5,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,150.0,1.0000,9,-48.96
5,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,63.32379583844374,0.4222,4,-35.96
5,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,0.0,0.0000,0,-32.44
5,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,43.677320132804674,0.2912,2,-33.44
5,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.0,1.0000,34,-40.38
6,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,150.0,1.0000,9,-48.30
6,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,49.914021227169314,0.3328,3,-35.98
6,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,0.0,0.0000,0,-32.44
6,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,43.677320132804674,0.2912,2,-28.84
6,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.0,1.0000,35,-40.89
7,0,31.870577727800622,42.7208884814816,20.769578696522203,1,20,-95.0,150.0,150.0,1.0000,10,-47.49
7,1,7.495423371212078,32.88665872345149,28.304807544639992,6,20,-95.0,150.0,49.37340584622327,0.3292,3,-35.99
7,2,8.788202963627691,30.533260027424227,24.65507361142473,11,20,-95.0,150.0,0.0,0.0000,0,-32.45
7,3,18.575776013772526,43.59168747467655,20.64634567223999,1,20,-95.0,150.0,41.01014503120292,0.2734,2,-36.22
7,4,16.144687066695646,33.047591120824514,26.806530342037945,6,20,-95.0,150.0,150.0,1.0000,34,-41.29
