step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,44.51,34.20
0,1,,4,9.34,27.56
0,2,,4,17.03,17.53
0,3,,4,9.45,17.11
0,4,,4,12.88,35.99
0,5,,5,38.25,14.87
0,6,,4,7.72,29.78
0,7,,2,41.51,33.35
0,8,,5,33.78,10.22
0,9,,1,22.31,12.36
0,10,,3,33.10,34.86
0,11,,4,34.10,26.14
0,12,,6,24.83,7.36
1,2,4,1,18.69,17.09
1,3,4,1,9.95,17.22
1,4,4,3,14.21,36.35
1,6,4,2,8.22,29.74
1,11,4,3,35.53,26.50
2,6,2,3,8.67,29.54
3,11,3,2,38.27,27.89
4,9,1,6,26.52,10.46
4,10,3,2,39.60,32.67
5,12,6,5,30.38,7.36
8,6,3,4,12.02,29.22
8,9,6,5,30.49,7.47
11,3,1,4,15.76,19.21
11,5,5,2,45.54,17.06
12,2,1,5,38.19,15.29
13,1,4,1,26.50,17.48
15,0,2,0,45.14,38.81
15,10,2,0,44.19,38.47
17,2,5,2,47.03,16.12
17,6,4,3,17.17,30.37
19,4,3,2,37.54,41.69
19,11,2,1,36.89,22.18
20,4,2,0,38.90,41.52
20,11,1,4,35.13,22.04
21,2,2,5,46.30,16.04
21,10,0,2,38.97,46.45
23,1,1,2,41.82,19.73
24,0,0,2,37.79,44.04
25,2,5,1,39.28,19.01
26,3,4,3,20.66,30.40
26,4,0,2,47.06,39.91
27,0,2,3,34.50,43.36
28,2,1,4,34.55,22.54
29,9,5,6,32.93,11.71
29,10,2,3,32.04,46.45
31,2,4,3,32.22,28.06
31,9,6,1,31.11,13.80
34,4,2,0,43.20,39.07
35,1,2,0,45.76,40.18
35,9,1,4,27.87,18.01
35,11,4,3,12.79,30.44
39,4,0,2,37.47,44.72
39,11,3,2,6.47,31.84
39,12,5,6,31.04,9.17
40,1,0,2,41.95,48.29
42,2,3,2,28.03,48.55
42,5,2,3,36.94,28.27
43,1,2,0,41.95,46.43
43,9,4,3,28.83,28.63
44,2,2,3,27.74,48.00
44,7,2,5,48.27,14.43
45,10,3,4,27.92,28.08
46,4,2,3,30.44,47.00
46,12,6,1,20.98,7.40
48,1,0,2,42.66,37.90
50,0,3,4,13.65,29.22
50,3,3,2,10.61,42.75
51,2,3,2,38.11,40.28
51,6,3,2,38.72,33.80
52,2,2,0,39.95,39.64
52,5,3,4,28.77,27.94
53,10,4,1,29.91,18.35
56,2,0,2,47.42,41.49
58,4,3,4,17.76,30.06
58,9,3,2,28.25,48.60
58,10,1,6,34.55,13.42
59,10,6,5,35.32,12.31
60,2,2,0,46.38,42.16
62,1,2,5,46.10,16.27
62,9,2,3,26.09,47.80
62,11,2,3,13.87,45.91
64,4,4,1,11.20,21.60
65,2,0,2,38.70,45.56
67,0,4,1,16.25,18.34
68,3,2,3,8.03,32.99
72,5,4,1,24.87,16.81
74,3,3,4,10.69,28.98
75,2,2,3,25.71,48.27
75,6,2,3,37.04,27.27
77,9,3,4,17.82,29.59
78,6,3,4,33.71,26.10
78,8,5,6,30.16,8.63
78,12,1,4,7.52,26.46
79,1,5,6,30.66,9.35
79,5,1,6,28.93,11.92
80,4,1,4,17.33,19.56
82,1,6,1,31.11,14.76
84,2,3,2,12.46,45.27
84,3,4,1,10.18,22.11
84,5,6,5,32.08,8.80
