step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,24.43,31.61
0,1,,2,21.13,26.15
0,2,,2,19.44,10.83
0,3,,5,44.57,21.38
0,4,,1,13.25,36.55
0,5,,2,23.24,12.32
0,6,,5,42.52,11.11
0,7,,4,33.85,33.79
0,8,,5,42.50,36.24
0,9,,1,15.76,40.58
0,10,,2,26.08,16.35
0,11,,5,41.28,14.17
0,12,,3,26.62,30.13
0,13,,0,6.07,5.85
0,14,,2,24.77,12.17
0,15,,2,25.15,7.91
0,16,,0,15.99,6.40
0,17,,5,43.92,17.44
0,18,,4,32.06,27.27
0,19,,0,7.73,26.88
0,20,,2,24.76,12.99
0,21,,5,44.79,16.90
0,22,,0,9.64,7.98
0,23,,4,31.14,32.49
0,24,,1,14.98,34.42
0,25,,5,43.15,27.77
0,26,,3,28.57,35.16
0,27,,0,10.76,21.92
0,28,,1,19.02,28.15
0,29,,0,13.86,14.54
1,2,2,1,20.66,11.34
1,6,5,4,44.49,11.18
1,10,2,4,27.85,16.65
1,11,5,4,42.45,14.17
1,13,0,1,7.29,6.17
1,14,2,4,26.47,11.90
1,15,2,4,25.91,7.80
1,16,0,1,17.94,6.70
1,17,5,4,45.88,17.04
1,19,0,1,9.62,26.85
1,20,2,4,26.70,12.98
1,21,5,4,45.29,16.78
1,22,0,1,10.50,8.18
1,26,3,4,29.16,34.99
1,29,0,1,15.06,14.66
2,1,2,3,24.52,26.52
2,5,2,4,27.11,12.83
2,27,0,1,13.71,21.44
3,12,3,4,28.59,29.98
3,28,1,3,23.27,29.52
4,0,3,4,28.92,30.12
4,2,1,2,23.36,14.22
5,7,4,5,39.07,35.13
5,16,1,4,25.71,7.36
5,18,4,5,37.50,26.88
5,23,4,5,38.47,31.54
6,1,3,4,31.30,26.06
6,28,3,4,27.84,30.86
6,29,1,2,20.14,16.50
7,9,1,4,23.08,38.22
7,27,1,2,21.31,23.71
8,24,1,4,22.94,36.93
9,19,1,3,23.96,28.55
9,27,2,3,24.49,24.77
10,0,4,5,36.79,28.83
10,1,4,5,38.02,28.33
11,2,2,3,26.12,22.75
11,5,4,5,42.00,18.94
12,19,3,4,28.49,32.07
13,27,3,4,30.18,27.51
13,29,2,4,27.55,17.26
14,13,1,4,26.11,5.75
14,20,4,5,50.00,16.99
14,26,4,5,37.56,31.12
16,4,1,4,22.23,39.52
17,12,4,5,37.15,30.31
17,22,1,4,25.15,8.89
18,2,3,4,27.89,31.56
18,6,4,3,29.51,25.22
18,16,4,5,48.59,17.02
18,27,4,5,37.63,28.92
19,16,5,4,50.00,16.70
19,20,5,4,40.44,18.77
20,8,5,4,36.61,31.71
20,9,4,5,39.21,35.20
21,16,4,5,46.12,17.33
22,3,5,4,38.96,20.59
22,18,5,4,47.66,39.77
23,1,5,4,42.28,39.43
24,6,3,4,25.39,32.91
24,16,5,4,40.86,19.26
26,17,4,2,25.85,15.95
26,20,4,3,28.46,23.67
26,24,4,5,37.07,30.78
27,5,5,4,43.81,40.77
28,0,5,4,46.06,16.64
29,10,4,5,49.06,16.85
29,23,5,4,43.48,17.17
29,27,5,4,47.65,39.80
30,20,3,1,21.99,26.92
32,9,5,4,46.01,40.06
33,17,2,1,21.99,27.76
33,29,4,5,44.16,17.62
34,7,5,4,39.35,20.78
35,8,4,1,22.49,36.31
37,22,4,3,28.81,21.99
37,26,5,4,47.59,40.54
37,29,5,4,47.07,16.79
38,25,5,4,46.00,16.84
39,10,5,4,35.94,25.34
39,14,4,3,27.28,29.81
40,3,4,3,27.38,19.45
40,22,3,2,25.63,22.00
41,24,5,4,44.36,16.79
42,3,3,2,26.32,20.10
42,14,3,1,22.88,31.22
43,21,4,3,29.75,23.18
44,7,4,3,29.36,22.81
46,10,4,3,26.01,31.07
47,21,3,4,30.20,26.60
47,22,2,1,18.61,19.39
48,10,3,1,22.41,30.69
50,1,4,2,25.65,16.73
50,6,4,5,39.46,35.31
50,7,3,2,24.18,24.56
50,16,4,5,44.10,18.76
51,0,4,1,24.26,1.21
51,19,4,1,22.22,37.85
52,3,2,1,19.35,18.32
53,1,2,1,20.06,14.61
53,12,5,4,38.02,22.21
53,28,4,1,21.85,35.51
54,5,4,1,21.34,36.92
54,7,2,1,19.87,23.95
54,20,1,4,22.55,37.61
55,10,1,0,11.74,23.10
56,13,4,5,37.81,24.68
58,9,4,1,18.40,48.63
59,6,5,4,37.14,22.43
59,18,4,1,19.67,44.48
61,3,1,0,12.45,18.68
61,10,0,1,1.78,17.63
61,26,4,5,46.35,39.37
61,27,4,3,27.36,29.40
62,16,5,4,48.81,40.14
63,2,4,1,18.88,44.80
63,7,1,0,11.28,24.62
63,14,1,0,7.03,25.32
64,5,1,0,6.15,25.89
65,23,4,5,43.94,18.14
65,27,3,1,22.22,28.13
66,17,1,0,11.79,23.50
67,0,1,0,12.42,17.76
67,14,0,1,12.89,22.83
67,19,1,0,3.23,24.14
68,5,0,1,0.45,20.39
69,17,0,1,13.50,18.62
71,5,1,0,3.40,17.91
73,14,1,2,21.00,16.94
74,7,0,1,1.07,18.47
74,16,4,5,45.84,38.60
74,19,0,1,11.47,15.18
74,29,4,1,24.34,1.11
75,0,0,1,8.75,26.53
75,13,5,4,46.18,39.65
76,4,4,5,40.14,36.36
76,6,4,1,24.23,1.60
76,11,4,1,19.91,43.14
77,5,0,1,13.61,16.93
77,14,2,4,26.62,13.26
77,27,1,0,8.76,25.62
78,23,5,4,40.66,37.77
79,20,4,3,29.99,22.78
81,26,5,4,36.39,26.98
82,3,0,1,2.49,23.19
82,5,1,2,22.48,15.31
82,20,3,2,26.50,18.65
82,27,0,1,3.77,24.78
83,15,4,2,25.33,12.64
84,22,1,0,6.52,15.02
85,1,1,2,21.43,24.96
85,5,2,4,27.90,15.18
85,10,1,0,4.22,17.30
85,19,1,4,26.41,8.08
86,20,2,1,21.31,14.01
87,1,2,3,24.74,27.16
87,16,5,4,44.55,16.28
