step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,15.0,15.0,29.896064603087474,1,20,-95.0,150.0,87.84625524362447,0.5856,5,-45.15
0,1,25.0,15.0,29.401572540277684,6,20,-95.0,150.0,56.759737749849975,0.3784,3,-43.23
0,2,35.0,15.0,21.236756415398332,11,20,-95.0,150.0,118.68167050615007,0.7912,7,-41.97
0,3,15.0,25.0,20.340539644129002,1,20,-95.0,150.0,46.99092048588672,0.3133,3,-36.70
0,4,25.0,25.0,27.553403778211432,6,20,-95.0,150.0,58.779109742944485,0.3919,3,-38.20
0,5,35.0,25.0,24.0268690392084,11,20,-95.0,150.0,150.0,1.0000,9,-44.88
0,6,15.0,35.0,25.074508060626677,1,20,-95.0,150.0,150.0,1.0000,12,-44.08
1,0,15.0,15.0,29.896064603087474,1,20,-95.0,150.0,78.14404625513203,0.5210,5,-45.47
1,1,25.0,15.0,29.401572540277684,6,20,-95.0,150.0,139.88441960659836,0.9326,7,-42.84
1,2,35.0,15.0,21.236756415398332,11,20,-95.0,150.0,52.03877190125099,0.3469,4,-38.50
1,3,15.0,25.0,20.340539644129002,1,20,-95.0,150.0,40.21134622252987,0.2681,2,-40.76
1,4,25.0,25.0,27.553403778211432,6,20,-95.0,150.0,150.0,1.0000,9,-40.87
1,5,35.0,25.0,24.0268690392084,11,20,-95.0,150.0,111.58444802234706,0.7439,6,-44.53
1,6,15.0,35.0,25.074508060626677,1,20,-95.0,150.0,141.07810694733,0.9405,9,-45.00
2,0,15.0,15.0,29.896064603087474,1,20,-95.0,150.0,64.441513395193,0.4296,3,-45.53
2,1,25.0,15.0,29.401572540277684,6,20,-95.0,150.0,146.80737820318052,0.9787,8,-42.23
2,2,35.0,15.0,21.236756415398332,11,20,-95.0,150.0,52.03877190125099,0.3469,4,-40.24
2,3,15.0,25.0,20.340539644129002,1,20,-95.0,150.0,47.30473206615856,0.3154,2,-41.33
2,4,25.0,25.0,27.553403778211432,6,20,-95.0,150.0,150.0,1.0000,8,-42.35
2,5,35.0,25.0,24.0268690392084,11,20,-95.0,150.0,133.6503109146225,0.8910,7,-44.21
2,6,15.0,35.0,25.074508060626677,1,20,-95.0,150.0,150.0,1.0000,10,-45.54
3,0,15.0,15.0,29.896064603087474,1,20,-95.0,150.0,38.11708815788048,0.2541,2,-45.26
3,1,25.0,15.0,29.401572540277684,6,20,-95.0,150.0,150.0,1.0000,9,-41.32
3,2,35.0,15.0,21.236756415398332,11,20,-95.0,150.0,52.03877190125099,0.3469,4,-43.40
3,3,15.0,25.0,20.340539644129002,1,20,-95.0,150.0,29.481043060489725,0.1965,1,-39.51
