step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,10,-38.44
0,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,28,-43.76
0,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,138.34796234852962,0.9223,6,-23.59
1,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,30,-38.12
1,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,149.99999999999997,1.0000,10,-45.55
1,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,91.35428541159972,0.6090,4,-31.68
2,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,30,-37.87
2,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,10,-46.14
2,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,91.33811935837784,0.6089,4,-33.10
3,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,30,-38.50
3,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,10,-46.16
3,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,91.33811935837784,0.6089,4,-34.57
4,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.00000000000006,1.0000,29,-38.32
4,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,11,-45.49
4,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,91.33811935837784,0.6089,4,-35.64
5,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,31,-38.37
5,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,11,-43.84
5,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,32.68119401292293,0.2179,2,-35.65
6,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,149.99999999999997,1.0000,30,-38.70
6,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,11,-40.05
6,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,41.63187838654661,0.2775,3,-34.84
7,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,149.99999999999997,1.0000,31,-38.97
7,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,10,-31.50
7,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,41.63187838654661,0.2775,3,-34.35
8,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.00000000000003,1.0000,32,-39.19
8,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,150.0,1.0000,10,-32.61
8,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,16.3283468680741,0.1089,2,-35.44
9,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,35,-39.42
9,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,149.95566508012337,0.9997,8,-41.09
9,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,7.37766249445042,0.0492,1,-36.20
10,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,35,-39.71
10,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,149.95566508012337,0.9997,8,-44.41
10,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,7.37766249445042,0.0492,1,-36.45
11,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,150.0,1.0000,35,-39.89
11,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,149.95566508012337,0.9997,8,-45.25
11,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,7.37766249445042,0.0492,1,-36.57
12,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,149.99999999999997,1.0000,36,-39.99
12,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,132.86769970549292,0.8858,7,-43.36
12,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,7.37766249445042,0.0492,1,-36.65
13,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,149.99999999999997,1.0000,36,-40.05
13,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,140.24536219994334,0.9350,8,-40.11
13,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,0.0,0.0000,0,-36.70
14,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,149.99999999999997,1.0000,37,-40.09
14,1,19.19955454614347,15.744287371284244,20.55255159224874,6,20,-95.0,150.0,113.22275575350707,0.7548,7,-40.14
14,2,13.802295500124162,30.468936995432884,26.239734708370104,11,20,-95.0,150.0,0.0,0.0000,0,-36.73
15,0,13.117268028519554,34.5298329067567,29.669313898852756,1,20,-95.0,150.0,149.99999999999997,1.0000,37,-40.12
