step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,29.74549609895138,0.1983,1,-28.19
0,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,58.143866647367574,0.3876,3,-39.42
0,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,103.50757235033575,0.6901,4,-43.30
0,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,54.63938568982728,0.3643,3,-38.69
0,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,41.3405322152817,0.2756,2,-31.38
1,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.20
1,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,58.143866647367574,0.3876,3,-39.43
1,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,79.49425889041459,0.5300,3,-44.26
1,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,54.63938568982728,0.3643,3,-38.69
1,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,95.09934177415424,0.6340,4,-31.39
2,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.20
2,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,58.143866647367574,0.3876,3,-39.43
2,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,79.49425889041459,0.5300,3,-44.88
2,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,54.63938568982728,0.3643,3,-38.68
2,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,95.09934177415424,0.6340,4,-31.40
3,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.20
3,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,58.143866647367574,0.3876,3,-39.41
3,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,79.49425889041459,0.5300,3,-45.13
3,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,54.63938568982728,0.3643,3,-38.66
3,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,95.09934177415424,0.6340,4,-31.45
4,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.21
4,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,38.66092667942119,0.2577,2,-39.37
4,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-44.99
4,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,74.12232565777367,0.4941,4,-38.62
4,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,111.79146206140234,0.7453,5,-31.48
5,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.22
5,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,73.74339761525854,0.4916,4,-39.32
5,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-43.71
5,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,74.12232565777367,0.4941,4,-38.57
5,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,70.10487576828508,0.4674,3,-31.50
6,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.23
6,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,75.85310228013672,0.5057,4,-39.29
6,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-39.46
6,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,94.09022213260668,0.6273,5,-38.44
6,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,46.09156230836391,0.3073,2,-31.51
7,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.23
7,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,67.61334242723335,0.4508,3,-39.30
7,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-41.18
7,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,112.33934800969271,0.7489,6,-37.95
7,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,46.09156230836391,0.3073,2,-31.51
8,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.23
8,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,68.40642277837257,0.4560,3,-39.32
8,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-44.77
8,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,112.33934800969271,0.7489,6,-36.39
8,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,46.09156230836391,0.3073,2,-31.52
9,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.23
9,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,49.283122599236506,0.3286,3,-39.31
9,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-45.83
9,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,131.46264818882878,0.8764,6,-33.66
9,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,46.09156230836391,0.3073,2,-31.52
10,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.23
10,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,49.283122599236506,0.3286,3,-39.30
10,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-46.13
10,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,131.46264818882878,0.8764,6,-36.83
10,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,46.09156230836391,0.3073,2,-31.52
11,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.23
11,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,49.283122599236506,0.3286,3,-39.30
11,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-46.25
11,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,150.0,1.0000,7,-37.61
11,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,27.136823323283814,0.1809,1,-31.52
12,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.24
12,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,49.283122599236506,0.3286,3,-39.31
12,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-46.29
12,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,150.0,1.0000,7,-37.39
12,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,27.136823323283814,0.1809,1,-31.52
13,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.24
13,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,49.283122599236506,0.3286,3,-39.30
13,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-46.31
13,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,150.0,1.0000,7,-36.32
13,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,27.136823323283814,0.1809,1,-31.52
14,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.24
14,1,29.877055877091564,16.58850680898177,29.14256551823418,6,20,-95.0,150.0,68.7660625671829,0.4584,4,-39.31
14,2,20.024755738288036,30.57697451869884,23.835121020163395,11,20,-95.0,150.0,60.53951990533449,0.4036,2,-46.32
14,3,34.52822959107876,17.790927399350817,26.516273202311602,1,20,-95.0,150.0,130.9344472059625,0.8729,6,-33.94
14,4,24.179449212450987,22.34308658551259,28.583379639015963,6,20,-95.0,150.0,27.136823323283814,0.1809,1,-31.52
15,0,25.248735112020327,20.66434628349123,25.267010604485904,1,20,-95.0,150.0,0.0,0.0000,0,-28.24
