step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,59.3473989596271,0.3956,3,-42.48
0,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,58.14420963609494,0.3876,3,-43.60
0,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.0,1.0000,10,-41.99
0,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,149.99999999999997,1.0000,15,-27.99
0,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.00000000000003,1.0000,14,-44.66
1,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-44.44
1,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,99.44321416387045,0.6630,5,-44.16
1,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.0,1.0000,9,-43.00
1,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,132.2924220874801,0.8819,6,-25.37
1,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.0,1.0000,24,-44.42
2,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.19
2,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,66.43705635731051,0.4429,3,-44.42
2,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.0,1.0000,11,-42.93
2,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,106.56155795932654,0.7104,5,-31.74
2,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.0,1.0000,25,-44.04
3,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.44
3,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-44.08
3,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.0,1.0000,12,-41.67
3,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,106.56155795932654,0.7104,5,-36.59
3,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.0,1.0000,25,-43.16
4,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.63
4,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-42.96
4,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.0,1.0000,12,-39.69
4,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,79.74033807593415,0.5316,4,-39.73
4,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.0,1.0000,26,-41.09
5,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.66
5,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-42.33
5,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.0,1.0000,13,-39.62
5,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,48.45654720292134,0.3230,3,-41.64
5,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.0,1.0000,26,-38.72
6,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.75
6,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-41.86
6,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.00000000000003,1.0000,13,-41.93
6,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,41.24083013813885,0.2749,2,-43.16
6,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,149.99999999999994,1.0000,27,-37.47
7,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.91
7,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-40.22
7,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.00000000000003,1.0000,13,-43.82
7,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,20.7896493540018,0.1386,1,-44.20
7,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,149.99999999999997,1.0000,28,-38.39
8,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-45.99
8,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-35.66
8,2,35.0,15.0,25.004022428787838,11,20,-95.0,150.0,150.00000000000003,1.0000,13,-45.05
8,3,15.0,25.0,21.134116088608366,1,20,-95.0,150.0,0.0,0.0000,0,-44.98
8,4,25.0,25.0,27.49545362135056,6,20,-95.0,150.0,150.00000000000003,1.0000,29,-38.25
9,0,15.0,15.0,21.609179996542277,1,20,-95.0,150.0,18.04839443185159,0.1203,1,-46.18
9,1,25.0,15.0,28.584044583957436,6,20,-95.0,150.0,41.29900452777551,0.2753,2,-31.75
