step,client_id,from_ap,to_ap,client_x,client_y
0,0,,1,40.57,19.64
0,1,,2,19.75,30.52
0,2,,4,33.00,34.89
0,3,,3,5.55,38.08
0,4,,0,6.84,24.53
0,5,,1,28.87,7.40
0,6,,0,6.16,16.55
0,7,,3,21.16,43.45
0,8,,0,11.61,12.38
0,9,,2,38.19,25.51
0,10,,2,29.55,21.34
0,11,,4,39.38,36.64
0,12,,3,7.37,39.79
0,13,,2,17.98,27.52
0,14,,3,22.01,41.99
0,15,,2,24.30,34.72
0,16,,3,10.86,41.41
0,17,,3,17.72,39.22
0,18,,2,11.12,24.83
0,19,,4,44.16,25.96
0,20,,4,38.88,39.97
0,21,,3,8.74,44.32
0,22,,4,36.97,34.07
0,23,,2,10.39,25.32
0,24,,2,28.62,13.67
1,24,2,1,29.56,13.87
2,9,2,4,39.99,26.21
3,14,3,4,25.13,42.48
3,19,4,1,46.48,24.70
4,4,0,2,10.87,24.79
5,7,3,4,25.81,44.70
6,10,2,1,35.53,20.25
7,17,3,2,23.58,37.95
9,6,0,2,11.79,23.86
12,0,1,4,49.36,25.91
14,3,3,2,19.51,34.15
14,8,0,1,25.16,9.78
14,15,2,4,36.93,28.10
15,15,4,2,37.51,27.24
17,21,3,2,15.90,30.49
19,15,2,1,40.26,24.56
20,13,2,4,29.77,36.05
23,1,2,4,37.21,28.59
24,21,2,3,11.18,26.72
26,11,4,2,39.79,24.87
27,6,2,4,27.33,38.79
28,23,2,0,23.33,11.66
29,16,3,2,22.55,36.15
29,18,2,1,31.10,15.69
32,12,3,2,22.74,36.61
33,1,4,1,46.16,24.69
33,9,4,2,28.17,35.93
33,20,4,2,34.22,29.67
34,4,2,4,33.74,31.50
36,17,2,1,37.55,22.30
37,5,1,4,44.15,25.89
37,7,4,1,41.44,24.90
38,9,2,3,21.00,36.42
38,12,2,4,30.49,35.69
39,22,4,2,37.77,27.06
40,1,1,4,47.02,25.30
40,20,2,1,33.27,17.33
41,14,4,1,49.32,23.99
42,3,2,1,38.85,22.88
42,10,1,2,33.61,18.78
42,23,0,1,25.12,1.38
45,22,2,1,40.38,24.60
48,2,4,3,24.54,44.15
48,15,1,2,32.77,18.80
48,16,2,1,32.80,17.46
54,1,4,2,31.13,33.33
54,24,1,2,29.14,15.36
57,15,2,1,41.21,24.68
58,0,4,2,25.59,38.45
58,4,4,3,24.82,42.40
59,11,2,3,9.63,25.71
60,1,2,3,22.89,38.75
66,6,4,2,30.20,34.02
67,5,4,2,31.37,32.39
72,9,3,0,5.53,23.90
75,8,1,2,32.67,19.39
75,20,1,2,35.39,20.42
76,13,4,2,30.51,33.41
78,5,2,1,35.11,18.73
78,12,4,1,45.91,24.39
78,19,1,2,25.87,12.01
79,1,3,2,20.44,33.77
80,21,3,2,22.09,36.63
81,6,2,1,29.08,13.42
81,7,1,0,24.77,2.83
81,15,1,0,24.25,6.96
81,24,2,3,18.44,34.35
82,23,1,0,24.41,0.06
83,19,2,0,21.50,12.73
84,6,1,2,25.38,10.65
85,6,2,0,24.15,9.65
85,18,1,4,41.41,25.36
86,17,1,4,49.45,25.32
87,16,1,0,24.63,7.18
87,22,1,0,24.50,8.66
88,10,2,3,12.07,27.64
88,20,2,0,11.49,22.61
89,13,2,3,19.71,35.01
90,0,2,0,20.95,13.68
90,8,2,0,12.59,22.24
91,2,3,2,18.32,32.70
91,8,0,2,11.75,23.26
92,1,2,1,37.58,21.61
94,8,2,3,10.17,26.74
94,9,0,2,21.44,14.65
94,21,2,4,31.53,33.84
95,11,3,2,22.53,36.87
96,22,0,1,25.21,1.99
101,2,2,4,32.42,33.25
102,7,0,2,19.09,16.41
104,0,0,1,25.10,3.48
104,16,0,2,20.99,15.25
105,15,0,3,0.65,25.09
108,9,2,4,40.23,25.99
112,19,0,3,3.25,25.57
113,3,1,0,24.57,4.41
113,6,0,3,6.90,25.50
115,12,1,0,24.65,6.10
115,20,0,1,26.00,2.87
117,11,2,1,26.69,10.31
117,16,2,4,32.90,34.22
118,1,1,0,24.24,4.42
119,23,0,1,25.28,2.02
120,5,1,4,49.15,25.26
122,10,3,2,17.35,32.23
124,6,3,0,9.39,24.58
125,10,2,3,20.01,35.28
125,24,3,0,5.12,24.85
126,2,4,2,33.04,29.96
126,7,2,4,27.87,37.27
127,5,4,1,42.78,24.65
127,15,3,4,26.51,47.64
127,24,0,3,6.83,25.19
128,9,4,2,35.15,29.16
131,10,3,4,25.17,41.19
134,24,3,2,12.52,27.46
136,20,1,4,44.39,25.50
138,12,0,2,21.89,14.64
142,19,3,0,7.17,24.57
143,0,1,2,35.41,20.60
143,8,3,2,18.11,33.01
143,9,2,0,17.12,16.51
144,1,0,2,21.40,15.37
145,2,2,3,11.01,27.12
145,16,4,3,23.35,45.40
149,1,2,1,31.20,16.15
149,4,3,2,19.35,33.78
150,15,4,2,38.17,26.36
153,12,2,1,35.72,20.07
154,6,0,2,13.52,22.54
154,13,3,2,14.52,28.77
154,15,2,1,36.13,20.10
