step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0247,-61.09,23.27
0,0,2,0.0000,-39.58,4.46
0,0,3,0.5865,-59.08,19.93
0,0,4,0.0308,-42.29,5.49
0,1,0,0.0225,-65.00,23.27
0,1,2,0.0213,-67.29,27.73
0,1,3,0.0242,-61.96,18.43
0,1,4,0.4793,-67.65,28.52
0,2,0,0.0000,-38.41,4.46
0,2,1,0.0167,-62.21,27.73
0,2,3,0.0000,-59.74,22.95
0,2,4,0.0234,-28.56,2.10
0,3,0,0.5602,-61.18,19.93
0,3,1,0.0252,-60.16,18.43
0,3,2,0.0000,-63.02,22.95
0,3,4,0.0230,-64.03,24.81
0,4,0,0.0308,-41.56,5.49
0,4,1,0.5373,-63.02,28.52
0,4,2,0.0308,-29.00,2.10
0,4,3,0.0246,-61.20,24.81
1,0,1,0.0247,-61.09,23.27
1,0,2,0.0000,-39.58,4.46
1,0,3,0.5865,-59.08,19.93
1,0,4,0.0308,-42.29,5.49
1,1,0,0.0225,-65.00,23.27
1,1,2,0.0213,-67.29,27.73
1,1,3,0.0242,-61.96,18.43
1,1,4,0.4793,-67.65,28.52
1,2,0,0.0000,-38.41,4.46
1,2,1,0.0179,-62.21,27.73
1,2,3,0.0000,-59.74,22.95
1,2,4,0.0246,-28.56,2.10
1,3,0,0.5602,-61.18,19.93
1,3,1,0.0252,-60.16,18.43
1,3,2,0.0000,-63.02,22.95
1,3,4,0.0230,-64.03,24.81
1,4,0,0.0308,-41.56,5.49
1,4,1,0.5373,-63.02,28.52
1,4,2,0.0308,-29.00,2.10
1,4,3,0.0246,-61.20,24.81
2,0,1,0.0247,-61.09,23.27
2,0,2,0.0000,-39.58,4.46
2,0,3,0.5865,-59.08,19.93
2,0,4,0.0308,-42.29,5.49
2,1,0,0.0225,-65.00,23.27
2,1,2,0.0213,-67.29,27.73
2,1,3,0.0242,-61.96,18.43
2,1,4,0.4793,-67.65,28.52
2,2,0,0.0000,-38.41,4.46
2,2,1,0.0198,-62.21,27.73
2,2,3,0.0000,-59.74,22.95
2,2,4,0.0265,-28.56,2.10
2,3,0,0.5602,-61.18,19.93
2,3,1,0.0252,-60.16,18.43
2,3,2,0.0000,-63.02,22.95
2,3,4,0.0230,-64.03,24.81
2,4,0,0.0308,-41.56,5.49
2,4,1,0.5373,-63.02,28.52
2,4,2,0.0308,-29.00,2.10
2,4,3,0.0246,-61.20,24.81
3,0,1,0.0247,-61.09,23.27
3,0,2,0.0000,-39.58,4.46
3,0,3,0.5865,-59.08,19.93
3,0,4,0.0308,-42.29,5.49
3,1,0,0.0225,-65.00,23.27
3,1,2,0.0213,-67.29,27.73
3,1,3,0.0242,-61.96,18.43
3,1,4,0.4793,-67.65,28.52
3,2,0,0.0000,-38.41,4.46
3,2,1,0.0205,-62.21,27.73
3,2,3,0.0000,-59.74,22.95
3,2,4,0.0272,-28.56,2.10
3,3,0,0.5602,-61.18,19.93
3,3,1,0.0252,-60.16,18.43
3,3,2,0.0000,-63.02,22.95
3,3,4,0.0230,-64.03,24.81
3,4,0,0.0308,-41.56,5.49
3,4,1,0.5373,-63.02,28.52
3,4,2,0.0308,-29.00,2.10
3,4,3,0.0246,-61.20,24.81
4,0,1,0.0247,-61.09,23.27
4,0,2,0.0000,-39.58,4.46
4,0,3,0.5865,-59.08,19.93
4,0,4,0.0308,-42.29,5.49
4,1,0,0.0225,-65.00,23.27
4,1,2,0.0213,-67.29,27.73
4,1,3,0.0242,-61.96,18.43
4,1,4,0.4793,-67.65,28.52
4,2,0,0.0000,-38.41,4.46
4,2,1,0.0205,-62.21,27.73
4,2,3,0.0000,-59.74,22.95
4,2,4,0.0272,-28.56,2.10
4,3,0,0.5229,-61.18,19.93
4,3,1,0.0235,-60.16,18.43
4,3,2,0.0000,-63.02,22.95
4,3,4,0.0214,-64.03,24.81
4,4,0,0.0308,-41.56,5.49
4,4,1,0.5373,-63.02,28.52
4,4,2,0.0308,-29.00,2.10
4,4,3,0.0246,-61.20,24.81
5,0,1,0.0247,-61.09,23.27
5,0,2,0.0000,-39.58,4.46
5,0,3,0.5865,-59.08,19.93
5,0,4,0.0308,-42.29,5.49
5,1,0,0.0225,-65.00,23.27
5,1,2,0.0213,-67.29,27.73
5,1,3,0.0242,-61.96,18.43
5,1,4,0.4793,-67.65,28.52
5,2,0,0.0000,-38.41,4.46
5,2,1,0.0205,-62.21,27.73
5,2,3,0.0000,-59.74,22.95
5,2,4,0.0272,-28.56,2.10
5,3,0,0.4291,-61.18,19.93
5,3,1,0.0194,-60.16,18.43
5,3,2,0.0000,-63.02,22.95
5,3,4,0.0173,-64.03,24.81
5,4,0,0.0308,-41.56,5.49
5,4,1,0.5373,-63.02,28.52
5,4,2,0.0308,-29.00,2.10
5,4,3,0.0246,-61.20,24.81
6,0,1,0.0247,-61.09,23.27
