step,client_id,from_ap,to_ap,client_x,client_y
0,0,,2,34.91,5.49
0,1,,1,5.35,17.27
0,2,,2,41.32,13.18
0,3,,2,35.30,20.06
0,4,,2,27.51,19.52
0,5,,1,18.86,25.21
0,6,,2,26.42,7.42
0,7,,2,39.59,5.21
0,8,,2,14.48,6.49
0,9,,0,43.88,44.33
0,10,,1,39.01,33.01
0,11,,2,16.79,7.73
0,12,,2,6.83,6.91
0,13,,1,17.83,43.73
0,14,,1,26.19,38.90
0,15,,2,33.78,18.71
0,16,,1,9.92,20.95
0,17,,1,25.12,26.94
0,18,,1,6.88,26.62
0,19,,2,33.96,6.37
0,20,,2,38.11,23.01
0,21,,1,21.87,43.40
0,22,,2,42.70,25.09
0,23,,2,42.42,8.28
0,24,,1,14.64,23.95
0,25,,1,33.96,35.60
1,4,2,1,29.16,20.01
1,12,2,1,8.41,6.95
1,22,2,1,44.48,24.85
2,4,1,2,30.83,20.59
2,20,2,1,39.03,23.43
2,22,1,2,46.13,23.99
5,10,1,0,44.60,37.72
5,12,1,2,14.53,6.82
6,25,1,0,44.83,37.23
9,1,1,2,22.35,14.26
9,9,0,1,44.48,36.19
9,21,1,0,32.39,49.18
13,16,1,2,19.60,12.81
13,17,1,2,41.36,23.59
15,24,1,2,32.64,20.53
16,14,1,0,34.67,41.60
18,4,2,1,41.44,24.75
18,17,2,1,47.75,24.46
20,2,2,1,35.99,23.37
22,18,1,2,34.28,21.80
23,25,0,1,30.83,49.50
25,11,2,1,34.98,23.81
27,6,2,1,33.44,22.24
27,10,0,1,34.73,40.06
30,23,2,1,12.64,6.31
31,13,1,0,44.28,37.54
38,5,1,0,42.23,38.37
38,15,2,1,10.25,0.58
39,20,1,0,38.94,38.28
40,7,2,1,10.88,3.36
41,19,2,1,29.83,20.48
41,21,0,1,31.05,46.60
41,22,2,1,12.86,8.35
45,13,0,1,31.65,48.03
47,1,2,1,39.00,24.05
49,10,1,2,18.73,12.19
53,15,1,2,15.30,8.26
54,9,1,0,33.61,45.83
55,0,2,1,48.96,24.65
55,5,0,1,45.09,36.42
56,4,1,2,26.62,16.68
63,23,1,2,32.41,20.59
64,5,1,2,46.79,23.61
64,20,0,1,32.86,43.14
66,10,2,1,24.73,18.07
66,18,2,1,11.86,4.57
67,9,0,1,49.80,37.00
69,24,2,1,9.87,0.09
70,6,1,0,32.37,49.66
71,25,1,0,32.33,48.72
75,12,2,1,13.36,6.50
76,9,1,2,43.45,23.26
76,25,0,1,34.90,40.38
77,16,2,1,27.12,19.16
78,10,1,2,37.97,23.02
78,15,2,1,23.83,18.04
80,1,1,2,23.66,15.56
82,7,1,0,32.19,48.70
88,6,0,1,35.38,39.80
88,18,1,2,20.30,12.73
92,7,0,1,44.17,36.29
93,13,1,0,32.32,47.44
98,20,1,2,22.69,15.82
98,22,1,0,35.02,41.56
98,23,2,1,31.72,21.65
99,11,1,2,17.30,9.73
99,14,0,1,32.95,44.07
101,3,2,1,15.56,9.62
101,13,0,1,40.14,37.31
101,15,1,2,16.50,8.33
102,9,2,1,17.25,11.14
103,5,2,1,45.85,25.15
103,22,0,1,41.38,37.00
107,4,2,1,10.14,0.37
108,0,1,0,34.10,43.17
112,13,1,2,44.11,23.15
115,1,2,1,36.91,23.48
115,8,2,1,22.11,15.80
115,12,1,2,13.75,5.25
115,18,2,1,45.24,24.58
116,5,1,0,46.38,37.56
121,16,1,2,26.63,18.54
121,25,1,2,17.63,11.11
122,17,1,0,36.52,41.13
123,4,1,2,14.99,5.95
125,0,0,1,38.27,38.30
125,18,1,0,48.65,38.59
127,2,1,0,44.06,37.42
128,10,2,1,15.87,9.81
129,1,1,0,43.07,37.40
130,15,2,1,49.13,25.31
134,18,0,1,35.60,38.82
135,9,1,2,42.42,23.56
136,17,0,1,37.25,39.14
138,2,0,1,31.50,47.11
138,15,1,0,48.51,37.49
138,20,2,1,11.57,3.51
139,0,1,2,48.77,23.84
139,11,2,1,32.75,21.90
139,12,2,1,18.52,12.36
141,4,2,1,33.60,23.23
143,6,1,2,13.81,5.27
143,25,2,1,25.93,18.47
144,9,2,1,43.08,24.06
146,13,2,1,49.06,24.75
147,17,1,2,36.65,22.31
148,7,1,2,31.58,20.92
150,1,0,1,33.17,42.45
150,7,2,1,34.32,22.24
150,15,0,1,31.95,43.82
151,4,1,0,34.69,42.47
153,21,1,2,18.33,11.29
154,13,1,0,49.18,38.65
155,4,0,1,30.75,49.12
158,8,1,2,36.46,22.58
165,3,1,2,18.20,11.27
167,23,1,0,36.32,40.36
170,13,0,1,34.17,40.50
173,5,0,1,32.57,44.04
175,23,0,1,50.00,37.73
177,0,2,1,36.32,24.44
177,18,1,2,16.52,9.59
178,17,2,1,28.97,20.22
178,22,1,2,23.78,16.20
181,3,2,1,11.81,3.61
183,10,1,0,32.98,47.20
184,16,2,1,13.08,6.00
186,0,1,0,46.57,37.67
189,12,1,2,11.64,2.21
190,9,1,2,27.26,18.21
190,24,1,0,34.61,41.75
191,23,1,2,27.63,17.96
192,2,1,2,23.47,15.78
192,4,1,0,35.55,42.51
194,19,1,2,11.68,2.50
196,18,2,1,28.69,21.33
197,10,0,1,45.94,36.59
198,6,2,1,19.65,13.36
202,0,0,1,33.81,42.52
202,24,0,1,40.29,37.62
204,25,1,2,22.09,14.91
208,23,2,1,12.53,7.36
210,10,1,2,46.23,23.47
211,2,2,1,24.53,17.81
212,1,1,0,33.20,44.09
213,19,2,1,18.90,13.02
215,4,0,1,31.08,46.78
215,13,1,2,20.80,14.15
218,7,1,2,32.26,19.90
219,13,2,1,26.64,18.66
220,17,1,2,44.01,22.86
221,9,2,1,29.34,20.54
221,14,1,2,29.95,19.82
222,24,1,2,47.24,23.69
230,11,1,2,13.49,5.81
231,1,0,1,49.50,36.73
231,23,1,2,22.41,15.10
232,11,2,1,15.26,8.85
232,18,1,2,43.64,23.46
234,5,1,2,18.70,11.42
235,8,2,1,17.61,11.29
235,12,2,1,48.55,25.36
236,15,1,2,31.00,19.43
239,11,1,2,24.53,16.13
242,25,2,1,49.30,24.33
245,12,1,0,47.77,37.84
246,10,2,1,15.68,10.23
249,6,1,2,17.99,11.27
250,22,2,1,33.72,21.94
252,4,1,2,13.99,3.56
252,7,2,1,32.20,21.63
254,6,2,1,21.09,15.04
255,1,1,2,25.63,17.66
255,17,2,1,13.58,7.10
258,21,2,1,21.80,16.37
259,5,2,1,16.54,10.14
263,23,2,1,48.57,24.65
264,4,2,1,19.89,14.97
265,15,2,1,25.70,19.29
266,12,0,1,46.99,36.93
266,13,1,2,19.98,11.85
270,11,2,1,23.76,17.48
270,23,1,0,47.49,38.31
272,2,1,2,27.36,18.91
272,18,2,1,18.64,14.13
273,14,2,1,23.82,17.91
273,20,1,2,25.13,17.56
276,5,1,2,33.01,20.76
279,16,1,2,24.62,15.77
280,12,1,2,50.00,24.11
281,6,1,0,39.04,39.39
282,7,1,2,23.95,15.74
282,9,1,2,26.77,17.75
282,13,2,1,11.82,6.31
284,1,2,1,44.62,25.47
285,23,0,1,47.33,35.26
289,4,1,0,33.03,48.03
290,8,1,2,15.02,8.10
292,1,1,0,48.67,38.30
294,23,1,2,41.88,23.70
296,7,2,1,47.27,24.35
298,10,1,2,18.65,11.14
299,6,0,1,44.87,35.36
299,8,2,1,9.94,0.00
302,4,0,1,45.48,36.01
305,7,1,0,44.77,38.06
305,18,1,2,10.28,0.00
306,6,1,2,45.64,23.06
306,18,2,1,11.00,1.67
307,9,2,1,21.33,16.00
