step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0269,-57.07,11.51
0,0,2,0.0000,-64.46,20.28
0,1,0,0.0252,-55.29,11.51
0,1,2,0.0260,-53.80,10.26
0,2,0,0.0000,-60.14,20.28
0,2,1,0.0238,-51.27,10.26
1,0,1,0.0260,-57.07,11.51
1,0,2,0.0000,-64.46,20.28
1,1,0,0.0262,-55.29,11.51
1,1,2,0.0270,-53.80,10.26
1,2,0,0.0000,-60.14,20.28
1,2,1,0.0238,-51.27,10.26
2,0,1,0.0251,-57.07,11.51
2,0,2,0.0000,-64.46,20.28
2,1,0,0.0271,-55.29,11.51
2,1,2,0.0279,-53.80,10.26
2,2,0,0.0000,-60.14,20.28
2,2,1,0.0238,-51.27,10.26
3,0,1,0.0244,-57.07,11.51
3,0,2,0.0000,-64.46,20.28
3,1,0,0.0278,-55.29,11.51
3,1,2,0.0287,-53.80,10.26
3,2,0,0.0000,-60.14,20.28
3,2,1,0.0238,-51.27,10.26
4,0,1,0.0235,-57.07,11.51
4,0,2,0.0000,-64.46,20.28
4,1,0,0.0278,-55.29,11.51
4,1,2,0.0286,-53.80,10.26
4,2,0,0.0000,-60.14,20.28
4,2,1,0.0247,-51.27,10.26
5,0,1,0.0226,-57.07,11.51
5,0,2,0.0000,-64.46,20.28
5,1,0,0.0270,-55.29,11.51
5,1,2,0.0278,-53.80,10.26
5,2,0,0.0000,-60.14,20.28
5,2,1,0.0264,-51.27,10.26
6,0,1,0.0226,-57.07,11.51
6,0,2,0.0000,-64.46,20.28
6,1,0,0.0270,-55.29,11.51
6,1,2,0.0278,-53.80,10.26
6,2,0,0.0000,-60.14,20.28
6,2,1,0.0264,-51.27,10.26
7,0,1,0.0226,-57.07,11.51
7,0,2,0.0000,-64.46,20.28
7,1,0,0.0254,-55.29,11.51
7,1,2,0.0262,-53.80,10.26
7,2,0,0.0000,-60.14,20.28
7,2,1,0.0281,-51.27,10.26
8,0,1,0.0226,-57.07,11.51
8,0,2,0.0000,-64.46,20.28
8,1,0,0.0254,-55.29,11.51
8,1,2,0.0262,-53.80,10.26
8,2,0,0.0000,-60.14,20.28
8,2,1,0.0281,-51.27,10.26
9,0,1,0.0212,-57.07,11.51
9,0,2,0.0000,-64.46,20.28
9,1,0,0.0250,-55.29,11.51
9,1,2,0.0258,-53.80,10.26
9,2,0,0.0000,-60.14,20.28
9,2,1,0.0298,-51.27,10.26
10,0,1,0.0184,-57.07,11.51
10,0,2,0.0000,-64.46,20.28
10,1,0,0.0242,-55.29,11.51
10,1,2,0.0250,-53.80,10.26
10,2,0,0.0000,-60.14,20.28
10,2,1,0.0301,-51.27,10.26
11,0,1,0.0184,-57.07,11.51
11,0,2,0.0000,-64.46,20.28
11,1,0,0.0221,-55.29,11.51
11,1,2,0.0230,-53.80,10.26
11,2,0,0.0000,-60.14,20.28
11,2,1,0.0301,-51.27,10.26
12,0,1,0.0184,-57.07,11.51
12,0,2,0.0000,-64.46,20.28
12,1,0,0.0212,-55.29,11.51
12,1,2,0.0221,-53.80,10.26
12,2,0,0.0000,-60.14,20.28
12,2,1,0.0301,-51.27,10.26
13,0,1,0.0184,-57.07,11.51
13,0,2,0.0000,-64.46,20.28
13,1,0,0.0212,-55.29,11.51
13,1,2,0.0221,-53.80,10.26
13,2,0,0.0000,-60.14,20.28
13,2,1,0.0301,-51.27,10.26
14,0,1,0.0184,-57.07,11.51
14,0,2,0.0000,-64.46,20.28
14,1,0,0.0212,-55.29,11.51
14,1,2,0.0221,-53.80,10.26
14,2,0,0.0000,-60.14,20.28
14,2,1,0.0301,-51.27,10.26
15,0,1,0.0184,-57.07,11.51
15,0,2,0.0000,-64.46,20.28
15,1,0,0.0203,-55.29,11.51
15,1,2,0.0211,-53.80,10.26
15,2,0,0.0000,-60.14,20.28
15,2,1,0.0301,-51.27,10.26
16,0,1,0.0181,-57.07,11.51
16,0,2,0.0000,-64.46,20.28
16,1,0,0.0206,-55.29,11.51
16,1,2,0.0214,-53.80,10.26
16,2,0,0.0000,-60.14,20.28
16,2,1,0.0301,-51.27,10.26
17,0,1,0.0181,-57.07,11.51
17,0,2,0.0000,-64.46,20.28
17,1,0,0.0206,-55.29,11.51
17,1,2,0.0214,-53.80,10.26
17,2,0,0.0000,-60.14,20.28
17,2,1,0.0301,-51.27,10.26
18,0,1,0.0181,-57.07,11.51
18,0,2,0.0000,-64.46,20.28
18,1,0,0.0206,-55.29,11.51
18,1,2,0.0214,-53.80,10.26
18,2,0,0.0000,-60.14,20.28
18,2,1,0.0301,-51.27,10.26
19,0,1,0.0181,-57.07,11.51
19,0,2,0.0000,-64.46,20.28
19,1,0,0.0206,-55.29,11.51
19,1,2,0.0214,-53.80,10.26
19,2,0,0.0000,-60.14,20.28
19,2,1,0.0301,-51.27,10.26
20,0,1,0.0181,-57.07,11.51
20,0,2,0.0000,-64.46,20.28
20,1,0,0.0206,-55.29,11.51
20,1,2,0.0214,-53.80,10.26
20,2,0,0.0000,-60.14,20.28
20,2,1,0.0301,-51.27,10.26
21,0,1,0.0181,-57.07,11.51
21,0,2,0.0000,-64.46,20.28
21,1,0,0.0206,-55.29,11.51
21,1,2,0.0214,-53.80,10.26
21,2,0,0.0000,-60.14,20.28
21,2,1,0.0301,-51.27,10.26
22,0,1,0.0181,-57.07,11.51
22,0,2,0.0000,-64.46,20.28
22,1,0,0.0206,-55.29,11.51
22,1,2,0.0214,-53.80,10.26
22,2,0,0.0000,-60.14,20.28
22,2,1,0.0301,-51.27,10.26
23,0,1,0.0181,-57.07,11.51
23,0,2,0.0000,-64.46,20.28
23,1,0,0.0222,-55.29,11.51
23,1,2,0.0230,-53.80,10.26
23,2,0,0.0000,-60.14,20.28
23,2,1,0.0301,-51.27,10.26
24,0,1,0.0181,-57.07,11.51
24,0,2,0.0000,-64.46,20.28
24,1,0,0.0222,-55.29,11.51
24,1,2,0.0230,-53.80,10.26
24,2,0,0.0000,-60.14,20.28
24,2,1,0.0301,-51.27,10.26
25,0,1,0.0197,-57.07,11.51
25,0,2,0.0000,-64.46,20.28
25,1,0,0.0206,-55.29,11.51
25,1,2,0.0214,-53.80,10.26
25,2,0,0.0000,-60.14,20.28
25,2,1,0.0301,-51.27,10.26
26,0,1,0.0197,-57.07,11.51
26,0,2,0.0000,-64.46,20.28
26,1,0,0.0206,-55.29,11.51
26,1,2,0.0214,-53.80,10.26
26,2,0,0.0000,-60.14,20.28
26,2,1,0.0301,-51.27,10.26
27,0,1,0.0197,-57.07,11.51
27,0,2,0.0000,-64.46,20.28
27,1,0,0.0206,-55.29,11.51
27,1,2,0.0214,-53.80,10.26
27,2,0,0.0000,-60.14,20.28
27,2,1,0.0301,-51.27,10.26
28,0,1,0.0197,-57.07,11.51
28,0,2,0.0000,-64.46,20.28
28,1,0,0.0206,-55.29,11.51
28,1,2,0.0214,-53.80,10.26
28,2,0,0.0000,-60.14,20.28
28,2,1,0.0301,-51.27,10.26
29,0,1,0.0197,-57.07,11.51
29,0,2,0.0000,-64.46,20.28
29,1,0,0.0206,-55.29,11.51
29,1,2,0.0214,-53.80,10.26
29,2,0,0.0000,-60.14,20.28
29,2,1,0.0301,-51.27,10.26
30,0,1,0.0197,-57.07,11.51
30,0,2,0.0000,-64.46,20.28
30,1,0,0.0206,-55.29,11.51
30,1,2,0.0214,-53.80,10.26
30,2,0,0.0000,-60.14,20.28
30,2,1,0.0301,-51.27,10.26
31,0,1,0.0197,-57.07,11.51
31,0,2,0.0000,-64.46,20.28
31,1,0,0.0206,-55.29,11.51
31,1,2,0.0214,-53.80,10.26
31,2,0,0.0000,-60.14,20.28
31,2,1,0.0301,-51.27,10.26
32,0,1,0.0197,-57.07,11.51
32,0,2,0.0000,-64.46,20.28
32,1,0,0.0206,-55.29,11.51
32,1,2,0.0214,-53.80,10.26
32,2,0,0.0000,-60.14,20.28
32,2,1,0.0301,-51.27,10.26
33,0,1,0.0197,-57.07,11.51
33,0,2,0.0000,-64.46,20.28
33,1,0,0.0223,-55.29,11.51
33,1,2,0.0231,-53.80,10.26
33,2,0,0.0000,-60.14,20.28
33,2,1,0.0301,-51.27,10.26
34,0,1,0.0197,-57.07,11.51
34,0,2,0.0000,-64.46,20.28
34,1,0,0.0249,-55.29,11.51
34,1,2,0.0257,-53.80,10.26
34,2,0,0.0000,-60.14,20.28
34,2,1,0.0301,-51.27,10.26
35,0,1,0.0197,-57.07,11.51
35,0,2,0.0000,-64.46,20.28
35,1,0,0.0249,-55.29,11.51
35,1,2,0.0257,-53.80,10.26
35,2,0,0.0000,-60.14,20.28
35,2,1,0.0301,-51.27,10.26
36,0,1,0.0197,-57.07,11.51
36,0,2,0.0000,-64.46,20.28
36,1,0,0.0249,-55.29,11.51
36,1,2,0.0257,-53.80,10.26
36,2,0,0.0000,-60.14,20.28
36,2,1,0.0301,-51.27,10.26
37,0,1,0.0197,-57.07,11.51
37,0,2,0.0000,-64.46,20.28
37,1,0,0.0249,-55.29,11.51
37,1,2,0.0257,-53.80,10.26
37,2,0,0.0000,-60.14,20.28
37,2,1,0.0301,-51.27,10.26
38,0,1,0.0214,-57.07,11.51
38,0,2,0.0000,-64.46,20.28
38,1,0,0.0232,-55.29,11.51
38,1,2,0.0240,-53.80,10.26
38,2,0,0.0000,-60.14,20.28
38,2,1,0.0301,-51.27,10.26
39,0,1,0.0223,-57.07,11.51
39,0,2,0.0000,-64.46,20.28
39,1,0,0.0223,-55.29,11.51
39,1,2,0.0231,-53.80,10.26
39,2,0,0.0000,-60.14,20.28
39,2,1,0.0301,-51.27,10.26
40,0,1,0.0207,-57.07,11.51
40,0,2,0.0000,-64.46,20.28
40,1,0,0.0239,-55.29,11.51
40,1,2,0.0247,-53.80,10.26
40,2,0,0.0000,-60.14,20.28
40,2,1,0.0301,-51.27,10.26
41,0,1,0.0207,-57.07,11.51
41,0,2,0.0000,-64.46,20.28
41,1,0,0.0239,-55.29,11.51
41,1,2,0.0247,-53.80,10.26
41,2,0,0.0000,-60.14,20.28
41,2,1,0.0301,-51.27,10.26
42,0,1,0.0207,-57.07,11.51
42,0,2,0.0000,-64.46,20.28
42,1,0,0.0239,-55.29,11.51
42,1,2,0.0247,-53.80,10.26
42,2,0,0.0000,-60.14,20.28
42,2,1,0.0301,-51.27,10.26
43,0,1,0.0207,-57.07,11.51
43,0,2,0.0000,-64.46,20.28
43,1,0,0.0239,-55.29,11.51
43,1,2,0.0247,-53.80,10.26
43,2,0,0.0000,-60.14,20.28
43,2,1,0.0301,-51.27,10.26
44,0,1,0.0224,-57.07,11.51
44,0,2,0.0000,-64.46,20.28
44,1,0,0.0222,-55.29,11.51
44,1,2,0.0230,-53.80,10.26
44,2,0,0.0000,-60.14,20.28
44,2,1,0.0301,-51.27,10.26
45,0,1,0.0224,-57.07,11.51
45,0,2,0.0000,-64.46,20.28
45,1,0,0.0222,-55.29,11.51
45,1,2,0.0230,-53.80,10.26
45,2,0,0.0000,-60.14,20.28
45,2,1,0.0301,-51.27,10.26
46,0,1,0.0224,-57.07,11.51
46,0,2,0.0000,-64.46,20.28
46,1,0,0.0222,-55.29,11.51
46,1,2,0.0230,-53.80,10.26
46,2,0,0.0000,-60.14,20.28
46,2,1,0.0301,-51.27,10.26
47,0,1,0.0224,-57.07,11.51
47,0,2,0.0000,-64.46,20.28
47,1,0,0.0222,-55.29,11.51
47,1,2,0.0230,-53.80,10.26
47,2,0,0.0000,-60.14,20.28
47,2,1,0.0301,-51.27,10.26
48,0,1,0.0224,-57.07,11.51
48,0,2,0.0000,-64.46,20.28
48,1,0,0.0222,-55.29,11.51
48,1,2,0.0230,-53.80,10.26
48,2,0,0.0000,-60.14,20.28
48,2,1,0.0301,-51.27,10.26
49,0,1,0.0240,-57.07,11.51
49,0,2,0.0000,-64.46,20.28
49,1,0,0.0222,-55.29,11.51
49,1,2,0.0230,-53.80,10.26
49,2,0,0.0000,-60.14,20.28
49,2,1,0.0299,-51.27,10.26
50,0,1,0.0249,-57.07,11.51
50,0,2,0.0000,-64.46,20.28
50,1,0,0.0222,-55.29,11.51
50,1,2,0.0230,-53.80,10.26
50,2,0,0.0000,-60.14,20.28
50,2,1,0.0290,-51.27,10.26
51,0,1,0.0249,-57.07,11.51
51,0,2,0.0000,-64.46,20.28
51,1,0,0.0222,-55.29,11.51
51,1,2,0.0230,-53.80,10.26
51,2,0,0.0000,-60.14,20.28
51,2,1,0.0290,-51.27,10.26
52,0,1,0.0232,-57.07,11.51
52,0,2,0.0000,-64.46,20.28
52,1,0,0.0231,-55.29,11.51
52,1,2,0.0240,-53.80,10.26
52,2,0,0.0000,-60.14,20.28
52,2,1,0.0297,-51.27,10.26
53,0,1,0.0232,-57.07,11.51
53,0,2,0.0000,-64.46,20.28
53,1,0,0.0231,-55.29,11.51
53,1,2,0.0240,-53.80,10.26
53,2,0,0.0000,-60.14,20.28
53,2,1,0.0297,-51.27,10.26
54,0,1,0.0249,-57.07,11.51
54,0,2,0.0000,-64.46,20.28
54,1,0,0.0228,-55.29,11.51
54,1,2,0.0237,-53.80,10.26
54,2,0,0.0000,-60.14,20.28
54,2,1,0.0283,-51.27,10.26
55,0,1,0.0249,-57.07,11.51
55,0,2,0.0000,-64.46,20.28
55,1,0,0.0228,-55.29,11.51
55,1,2,0.0237,-53.80,10.26
55,2,0,0.0000,-60.14,20.28
55,2,1,0.0283,-51.27,10.26
56,0,1,0.0249,-57.07,11.51
56,0,2,0.0000,-64.46,20.28
56,1,0,0.0228,-55.29,11.51
56,1,2,0.0237,-53.80,10.26
