step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0257,-50.46,11.30
0,0,2,0.0000,-63.42,30.54
0,0,3,0.4589,-60.50,24.41
0,0,4,0.0203,-60.21,23.87
0,0,5,0.0000,-56.84,18.43
0,1,0,0.0212,-57.11,11.30
0,1,2,0.0133,-71.47,34.00
0,1,3,0.0151,-68.17,26.40
0,1,4,0.3473,-67.96,25.98
0,1,5,0.0143,-69.66,29.61
0,2,0,0.0000,-64.25,30.54
0,2,1,0.0134,-65.65,34.00
0,2,3,0.0000,-46.75,7.97
0,2,4,0.0220,-47.22,8.27
0,2,5,0.3233,-64.14,30.28
0,3,0,0.3201,-66.79,24.41
0,3,1,0.0135,-67.81,26.40
0,3,2,0.0000,-52.21,7.97
0,3,4,0.0233,-17.56,0.56
0,3,5,0.0000,-68.83,28.55
0,4,0,0.0175,-62.85,23.87
0,4,1,0.3850,-63.95,25.98
0,4,2,0.0246,-49.03,8.27
0,4,3,0.0246,-13.91,0.56
0,4,5,0.0164,-64.94,28.04
0,5,0,0.0000,-64.35,18.43
0,5,1,0.0133,-70.53,29.61
0,5,2,0.2995,-70.82,30.28
0,5,3,0.0000,-70.05,28.55
0,5,4,0.0137,-69.82,28.04
1,0,1,0.0282,-50.46,11.30
1,0,2,0.0000,-63.42,30.54
1,0,3,0.5158,-60.50,24.41
1,0,4,0.0228,-60.21,23.87
1,0,5,0.0000,-56.84,18.43
1,1,0,0.0212,-57.11,11.30
1,1,2,0.0133,-71.47,34.00
1,1,3,0.0151,-68.17,26.40
1,1,4,0.3473,-67.96,25.98
1,1,5,0.0143,-69.66,29.61
1,2,0,0.0000,-64.25,30.54
1,2,1,0.0138,-65.65,34.00
1,2,3,0.0000,-46.75,7.97
1,2,4,0.0224,-47.22,8.27
1,2,5,0.3324,-64.14,30.28
1,3,0,0.2901,-66.79,24.41
1,3,1,0.0122,-67.81,26.40
1,3,2,0.0000,-52.21,7.97
1,3,4,0.0220,-17.56,0.56
1,3,5,0.0000,-68.83,28.55
1,4,0,0.0169,-62.85,23.87
1,4,1,0.3698,-63.95,25.98
1,4,2,0.0239,-49.03,8.27
1,4,3,0.0239,-13.91,0.56
1,4,5,0.0157,-64.94,28.04
1,5,0,0.0000,-64.35,18.43
1,5,1,0.0124,-70.53,29.61
1,5,2,0.2787,-70.82,30.28
1,5,3,0.0000,-70.05,28.55
1,5,4,0.0128,-69.82,28.04
2,0,1,0.0282,-50.46,11.30
2,0,2,0.0000,-63.42,30.54
2,0,3,0.5158,-60.50,24.41
2,0,4,0.0228,-60.21,23.87
2,0,5,0.0000,-56.84,18.43
2,1,0,0.0212,-57.11,11.30
2,1,2,0.0133,-71.47,34.00
2,1,3,0.0151,-68.17,26.40
2,1,4,0.3473,-67.96,25.98
2,1,5,0.0143,-69.66,29.61
2,2,0,0.0000,-64.25,30.54
2,2,1,0.0138,-65.65,34.00
2,2,3,0.0000,-46.75,7.97
2,2,4,0.0224,-47.22,8.27
2,2,5,0.3324,-64.14,30.28
2,3,0,0.2901,-66.79,24.41
2,3,1,0.0122,-67.81,26.40
2,3,2,0.0000,-52.21,7.97
2,3,4,0.0220,-17.56,0.56
2,3,5,0.0000,-68.83,28.55
2,4,0,0.0169,-62.85,23.87
2,4,1,0.3698,-63.95,25.98
2,4,2,0.0239,-49.03,8.27
2,4,3,0.0239,-13.91,0.56
2,4,5,0.0157,-64.94,28.04
2,5,0,0.0000,-64.35,18.43
2,5,1,0.0124,-70.53,29.61
2,5,2,0.2787,-70.82,30.28
2,5,3,0.0000,-70.05,28.55
2,5,4,0.0128,-69.82,28.04
3,0,1,0.0299,-50.46,11.30
3,0,2,0.0000,-63.42,30.54
3,0,3,0.5547,-60.50,24.41
3,0,4,0.0245,-60.21,23.87
3,0,5,0.0000,-56.84,18.43
3,1,0,0.0212,-57.11,11.30
3,1,2,0.0133,-71.47,34.00
3,1,3,0.0151,-68.17,26.40
3,1,4,0.3473,-67.96,25.98
3,1,5,0.0143,-69.66,29.61
3,2,0,0.0000,-64.25,30.54
3,2,1,0.0138,-65.65,34.00
3,2,3,0.0000,-46.75,7.97
3,2,4,0.0224,-47.22,8.27
3,2,5,0.3324,-64.14,30.28
3,3,0,0.2901,-66.79,24.41
3,3,1,0.0122,-67.81,26.40
3,3,2,0.0000,-52.21,7.97
3,3,4,0.0220,-17.56,0.56
3,3,5,0.0000,-68.83,28.55
3,4,0,0.0169,-62.85,23.87
3,4,1,0.3698,-63.95,25.98
3,4,2,0.0239,-49.03,8.27
3,4,3,0.0239,-13.91,0.56
3,4,5,0.0157,-64.94,28.04
3,5,0,0.0000,-64.35,18.43
3,5,1,0.0107,-70.53,29.61
3,5,2,0.2398,-70.82,30.28
3,5,3,0.0000,-70.05,28.55
3,5,4,0.0111,-69.82,28.04
4,0,1,0.0302,-50.46,11.30
4,0,2,0.0000,-63.42,30.54
4,0,3,0.5619,-60.50,24.41
4,0,4,0.0248,-60.21,23.87
4,0,5,0.0000,-56.84,18.43
4,1,0,0.0212,-57.11,11.30
4,1,2,0.0133,-71.47,34.00
4,1,3,0.0151,-68.17,26.40
4,1,4,0.3473,-67.96,25.98
4,1,5,0.0143,-69.66,29.61
4,2,0,0.0000,-64.25,30.54
4,2,1,0.0138,-65.65,34.00
4,2,3,0.0000,-46.75,7.97
4,2,4,0.0224,-47.22,8.27
4,2,5,0.3324,-64.14,30.28
4,3,0,0.2901,-66.79,24.41
4,3,1,0.0122,-67.81,26.40
4,3,2,0.0000,-52.21,7.97
4,3,4,0.0220,-17.56,0.56
4,3,5,0.0000,-68.83,28.55
4,4,0,0.0165,-62.85,23.87
4,4,1,0.3626,-63.95,25.98
4,4,2,0.0236,-49.03,8.27
4,4,3,0.0236,-13.91,0.56
4,4,5,0.0154,-64.94,28.04
4,5,0,0.0000,-64.35,18.43
4,5,1,0.0107,-70.53,29.61
4,5,2,0.2398,-70.82,30.28
4,5,3,0.0000,-70.05,28.55
4,5,4,0.0111,-69.82,28.04
5,0,1,0.0305,-50.46,11.30
5,0,2,0.0000,-63.42,30.54
5,0,3,0.5688,-60.50,24.41
5,0,4,0.0251,-60.21,23.87
5,0,5,0.0000,-56.84,18.43
5,1,0,0.0212,-57.11,11.30
5,1,2,0.0133,-71.47,34.00
5,1,3,0.0151,-68.17,26.40
5,1,4,0.3473,-67.96,25.98
5,1,5,0.0143,-69.66,29.61
5,2,0,0.0000,-64.25,30.54
5,2,1,0.0138,-65.65,34.00
5,2,3,0.0000,-46.75,7.97
5,2,4,0.0224,-47.22,8.27
5,2,5,0.3324,-64.14,30.28
5,3,0,0.2901,-66.79,24.41
5,3,1,0.0122,-67.81,26.40
5,3,2,0.0000,-52.21,7.97
5,3,4,0.0220,-17.56,0.56
5,3,5,0.0000,-68.83,28.55
5,4,0,0.0162,-62.85,23.87
5,4,1,0.3557,-63.95,25.98
5,4,2,0.0233,-49.03,8.27
5,4,3,0.0233,-13.91,0.56
5,4,5,0.0151,-64.94,28.04
5,5,0,0.0000,-64.35,18.43
5,5,1,0.0107,-70.53,29.61
5,5,2,0.2398,-70.82,30.28
5,5,3,0.0000,-70.05,28.55
5,5,4,0.0111,-69.82,28.04
6,0,1,0.0295,-50.46,11.30
6,0,2,0.0000,-63.42,30.54
6,0,3,0.5459,-60.50,24.41
6,0,4,0.0241,-60.21,23.87
6,0,5,0.0000,-56.84,18.43
6,1,0,0.0222,-57.11,11.30
6,1,2,0.0143,-71.47,34.00
6,1,3,0.0162,-68.17,26.40
6,1,4,0.3702,-67.96,25.98
6,1,5,0.0153,-69.66,29.61
6,2,0,0.0000,-64.25,30.54
6,2,1,0.0134,-65.65,34.00
6,2,3,0.0000,-46.75,7.97
6,2,4,0.0220,-47.22,8.27
6,2,5,0.3233,-64.14,30.28
6,3,0,0.3201,-66.79,24.41
6,3,1,0.0135,-67.81,26.40
6,3,2,0.0000,-52.21,7.97
6,3,4,0.0233,-17.56,0.56
6,3,5,0.0000,-68.83,28.55
6,4,0,0.0153,-62.85,23.87
6,4,1,0.3348,-63.95,25.98
6,4,2,0.0224,-49.03,8.27
6,4,3,0.0224,-13.91,0.56
6,4,5,0.0142,-64.94,28.04
6,5,0,0.0000,-64.35,18.43
6,5,1,0.0107,-70.53,29.61
6,5,2,0.2398,-70.82,30.28
6,5,3,0.0000,-70.05,28.55
6,5,4,0.0111,-69.82,28.04
7,0,1,0.0275,-50.46,11.30
7,0,2,0.0000,-63.42,30.54
7,0,3,0.5007,-60.50,24.41
7,0,4,0.0222,-60.21,23.87
7,0,5,0.0000,-56.84,18.43
7,1,0,0.0242,-57.11,11.30
7,1,2,0.0163,-71.47,34.00
7,1,3,0.0181,-68.17,26.40
7,1,4,0.4155,-67.96,25.98
7,1,5,0.0173,-69.66,29.61
7,2,0,0.0000,-64.25,30.54
7,2,1,0.0134,-65.65,34.00
