step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,32.88,24.77,3,19.02,15.25,102.17,19.02,0.2044,1.58,0.00
0,1,18.25,12.25,2,11.28,13.86,93.25,7.37,0.0492,0.64,0.00
0,2,28.34,9.55,2,10.49,14.76,99.03,6.86,0.0457,1.84,0.00
0,3,24.38,39.45,3,8.82,5.75,45.01,8.82,0.0948,1.82,0.00
0,4,10.66,19.48,0,21.15,17.02,113.64,17.39,0.1160,1.09,0.00
0,5,10.88,44.82,1,10.87,8.38,59.60,10.87,0.3530,0.96,0.00
0,6,43.52,18.64,4,22.95,12.22,82.86,22.95,0.2480,1.29,0.00
0,7,34.28,28.44,3,31.63,23.17,154.06,31.63,0.3399,1.46,0.00
0,8,6.08,28.53,0,7.28,15.47,103.58,5.99,0.0399,1.27,0.00
0,9,5.83,5.87,0,34.88,6.37,48.28,28.69,0.1913,0.68,0.00
0,10,27.36,29.11,3,33.59,16.48,110.14,33.59,0.3610,0.54,0.00
0,11,36.18,8.70,4,26.09,2.91,31.24,26.09,0.2820,1.85,0.00
0,12,9.11,32.41,0,13.36,11.41,77.83,10.99,0.0733,0.91,0.00
0,13,31.37,12.73,2,32.53,14.34,96.32,21.27,0.1418,0.89,0.00
0,14,9.65,20.39,0,30.41,18.70,124.63,25.02,0.1668,1.37,0.00
0,15,30.91,18.18,2,29.03,16.49,110.20,18.98,0.1265,1.73,0.00
0,16,22.44,9.47,2,18.66,14.87,99.71,12.20,0.0813,1.92,0.00
0,17,15.26,9.97,2,15.09,12.10,82.14,9.87,0.0658,0.75,0.00
0,18,12.39,38.31,1,19.93,10.92,74.77,19.93,0.6470,1.26,0.00
0,19,44.66,29.66,4,24.40,10.99,75.21,24.40,0.2637,0.63,0.00
0,20,25.59,17.79,2,9.92,26.30,174.78,6.49,0.0432,0.79,0.00
0,21,20.18,12.37,2,19.39,15.18,101.69,12.68,0.0845,1.26,0.00
0,22,16.22,13.73,2,15.14,12.46,84.36,9.90,0.0660,1.43,0.00
0,23,25.69,8.15,2,6.19,14.55,97.68,4.05,0.0270,1.45,0.00
0,24,21.28,9.39,2,30.90,14.50,97.33,20.20,0.1347,0.67,0.00
0,25,27.05,22.59,2,18.21,26.28,174.66,11.91,0.0794,1.72,0.00
0,26,14.08,22.01,0,11.91,18.13,120.91,9.80,0.0653,1.70,0.00
0,27,43.05,26.18,4,19.09,16.41,109.69,19.09,0.2063,0.90,0.00
0,28,6.65,18.63,0,32.23,14.45,97.03,26.51,0.1768,1.16,0.00
0,29,11.68,8.66,0,31.13,6.48,48.93,25.60,0.1707,0.86,0.00
0,30,28.02,8.17,2,12.59,14.24,95.65,8.23,0.0549,1.95,0.00
