step,client_id,x,y,associated_ap,demand_mbps,sinr_db,max_rate_mbps,throughput_mbps,airtime_fraction,velocity,direction
0,0,20.19,36.72,2,25.58,32.06,213.04,25.58,0.1793,1.11,0.00
0,1,13.85,38.47,2,9.99,29.42,195.47,9.99,0.0701,1.18,0.00
0,2,17.82,12.22,0,20.31,27.85,185.10,20.31,0.2612,1.51,0.00
0,3,17.96,39.47,2,15.51,29.13,193.60,15.51,0.1087,1.97,0.00
0,4,42.67,16.09,1,25.38,19.77,131.63,25.38,0.1823,0.56,0.00
0,5,40.62,9.11,1,29.46,18.17,121.15,29.46,0.2117,1.09,0.00
0,6,12.60,5.38,0,20.45,22.38,148.87,20.45,0.2629,1.79,0.00
0,7,44.42,41.81,1,6.68,11.10,75.88,6.68,0.0480,1.25,0.00
0,8,5.25,12.33,0,31.78,24.24,161.14,31.78,0.4087,0.60,0.00
0,9,7.45,44.64,2,25.49,23.46,155.97,25.49,0.1787,0.91,0.00
0,10,36.72,21.18,1,27.20,24.70,164.20,27.20,0.1954,1.12,0.00
0,11,5.46,11.09,0,5.23,23.95,159.22,5.23,0.0672,1.59,0.00
0,12,19.07,31.98,2,12.97,54.84,364.34,12.97,0.0909,0.50,0.00
0,13,24.01,30.94,2,29.25,26.28,174.65,29.25,0.2051,1.25,0.00
0,14,37.12,20.79,1,18.32,24.56,163.30,18.32,0.1316,1.30,0.00
0,15,25.06,11.08,1,26.51,10.90,74.68,26.51,0.1904,0.97,0.00
0,16,44.98,6.79,1,5.65,16.32,109.09,5.65,0.0406,0.90,0.00
0,17,18.08,41.52,2,23.85,26.93,178.98,23.85,0.1672,1.67,0.00
1,0,21.22,37.06,2,25.58,30.25,201.00,25.58,0.1793,1.09,0.32
1,1,14.96,38.49,2,9.99,29.96,199.06,9.99,0.0701,1.11,0.02
1,2,19.34,12.57,0,20.31,27.09,180.03,20.31,0.1948,1.56,0.23
1,3,19.77,38.92,2,15.51,29.11,193.43,15.51,0.1087,1.88,5.99
1,4,43.29,16.03,1,25.38,19.37,129.03,25.38,0.2252,0.62,6.18
1,5,41.70,8.79,1,29.46,17.74,118.37,29.46,0.2614,1.13,6.00
1,6,14.37,5.52,0,20.45,22.21,147.75,20.45,0.1961,1.78,0.08
1,7,45.65,41.51,1,6.68,11.30,77.16,6.68,0.0593,1.27,6.04
1,8,5.79,12.53,0,31.78,24.50,162.85,31.78,0.3048,0.57,0.37
1,9,8.41,44.35,2,25.49,23.81,158.31,25.49,0.1787,1.00,5.99
1,10,37.75,21.57,1,27.20,23.10,153.62,27.20,0.2414,1.10,0.36
1,11,7.05,10.63,0,5.23,24.29,161.52,5.23,0.0501,1.66,6.00
1,12,19.57,31.89,2,12.97,48.73,323.77,12.97,0.0909,0.50,6.11
1,13,25.22,31.21,2,29.25,23.52,156.41,29.25,0.2051,1.24,0.22
1,14,38.39,21.01,1,18.32,22.85,151.95,18.32,0.1625,1.29,0.18
1,15,26.12,11.01,0,26.51,14.13,94.95,26.51,0.2542,1.06,6.22
1,16,45.81,6.52,1,5.65,16.09,107.59,5.65,0.0501,0.88,5.96
1,17,19.75,41.90,2,23.85,26.09,173.44,23.85,0.1672,1.71,0.23
2,0,22.28,37.24,2,25.58,28.62,190.20,25.58,0.1793,1.07,0.17
2,1,16.02,38.43,2,9.99,30.44,202.23,9.99,0.0701,1.07,6.22
2,2,20.89,12.97,0,20.31,25.31,168.23,20.31,0.2612,1.60,0.26
