step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0300,-51.34,12.28
0,0,2,0.0000,-58.01,20.49
0,1,0,0.0288,-53.59,12.28
0,1,2,0.0300,-51.36,10.35
0,2,0,0.0000,-64.77,20.49
0,2,1,0.0275,-55.87,10.35
1,0,1,0.0300,-51.34,12.28
1,0,2,0.0000,-58.01,20.49
1,1,0,0.0288,-53.59,12.28
1,1,2,0.0300,-51.36,10.35
1,2,0,0.0000,-64.77,20.49
1,2,1,0.0257,-55.87,10.35
2,0,1,0.0300,-51.34,12.28
2,0,2,0.0000,-58.01,20.49
2,1,0,0.0288,-53.59,12.28
2,1,2,0.0300,-51.36,10.35
2,2,0,0.0000,-64.77,20.49
2,2,1,0.0271,-55.87,10.35
3,0,1,0.0300,-51.34,12.28
3,0,2,0.0000,-58.01,20.49
3,1,0,0.0288,-53.59,12.28
3,1,2,0.0300,-51.36,10.35
3,2,0,0.0000,-64.77,20.49
3,2,1,0.0271,-55.87,10.35
4,0,1,0.0300,-51.34,12.28
4,0,2,0.0000,-58.01,20.49
4,1,0,0.0288,-53.59,12.28
4,1,2,0.0300,-51.36,10.35
4,2,0,0.0000,-64.77,20.49
4,2,1,0.0275,-55.87,10.35
5,0,1,0.0300,-51.34,12.28
5,0,2,0.0000,-58.01,20.49
5,1,0,0.0288,-53.59,12.28
5,1,2,0.0300,-51.36,10.35
5,2,0,0.0000,-64.77,20.49
5,2,1,0.0275,-55.87,10.35
6,0,1,0.0300,-51.34,12.28
6,0,2,0.0000,-58.01,20.49
6,1,0,0.0288,-53.59,12.28
6,1,2,0.0300,-51.36,10.35
6,2,0,0.0000,-64.77,20.49
6,2,1,0.0275,-55.87,10.35
7,0,1,0.0300,-51.34,12.28
7,0,2,0.0000,-58.01,20.49
7,1,0,0.0288,-53.59,12.28
7,1,2,0.0300,-51.36,10.35
7,2,0,0.0000,-64.77,20.49
7,2,1,0.0275,-55.87,10.35
8,0,1,0.0300,-51.34,12.28
8,0,2,0.0000,-58.01,20.49
8,1,0,0.0288,-53.59,12.28
8,1,2,0.0300,-51.36,10.35
