step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0198,-69.88,26.28
0,0,2,0.0000,-69.79,26.10
0,0,3,0.5622,-61.02,13.32
0,0,4,0.0224,-65.27,18.46
0,1,0,0.0163,-62.34,26.28
0,1,2,0.0231,-32.62,2.69
0,1,3,0.0201,-55.38,15.41
0,1,4,0.5250,-47.86,8.65
0,2,0,0.0000,-65.90,26.10
0,2,1,0.0308,-36.27,2.69
0,2,3,0.0000,-59.78,16.32
0,2,4,0.0307,-50.12,7.77
0,3,0,0.4265,-61.15,13.32
0,3,1,0.0177,-63.04,15.41
0,3,2,0.0000,-63.79,16.32
0,3,4,0.0202,-58.44,10.82
0,4,0,0.0257,-59.24,18.46
0,4,1,0.7000,-49.36,8.65
0,4,2,0.0308,-47.97,7.77
0,4,3,0.0295,-52.28,10.82
1,0,1,0.0198,-69.88,26.28
1,0,2,0.0000,-69.79,26.10
1,0,3,0.5622,-61.02,13.32
1,0,4,0.0224,-65.27,18.46
1,1,0,0.0219,-62.34,26.28
1,1,2,0.0287,-32.62,2.69
1,1,3,0.0258,-55.38,15.41
1,1,4,0.6534,-47.86,8.65
1,2,0,0.0000,-65.90,26.10
1,2,1,0.0231,-36.27,2.69
1,2,3,0.0000,-59.78,16.32
1,2,4,0.0231,-50.12,7.77
1,3,0,0.3756,-61.15,13.32
1,3,1,0.0155,-63.04,15.41
1,3,2,0.0000,-63.79,16.32
1,3,4,0.0180,-58.44,10.82
1,4,0,0.0257,-59.24,18.46
1,4,1,0.7000,-49.36,8.65
1,4,2,0.0308,-47.97,7.77
1,4,3,0.0295,-52.28,10.82
2,0,1,0.0198,-69.88,26.28
2,0,2,0.0000,-69.79,26.10
2,0,3,0.5622,-61.02,13.32
2,0,4,0.0224,-65.27,18.46
2,1,0,0.0231,-62.34,26.28
2,1,2,0.0299,-32.62,2.69
2,1,3,0.0269,-55.38,15.41
2,1,4,0.6797,-47.86,8.65
2,2,0,0.0000,-65.90,26.10
2,2,1,0.0220,-36.27,2.69
2,2,3,0.0000,-59.78,16.32
2,2,4,0.0219,-50.12,7.77
2,3,0,0.4189,-61.15,13.32
2,3,1,0.0174,-63.04,15.41
2,3,2,0.0000,-63.79,16.32
2,3,4,0.0199,-58.44,10.82
2,4,0,0.0257,-59.24,18.46
2,4,1,0.7000,-49.36,8.65
2,4,2,0.0308,-47.97,7.77
2,4,3,0.0295,-52.28,10.82
3,0,1,0.0198,-69.88,26.28
3,0,2,0.0000,-69.79,26.10
3,0,3,0.5622,-61.02,13.32
3,0,4,0.0224,-65.27,18.46
3,1,0,0.0209,-62.34,26.28
3,1,2,0.0276,-32.62,2.69
3,1,3,0.0247,-55.38,15.41
3,1,4,0.6291,-47.86,8.65
3,2,0,0.0000,-65.90,26.10
3,2,1,0.0220,-36.27,2.69
3,2,3,0.0000,-59.78,16.32
3,2,4,0.0219,-50.12,7.77
3,3,0,0.4189,-61.15,13.32
3,3,1,0.0174,-63.04,15.41
3,3,2,0.0000,-63.79,16.32
3,3,4,0.0199,-58.44,10.82
3,4,0,0.0257,-59.24,18.46
3,4,1,0.7000,-49.36,8.65
3,4,2,0.0308,-47.97,7.77
3,4,3,0.0295,-52.28,10.82
4,0,1,0.0198,-69.88,26.28
4,0,2,0.0000,-69.79,26.10
4,0,3,0.5622,-61.02,13.32
4,0,4,0.0224,-65.27,18.46
4,1,0,0.0202,-62.34,26.28
4,1,2,0.0270,-32.62,2.69
4,1,3,0.0240,-55.38,15.41
4,1,4,0.6138,-47.86,8.65
4,2,0,0.0000,-65.90,26.10
4,2,1,0.0220,-36.27,2.69
4,2,3,0.0000,-59.78,16.32
4,2,4,0.0219,-50.12,7.77
4,3,0,0.4189,-61.15,13.32
4,3,1,0.0174,-63.04,15.41
4,3,2,0.0000,-63.79,16.32
4,3,4,0.0199,-58.44,10.82
4,4,0,0.0257,-59.24,18.46
4,4,1,0.7000,-49.36,8.65
4,4,2,0.0308,-47.97,7.77
4,4,3,0.0295,-52.28,10.82
5,0,1,0.0198,-69.88,26.28
5,0,2,0.0000,-69.79,26.10
5,0,3,0.5622,-61.02,13.32
5,0,4,0.0224,-65.27,18.46
5,1,0,0.0189,-62.34,26.28
5,1,2,0.0257,-32.62,2.69
5,1,3,0.0227,-55.38,15.41
5,1,4,0.5844,-47.86,8.65
5,2,0,0.0000,-65.90,26.10
5,2,1,0.0220,-36.27,2.69
5,2,3,0.0000,-59.78,16.32
5,2,4,0.0219,-50.12,7.77
5,3,0,0.4189,-61.15,13.32
5,3,1,0.0174,-63.04,15.41
5,3,2,0.0000,-63.79,16.32
5,3,4,0.0199,-58.44,10.82
5,4,0,0.0257,-59.24,18.46
5,4,1,0.7000,-49.36,8.65
5,4,2,0.0308,-47.97,7.77
5,4,3,0.0295,-52.28,10.82
6,0,1,0.0198,-69.88,26.28
6,0,2,0.0000,-69.79,26.10
6,0,3,0.5622,-61.02,13.32
6,0,4,0.0224,-65.27,18.46
6,1,0,0.0181,-62.34,26.28
6,1,2,0.0249,-32.62,2.69
6,1,3,0.0219,-55.38,15.41
6,1,4,0.5666,-47.86,8.65
6,2,0,0.0000,-65.90,26.10
6,2,1,0.0220,-36.27,2.69
6,2,3,0.0000,-59.78,16.32
6,2,4,0.0219,-50.12,7.77
6,3,0,0.4189,-61.15,13.32
6,3,1,0.0174,-63.04,15.41
6,3,2,0.0000,-63.79,16.32
6,3,4,0.0199,-58.44,10.82
6,4,0,0.0257,-59.24,18.46
6,4,1,0.7000,-49.36,8.65
6,4,2,0.0308,-47.97,7.77
6,4,3,0.0295,-52.28,10.82
7,0,1,0.0198,-69.88,26.28
7,0,2,0.0000,-69.79,26.10
7,0,3,0.5622,-61.02,13.32
7,0,4,0.0224,-65.27,18.46
7,1,0,0.0181,-62.34,26.28
7,1,2,0.0249,-32.62,2.69
7,1,3,0.0219,-55.38,15.41
7,1,4,0.5658,-47.86,8.65
7,2,0,0.0000,-65.90,26.10
7,2,1,0.0220,-36.27,2.69
7,2,3,0.0000,-59.78,16.32
7,2,4,0.0219,-50.12,7.77
7,3,0,0.4154,-61.15,13.32
7,3,1,0.0172,-63.04,15.41
7,3,2,0.0000,-63.79,16.32
7,3,4,0.0197,-58.44,10.82
7,4,0,0.0257,-59.24,18.46
7,4,1,0.7000,-49.36,8.65
7,4,2,0.0308,-47.97,7.77
7,4,3,0.0295,-52.28,10.82
8,0,1,0.0198,-69.88,26.28
8,0,2,0.0000,-69.79,26.10
8,0,3,0.5622,-61.02,13.32
8,0,4,0.0224,-65.27,18.46
8,1,0,0.0164,-62.34,26.28
8,1,2,0.0232,-32.62,2.69
8,1,3,0.0202,-55.38,15.41
8,1,4,0.5279,-47.86,8.65
8,2,0,0.0000,-65.90,26.10
8,2,1,0.0220,-36.27,2.69
8,2,3,0.0000,-59.78,16.32
8,2,4,0.0219,-50.12,7.77
8,3,0,0.3756,-61.15,13.32
8,3,1,0.0155,-63.04,15.41
8,3,2,0.0000,-63.79,16.32
8,3,4,0.0180,-58.44,10.82
8,4,0,0.0257,-59.24,18.46
8,4,1,0.7000,-49.36,8.65
8,4,2,0.0308,-47.97,7.77
8,4,3,0.0295,-52.28,10.82
9,0,1,0.0198,-69.88,26.28
9,0,2,0.0000,-69.79,26.10
9,0,3,0.5622,-61.02,13.32
9,0,4,0.0224,-65.27,18.46
9,1,0,0.0164,-62.34,26.28
9,1,2,0.0232,-32.62,2.69
9,1,3,0.0202,-55.38,15.41
9,1,4,0.5274,-47.86,8.65
9,2,0,0.0000,-65.90,26.10
9,2,1,0.0220,-36.27,2.69
9,2,3,0.0000,-59.78,16.32
9,2,4,0.0219,-50.12,7.77
9,3,0,0.3756,-61.15,13.32
9,3,1,0.0155,-63.04,15.41
9,3,2,0.0000,-63.79,16.32
9,3,4,0.0180,-58.44,10.82
9,4,0,0.0257,-59.24,18.46
9,4,1,0.7000,-49.36,8.65
9,4,2,0.0308,-47.97,7.77
9,4,3,0.0295,-52.28,10.82
10,0,1,0.0198,-69.88,26.28
10,0,2,0.0000,-69.79,26.10
10,0,3,0.5622,-61.02,13.32
10,0,4,0.0224,-65.27,18.46
10,1,0,0.0164,-62.34,26.28
10,1,2,0.0232,-32.62,2.69
10,1,3,0.0202,-55.38,15.41
10,1,4,0.5269,-47.86,8.65
