step,ap_id,x,y,tx_power,channel,bandwidth,noise_floor,max_throughput,allocated_throughput,duty_cycle,num_clients,inc_energy_dbm
0,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-27.77
0,1,40,10,25,11,20,-95.0,150.0,87.5545028565409,0.5837,5,-47.78
0,2,25,25,25,1,20,-95.0,150.0,131.61298669790122,0.8774,9,-44.78
0,3,10,40,25,1,20,-95.0,150.0,58.74278601758114,0.3916,4,-54.65
0,4,40,40,25,1,20,-95.0,150.0,60.89361157268068,0.4060,4,-25.36
1,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-39.51
1,1,40,10,25,11,20,-95.0,150.0,87.5545028565409,0.5837,5,-49.92
1,2,25,25,25,1,20,-95.0,150.0,150.00000000000003,1.0000,10,-46.69
1,3,10,40,25,1,20,-95.0,150.0,38.69823971303356,0.2580,3,-55.26
1,4,40,40,25,1,20,-95.0,150.0,60.89361157268068,0.4060,4,-28.39
2,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-45.22
2,1,40,10,25,11,20,-95.0,150.0,87.5545028565409,0.5837,5,-51.20
2,2,25,25,25,1,20,-95.0,150.0,150.0,1.0000,10,-48.01
2,3,10,40,25,1,20,-95.0,150.0,38.69823971303356,0.2580,3,-55.72
2,4,40,40,25,1,20,-95.0,150.0,60.89361157268068,0.4060,4,-36.67
3,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-48.60
3,1,40,10,25,11,20,-95.0,150.0,87.5545028565409,0.5837,5,-52.03
3,2,25,25,25,1,20,-95.0,150.0,149.99999999999997,1.0000,10,-48.99
3,3,10,40,25,1,20,-95.0,150.0,38.69823971303356,0.2580,3,-56.08
3,4,40,40,25,1,20,-95.0,150.0,60.89361157268068,0.4060,4,-28.68
4,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-50.49
4,1,40,10,25,11,20,-95.0,150.0,96.50562395364979,0.6434,6,-52.66
4,2,25,25,25,1,20,-95.0,150.0,143.81361500247925,0.9588,9,-49.65
4,3,10,40,25,1,20,-95.0,150.0,38.69823971303356,0.2580,3,-56.39
4,4,40,40,25,1,20,-95.0,150.0,60.89361157268068,0.4060,4,-27.90
5,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-51.56
5,1,40,10,25,11,20,-95.0,150.0,101.7071269875746,0.6780,7,-53.05
5,2,25,25,25,1,20,-95.0,150.0,118.52527347481555,0.7902,7,-50.07
5,3,10,40,25,1,20,-95.0,150.0,38.69823971303356,0.2580,3,-56.68
5,4,40,40,25,1,20,-95.0,150.0,82.78423644057,0.5519,5,-37.70
6,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-52.24
6,1,40,10,25,11,20,-95.0,150.0,101.7071269875746,0.6780,7,-53.29
6,2,25,25,25,1,20,-95.0,150.0,130.9881962454455,0.8733,8,-50.26
6,3,10,40,25,1,20,-95.0,150.0,19.691306889091873,0.1313,1,-56.96
6,4,40,40,25,1,20,-95.0,150.0,88.35300546914321,0.5890,6,-43.92
7,0,10,10,25,1,20,-95.0,150.0,40.04982569948571,0.2670,3,-52.85
7,1,40,10,25,11,20,-95.0,150.0,101.7071269875746,0.6780,7,-53.32
7,2,25,25,25,1,20,-95.0,150.0,134.60333294055184,0.8974,8,-50.34
7,3,10,40,25,1,20,-95.0,150.0,19.691306889091873,0.1313,1,-57.18
7,4,40,40,25,1,20,-95.0,150.0,92.22270363290315,0.6148,6,-47.33
8,0,10,10,25,1,20,-95.0,150.0,29.806658832295057,0.1987,2,-53.49
8,1,40,10,25,11,20,-95.0,150.0,101.7071269875746,0.6780,7,-53.13
8,2,25,25,25,1,20,-95.0,150.0,150.0,1.0000,10,-50.18
8,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.35
8,4,40,40,25,1,20,-95.0,150.0,92.22270363290315,0.6148,6,-49.26
9,0,10,10,25,1,20,-95.0,150.0,29.806658832295057,0.1987,2,-54.25
9,1,40,10,25,11,20,-95.0,150.0,126.23495783002919,0.8416,9,-52.68
9,2,25,25,25,1,20,-95.0,150.0,119.83539658385126,0.7989,7,-49.99
9,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.50
9,4,40,40,25,1,20,-95.0,150.0,109.31510035852399,0.7288,7,-50.44
10,0,10,10,25,1,20,-95.0,150.0,29.806658832295057,0.1987,2,-54.97
10,1,40,10,25,11,20,-95.0,150.0,126.23495783002919,0.8416,9,-52.14
10,2,25,25,25,1,20,-95.0,150.0,95.09974726452366,0.6340,6,-50.07
10,3,10,40,25,1,20,-95.0,150.0,0.0,0.0000,0,-57.66
10,4,40,40,25,1,20,-95.0,150.0,131.22761080183713,0.8749,8,-51.25
