step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0268,-57.25,19.75
0,0,2,0.0000,-36.83,4.12
0,1,0,0.0218,-66.37,19.75
0,1,2,0.0234,-63.36,15.68
0,2,0,0.0000,-40.26,4.12
0,2,1,0.0259,-57.68,15.68
1,0,1,0.0268,-57.25,19.75
1,0,2,0.0000,-36.83,4.12
1,1,0,0.0218,-66.37,19.75
1,1,2,0.0234,-63.36,15.68
1,2,0,0.0000,-40.26,4.12
1,2,1,0.0231,-57.68,15.68
2,0,1,0.0268,-57.25,19.75
2,0,2,0.0000,-36.83,4.12
2,1,0,0.0218,-66.37,19.75
2,1,2,0.0234,-63.36,15.68
2,2,0,0.0000,-40.26,4.12
2,2,1,0.0231,-57.68,15.68
3,0,1,0.0268,-57.25,19.75
3,0,2,0.0000,-36.83,4.12
3,1,0,0.0218,-66.37,19.75
3,1,2,0.0234,-63.36,15.68
3,2,0,0.0000,-40.26,4.12
3,2,1,0.0231,-57.68,15.68
4,0,1,0.0268,-57.25,19.75
4,0,2,0.0000,-36.83,4.12
4,1,0,0.0218,-66.37,19.75
4,1,2,0.0234,-63.36,15.68
4,2,0,0.0000,-40.26,4.12
4,2,1,0.0231,-57.68,15.68
5,0,1,0.0268,-57.25,19.75
5,0,2,0.0000,-36.83,4.12
5,1,0,0.0218,-66.37,19.75
5,1,2,0.0234,-63.36,15.68
5,2,0,0.0000,-40.26,4.12
5,2,1,0.0197,-57.68,15.68
6,0,1,0.0268,-57.25,19.75
6,0,2,0.0000,-36.83,4.12
6,1,0,0.0218,-66.37,19.75
6,1,2,0.0234,-63.36,15.68
6,2,0,0.0000,-40.26,4.12
6,2,1,0.0202,-57.68,15.68
7,0,1,0.0268,-57.25,19.75
7,0,2,0.0000,-36.83,4.12
7,1,0,0.0218,-66.37,19.75
7,1,2,0.0234,-63.36,15.68
7,2,0,0.0000,-40.26,4.12
7,2,1,0.0202,-57.68,15.68
8,0,1,0.0268,-57.25,19.75
8,0,2,0.0000,-36.83,4.12
8,1,0,0.0218,-66.37,19.75
8,1,2,0.0234,-63.36,15.68
8,2,0,0.0000,-40.26,4.12
8,2,1,0.0187,-57.68,15.68
9,0,1,0.0268,-57.25,19.75
9,0,2,0.0000,-36.83,4.12
9,1,0,0.0218,-66.37,19.75
9,1,2,0.0234,-63.36,15.68
9,2,0,0.0000,-40.26,4.12
9,2,1,0.0182,-57.68,15.68
10,0,1,0.0268,-57.25,19.75
10,0,2,0.0000,-36.83,4.12
10,1,0,0.0218,-66.37,19.75
10,1,2,0.0234,-63.36,15.68
10,2,0,0.0000,-40.26,4.12
10,2,1,0.0182,-57.68,15.68
11,0,1,0.0268,-57.25,19.75
11,0,2,0.0000,-36.83,4.12
11,1,0,0.0218,-66.37,19.75
11,1,2,0.0234,-63.36,15.68
11,2,0,0.0000,-40.26,4.12
11,2,1,0.0182,-57.68,15.68
12,0,1,0.0268,-57.25,19.75
12,0,2,0.0000,-36.83,4.12
12,1,0,0.0208,-66.37,19.75
12,1,2,0.0224,-63.36,15.68
12,2,0,0.0000,-40.26,4.12
12,2,1,0.0182,-57.68,15.68
13,0,1,0.0268,-57.25,19.75
13,0,2,0.0000,-36.83,4.12
13,1,0,0.0212,-66.37,19.75
13,1,2,0.0228,-63.36,15.68
13,2,0,0.0000,-40.26,4.12
13,2,1,0.0178,-57.68,15.68
14,0,1,0.0268,-57.25,19.75
14,0,2,0.0000,-36.83,4.12
14,1,0,0.0196,-66.37,19.75
14,1,2,0.0213,-63.36,15.68
14,2,0,0.0000,-40.26,4.12
14,2,1,0.0178,-57.68,15.68
15,0,1,0.0268,-57.25,19.75
15,0,2,0.0000,-36.83,4.12
15,1,0,0.0211,-66.37,19.75
15,1,2,0.0228,-63.36,15.68
15,2,0,0.0000,-40.26,4.12
15,2,1,0.0178,-57.68,15.68
16,0,1,0.0268,-57.25,19.75
16,0,2,0.0000,-36.83,4.12
16,1,0,0.0200,-66.37,19.75
16,1,2,0.0217,-63.36,15.68
16,2,0,0.0000,-40.26,4.12
16,2,1,0.0178,-57.68,15.68
17,0,1,0.0268,-57.25,19.75
17,0,2,0.0000,-36.83,4.12
17,1,0,0.0189,-66.37,19.75
17,1,2,0.0205,-63.36,15.68
17,2,0,0.0000,-40.26,4.12
17,2,1,0.0178,-57.68,15.68
18,0,1,0.0268,-57.25,19.75
18,0,2,0.0000,-36.83,4.12
18,1,0,0.0181,-66.37,19.75
18,1,2,0.0198,-63.36,15.68
18,2,0,0.0000,-40.26,4.12
18,2,1,0.0178,-57.68,15.68
19,0,1,0.0268,-57.25,19.75
19,0,2,0.0000,-36.83,4.12
19,1,0,0.0181,-66.37,19.75
19,1,2,0.0198,-63.36,15.68
19,2,0,0.0000,-40.26,4.12
19,2,1,0.0178,-57.68,15.68
20,0,1,0.0268,-57.25,19.75
20,0,2,0.0000,-36.83,4.12
20,1,0,0.0181,-66.37,19.75
20,1,2,0.0198,-63.36,15.68
20,2,0,0.0000,-40.26,4.12
20,2,1,0.0178,-57.68,15.68
21,0,1,0.0268,-57.25,19.75
21,0,2,0.0000,-36.83,4.12
21,1,0,0.0181,-66.37,19.75
21,1,2,0.0198,-63.36,15.68
21,2,0,0.0000,-40.26,4.12
21,2,1,0.0178,-57.68,15.68
22,0,1,0.0268,-57.25,19.75
22,0,2,0.0000,-36.83,4.12
22,1,0,0.0163,-66.37,19.75
22,1,2,0.0180,-63.36,15.68
22,2,0,0.0000,-40.26,4.12
22,2,1,0.0193,-57.68,15.68
23,0,1,0.0268,-57.25,19.75
23,0,2,0.0000,-36.83,4.12
23,1,0,0.0178,-66.37,19.75
23,1,2,0.0194,-63.36,15.68
