step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,44.21,23.12
0,1,,3,40.78,23.71
0,2,,0,31.63,41.80
0,3,,1,13.48,18.02
0,4,,3,42.27,28.40
0,5,,1,10.03,21.96
0,6,,3,30.05,35.06
0,7,,3,15.56,25.61
0,8,,3,42.41,23.46
0,9,,1,13.36,17.56
0,10,,1,41.00,13.27
0,11,,1,15.71,11.25
0,12,,1,33.03,9.67
0,13,,1,36.81,12.32
0,14,,2,5.29,43.64
0,15,,1,27.04,17.59
0,16,,1,34.74,16.00
0,17,,0,28.64,38.13
0,18,,3,8.54,28.68
0,19,,3,9.28,28.95
0,20,,0,22.43,41.77
0,21,,3,38.78,21.81
0,22,,3,40.69,28.38
0,23,,3,32.12,28.89
0,24,,3,39.20,33.26
0,25,,1,39.54,14.01
1,0,3,0,45.39,22.71
1,1,3,0,41.64,23.96
1,4,3,0,43.73,28.73
1,6,3,0,31.83,35.53
1,7,3,1,16.71,25.39
1,8,3,0,44.12,23.80
1,18,3,1,9.84,28.59
1,19,3,1,10.76,28.49
1,21,3,1,39.91,21.83
1,22,3,0,42.43,28.34
1,23,3,0,32.77,28.74
1,24,3,0,40.79,33.27
2,7,1,3,17.81,25.39
2,18,1,0,11.06,28.75
4,18,0,3,13.28,29.28
6,14,2,0,15.18,38.80
6,21,1,0,45.01,20.49
7,8,0,1,47.09,18.87
8,5,1,3,17.45,26.42
9,7,3,0,24.62,29.18
11,4,0,1,45.39,19.48
11,18,3,0,21.10,32.81
14,5,3,0,21.99,32.64
14,22,0,1,41.30,20.92
15,9,1,0,39.96,22.26
16,1,0,1,47.73,18.67
16,25,1,0,35.26,24.55
20,3,1,3,21.99,25.89
20,15,1,0,41.70,21.86
23,12,1,0,46.18,20.64
26,3,3,0,23.43,30.94
32,25,0,2,11.68,44.02
33,4,1,3,21.70,26.44
33,6,0,3,23.50,27.95
33,24,0,3,21.62,31.54
35,6,3,1,20.93,25.13
35,25,2,0,6.46,46.69
36,14,0,1,36.73,22.27
38,0,0,2,13.98,36.52
39,4,3,0,17.20,33.78
39,5,0,2,2.38,44.37
42,24,3,0,14.48,31.39
43,2,0,1,44.33,19.65
43,10,1,0,48.24,19.27
43,25,0,2,2.91,44.83
44,13,1,0,48.53,19.48
45,20,0,2,12.28,42.06
47,24,0,2,10.55,32.04
48,25,2,0,11.54,44.37
49,18,0,3,21.69,30.64
50,21,0,3,17.10,32.29
51,5,2,0,12.91,33.33
51,22,1,0,32.64,25.12
52,0,2,0,1.88,31.41
53,8,1,0,25.02,26.82
53,9,0,2,7.22,45.64
54,2,1,0,43.06,21.29
54,5,0,3,16.43,31.59
54,8,0,3,23.92,28.47
54,18,3,1,16.51,24.75
54,20,2,0,0.00,33.29
55,9,2,0,3.82,45.49
55,14,1,0,8.62,28.86
56,8,3,0,21.95,31.62
57,20,0,2,4.74,30.73
57,21,3,1,11.71,28.18
58,0,0,1,0.88,29.45
59,14,0,2,3.29,31.70
60,24,2,0,0.00,33.82
61,9,0,2,4.81,44.72
61,20,2,0,12.06,31.86
61,24,0,2,1.00,33.94
62,5,3,0,24.36,27.50
62,14,2,0,0.00,34.04
63,14,0,2,1.32,34.06
63,17,0,1,25.76,25.73
65,11,1,0,39.49,22.26
66,6,1,3,15.88,26.07
67,23,0,3,24.18,26.64
67,25,0,1,27.60,24.17
68,21,1,0,1.15,30.20
69,9,2,0,13.67,34.13
70,6,3,0,15.72,33.85
71,9,0,3,16.46,31.75
71,23,3,1,22.57,25.16
72,3,0,1,35.93,23.03
72,8,0,2,9.12,44.47
72,21,0,2,1.20,33.42
74,4,0,1,39.26,21.27
74,7,0,3,22.96,30.17
75,12,0,2,13.80,36.36
75,14,2,0,14.66,38.19
75,24,2,0,10.28,30.61
77,9,3,0,24.92,26.66
78,24,0,1,10.28,27.98
80,8,2,0,0.64,33.17
80,9,0,1,29.62,24.78
80,15,0,2,12.76,42.99
82,15,2,0,11.02,44.99
83,8,0,1,1.75,28.91
86,19,1,0,41.58,22.21
87,12,2,0,1.62,31.71
87,21,2,0,8.18,46.33
88,6,0,2,3.48,43.33
