step,client_id,from_ap,to_ap,client_x,client_y
0,0,,3,7.16,23.26
0,1,,4,38.97,42.65
0,2,,2,43.11,6.43
0,3,,3,6.00,11.19
0,4,,0,27.92,9.86
0,5,,2,43.12,19.62
0,6,,4,15.70,35.03
0,7,,4,38.06,31.69
0,8,,4,28.91,25.84
0,9,,4,22.22,44.05
0,10,,3,6.62,9.98
0,11,,4,19.87,24.05
0,12,,3,10.03,14.23
0,13,,4,13.74,41.85
0,14,,0,28.05,8.81
0,15,,2,42.59,17.41
0,16,,4,34.22,27.53
0,17,,4,30.37,32.12
0,18,,4,25.58,24.32
0,19,,2,38.77,13.06
0,20,,2,36.45,10.24
0,21,,2,40.50,17.93
0,22,,4,25.99,36.76
0,23,,3,10.26,22.59
0,24,,1,12.13,5.74
1,1,4,2,40.80,42.40
1,6,4,3,16.43,35.06
1,7,4,2,39.32,32.09
1,8,4,2,29.87,25.68
1,9,4,3,24.07,43.55
1,13,4,3,15.04,42.26
1,16,4,2,35.10,27.34
1,17,4,2,30.90,32.13
1,22,4,3,26.76,37.05
2,14,0,2,31.34,10.16
3,4,0,2,30.99,8.57
5,9,3,2,31.46,41.12
5,12,3,1,13.22,12.94
5,18,4,2,29.02,25.20
5,22,3,2,30.00,37.88
6,10,3,1,12.51,8.68
10,3,3,1,13.18,12.91
11,23,3,1,14.39,17.70
12,24,1,0,23.10,11.40
14,13,3,2,33.18,46.22
15,10,1,0,21.10,8.09
18,0,3,1,16.28,20.26
18,6,3,2,29.15,33.93
18,11,4,2,25.89,14.93
18,24,0,2,28.26,11.95
19,15,2,0,31.88,2.35
21,3,1,4,21.28,16.28
21,11,2,0,26.05,13.08
21,20,2,0,33.19,2.87
22,0,1,4,18.29,19.75
22,1,2,4,27.70,23.52
22,2,2,0,31.64,6.22
22,19,2,4,26.88,21.29
23,10,0,2,26.61,14.37
24,7,2,3,30.63,41.06
24,12,1,0,22.75,11.32
24,23,1,4,21.53,15.71
28,19,4,3,19.64,28.18
29,1,4,1,18.48,18.15
29,15,0,2,25.89,13.99
30,2,0,4,24.27,14.58
30,5,2,0,31.46,5.78
30,15,2,4,24.92,15.34
31,9,2,3,31.88,48.05
31,12,0,2,25.46,14.19
33,1,1,3,13.37,16.05
33,3,4,2,29.22,23.60
33,20,0,4,24.93,15.82
35,2,4,1,17.70,18.53
38,2,1,3,13.21,16.93
38,15,4,3,21.54,28.34
39,20,4,2,29.14,24.98
41,21,2,3,31.51,43.92
42,16,2,3,29.04,36.10
43,13,2,4,27.24,27.04
44,0,4,3,21.62,27.99
46,23,4,3,27.34,29.23
47,18,2,3,31.64,44.39
49,13,4,3,19.13,25.77
52,4,2,3,27.06,29.43
54,1,3,1,12.95,7.28
59,5,0,1,22.64,12.04
59,11,0,2,31.24,7.95
61,2,3,1,13.01,9.32
61,19,3,1,13.17,11.78
64,1,1,4,24.45,14.85
66,20,2,3,29.37,38.32
68,1,4,2,28.31,19.96
68,2,1,4,19.20,18.49
68,19,1,0,23.05,10.05
70,5,1,3,14.54,19.24
70,14,2,0,32.57,2.70
70,22,2,4,28.62,22.32
72,8,2,0,27.13,12.49
74,2,4,2,27.98,18.90
74,19,0,2,30.80,8.84
77,3,2,4,28.39,24.35
79,23,3,2,33.09,48.62
80,1,2,3,29.54,38.38
80,8,0,1,21.50,10.58
80,22,4,1,18.09,20.16
81,9,3,1,15.60,18.61
82,14,0,3,15.63,0.00
83,22,1,3,14.78,18.66
84,6,2,3,32.51,48.39
84,9,1,4,18.76,19.34
87,12,2,0,32.81,3.09
