step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,6.88,13.30
0,1,,3,17.66,35.99
0,2,,4,41.89,39.75
0,3,,3,10.15,26.34
0,4,,2,14.45,28.43
0,5,,3,6.76,36.09
0,6,,3,10.92,29.69
0,7,,2,22.64,24.31
0,8,,2,21.15,24.86
0,9,,2,17.17,26.02
0,10,,3,20.74,38.44
0,11,,0,8.97,10.51
0,12,,1,40.90,9.80
0,13,,4,32.53,36.38
0,14,,1,37.43,10.17
0,15,,4,37.76,36.17
0,16,,2,26.66,11.75
0,17,,1,38.31,16.14
0,18,,1,43.37,19.03
0,19,,2,30.44,18.08
0,20,,1,35.22,6.10
0,21,,1,37.53,9.77
0,22,,4,43.76,31.85
0,23,,2,31.84,21.07
0,24,,0,17.00,5.19
1,16,2,1,27.65,11.79
2,3,3,2,12.20,26.56
3,1,3,2,20.88,35.70
3,6,3,2,13.69,28.66
3,19,2,1,33.14,17.67
4,10,3,2,24.86,39.33
5,10,2,4,25.87,39.48
5,23,2,1,36.16,20.82
10,16,1,2,33.16,18.45
12,0,0,2,15.10,21.06
12,5,3,2,21.06,34.55
12,24,0,1,25.09,1.63
13,11,0,2,17.75,18.54
17,7,2,4,37.63,28.47
17,8,2,4,34.04,31.80
20,19,1,4,45.35,25.49
20,23,1,4,42.49,25.65
21,5,2,4,34.96,31.36
24,16,2,4,34.63,30.64
25,9,2,4,38.07,27.69
26,3,2,4,36.02,29.64
28,4,2,1,31.93,16.65
30,11,2,3,21.26,36.50
31,21,1,2,27.38,13.60
34,1,2,4,39.72,25.77
35,0,2,4,34.78,30.51
36,5,4,1,44.01,24.12
36,11,3,4,25.27,43.98
36,21,2,0,19.96,14.17
37,17,1,2,27.70,12.73
37,20,1,4,44.07,25.18
38,14,1,2,35.17,21.05
38,17,2,1,27.20,11.81
40,19,4,2,39.76,25.12
41,2,4,3,24.53,42.80
41,6,2,0,18.29,16.28
41,17,1,0,24.99,9.77
42,22,4,1,47.01,24.80
45,10,4,2,30.38,33.74
45,13,4,3,24.75,44.11
47,4,1,0,24.67,7.11
47,18,1,4,42.23,26.13
50,14,2,3,22.63,38.27
52,4,0,2,23.53,12.43
52,7,4,3,24.65,41.78
56,12,1,0,24.83,4.64
58,11,4,2,34.16,30.45
59,10,2,3,14.53,30.24
59,15,4,1,48.74,24.83
66,11,2,1,35.85,20.84
68,22,1,2,34.53,19.85
68,23,4,3,24.92,46.53
69,3,4,2,31.72,32.72
69,4,2,4,33.68,32.13
70,1,4,2,36.91,27.94
70,21,0,3,8.19,25.44
73,15,1,2,34.00,19.26
73,18,4,3,23.92,45.13
74,20,4,2,33.35,31.48
75,24,1,0,24.89,9.13
78,19,2,3,18.06,34.09
80,3,2,3,17.57,33.32
80,5,1,2,30.71,15.76
81,10,3,2,17.38,31.52
82,5,2,1,32.18,17.12
83,5,1,2,32.71,17.99
83,14,3,4,25.26,41.97
85,15,2,0,15.09,18.06
85,17,0,3,2.07,25.75
90,10,2,4,31.56,35.19
90,24,0,2,10.28,24.72
91,16,4,2,37.92,26.78
91,22,2,3,21.20,36.65
91,24,2,3,9.38,25.93
94,1,2,0,20.36,14.28
94,5,2,4,37.70,27.33
95,13,3,0,0.31,24.86
97,20,2,3,9.24,25.46
98,3,3,0,2.73,24.67
102,4,4,2,25.85,38.51
104,4,2,3,22.63,38.03
107,17,3,4,26.48,46.61
109,7,3,0,8.43,24.58
111,18,3,0,7.98,24.85
112,22,3,4,25.40,45.35
113,2,3,4,25.40,45.71
113,15,0,2,21.99,13.27
115,12,0,1,25.93,2.49
118,24,3,2,24.87,38.91
119,15,2,1,31.06,15.38
119,24,2,4,26.32,38.92
120,4,3,0,7.15,24.04
120,22,4,2,25.27,39.14
121,0,4,1,47.42,24.25
121,11,1,2,36.00,21.88
122,8,4,1,47.87,24.60
122,19,3,2,13.14,27.73
125,5,4,2,30.61,33.71
126,10,4,1,47.70,23.84
127,21,3,2,23.29,37.83
128,1,0,2,19.58,16.59
128,16,2,0,22.77,11.22
128,19,2,0,12.73,21.01
134,5,2,3,21.83,38.02
134,21,2,4,28.60,36.57
137,15,1,4,42.58,26.71
138,3,0,3,4.53,26.15
138,17,4,1,44.29,24.52
138,21,4,2,31.28,33.62
139,7,0,1,25.57,9.10
139,9,4,3,24.85,43.28
139,19,0,2,22.85,12.62
140,14,4,3,24.67,42.93
143,4,0,1,25.57,5.69
145,12,1,4,46.57,25.68
145,14,3,2,22.70,36.71
151,0,1,2,33.03,18.79
151,2,4,3,24.85,48.82
153,1,2,4,29.21,36.30
153,11,2,3,13.99,29.45
153,20,3,2,21.81,36.37
154,19,2,4,37.59,27.71
156,7,1,4,47.65,25.49
156,12,4,2,34.18,30.67
158,18,0,3,3.01,25.45
160,16,0,3,2.72,25.52
161,3,3,4,26.33,48.54
161,15,4,2,27.41,37.26
162,14,2,1,32.76,16.07
162,21,2,1,29.49,14.14
164,8,1,2,28.70,15.11
168,7,4,2,31.98,32.42
174,6,0,3,0.52,25.50
174,12,2,3,11.56,28.34
174,15,2,0,10.77,23.25
175,7,2,3,18.62,35.45
177,24,4,2,32.96,31.88
183,16,3,4,25.62,48.28
183,20,2,0,14.02,20.45
185,0,2,0,16.03,18.29
185,5,3,2,17.79,32.12
187,10,1,0,24.46,2.83
188,19,4,2,28.44,35.52
190,8,2,3,17.97,33.79
190,18,3,4,26.11,45.48
191,12,3,2,11.23,25.44
191,22,2,4,33.40,32.13
192,3,4,2,35.57,28.20
192,13,0,2,14.36,20.69
198,4,1,2,37.76,23.09
198,5,2,1,32.34,16.36
200,18,4,3,24.55,41.79
202,18,3,2,23.83,38.53
204,1,4,1,45.05,24.84
207,12,2,1,34.77,18.99
207,19,2,1,30.32,13.84
209,11,3,2,21.42,36.35
210,3,2,0,18.69,15.01
210,7,3,0,7.88,24.16
214,14,1,4,49.03,25.58
216,16,4,2,28.96,34.24
217,22,4,3,24.45,49.30
218,1,1,4,40.42,25.08
218,17,1,0,24.86,7.02
219,2,3,4,25.31,47.89
219,6,3,2,11.17,26.14
219,18,2,0,22.91,10.71
219,24,2,0,15.60,18.99
222,6,2,0,10.38,23.61
224,16,2,3,16.80,32.45
224,18,0,1,25.03,3.52
226,9,3,0,7.82,24.96
226,23,3,2,23.88,38.48
227,5,1,2,24.67,10.57
227,10,0,3,6.51,26.02
228,5,2,0,22.73,10.36
228,13,2,4,35.45,29.74
228,20,0,2,11.87,23.93
230,11,2,0,13.53,21.26
230,23,2,4,27.85,37.17
231,4,2,0,23.79,11.20
231,15,0,2,11.71,23.94
234,15,2,3,10.96,26.93
236,18,1,2,29.73,15.40
240,23,4,2,34.02,30.67
241,21,1,4,46.66,25.11
242,22,3,2,11.35,25.94
243,16,3,0,9.14,24.72
244,12,1,2,26.24,12.47
244,22,2,0,9.31,23.90
245,17,0,3,9.28,25.36
245,18,2,4,34.65,30.78
247,14,4,3,24.82,40.81
248,1,4,2,27.89,35.08
248,12,2,0,21.27,13.05
252,3,0,1,26.68,4.04
254,5,0,3,2.77,26.15
255,7,0,2,17.35,18.35
256,2,4,2,33.83,29.93
258,20,2,1,32.98,17.79
259,19,1,4,40.77,25.50
260,0,0,3,8.53,25.40
261,10,3,4,26.21,43.82
262,3,1,2,35.02,20.39
263,1,2,1,30.15,14.26
264,23,2,0,21.04,13.94
266,3,2,4,37.74,27.35
266,13,4,3,24.87,41.64
267,18,4,2,26.83,37.59
267,22,0,2,21.55,15.06
268,11,0,2,13.83,21.22
269,2,2,0,19.31,15.57
269,7,2,4,38.61,26.51
272,24,0,1,25.28,1.56
276,22,2,1,35.89,20.21
280,8,3,4,25.40,41.56
280,18,2,0,13.33,21.65
282,6,0,2,15.54,19.88
283,1,1,2,30.63,15.69
283,17,3,2,17.92,32.28
284,5,3,0,0.71,23.81
286,16,0,2,21.48,14.75
286,23,0,3,0.00,25.92
288,7,4,2,28.43,36.06
292,4,0,2,23.74,11.90
292,16,2,1,31.09,15.85
293,17,2,0,18.18,16.14
