step,client_id,from_ap,to_ap,client_x,client_y
0,0,,0,26.46,43.34
0,1,,2,36.05,30.24
0,2,,0,21.96,29.89
0,3,,1,20.15,7.10
0,4,,0,16.79,28.78
0,5,,0,17.39,29.38
0,6,,0,11.42,38.38
0,7,,1,15.80,13.40
0,8,,1,33.89,11.20
0,9,,0,16.82,33.69
0,10,,2,38.25,32.70
0,11,,0,9.61,37.74
0,12,,2,38.01,44.75
0,13,,0,21.11,25.84
0,14,,0,10.22,33.95
0,15,,1,41.40,6.83
0,16,,2,37.19,13.80
0,17,,2,39.77,29.00
0,18,,1,25.69,17.41
0,19,,2,38.75,23.29
0,20,,0,23.36,40.75
0,21,,2,37.81,12.15
0,22,,1,34.31,5.85
0,23,,1,22.35,5.87
0,24,,1,22.03,18.88
0,25,,1,39.14,7.91
0,26,,0,24.63,30.39
0,27,,1,19.71,5.60
0,28,,0,13.17,36.90
0,29,,1,8.05,6.77
1,0,0,2,27.45,43.10
1,6,0,2,12.69,38.46
1,8,1,2,34.37,11.08
1,11,0,2,10.46,37.86
1,14,0,2,11.76,33.84
1,15,1,2,41.91,6.91
1,18,1,2,27.34,17.29
1,20,0,2,23.99,40.67
1,22,1,2,35.45,6.00
1,24,1,2,23.89,19.62
1,25,1,2,41.03,7.33
1,28,0,2,15.01,37.01
4,14,2,0,16.09,33.84
4,26,0,2,29.86,30.04
4,28,2,0,19.67,34.44
5,2,0,2,29.42,28.50
7,18,2,1,30.60,8.65
7,23,1,2,31.23,11.12
8,9,0,2,26.49,35.07
8,27,1,2,32.72,0.00
9,13,0,2,28.61,24.27
10,5,0,2,26.99,34.69
11,14,0,2,26.63,33.81
12,28,0,2,30.35,25.96
16,7,1,2,30.48,11.33
19,4,0,2,28.32,31.11
20,18,1,2,28.79,13.35
22,10,2,0,28.42,25.24
26,18,2,0,26.52,21.71
27,17,2,1,30.61,7.40
28,16,2,0,27.65,25.08
30,24,2,0,28.12,24.74
33,10,0,2,11.89,26.60
36,28,2,0,27.81,23.52
37,18,0,2,22.49,36.29
38,17,1,2,30.36,10.77
39,16,0,2,11.99,25.12
39,21,2,1,32.05,5.44
40,10,2,1,3.35,24.64
41,24,0,2,11.65,27.40
42,28,0,1,19.50,20.66
44,19,2,0,26.24,33.77
46,0,2,0,27.78,31.17
46,3,1,2,30.18,11.52
49,19,0,2,29.13,25.14
53,9,2,0,28.60,29.10
54,2,2,1,31.95,5.87
54,29,1,2,8.29,25.22
55,14,2,0,20.07,34.59
58,29,2,0,12.73,26.57
59,18,2,0,25.19,34.13
63,14,0,1,17.43,21.53
64,7,2,1,28.32,13.36
64,8,2,1,27.96,13.59
65,18,0,2,29.14,27.27
67,0,0,1,16.45,22.68
70,29,0,2,25.31,35.15
74,10,1,2,24.75,18.91
74,28,1,2,30.91,12.01
76,9,0,2,12.66,30.49
77,7,1,0,13.91,24.75
77,24,2,0,22.21,35.42
79,2,1,2,5.50,25.40
79,7,0,2,11.58,26.68
79,14,1,2,32.83,6.06
84,24,0,2,29.24,27.83
84,25,2,0,18.70,35.50
86,9,2,1,9.24,25.00
87,21,1,2,10.98,25.29
88,25,0,2,26.18,33.95
93,27,2,0,24.85,20.35
96,12,2,1,25.29,17.16
96,27,0,1,20.25,20.88
99,23,2,1,8.64,23.72
103,28,2,0,27.20,23.60
108,2,2,0,13.21,29.81
108,29,2,0,27.93,25.09
112,2,0,1,15.17,22.33
113,29,0,1,20.86,20.02
114,25,2,0,27.83,25.53
115,28,0,2,16.80,35.64
116,11,2,0,28.17,25.27
123,24,2,1,31.12,7.38
125,25,0,1,12.17,23.26
128,11,0,2,25.40,34.98
128,17,2,1,30.58,6.46
129,20,2,1,26.94,15.85
129,23,1,2,27.62,16.32
130,21,2,0,29.00,28.52
130,27,1,2,30.25,12.33
132,8,1,2,30.44,10.90
137,12,1,2,34.15,2.32
138,21,0,1,21.55,19.89
