step,source_ap,dest_ap,weight,interference_dbm,distance
0,0,1,0.0168,-65.44,34.45
0,0,2,0.0000,-65.26,33.96
0,0,3,0.5765,-41.71,5.57
0,0,4,0.0213,-57.29,18.42
0,1,0,0.0130,-70.38,34.45
0,1,2,0.0242,-44.48,4.72
0,1,3,0.0124,-71.45,37.41
0,1,4,0.4041,-61.66,17.64
0,2,0,0.0000,-69.48,33.96
0,2,1,0.0220,-43.77,4.72
0,2,3,0.0000,-70.34,36.28
0,2,4,0.0166,-59.70,16.02
0,3,0,0.5432,-47.28,5.57
0,3,1,0.0117,-72.08,37.41
0,3,2,0.0000,-71.69,36.28
0,3,4,0.0161,-64.10,20.27
0,4,0,0.0229,-60.40,18.42
0,4,1,0.5292,-59.83,17.64
0,4,2,0.0239,-58.58,16.02
0,4,3,0.0223,-61.65,20.27
1,0,1,0.0223,-65.44,34.45
1,0,2,0.0000,-65.26,33.96
1,0,3,0.7000,-41.71,5.57
1,0,4,0.0268,-57.29,18.42
1,1,0,0.0108,-70.38,34.45
1,1,2,0.0220,-44.48,4.72
1,1,3,0.0102,-71.45,37.41
1,1,4,0.3543,-61.66,17.64
1,2,0,0.0000,-69.48,33.96
1,2,1,0.0220,-43.77,4.72
1,2,3,0.0000,-70.34,36.28
1,2,4,0.0166,-59.70,16.02
1,3,0,0.5112,-47.28,5.57
1,3,1,0.0103,-72.08,37.41
1,3,2,0.0000,-71.69,36.28
1,3,4,0.0147,-64.10,20.27
1,4,0,0.0210,-60.40,18.42
1,4,1,0.4859,-59.83,17.64
1,4,2,0.0220,-58.58,16.02
1,4,3,0.0204,-61.65,20.27
2,0,1,0.0223,-65.44,34.45
2,0,2,0.0000,-65.26,33.96
2,0,3,0.7000,-41.71,5.57
2,0,4,0.0268,-57.29,18.42
2,1,0,0.0108,-70.38,34.45
2,1,2,0.0220,-44.48,4.72
2,1,3,0.0102,-71.45,37.41
2,1,4,0.3543,-61.66,17.64
2,2,0,0.0000,-69.48,33.96
2,2,1,0.0235,-43.77,4.72
2,2,3,0.0000,-70.34,36.28
2,2,4,0.0181,-59.70,16.02
2,3,0,0.5112,-47.28,5.57
2,3,1,0.0103,-72.08,37.41
2,3,2,0.0000,-71.69,36.28
2,3,4,0.0147,-64.10,20.27
2,4,0,0.0215,-60.40,18.42
2,4,1,0.4955,-59.83,17.64
2,4,2,0.0225,-58.58,16.02
2,4,3,0.0208,-61.65,20.27
3,0,1,0.0223,-65.44,34.45
3,0,2,0.0000,-65.26,33.96
3,0,3,0.7000,-41.71,5.57
3,0,4,0.0268,-57.29,18.42
3,1,0,0.0126,-70.38,34.45
3,1,2,0.0238,-44.48,4.72
3,1,3,0.0120,-71.45,37.41
3,1,4,0.3949,-61.66,17.64
3,2,0,0.0000,-69.48,33.96
3,2,1,0.0220,-43.77,4.72
3,2,3,0.0000,-70.34,36.28
3,2,4,0.0166,-59.70,16.02
3,3,0,0.5112,-47.28,5.57
3,3,1,0.0103,-72.08,37.41
3,3,2,0.0000,-71.69,36.28
3,3,4,0.0147,-64.10,20.27
3,4,0,0.0216,-60.40,18.42
3,4,1,0.4982,-59.83,17.64
3,4,2,0.0226,-58.58,16.02
3,4,3,0.0209,-61.65,20.27
4,0,1,0.0219,-65.44,34.45
4,0,2,0.0000,-65.26,33.96
4,0,3,0.6910,-41.71,5.57
4,0,4,0.0264,-57.29,18.42
4,1,0,0.0149,-70.38,34.45
4,1,2,0.0261,-44.48,4.72
4,1,3,0.0143,-71.45,37.41
4,1,4,0.4483,-61.66,17.64
4,2,0,0.0000,-69.48,33.96
4,2,1,0.0220,-43.77,4.72
4,2,3,0.0000,-70.34,36.28
4,2,4,0.0166,-59.70,16.02
4,3,0,0.5112,-47.28,5.57
4,3,1,0.0103,-72.08,37.41
4,3,2,0.0000,-71.69,36.28
4,3,4,0.0147,-64.10,20.27
4,4,0,0.0200,-60.40,18.42
4,4,1,0.4626,-59.83,17.64
4,4,2,0.0210,-58.58,16.02
4,4,3,0.0193,-61.65,20.27
5,0,1,0.0223,-65.44,34.45
5,0,2,0.0000,-65.26,33.96
5,0,3,0.7000,-41.71,5.57
5,0,4,0.0268,-57.29,18.42
5,1,0,0.0141,-70.38,34.45
5,1,2,0.0253,-44.48,4.72
5,1,3,0.0135,-71.45,37.41
5,1,4,0.4305,-61.66,17.64
5,2,0,0.0000,-69.48,33.96
5,2,1,0.0220,-43.77,4.72
5,2,3,0.0000,-70.34,36.28
5,2,4,0.0166,-59.70,16.02
5,3,0,0.5112,-47.28,5.57
5,3,1,0.0103,-72.08,37.41
5,3,2,0.0000,-71.69,36.28
5,3,4,0.0147,-64.10,20.27
5,4,0,0.0200,-60.40,18.42
5,4,1,0.4626,-59.83,17.64
5,4,2,0.0210,-58.58,16.02
5,4,3,0.0193,-61.65,20.27
6,0,1,0.0223,-65.44,34.45
6,0,2,0.0000,-65.26,33.96
6,0,3,0.7000,-41.71,5.57
6,0,4,0.0268,-57.29,18.42
6,1,0,0.0141,-70.38,34.45
6,1,2,0.0253,-44.48,4.72
6,1,3,0.0135,-71.45,37.41
6,1,4,0.4305,-61.66,17.64
6,2,0,0.0000,-69.48,33.96
6,2,1,0.0220,-43.77,4.72
6,2,3,0.0000,-70.34,36.28
6,2,4,0.0166,-59.70,16.02
6,3,0,0.5112,-47.28,5.57
6,3,1,0.0103,-72.08,37.41
6,3,2,0.0000,-71.69,36.28
6,3,4,0.0147,-64.10,20.27
6,4,0,0.0200,-60.40,18.42
